endpoint,keylen,test_id,time
client,1,16,7
server,1,16,2
client,1,16,9180
client,1,16,9936
server,1,16,73330
server,1,16,3
client,1,16,0
server,1,16,1
client,1,16,2
server,1,16,2
client,1,16,96444
server,1,16,4880
server,1,16,53973
server,1,17,1
client,1,17,8
client,1,17,1
server,1,17,1
client,1,17,5
server,1,17,14
client,1,17,9104
server,1,17,1
client,1,17,9730
server,1,17,73814
client,1,17,1
server,1,17,3
server,1,17,1
client,1,17,1
server,1,17,1
client,1,17,96870
server,1,17,4992
server,1,17,54446
client,1,18,9
server,1,18,1
client,1,18,1
server,1,18,1
client,1,18,5
server,1,18,13
server,1,18,1
client,1,18,9111
client,1,18,9996
server,1,18,74304
client,1,18,1
server,1,18,3
server,1,18,2
client,1,18,2
server,1,18,2
client,1,18,96952
server,1,18,5172
server,1,18,53570
client,1,19,21
server,1,19,1
server,1,19,1
client,1,19,1
server,1,19,15
client,1,19,8
server,1,19,2
client,1,19,9248
server,1,19,74841
server,1,19,4
client,1,19,10202
server,1,19,1
client,1,19,1
server,1,19,2
server,1,19,5113
client,1,19,2
client,1,19,97480
server,1,19,53680
client,1,20,8
server,1,20,2
server,1,20,1
client,1,20,1
server,1,20,14
client,1,20,4
client,1,20,9080
server,1,20,2
server,1,20,74344
client,1,20,10041
server,1,20,3
client,1,20,1
server,1,20,1
server,1,20,1
client,1,20,2
client,1,20,96587
server,1,20,5029
server,1,20,53516
client,1,21,12
server,1,21,1
server,1,21,1
client,1,21,1
client,1,21,5
server,1,21,14
client,1,21,8999
server,1,21,2
client,1,21,9829
client,1,21,1
server,1,21,73718
server,1,21,3
client,1,21,2
server,1,21,1
server,1,21,2
client,1,21,97087
server,1,21,5011
server,1,21,53777
server,1,22,1
client,1,22,8
client,1,22,1
server,1,22,1
server,1,22,14
server,1,22,1
client,1,22,6
client,1,22,9420
server,1,22,74475
client,1,22,9961
client,1,22,1
server,1,22,3
client,1,22,2
server,1,22,1
client,1,22,97309
server,1,22,1
server,1,22,5143
server,1,22,55610
client,1,23,8
server,1,23,1
server,1,23,1
client,1,23,1
client,1,23,4
server,1,23,14
client,1,23,9049
server,1,23,3
server,1,23,75596
client,1,23,11269
client,1,23,1
server,1,23,3
client,1,23,1
server,1,23,2
server,1,23,2
client,1,23,96378
server,1,23,5000
server,1,23,53972
server,1,24,1
client,1,24,8
server,1,24,1
client,1,24,1
client,1,24,7
server,1,24,16
client,1,24,10229
server,1,24,2
server,1,24,74811
client,1,24,10158
client,1,24,1
server,1,24,4
server,1,24,1
server,1,24,1
client,1,24,2
client,1,24,96529
server,1,24,5055
server,1,24,60709
server,1,25,1
client,1,25,9
server,1,25,1
client,1,25,1
server,1,25,15
client,1,25,8
client,1,25,10528
server,1,25,2
client,1,25,9959
server,1,25,75216
client,1,25,0
server,1,25,3
client,1,25,2
server,1,25,1
client,1,25,98006
server,1,25,1
server,1,25,5109
server,1,25,53944
client,1,26,8
server,1,26,1
server,1,26,1
client,1,26,1
client,1,26,5
server,1,26,14
server,1,26,2
client,1,26,8951
client,1,26,10025
server,1,26,74275
client,1,26,1
server,1,26,3
client,1,26,2
server,1,26,1
client,1,26,97153
server,1,26,2
server,1,26,5062
server,1,26,56686
server,1,27,2
client,1,27,9
server,1,27,1
client,1,27,1
client,1,27,5
server,1,27,14
client,1,27,9031
client,1,27,10205
server,1,27,1
client,1,27,1
client,1,27,2
server,1,27,73334
server,1,27,3
client,1,27,97493
server,1,27,1
server,1,27,1
server,1,27,5248
server,1,27,55863
server,1,28,1
client,1,28,12
server,1,28,1
client,1,28,2
client,1,28,5
client,1,28,9586
server,1,28,13
server,1,28,1
client,1,28,9705
client,1,28,0
server,1,28,74172
server,1,28,3
client,1,28,2
client,1,28,97490
server,1,28,1
server,1,28,1
server,1,28,5003
server,1,28,53903
server,1,29,1
client,1,29,8
client,1,29,1
server,1,29,1
client,1,29,6
server,1,29,14
client,1,29,9443
server,1,29,2
server,1,29,74827
client,1,29,10079
server,1,29,3
client,1,29,1
client,1,29,2
server,1,29,2
client,1,29,96999
server,1,29,2
server,1,29,5189
server,1,29,53056
client,1,30,12
server,1,30,1
server,1,30,1
client,1,30,1
client,1,30,6
server,1,30,14
server,1,30,2
client,1,30,9136
server,1,30,74046
server,1,30,3
client,1,30,9690
server,1,30,1
client,1,30,1
client,1,30,2
server,1,30,1
server,1,30,5277
client,1,30,96755
server,1,30,54653
server,1,31,1
client,1,31,11
client,1,31,1
server,1,31,1
client,1,31,5
client,1,31,9474
server,1,31,15
client,1,31,10933
server,1,31,2
client,1,31,1
server,1,31,74071
client,1,31,1
client,1,31,96892
server,1,31,4
server,1,31,1
server,1,31,2
server,1,31,5246
server,1,31,54136
server,1,32,1
client,1,32,8
server,1,32,0
client,1,32,1
client,1,32,5
server,1,32,18
client,1,32,8751
server,1,32,2
server,1,32,73536
client,1,32,9714
server,1,32,4
client,1,32,2
client,1,32,2
server,1,32,1
client,1,32,97451
server,1,32,1
server,1,32,4936
server,1,32,53907
server,1,33,1
client,1,33,8
client,1,33,2
server,1,33,1
client,1,33,6
client,1,33,9154
server,1,33,15
client,1,33,9789
server,1,33,6
server,1,33,73717
client,1,33,1
server,1,33,3
client,1,33,2
server,1,33,1
client,1,33,96649
server,1,33,1
server,1,33,5280
server,1,33,53937
client,1,34,9
server,1,34,1
server,1,34,0
client,1,34,1
client,1,34,7
server,1,34,15
server,1,34,2
client,1,34,11079
server,1,34,76586
server,1,34,4
client,1,34,9702
server,1,34,2
client,1,34,1
server,1,34,1
client,1,34,1
client,1,34,97008
server,1,34,5163
server,1,34,54458
server,1,35,1
client,1,35,11
client,1,35,1
server,1,35,0
client,1,35,5
client,1,35,9469
server,1,35,13
client,1,35,10138
server,1,35,2
client,1,35,1
server,1,35,73742
server,1,35,3
client,1,35,1
server,1,35,1
client,1,35,97241
server,1,35,1
server,1,35,5106
server,1,35,53994
server,1,36,1
client,1,36,9
client,1,36,2
server,1,36,1
server,1,36,14
client,1,36,5
server,1,36,2
client,1,36,9078
server,1,36,73331
server,1,36,4
client,1,36,9841
server,1,36,1
client,1,36,1
server,1,36,1
client,1,36,1
client,1,36,96886
server,1,36,5243
server,1,36,54046
server,1,37,1
client,1,37,12
client,1,37,1
server,1,37,1
server,1,37,14
client,1,37,4
client,1,37,9759
server,1,37,2
client,1,37,10035
client,1,37,1
server,1,37,74398
client,1,37,3
server,1,37,3
client,1,37,95947
server,1,37,1
server,1,37,1
server,1,37,5468
server,1,37,55832
server,1,38,1
client,1,38,8
client,1,38,1
server,1,38,1
server,1,38,14
client,1,38,5
client,1,38,11218
server,1,38,2
client,1,38,10339
client,1,38,1
server,1,38,76029
client,1,38,1
server,1,38,3
server,1,38,1
client,1,38,96550
server,1,38,1
server,1,38,5181
server,1,38,53744
server,1,39,1
client,1,39,13
server,1,39,1
client,1,39,1
server,1,39,14
server,1,39,3
client,1,39,7
server,1,39,73996
client,1,39,9209
server,1,39,4
client,1,39,10078
client,1,39,1
server,1,39,1
client,1,39,2
server,1,39,2
server,1,39,5048
client,1,39,96431
server,1,39,53900
server,1,40,1
client,1,40,8
server,1,40,1
client,1,40,2
client,1,40,4
server,1,40,14
server,1,40,2
client,1,40,11599
server,1,40,76106
server,1,40,3
client,1,40,9815
client,1,40,1
server,1,40,1
server,1,40,1
client,1,40,2
server,1,40,4972
client,1,40,96624
server,1,40,53863
server,1,41,1
client,1,41,8
client,1,41,1
server,1,41,1
client,1,41,5
server,1,41,14
client,1,41,9316
server,1,41,1
client,1,41,9862
server,1,41,74115
client,1,41,1
client,1,41,2
server,1,41,4
server,1,41,1
client,1,41,97704
server,1,41,2
server,1,41,5267
server,1,41,54149
server,1,42,1
client,1,42,9
server,1,42,1
client,1,42,2
client,1,42,6
server,1,42,14
client,1,42,9037
client,1,42,10065
server,1,42,2
server,1,42,73663
client,1,42,1
server,1,42,5
server,1,42,1
client,1,42,2
server,1,42,1
client,1,42,96712
server,1,42,5125
server,1,42,55829
server,1,43,2
client,1,43,12
server,1,43,1
client,1,43,1
client,1,43,4
server,1,43,14
server,1,43,2
client,1,43,9454
server,1,43,75703
server,1,43,3
client,1,43,10284
server,1,43,1
client,1,43,1
server,1,43,1
server,1,43,4993
server,1,43,53902
client,1,43,2
client,1,43,96656
server,1,44,1
server,1,44,1
client,1,44,8
client,1,44,1
server,1,44,14
client,1,44,14
server,1,44,17
server,1,44,76175
client,1,44,11346
server,1,44,3
client,1,44,9891
server,1,44,2
client,1,44,1
client,1,44,2
client,1,44,96780
server,1,44,1
server,1,44,4979
server,1,44,54137
server,1,45,1
client,1,45,8
server,1,45,1
server,1,45,14
client,1,45,1
client,1,45,5
server,1,45,1
server,1,45,74710
client,1,45,9058
server,1,45,3
client,1,45,9984
client,1,45,0
server,1,45,1
server,1,45,1
client,1,45,2
server,1,45,5124
client,1,45,96811
server,1,45,54575
server,1,46,2
client,1,46,8
client,1,46,1
server,1,46,1
server,1,46,20
client,1,46,6
server,1,46,2
client,1,46,10348
client,1,46,10381
client,1,46,1
server,1,46,75096
server,1,46,2
client,1,46,2
server,1,46,1
client,1,46,98101
server,1,46,1
server,1,46,5106
server,1,46,55745
client,1,47,8
server,1,47,1
server,1,47,1
client,1,47,1
server,1,47,14
client,1,47,5
server,1,47,2
client,1,47,9625
server,1,47,74348
server,1,47,3
client,1,47,9871
client,1,47,1
server,1,47,1
client,1,47,1
client,1,47,97250
server,1,47,1
server,1,47,5054
server,1,47,54298
client,1,48,13
server,1,48,1
client,1,48,1
server,1,48,0
client,1,48,5
server,1,48,15
server,1,48,2
client,1,48,9024
server,1,48,73720
client,1,48,9901
server,1,48,3
client,1,48,1
server,1,48,1
client,1,48,2
server,1,48,1
client,1,48,96417
server,1,48,5421
server,1,48,59521
client,1,49,8
server,1,49,1
client,1,49,1
server,1,49,1
server,1,49,14
client,1,49,5
server,1,49,2
client,1,49,9086
server,1,49,73762
client,1,49,10347
server,1,49,3
client,1,49,1
server,1,49,1
client,1,49,1
server,1,49,1
client,1,49,97869
server,1,49,5026
server,1,49,53634
server,1,50,1
client,1,50,9
server,1,50,0
client,1,50,1
client,1,50,3
client,1,50,9126
server,1,50,14
server,1,50,2
client,1,50,9745
server,1,50,73897
server,1,50,3
client,1,50,0
server,1,50,1
client,1,50,2
client,1,50,97688
server,1,50,1
server,1,50,5327
server,1,50,59951
server,1,51,1
client,1,51,8
client,1,51,1
server,1,51,1
client,1,51,5
server,1,51,19
server,1,51,1
client,1,51,11131
server,1,51,75777
server,1,51,4
client,1,51,10505
client,1,51,1
server,1,51,2
client,1,51,2
server,1,51,1
client,1,51,97287
server,1,51,5336
server,1,51,53339
server,1,52,1
client,1,52,8
client,1,52,1
server,1,52,1
server,1,52,13
client,1,52,4
client,1,52,9450
server,1,52,1
client,1,52,10112
server,1,52,74931
client,1,52,0
server,1,52,3
client,1,52,2
server,1,52,1
server,1,52,1
client,1,52,97609
server,1,52,5083
server,1,52,53953
server,1,53,1
client,1,53,8
client,1,53,0
server,1,53,1
server,1,53,14
client,1,53,5
client,1,53,9133
server,1,53,2
server,1,53,73721
client,1,53,10126
server,1,53,4
server,1,53,1
client,1,53,1
server,1,53,1
server,1,53,4971
server,1,53,53740
client,1,53,2
client,1,53,97124
client,1,54,12
server,1,54,1
server,1,54,0
client,1,54,2
client,1,54,3
server,1,54,15
server,1,54,2
client,1,54,9318
client,1,54,9924
server,1,54,73665
server,1,54,4
client,1,54,1
server,1,54,2
client,1,54,1
client,1,54,96977
server,1,54,2
server,1,54,5003
server,1,54,56274
server,1,55,1
client,1,55,9
client,1,55,1
server,1,55,1
server,1,55,14
client,1,55,5
server,1,55,2
server,1,55,75811
client,1,55,11385
client,1,55,9760
server,1,55,3
client,1,55,1
server,1,55,1
client,1,55,2
server,1,55,2
client,1,55,96491
server,1,55,5144
server,1,55,55913
server,1,56,1
client,1,56,13
client,1,56,1
server,1,56,1
client,1,56,5
client,1,56,9101
server,1,56,15
client,1,56,10573
server,1,56,2
server,1,56,75452
client,1,56,1
server,1,56,3
server,1,56,1
client,1,56,2
server,1,56,1
client,1,56,96599
server,1,56,5069
server,1,56,54127
server,1,57,1
client,1,57,8
server,1,57,1
server,1,57,13
client,1,57,1
client,1,57,5
server,1,57,2
client,1,57,9325
server,1,57,74096
server,1,57,3
client,1,57,10215
server,1,57,1
client,1,57,1
server,1,57,1
client,1,57,2
server,1,57,5104
client,1,57,96817
server,1,57,54335
server,1,58,2
client,1,58,8
client,1,58,12
server,1,58,1
client,1,58,3
server,1,58,15
server,1,58,16
client,1,58,9208
server,1,58,73289
client,1,58,9714
client,1,58,1
server,1,58,3
client,1,58,1
server,1,58,1
client,1,58,96766
server,1,58,1
server,1,58,5025
server,1,58,53798
client,1,59,8
server,1,59,1
server,1,59,1
client,1,59,1
client,1,59,5
server,1,59,17
client,1,59,9075
server,1,59,2
server,1,59,73309
client,1,59,12889
server,1,59,4
client,1,59,1
client,1,59,1
server,1,59,1
server,1,59,1
client,1,59,97015
server,1,59,5288
server,1,59,54024
server,1,60,1
client,1,60,8
client,1,60,1
server,1,60,1
client,1,60,5
client,1,60,9226
server,1,60,14
client,1,60,9913
client,1,60,1
server,1,60,1
client,1,60,1
server,1,60,73894
client,1,60,97618
server,1,60,5
server,1,60,1
server,1,60,1
server,1,60,5313
server,1,60,53922
client,1,61,13
server,1,61,1
server,1,61,0
client,1,61,1
client,1,61,5
server,1,61,13
server,1,61,2
client,1,61,9078
client,1,61,9934
server,1,61,74021
client,1,61,1
client,1,61,1
server,1,61,3
client,1,61,97495
server,1,61,1
server,1,61,1
server,1,61,5178
server,1,61,54108
client,1,62,8
server,1,62,1
client,1,62,1
server,1,62,1
server,1,62,15
client,1,62,5
client,1,62,9047
server,1,62,1
client,1,62,9683
client,1,62,1
client,1,62,1
server,1,62,73410
server,1,62,5
client,1,62,98534
server,1,62,1
server,1,62,1
server,1,62,4970
server,1,62,54185
server,1,63,1
client,1,63,8
client,1,63,1
server,1,63,1
client,1,63,5
server,1,63,14
server,1,63,2
client,1,63,9163
server,1,63,73311
client,1,63,9920
client,1,63,0
server,1,63,4
client,1,63,2
server,1,63,1
client,1,63,99289
server,1,63,2
server,1,63,7083
server,1,63,53761
server,1,64,1
client,1,64,8
server,1,64,1
client,1,64,1
client,1,64,5
server,1,64,15
server,1,64,2
client,1,64,9083
server,1,64,73601
client,1,64,9723
server,1,64,3
client,1,64,1
client,1,64,2
server,1,64,2
client,1,64,96546
server,1,64,1
server,1,64,5140
server,1,64,55952
server,1,65,1
client,1,65,12
client,1,65,1
server,1,65,1
server,1,65,14
client,1,65,5
client,1,65,9134
server,1,65,2
client,1,65,10451
client,1,65,1
server,1,65,73830
client,1,65,2
client,1,65,97601
server,1,65,3
server,1,65,1
server,1,65,1
server,1,65,5045
server,1,65,54578
client,1,66,8
server,1,66,1
client,1,66,1
server,1,66,1
server,1,66,15
client,1,66,5
server,1,66,2
client,1,66,11328
server,1,66,76014
client,1,66,9859
server,1,66,4
client,1,66,0
server,1,66,1
client,1,66,1
server,1,66,1
server,1,66,5130
client,1,66,96527
server,1,66,59418
server,1,67,1
client,1,67,8
client,1,67,1
server,1,67,1
client,1,67,4
server,1,67,14
client,1,67,9111
client,1,67,10171
server,1,67,2
client,1,67,1
server,1,67,73877
server,1,67,2
client,1,67,2
server,1,67,1
client,1,67,98073
server,1,67,1
server,1,67,5112
server,1,67,54069
client,1,68,8
server,1,68,1
server,1,68,1
client,1,68,1
client,1,68,4
server,1,68,14
server,1,68,1
client,1,68,9183
client,1,68,10065
server,1,68,73796
server,1,68,3
client,1,68,1
client,1,68,2
server,1,68,1
server,1,68,1
client,1,68,96722
server,1,68,5147
server,1,68,60952
client,1,69,12
server,1,69,1
server,1,69,0
client,1,69,1
server,1,69,13
client,1,69,5
server,1,69,2
client,1,69,12049
client,1,69,9895
server,1,69,76987
client,1,69,0
server,1,69,4
client,1,69,2
client,1,69,97349
server,1,69,1
server,1,69,1
server,1,69,5276
server,1,69,54191
client,1,70,9
server,1,70,1
client,1,70,1
client,1,70,5
server,1,70,0
client,1,70,8966
client,1,70,10139
client,1,70,1
server,1,70,14
server,1,70,2
client,1,70,2
server,1,70,73587
server,1,70,3
client,1,70,97280
server,1,70,1
server,1,70,1
server,1,70,5100
server,1,70,60087
client,1,71,9
server,1,71,1
client,1,71,1
server,1,71,1
server,1,71,14
client,1,71,5
server,1,71,2
server,1,71,76125
client,1,71,11330
client,1,71,10219
server,1,71,4
server,1,71,1
client,1,71,1
server,1,71,1
client,1,71,2
server,1,71,5077
client,1,71,96372
server,1,71,59563
server,1,72,2
client,1,72,12
server,1,72,1
client,1,72,1
client,1,72,5
server,1,72,14
server,1,72,1
client,1,72,9501
client,1,72,9921
server,1,72,75108
server,1,72,3
client,1,72,1
server,1,72,1
client,1,72,2
client,1,72,96630
server,1,72,1
server,1,72,5099
server,1,72,53921
server,1,73,1
client,1,73,8
client,1,73,1
server,1,73,1
client,1,73,6
client,1,73,8941
server,1,73,14
client,1,73,9878
server,1,73,2
server,1,73,73762
client,1,73,1
server,1,73,3
client,1,73,2
server,1,73,1
server,1,73,1
client,1,73,96986
server,1,73,5031
server,1,73,54462
client,1,74,8
server,1,74,1
client,1,74,1
client,1,74,5
server,1,74,1
client,1,74,9168
server,1,74,14
client,1,74,10126
client,1,74,1
server,1,74,2
server,1,74,73778
client,1,74,2
server,1,74,3
client,1,74,96738
server,1,74,1
server,1,74,1
server,1,74,5133
server,1,74,53542
server,1,75,2
client,1,75,9
client,1,75,1
server,1,75,1
client,1,75,5
server,1,75,16
client,1,75,9232
server,1,75,2
client,1,75,10266
server,1,75,73986
client,1,75,1
server,1,75,4
server,1,75,2
client,1,75,2
server,1,75,2
server,1,75,5122
server,1,75,53822
client,1,75,97522
client,1,76,8
server,1,76,2
server,1,76,1
client,1,76,1
client,1,76,6
server,1,76,14
client,1,76,9064
server,1,76,2
server,1,76,73436
client,1,76,9846
client,1,76,1
server,1,76,4
client,1,76,2
server,1,76,0
server,1,76,1
client,1,76,98840
server,1,76,7086
server,1,76,54204
server,1,77,1
client,1,77,11
client,1,77,1
server,1,77,1
server,1,77,14
client,1,77,5
server,1,77,1
server,1,77,73607
client,1,77,9428
server,1,77,3
server,1,77,1
client,1,77,9932
server,1,77,2
client,1,77,1
server,1,77,5091
server,1,77,54092
client,1,77,2
client,1,77,96706
client,1,78,8
client,1,78,1
server,1,78,2
server,1,78,0
client,1,78,3
client,1,78,9349
server,1,78,13
client,1,78,9989
server,1,78,17
client,1,78,1
client,1,78,3
server,1,78,73737
client,1,78,96483
server,1,78,3
server,1,78,1
server,1,78,1
server,1,78,5440
server,1,78,53651
server,1,79,1
client,1,79,8
client,1,79,1
server,1,79,1
server,1,79,15
client,1,79,5
server,1,79,2
client,1,79,9229
server,1,79,73704
client,1,79,10522
client,1,79,1
server,1,79,2
client,1,79,2
server,1,79,1
client,1,79,96821
server,1,79,1
server,1,79,5240
server,1,79,53643
server,1,80,1
client,1,80,14
server,1,80,1
client,1,80,1
server,1,80,14
server,1,80,2
server,1,80,73981
client,1,80,6
client,1,80,9345
server,1,80,3
client,1,80,9988
client,1,80,1
server,1,80,1
server,1,80,1
client,1,80,2
client,1,80,99430
server,1,80,7046
server,1,80,53485
client,1,81,8
server,1,81,1
client,1,81,1
server,1,81,1
server,1,81,14
client,1,81,4
client,1,81,9110
server,1,81,2
client,1,81,9980
server,1,81,73939
server,1,81,4
client,1,81,1
server,1,81,1
client,1,81,2
server,1,81,1
client,1,81,96469
server,1,81,5189
server,1,81,53947
server,1,82,1
client,1,82,12
server,1,82,1
client,1,82,1
server,1,82,14
server,1,82,2
client,1,82,5
client,1,82,9468
server,1,82,74311
client,1,82,10143
client,1,82,1
server,1,82,3
client,1,82,1
client,1,82,97148
server,1,82,1
server,1,82,1
server,1,82,5044
server,1,82,58966
client,1,83,8
server,1,83,1
server,1,83,1
client,1,83,1
client,1,83,4
server,1,83,14
client,1,83,11356
server,1,83,2
client,1,83,10093
server,1,83,76136
client,1,83,1
server,1,83,4
client,1,83,1
server,1,83,2
client,1,83,99029
server,1,83,1
server,1,83,5077
server,1,83,53987
server,1,84,1
client,1,84,8
server,1,84,0
server,1,84,14
client,1,84,1
server,1,84,2
client,1,84,5
client,1,84,9678
server,1,84,74489
server,1,84,4
client,1,84,10404
client,1,84,1
server,1,84,1
client,1,84,2
server,1,84,1
client,1,84,96693
server,1,84,5038
server,1,84,53855
server,1,85,1
client,1,85,12
client,1,85,1
client,1,85,5
server,1,85,1
server,1,85,14
client,1,85,9392
server,1,85,2
client,1,85,10258
server,1,85,73767
client,1,85,1
client,1,85,2
server,1,85,4
server,1,85,2
client,1,85,97341
server,1,85,1
server,1,85,5143
server,1,85,54513
server,1,86,1
client,1,86,8
client,1,86,1
server,1,86,0
client,1,86,4
server,1,86,14
client,1,86,9073
server,1,86,2
client,1,86,10062
server,1,86,73039
server,1,86,3
client,1,86,1
server,1,86,1
client,1,86,1
server,1,86,1
server,1,86,5075
client,1,86,97609
server,1,86,60042
server,1,87,1
client,1,87,9
server,1,87,1
client,1,87,1
server,1,87,14
client,1,87,4
server,1,87,2
client,1,87,9190
server,1,87,73853
client,1,87,10670
server,1,87,2
client,1,87,1
client,1,87,2
server,1,87,1
client,1,87,96989
server,1,87,1
server,1,87,5116
server,1,87,53764
server,1,88,1
client,1,88,8
server,1,88,1
client,1,88,1
client,1,88,5
server,1,88,15
client,1,88,9080
server,1,88,1
server,1,88,73605
client,1,88,10002
client,1,88,1
server,1,88,3
server,1,88,1
client,1,88,1
server,1,88,1
server,1,88,5066
client,1,88,96485
server,1,88,53811
server,1,89,1
client,1,89,9
client,1,89,2
server,1,89,0
client,1,89,4
server,1,89,14
client,1,89,9111
client,1,89,10164
server,1,89,2
server,1,89,73418
client,1,89,1
server,1,89,3
server,1,89,1
client,1,89,1
server,1,89,1
client,1,89,96860
server,1,89,5227
server,1,89,53575
server,1,90,1
client,1,90,8
server,1,90,1
client,1,90,1
server,1,90,15
server,1,90,2
client,1,90,4
server,1,90,73937
client,1,90,9163
server,1,90,3
client,1,90,10066
server,1,90,1
server,1,90,1
client,1,90,1
server,1,90,5054
client,1,90,1
server,1,90,53708
client,1,90,97058
server,1,91,1
client,1,91,8
client,1,91,2
server,1,91,0
client,1,91,4
client,1,91,9339
server,1,91,14
server,1,91,1
client,1,91,10101
server,1,91,74295
client,1,91,1
server,1,91,4
client,1,91,2
server,1,91,1
server,1,91,2
client,1,91,96886
server,1,91,5224
server,1,91,53754
server,1,92,2
client,1,92,8
server,1,92,1
client,1,92,1
server,1,92,14
client,1,92,6
server,1,92,3
client,1,92,9625
client,1,92,10159
server,1,92,73708
server,1,92,4
client,1,92,1
server,1,92,1
client,1,92,2
server,1,92,1
server,1,92,5066
client,1,92,96966
server,1,92,53910
server,1,93,1
client,1,93,9
