endpoint,keylen,test_id,operation,time
client,1,11,parse_server_dh_params,6
server,1,11,rsa_verify_with_sha512,595
server,1,11,rsa_verify_with_sha256,473
client,1,11,dhm_make_public,43644
client,1,11,dhm_calc_secret,43494
server,1,11,parse_client_dh_public,3
client,1,11,rsa_sign_with_sha256,16161
server,1,11,dhm_calc_secret,44128
server,1,11,rsa_verify_with_sha256,534
server,1,12,dhm_set_group,3
client,1,12,rsa_verify_with_sha256,533
server,1,12,dhm_make_params,43069
server,1,12,rsa_sign_with_sha512,16085
client,1,12,parse_server_dh_params,6
server,1,12,rsa_verify_with_sha512,547
server,1,12,rsa_verify_with_sha256,461
client,1,12,dhm_make_public,43985
client,1,12,dhm_calc_secret,43454
server,1,12,parse_client_dh_public,2
client,1,12,rsa_sign_with_sha256,15887
server,1,12,dhm_calc_secret,44149
server,1,12,rsa_verify_with_sha256,516
server,1,13,dhm_set_group,2
client,1,13,rsa_verify_with_sha256,484
server,1,13,dhm_make_params,42962
server,1,13,rsa_sign_with_sha512,16107
client,1,13,parse_server_dh_params,6
server,1,13,rsa_verify_with_sha512,523
server,1,13,rsa_verify_with_sha256,464
client,1,13,dhm_make_public,43954
client,1,13,dhm_calc_secret,44220
server,1,13,parse_client_dh_public,2
client,1,13,rsa_sign_with_sha256,15885
server,1,13,dhm_calc_secret,43740
server,1,13,rsa_verify_with_sha256,543
server,1,14,dhm_set_group,3
client,1,14,rsa_verify_with_sha256,468
server,1,14,dhm_make_params,45251
server,1,14,rsa_sign_with_sha512,15574
client,1,14,parse_server_dh_params,6
server,1,14,rsa_verify_with_sha512,552
server,1,14,rsa_verify_with_sha256,475
client,1,14,dhm_make_public,44399
client,1,14,dhm_calc_secret,42629
server,1,14,parse_client_dh_public,2
client,1,14,rsa_sign_with_sha256,15826
server,1,14,dhm_calc_secret,43222
server,1,14,rsa_verify_with_sha256,599
server,1,15,dhm_set_group,3
client,1,15,rsa_verify_with_sha256,436
server,1,15,dhm_make_params,43039
server,1,15,rsa_sign_with_sha512,16024
client,1,15,parse_server_dh_params,6
server,1,15,rsa_verify_with_sha512,612
server,1,15,rsa_verify_with_sha256,479
client,1,15,dhm_make_public,43674
client,1,15,dhm_calc_secret,42670
server,1,15,parse_client_dh_public,3
client,1,15,rsa_sign_with_sha256,16009
server,1,15,dhm_calc_secret,44093
server,1,15,rsa_verify_with_sha256,584
server,1,16,dhm_set_group,3
client,1,16,rsa_verify_with_sha256,487
server,1,16,dhm_make_params,43107
server,1,16,rsa_sign_with_sha512,15622
client,1,16,parse_server_dh_params,78
server,1,16,rsa_verify_with_sha512,549
server,1,16,rsa_verify_with_sha256,466
client,1,16,dhm_make_public,43650
client,1,16,dhm_calc_secret,42736
server,1,16,parse_client_dh_public,3
client,1,16,rsa_sign_with_sha256,16031
server,1,16,dhm_calc_secret,44205
server,1,16,rsa_verify_with_sha256,543
server,1,17,dhm_set_group,3
client,1,17,rsa_verify_with_sha256,483
server,1,17,dhm_make_params,43209
server,1,17,rsa_sign_with_sha512,16107
client,1,17,parse_server_dh_params,5
server,1,17,rsa_verify_with_sha512,618
server,1,17,rsa_verify_with_sha256,443
client,1,17,dhm_make_public,43444
client,1,17,dhm_calc_secret,42906
server,1,17,parse_client_dh_public,3
client,1,17,rsa_sign_with_sha256,15918
server,1,17,dhm_calc_secret,44158
server,1,17,rsa_verify_with_sha256,560
server,1,18,dhm_set_group,2
client,1,18,rsa_verify_with_sha256,506
server,1,18,dhm_make_params,43493
server,1,18,rsa_sign_with_sha512,15689
client,1,18,parse_server_dh_params,6
server,1,18,rsa_verify_with_sha512,605
server,1,18,rsa_verify_with_sha256,457
client,1,18,dhm_make_public,44100
client,1,18,dhm_calc_secret,43498
server,1,18,parse_client_dh_public,3
client,1,18,rsa_sign_with_sha256,16076
server,1,18,dhm_calc_secret,43870
server,1,18,rsa_verify_with_sha256,511
server,1,19,dhm_set_group,2
client,1,19,rsa_verify_with_sha256,519
server,1,19,dhm_make_params,43372
server,1,19,rsa_sign_with_sha512,16635
client,1,19,parse_server_dh_params,5
server,1,19,rsa_verify_with_sha512,610
server,1,19,rsa_verify_with_sha256,461
client,1,19,dhm_make_public,43851
client,1,19,dhm_calc_secret,43428
server,1,19,parse_client_dh_public,2
client,1,19,rsa_sign_with_sha256,16121
server,1,19,dhm_calc_secret,43835
server,1,19,rsa_verify_with_sha256,581
server,1,20,dhm_set_group,2
client,1,20,rsa_verify_with_sha256,437
server,1,20,dhm_make_params,43437
server,1,20,rsa_sign_with_sha512,16187
client,1,20,parse_server_dh_params,6
server,1,20,rsa_verify_with_sha512,525
server,1,20,rsa_verify_with_sha256,462
client,1,20,dhm_make_public,43888
client,1,20,dhm_calc_secret,42757
server,1,20,parse_client_dh_public,3
client,1,20,rsa_sign_with_sha256,16115
server,1,20,dhm_calc_secret,44094
server,1,20,rsa_verify_with_sha256,507
server,1,21,dhm_set_group,2
client,1,21,rsa_verify_with_sha256,478
server,1,21,dhm_make_params,43143
server,1,21,rsa_sign_with_sha512,15994
client,1,21,parse_server_dh_params,5
server,1,21,rsa_verify_with_sha512,564
server,1,21,rsa_verify_with_sha256,452
client,1,21,dhm_make_public,44105
client,1,21,dhm_calc_secret,42822
server,1,21,parse_client_dh_public,3
client,1,21,rsa_sign_with_sha256,15938
server,1,21,dhm_calc_secret,44055
server,1,21,rsa_verify_with_sha256,510
server,1,22,dhm_set_group,3
client,1,22,rsa_verify_with_sha256,482
server,1,22,dhm_make_params,43333
server,1,22,rsa_sign_with_sha512,16085
client,1,22,parse_server_dh_params,6
server,1,22,rsa_verify_with_sha512,523
server,1,22,rsa_verify_with_sha256,457
client,1,22,dhm_make_public,44458
client,1,22,dhm_calc_secret,43468
server,1,22,parse_client_dh_public,3
client,1,22,rsa_sign_with_sha256,18219
server,1,22,dhm_calc_secret,43658
server,1,22,rsa_verify_with_sha256,566
server,1,23,dhm_set_group,2
client,1,23,rsa_verify_with_sha256,494
server,1,23,dhm_make_params,43086
server,1,23,rsa_sign_with_sha512,16871
client,1,23,parse_server_dh_params,5
server,1,23,rsa_verify_with_sha512,561
server,1,23,rsa_verify_with_sha256,483
client,1,23,dhm_make_public,43263
client,1,23,dhm_calc_secret,43422
server,1,23,parse_client_dh_public,2
client,1,23,rsa_sign_with_sha256,15789
server,1,23,dhm_calc_secret,43994
server,1,23,rsa_verify_with_sha256,538
server,1,24,dhm_set_group,2
client,1,24,rsa_verify_with_sha256,640
server,1,24,dhm_make_params,43032
server,1,24,rsa_sign_with_sha512,16134
client,1,24,parse_server_dh_params,6
server,1,24,rsa_verify_with_sha512,547
server,1,24,rsa_verify_with_sha256,461
client,1,24,dhm_make_public,43591
client,1,24,dhm_calc_secret,42742
server,1,24,parse_client_dh_public,2
client,1,24,rsa_sign_with_sha256,22455
server,1,24,dhm_calc_secret,50052
server,1,24,rsa_verify_with_sha256,582
server,1,25,dhm_set_group,2
client,1,25,rsa_verify_with_sha256,668
server,1,25,dhm_make_params,43193
server,1,25,rsa_sign_with_sha512,16183
client,1,25,parse_server_dh_params,6
server,1,25,rsa_verify_with_sha512,583
server,1,25,rsa_verify_with_sha256,439
client,1,25,dhm_make_public,44013
client,1,25,dhm_calc_secret,44281
server,1,25,parse_client_dh_public,2
client,1,25,rsa_sign_with_sha256,15701
server,1,25,dhm_calc_secret,43796
server,1,25,rsa_verify_with_sha256,589
server,1,26,dhm_set_group,2
client,1,26,rsa_verify_with_sha256,490
server,1,26,dhm_make_params,43563
server,1,26,rsa_sign_with_sha512,15718
client,1,26,parse_server_dh_params,6
server,1,26,rsa_verify_with_sha512,551
server,1,26,rsa_verify_with_sha256,460
client,1,26,dhm_make_public,44001
client,1,26,dhm_calc_secret,42972
server,1,26,parse_client_dh_public,3
client,1,26,rsa_sign_with_sha256,18401
server,1,26,dhm_calc_secret,44186
server,1,26,rsa_verify_with_sha256,527
server,1,27,dhm_set_group,3
client,1,27,rsa_verify_with_sha256,438
server,1,27,dhm_make_params,42890
server,1,27,rsa_sign_with_sha512,15875
client,1,27,parse_server_dh_params,6
server,1,27,rsa_verify_with_sha512,583
server,1,27,rsa_verify_with_sha256,476
client,1,27,dhm_make_public,44069
client,1,27,dhm_calc_secret,42979
server,1,27,parse_client_dh_public,2
client,1,27,rsa_sign_with_sha256,18302
server,1,27,dhm_calc_secret,43692
server,1,27,rsa_verify_with_sha256,508
server,1,28,dhm_set_group,2
client,1,28,rsa_verify_with_sha256,472
server,1,28,dhm_make_params,43185
server,1,28,rsa_sign_with_sha512,16027
client,1,28,parse_server_dh_params,6
server,1,28,rsa_verify_with_sha512,532
server,1,28,rsa_verify_with_sha256,460
client,1,28,dhm_make_public,44043
client,1,28,dhm_calc_secret,43357
server,1,28,parse_client_dh_public,3
client,1,28,rsa_sign_with_sha256,15604
server,1,28,dhm_calc_secret,43901
server,1,28,rsa_verify_with_sha256,535
server,1,29,dhm_set_group,2
client,1,29,rsa_verify_with_sha256,573
server,1,29,dhm_make_params,43509
server,1,29,rsa_sign_with_sha512,16029
client,1,29,parse_server_dh_params,6
server,1,29,rsa_verify_with_sha512,576
server,1,29,rsa_verify_with_sha256,452
client,1,29,dhm_make_public,43921
client,1,29,dhm_calc_secret,43495
server,1,29,parse_client_dh_public,3
client,1,29,rsa_sign_with_sha256,15813
server,1,29,dhm_calc_secret,43056
server,1,29,rsa_verify_with_sha256,581
server,1,30,dhm_set_group,3
client,1,30,rsa_verify_with_sha256,439
server,1,30,dhm_make_params,43122
server,1,30,rsa_sign_with_sha512,16174
client,1,30,parse_server_dh_params,6
server,1,30,rsa_verify_with_sha512,533
server,1,30,rsa_verify_with_sha256,471
client,1,30,dhm_make_public,43828
client,1,30,dhm_calc_secret,43156
server,1,30,parse_client_dh_public,3
client,1,30,rsa_sign_with_sha256,15868
server,1,30,dhm_calc_secret,44159
server,1,30,rsa_verify_with_sha256,587
server,1,31,dhm_set_group,3
client,1,31,rsa_verify_with_sha256,518
server,1,31,dhm_make_params,43407
server,1,31,rsa_sign_with_sha512,16174
client,1,31,parse_server_dh_params,5
server,1,31,rsa_verify_with_sha512,558
server,1,31,rsa_verify_with_sha256,463
client,1,31,dhm_make_public,44094
client,1,31,dhm_calc_secret,42800
server,1,31,parse_client_dh_public,2
client,1,31,rsa_sign_with_sha256,16044
server,1,31,dhm_calc_secret,43893
server,1,31,rsa_verify_with_sha256,536
server,1,32,dhm_set_group,3
client,1,32,rsa_verify_with_sha256,465
server,1,32,dhm_make_params,43041
server,1,32,rsa_sign_with_sha512,16335
client,1,32,parse_server_dh_params,6
server,1,32,rsa_verify_with_sha512,550
server,1,32,rsa_verify_with_sha256,446
client,1,32,dhm_make_public,43955
client,1,32,dhm_calc_secret,43265
server,1,32,parse_client_dh_public,3
client,1,32,rsa_sign_with_sha256,15802
server,1,32,dhm_calc_secret,43689
server,1,32,rsa_verify_with_sha256,563
server,1,33,dhm_set_group,3
client,1,33,rsa_verify_with_sha256,479
server,1,33,dhm_make_params,42977
server,1,33,rsa_sign_with_sha512,16092
client,1,33,parse_server_dh_params,6
server,1,33,rsa_verify_with_sha512,560
server,1,33,rsa_verify_with_sha256,435
client,1,33,dhm_make_public,43798
client,1,33,dhm_calc_secret,43460
server,1,33,parse_client_dh_public,2
client,1,33,rsa_sign_with_sha256,15745
server,1,33,dhm_calc_secret,43885
server,1,33,rsa_verify_with_sha256,585
server,1,34,dhm_set_group,2
client,1,34,rsa_verify_with_sha256,493
server,1,34,dhm_make_params,45502
server,1,34,rsa_sign_with_sha512,15936
client,1,34,parse_server_dh_params,6
server,1,34,rsa_verify_with_sha512,531
server,1,34,rsa_verify_with_sha256,488
client,1,34,dhm_make_public,44267
client,1,34,dhm_calc_secret,43021
server,1,34,parse_client_dh_public,3
client,1,34,rsa_sign_with_sha256,15774
server,1,34,dhm_calc_secret,44350
server,1,34,rsa_verify_with_sha256,508
server,1,35,dhm_set_group,3
client,1,35,rsa_verify_with_sha256,464
server,1,35,dhm_make_params,42896
server,1,35,rsa_sign_with_sha512,15761
client,1,35,parse_server_dh_params,6
server,1,35,rsa_verify_with_sha512,558
server,1,35,rsa_verify_with_sha256,481
client,1,35,dhm_make_public,43920
client,1,35,dhm_calc_secret,43796
server,1,35,parse_client_dh_public,3
client,1,35,rsa_sign_with_sha256,15799
server,1,35,dhm_calc_secret,43770
server,1,35,rsa_verify_with_sha256,570
server,1,36,dhm_set_group,2
client,1,36,rsa_verify_with_sha256,494
server,1,36,dhm_make_params,43192
server,1,36,rsa_sign_with_sha512,15993
client,1,36,parse_server_dh_params,6
server,1,36,rsa_verify_with_sha512,534
server,1,36,rsa_verify_with_sha256,483
client,1,36,dhm_make_public,43842
client,1,36,dhm_calc_secret,42782
server,1,36,parse_client_dh_public,3
client,1,36,rsa_sign_with_sha256,15858
server,1,36,dhm_calc_secret,43964
server,1,36,rsa_verify_with_sha256,512
server,1,37,dhm_set_group,3
client,1,37,rsa_verify_with_sha256,481
server,1,37,dhm_make_params,43083
server,1,37,rsa_sign_with_sha512,16031
client,1,37,parse_server_dh_params,5
server,1,37,rsa_verify_with_sha512,538
server,1,37,rsa_verify_with_sha256,423
client,1,37,dhm_make_public,42814
client,1,37,dhm_calc_secret,43676
server,1,37,parse_client_dh_public,3
client,1,37,rsa_sign_with_sha256,17427
server,1,37,dhm_calc_secret,43717
server,1,37,rsa_verify_with_sha256,571
server,1,38,dhm_set_group,3
client,1,38,rsa_verify_with_sha256,483
server,1,38,dhm_make_params,45385
server,1,38,rsa_sign_with_sha512,15789
client,1,38,parse_server_dh_params,6
server,1,38,rsa_verify_with_sha512,554
server,1,38,rsa_verify_with_sha256,515
client,1,38,dhm_make_public,44023
client,1,38,dhm_calc_secret,42755
server,1,38,parse_client_dh_public,3
client,1,38,rsa_sign_with_sha256,15695
server,1,38,dhm_calc_secret,43908
server,1,38,rsa_verify_with_sha256,541
server,1,39,dhm_set_group,2
client,1,39,rsa_verify_with_sha256,548
server,1,39,dhm_make_params,43041
server,1,39,rsa_sign_with_sha512,16248
client,1,39,parse_server_dh_params,6
server,1,39,rsa_verify_with_sha512,589
server,1,39,rsa_verify_with_sha256,477
client,1,39,dhm_make_public,43394
client,1,39,dhm_calc_secret,42879
server,1,39,parse_client_dh_public,3
client,1,39,rsa_sign_with_sha256,15692
server,1,39,dhm_calc_secret,43791
server,1,39,rsa_verify_with_sha256,516
server,1,40,dhm_set_group,3
client,1,40,rsa_verify_with_sha256,529
server,1,40,dhm_make_params,43014
server,1,40,rsa_sign_with_sha512,16096
client,1,40,parse_server_dh_params,6
server,1,40,rsa_verify_with_sha512,556
server,1,40,rsa_verify_with_sha256,456
client,1,40,dhm_make_public,43566
client,1,40,dhm_calc_secret,43056
server,1,40,parse_client_dh_public,3
client,1,40,rsa_sign_with_sha256,16018
server,1,40,dhm_calc_secret,43892
server,1,40,rsa_verify_with_sha256,545
server,1,41,dhm_set_group,3
client,1,41,rsa_verify_with_sha256,498
server,1,41,dhm_make_params,42851
server,1,41,rsa_sign_with_sha512,16275
client,1,41,parse_server_dh_params,5
server,1,41,rsa_verify_with_sha512,567
server,1,41,rsa_verify_with_sha256,462
client,1,41,dhm_make_public,44208
client,1,41,dhm_calc_secret,43366
server,1,41,parse_client_dh_public,2
client,1,41,rsa_sign_with_sha256,16101
server,1,41,dhm_calc_secret,43839
server,1,41,rsa_verify_with_sha256,603
server,1,42,dhm_set_group,3
client,1,42,rsa_verify_with_sha256,439
server,1,42,dhm_make_params,43096
server,1,42,rsa_sign_with_sha512,15990
client,1,42,parse_server_dh_params,7
server,1,42,rsa_verify_with_sha512,560
server,1,42,rsa_verify_with_sha256,467
client,1,42,dhm_make_public,43969
client,1,42,dhm_calc_secret,42688
server,1,42,parse_client_dh_public,2
client,1,42,rsa_sign_with_sha256,18535
server,1,42,dhm_calc_secret,43964
server,1,42,rsa_verify_with_sha256,532
server,1,43,dhm_set_group,2
client,1,43,rsa_verify_with_sha256,455
server,1,43,dhm_make_params,43962
server,1,43,rsa_sign_with_sha512,16271
client,1,43,parse_server_dh_params,6
server,1,43,rsa_verify_with_sha512,591
server,1,43,rsa_verify_with_sha256,448
client,1,43,dhm_make_public,43836
client,1,43,dhm_calc_secret,42657
server,1,43,parse_client_dh_public,2
client,1,43,rsa_sign_with_sha256,15731
server,1,43,dhm_calc_secret,44014
server,1,43,rsa_verify_with_sha256,553
server,1,44,dhm_set_group,2
client,1,44,rsa_verify_with_sha256,444
server,1,44,dhm_make_params,45372
server,1,44,rsa_sign_with_sha512,15823
client,1,44,parse_server_dh_params,5
server,1,44,rsa_verify_with_sha512,570
server,1,44,rsa_verify_with_sha256,464
client,1,44,dhm_make_public,44141
client,1,44,dhm_calc_secret,42475
server,1,44,parse_client_dh_public,3
client,1,44,rsa_sign_with_sha256,15649
server,1,44,dhm_calc_secret,44097
server,1,44,rsa_verify_with_sha256,583
server,1,45,dhm_set_group,3
client,1,45,rsa_verify_with_sha256,448
server,1,45,dhm_make_params,43384
server,1,45,rsa_sign_with_sha512,16302
client,1,45,parse_server_dh_params,6
server,1,45,rsa_verify_with_sha512,578
server,1,45,rsa_verify_with_sha256,479
client,1,45,dhm_make_public,44053
client,1,45,dhm_calc_secret,42862
server,1,45,parse_client_dh_public,3
client,1,45,rsa_sign_with_sha256,15936
server,1,45,dhm_calc_secret,44513
server,1,45,rsa_verify_with_sha256,533
server,1,46,dhm_set_group,4
client,1,46,rsa_verify_with_sha256,616
server,1,46,dhm_make_params,43158
server,1,46,rsa_sign_with_sha512,15749
client,1,46,parse_server_dh_params,7
server,1,46,rsa_verify_with_sha512,588
server,1,46,rsa_verify_with_sha256,444
client,1,46,dhm_make_public,44575
client,1,46,dhm_calc_secret,42952
server,1,46,parse_client_dh_public,3
client,1,46,rsa_sign_with_sha256,18318
server,1,46,dhm_calc_secret,43587
server,1,46,rsa_verify_with_sha256,560
server,1,47,dhm_set_group,2
client,1,47,rsa_verify_with_sha256,533
server,1,47,dhm_make_params,43050
server,1,47,rsa_sign_with_sha512,16075
client,1,47,parse_server_dh_params,5
server,1,47,rsa_verify_with_sha512,566
server,1,47,rsa_verify_with_sha256,465
client,1,47,dhm_make_public,43940
client,1,47,dhm_calc_secret,43102
server,1,47,parse_client_dh_public,3
client,1,47,rsa_sign_with_sha256,15868
server,1,47,dhm_calc_secret,43983
server,1,47,rsa_verify_with_sha256,532
server,1,48,dhm_set_group,2
client,1,48,rsa_verify_with_sha256,440
server,1,48,dhm_make_params,42966
server,1,48,rsa_sign_with_sha512,16077
client,1,48,parse_server_dh_params,6
server,1,48,rsa_verify_with_sha512,567
server,1,48,rsa_verify_with_sha256,469
client,1,48,dhm_make_public,43526
client,1,48,dhm_calc_secret,42581
server,1,48,parse_client_dh_public,3
client,1,48,rsa_sign_with_sha256,21662
server,1,48,dhm_calc_secret,49555
server,1,48,rsa_verify_with_sha256,585
server,1,49,dhm_set_group,2
client,1,49,rsa_verify_with_sha256,476
server,1,49,dhm_make_params,42980
server,1,49,rsa_sign_with_sha512,15965
client,1,49,parse_server_dh_params,15
server,1,49,rsa_verify_with_sha512,623
server,1,49,rsa_verify_with_sha256,458
client,1,49,dhm_make_public,43766
client,1,49,dhm_calc_secret,43055
server,1,49,parse_client_dh_public,3
client,1,49,rsa_sign_with_sha256,16035
server,1,49,dhm_calc_secret,43068
server,1,49,rsa_verify_with_sha256,588
server,1,50,dhm_set_group,2
client,1,50,rsa_verify_with_sha256,439
server,1,50,dhm_make_params,43037
server,1,50,rsa_sign_with_sha512,16220
client,1,50,parse_server_dh_params,6
server,1,50,rsa_verify_with_sha512,577
server,1,50,rsa_verify_with_sha256,477
client,1,50,dhm_make_public,44098
client,1,50,dhm_calc_secret,43515
server,1,50,parse_client_dh_public,2
client,1,50,rsa_sign_with_sha256,22619
server,1,50,dhm_calc_secret,49936
server,1,50,rsa_verify_with_sha256,565
server,1,51,dhm_set_group,3
client,1,51,rsa_verify_with_sha256,496
server,1,51,dhm_make_params,44946
server,1,51,rsa_sign_with_sha512,15998
client,1,51,parse_server_dh_params,7
server,1,51,rsa_verify_with_sha512,579
server,1,51,rsa_verify_with_sha256,450
client,1,51,dhm_make_public,43829
client,1,51,dhm_calc_secret,43538
server,1,51,parse_client_dh_public,3
client,1,51,rsa_sign_with_sha256,15832
server,1,51,dhm_calc_secret,43158
server,1,51,rsa_verify_with_sha256,566
server,1,52,dhm_set_group,3
client,1,52,rsa_verify_with_sha256,462
server,1,52,dhm_make_params,43640
server,1,52,rsa_sign_with_sha512,15979
client,1,52,parse_server_dh_params,6
server,1,52,rsa_verify_with_sha512,588
server,1,52,rsa_verify_with_sha256,473
client,1,52,dhm_make_public,43974
client,1,52,dhm_calc_secret,43245
server,1,52,parse_client_dh_public,3
client,1,52,rsa_sign_with_sha256,15692
server,1,52,dhm_calc_secret,43901
server,1,52,rsa_verify_with_sha256,507
server,1,53,dhm_set_group,3
client,1,53,rsa_verify_with_sha256,450
server,1,53,dhm_make_params,43027
server,1,53,rsa_sign_with_sha512,15952
client,1,53,parse_server_dh_params,5
server,1,53,rsa_verify_with_sha512,563
server,1,53,rsa_verify_with_sha256,441
client,1,53,dhm_make_public,44022
client,1,53,dhm_calc_secret,43406
server,1,53,parse_client_dh_public,3
client,1,53,rsa_sign_with_sha256,15930
server,1,53,dhm_calc_secret,43787
server,1,53,rsa_verify_with_sha256,544
server,1,54,dhm_set_group,2
client,1,54,rsa_verify_with_sha256,453
server,1,54,dhm_make_params,43145
server,1,54,rsa_sign_with_sha512,16060
client,1,54,parse_server_dh_params,6
server,1,54,rsa_verify_with_sha512,587
server,1,54,rsa_verify_with_sha256,476
client,1,54,dhm_make_public,43613
client,1,54,dhm_calc_secret,42822
server,1,54,parse_client_dh_public,3
client,1,54,rsa_sign_with_sha256,18374
server,1,54,dhm_calc_secret,43727
server,1,54,rsa_verify_with_sha256,534
server,1,55,dhm_set_group,3
client,1,55,rsa_verify_with_sha256,471
server,1,55,dhm_make_params,45154
server,1,55,rsa_sign_with_sha512,15791
client,1,55,parse_server_dh_params,6
server,1,55,rsa_verify_with_sha512,576
