endpoint,min_input,max_input,cycles,time
server,32,8192,1353188166,521863
client,32,8192,1292742743,498552
server,32,8192,1263644097,487329
client,32,8192,1214174843,468251
server,32,8192,1224287543,472151
client,32,8192,1172904655,452335
server,32,8192,1203232383,464032
client,32,8192,1205649059,464964
server,32,8192,1189658028,458796
client,32,8192,1166266575,449775
server,32,8192,1136589690,438330
client,32,8192,1218367724,469868
server,32,8192,1225687763,472692
client,32,8192,146652301,56558
server,32,8192,1284338830,495311
client,32,8192,32448802,12514
server,32,8192,1224736132,472325
client,32,8192,22561693,8702
server,32,8192,1161591396,447972
client,32,8192,120813056,46593
server,32,8192,1306337842,503795
client,32,8192,23282547,8979
server,32,8192,1221627125,471125
client,32,8192,1017171668,392276
server,32,8192,1164967482,449275
client,32,8192,1014423088,391216
server,32,8192,1175163158,453197
client,32,8192,987881140,380981
server,32,8192,1204964507,464700
client,32,8192,21049974,8118
server,32,8192,1176607459,453764
client,32,8192,1033865402,398714
server,32,8192,1214768640,468481
client,32,8192,134071065,51706
server,32,8192,1258987069,485535
client,32,8192,36903576,14233
server,32,8192,1288241295,496817
client,32,8192,1065699663,410991
server,32,8192,1223421481,471817
client,32,8192,1019303114,393098
server,32,8192,1311687201,505858
client,32,8192,1041991864,401848
server,32,8192,1282899715,494755
client,32,8192,1015421393,391603
server,32,8192,1217120491,469387
client,32,8192,152551376,58832
server,32,8192,1249421492,481844
client,32,8192,33063343,12751
server,32,8192,1212953540,467781
client,32,8192,23438127,9039
server,32,8192,1291065072,497905
client,32,8192,1060936322,409154
server,32,8192,1307766585,504346
client,32,8192,1050896226,405282
server,32,8192,1187220608,457858
client,32,8192,113391890,43730
server,32,8192,1211185114,467099
client,32,8192,36675392,14144
server,32,8192,1216887121,469297
client,32,8192,26549727,10239
server,32,8192,1231724267,475019
client,32,8192,52435646,20221
server,32,8192,1231929114,475100
client,32,8192,21877141,8437
server,32,8192,1214589723,468411
client,32,8192,23075107,8899
server,32,8192,1183053657,456249
client,32,8192,1028814238,396766
server,32,8192,1164977854,449279
client,32,8192,31637193,12202
server,32,8192,1149074985,443145
client,32,8192,26160777,10089
server,32,8192,1174027424,452768
client,32,8192,23357744,9010
server,32,8192,1211877445,467366
client,32,8192,1134294885,437444
server,32,8192,1160730520,447640
client,32,8192,1024859913,395242
client,32,8192,1294215567,499120
server,32,8192,1000236785,385746
server,32,8192,1165483489,449474
client,32,8192,1206712189,465373
server,32,8192,1171392936,451752
client,32,8192,1106049336,426552
server,32,8192,1238839459,477764
client,32,8192,1191195677,459390
server,32,8192,1212284546,467523
client,32,8192,1150807109,443813
server,32,8192,1172974666,452363
client,32,8192,1211856701,467358
server,32,8192,845655090,326130
client,32,8192,1028910179,396804
server,32,8192,1120056722,431955
client,32,8192,1214714187,468459
server,32,8192,1149941047,443480
client,32,8192,1222143132,471324
server,32,8192,1077334454,415479
client,32,8192,1169160363,450891
server,32,8192,1135513595,437915
client,32,8192,626616601,241657
server,32,8192,1187495466,457963
client,32,8192,1244925230,480110
server,32,8192,1199381778,462546
client,32,8192,1224580552,472264
server,32,8192,1093929654,421880
client,32,8192,1189603575,458775
server,32,8192,1164760042,449194
client,32,8192,1227824395,473516
server,32,8192,1149902152,443464
client,32,8192,1198559797,462230
server,32,8192,1221266698,470987
client,32,8192,1190316650,459051
server,32,8192,1170099029,451253
