endpoint,time
client,132082
server,176083
client,132304
server,176228
client,131346
server,175051
server,174208
client,130570
client,130712
server,174432
server,174743
client,131039
server,175220
client,131504
client,130469
server,174226
client,129841
server,173895
client,130548
server,174715
client,130089
server,173741
server,174936
client,131139
server,175011
client,131232
server,174448
client,130448
client,129325
server,173514
client,129733
server,173378
client,130635
server,174011
client,130735
server,174390
server,173028
client,129385
server,175048
client,131144
server,174798
client,130970
client,130706
server,174363
client,130879
server,174524
client,130895
server,174564
server,173735
client,129826
client,130290
server,174366
client,130113
server,173891
client,130734
server,174402
client,132103
server,175765
client,129614
server,173184
client,130134
server,173900
client,131277
server,175078
client,131020
server,174913
server,175105
client,131234
client,131098
server,174738
server,174486
client,130787
client,130272
server,174487
client,129846
server,173542
client,130674
server,174240
client,132149
server,175349
client,130967
server,174611
client,130526
server,174272
client,131426
server,175179
client,129331
server,173151
client,130824
server,174530
client,130345
server,174089
client,129324
server,173101
client,130879
server,174662
client,131392
server,175062
client,129300
server,172137
client,130074
server,173930
client,131029
server,174773
client,130025
server,173805
client,130092
server,173873
client,130832
server,174689
client,129197
server,172768
client,131078
server,175059
client,130081
server,174003
client,130811
server,174853
client,131873
server,174910
client,131332
server,175250
client,130333
server,174039
client,130260
server,174063
client,129584
server,173186
client,133506
server,177208
client,130574
server,174221
client,128934
server,172505
client,129977
server,173646
client,129841
server,173484
client,130052
server,174367
client,129769
server,173268
client,130315
server,173884
client,130535
server,174247
client,129598
server,173905
client,129143
server,171728
client,130302
server,174261
client,130542
server,174482
client,130172
server,173950
client,131210
server,174888
client,130548
server,173546
client,129894
server,173520
client,129697
server,173394
client,129496
server,173143
client,131031
server,175134
client,130319
server,174231
client,130644
server,174324
client,130225
server,173917
client,130130
server,173963
client,130507
server,174274
client,131069
server,174873
client,130207
server,174183
client,131095
server,174335
client,130940
server,174686
client,131005
server,175216
client,130252
server,173901
client,129946
server,173613
client,131015
server,173585
client,130506
server,174339
client,130248
server,174021
server,173574
client,130243
client,130404
server,173980
client,130674
server,174504
client,131445
server,175192
server,174969
client,129309
client,129721
server,173320
client,131862
server,175496
client,130607
server,174686
client,130051
server,173929
client,130568
server,174276
client,129390
server,173118
client,130920
server,174909
client,129446
server,173264
client,130068
server,174205
client,130012
server,173945
client,130311
server,173978
client,129870
server,173620
client,131194
server,174880
client,129522
server,173271
client,129800
server,173575
client,130716
server,174698
client,129108
server,172862
client,130777
server,174456
client,130269
server,173812
client,130060
server,173772
client,130863
server,174723
client,131006
server,174619
client,130527
server,174214
client,130752
server,175012
client,130298
server,173980
client,130311
server,174097
client,130576
server,174461
client,130162
server,173931
client,129865
server,173490
client,133982
server,178078
client,129882
server,173586
server,172974
client,128919
client,130701
server,174419
client,130051
server,173779
client,131315
server,175214
client,130628
server,174307
client,130889
server,174750
client,131140
server,174964
client,130955
server,174682
client,129700
server,173478
client,132739
server,176645
client,129661
server,173224
client,131702
server,175500
client,130801
server,174782
client,129654
server,173343
client,130942
server,175188
client,131279
server,174951
client,129794
server,173531
client,131254
server,174963
client,130687
server,174322
client,130442
server,174145
client,162742
server,207661
client,130778
server,174540
client,130861
server,174910
client,129812
server,173773
client,130275
server,173974
client,130446
server,174081
client,129575
server,173708
client,130776
server,174517
client,130625
server,174270
client,130368
server,174155
client,130299
server,174285
client,130485
server,174393
client,131033
server,175133
client,130808
server,174422
client,130500
server,174230
client,130855
server,174768
client,135980
server,179642
client,130959
server,174693
client,130167
server,173979
client,130568
server,174227
client,129685
server,173389
client,130598
server,174817
client,130639
server,174320
client,131027
server,175103
client,129955
server,173561
client,129297
server,173037
client,131157
server,175171
client,130553
server,174201
client,129261
server,172900
client,129838
server,174231
client,130845
server,174439
client,129626
server,173237
client,131608
server,175374
client,129861
server,173611
client,130110
server,173721
client,130910
server,174566
client,130300
server,173986
client,130067
server,173780
client,130917
server,174537
client,130817
server,174480
client,130385
server,176924
client,129431
server,173244
client,130015
server,173645
client,131043
server,175041
client,130940
server,174799
client,129619
server,173267
client,130761
server,174505
client,130187
server,173899
client,129413
server,173109
client,131243
server,174957
client,130595
server,174205
client,129734
server,173863
client,130520
server,174274
client,130231
server,173971
client,131351
server,175330
client,132645
server,176442
client,129234
server,172930
client,130983
server,174426
client,130044
server,173693
client,130414
server,174101
client,131363
server,175137
client,129950
server,173547
client,129833
server,174149
client,130672
server,174299
client,129836
server,173613
client,131054
server,174887
client,130232
server,174072
client,129176
server,172976
client,130204
server,173804
client,130791
server,174610
client,128941
server,172530
client,130249
server,174034
client,130223
server,173951
client,130361
server,174291
client,130963
server,174781
client,130399
server,174183
client,130267
server,176031
client,130826
server,174487
client,130958
server,174675
client,130078
server,173763
client,130646
server,174329
client,130557
server,174561
client,130887
server,174649
client,129793
server,173529
client,130778
server,174624
client,129484
server,173284
client,129216
server,171701
client,130812
server,174588
client,130646
server,174300
client,128883
server,172809
client,130565
server,174271
client,130011
server,173223
client,134559
server,184497
client,131461
server,175187
client,130216
server,173952
client,130008
server,173935
client,130235
server,172913
client,130677
server,174578
client,129776
server,173584
client,130244
server,174033
client,131057
server,174717
client,129948
server,173624
client,130583
server,174381
client,131011
server,174695
client,128799
server,172496
client,130665
server,174944
client,133267
server,176909
client,131069
server,174745
client,130982
server,175342
client,130710
server,174517
client,130080
server,173818
client,130451
server,174092
client,129987
server,173608
client,129716
server,173316
client,130461
server,174087
client,129633
server,173241
client,130163
server,174127
client,130779
server,174910
client,129961
server,173645
client,130327
server,174550
client,130704
server,174426
client,130882
server,174586
client,130100
server,174196
client,130862
server,174420
client,130618
server,174297
client,131739
server,174598
client,130614
server,174331
client,129759
server,173449
client,132177
server,175926
