endpoint,operation,data_size,cycles,time
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,70011,15
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,18151,6
client,digest,64,15558,5
server,verify,64,18151,7
server,digest,64,15558,6
client,verify,64,15558,7
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,18151,7
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,18151,7
client,digest,64,15558,6
server,verify,64,20744,8
server,digest,64,15558,5
client,verify,64,18151,6
client,digest,64,15558,6
server,verify,64,18151,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,44081,17
server,digest,64,15558,5
client,verify,64,18151,7
client,digest,64,15558,5
server,verify,64,15558,5
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,365613,142
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,5
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,41488,15
client,verify,64,15558,7
client,digest,64,15558,6
server,verify,64,25930,9
server,digest,64,15558,6
client,verify,64,18151,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,5
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,23337,8
server,digest,64,15558,6
client,verify,64,18151,7
client,digest,64,12965,6
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,5
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,15558,6
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,12965,6
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,7
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,18151,6
client,digest,64,15558,5
server,verify,64,18151,7
server,digest,64,15558,5
client,verify,64,49267,18
client,digest,64,18151,5
server,verify,64,33709,13
server,digest,64,51860,19
client,verify,64,18151,6
client,digest,64,15558,6
server,verify,64,18151,6
server,digest,64,15558,6
client,verify,64,18151,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,6
client,verify,64,18151,6
client,digest,64,15558,6
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,18151,6
client,digest,64,15558,6
server,verify,64,44081,17
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,7
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,23337,9
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,6
client,verify,64,18151,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,6
server,verify,64,28523,11
server,digest,64,15558,5
client,verify,64,18151,7
client,digest,64,15558,5
server,verify,64,18151,7
server,digest,64,15558,6
client,verify,64,18151,7
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,44081,16
server,verify,64,15558,5
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,30
server,verify,64,18151,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,7
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,7
server,digest,64,15558,6
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,12965,4
client,verify,64,46674,7
client,digest,64,12965,4
server,verify,64,15558,6
server,digest,64,15558,6
client,verify,64,15558,5
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,6
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,5
server,digest,64,15558,5
client,verify,64,15558,5
client,digest,64,15558,5
server,verify,64,57046,21
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,7
server,digest,64,15558,5
client,verify,64,15558,7
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,5
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,15558,6
server,digest,64,12965,5
client,verify,64,15558,6
client,digest,64,15558,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,44081,16
client,digest,64,12965,5
server,verify,64,18151,6
server,digest,64,15558,5
client,verify,64,15558,6
client,digest,64,12965,5
server,verify,64,15558,7
server,digest,64,15558,6
client,verify,64,18151,7
client,digest,64,15558,5
server,verify,64,31116,12
server,digest,64,12965,6
client,verify,64,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,15558,6
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,88162,34
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,15558,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,7
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,23337,7
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,6
client,digest,128,12965,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,15558,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,15558,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,49267,18
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,7
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,44081,18
client,digest,128,18151,6
server,verify,128,23337,8
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,7
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,15558,6
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,20744,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,33
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,44081,16
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,36302,13
server,digest,128,18151,6
client,verify,128,23337,9
client,digest,128,18151,6
server,verify,128,23337,8
server,digest,128,18151,6
client,verify,128,20744,8
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,46674,17
server,verify,128,18151,8
server,digest,128,18151,6
client,verify,128,18151,8
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,8
client,digest,128,18151,7
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,23337,9
server,digest,128,18151,6
client,verify,128,20744,8
client,digest,128,15558,6
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,20744,8
server,digest,128,51860,19
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,20744,8
client,digest,128,15558,7
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,20744,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,28523,11
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,44081,16
client,verify,128,20744,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,18151,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,44081,17
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,15558,7
server,digest,128,15558,6
client,verify,128,15558,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,54453,20
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,49267,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,20744,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,373392,144
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,8
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,23337,8
server,digest,128,18151,6
client,verify,128,20744,8
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,8
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,8
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,20744,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,23337,8
client,verify,128,20744,8
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,49267,20
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,20744,8
client,digest,128,18151,6
server,verify,128,46674,17
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,23337,9
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,199661,76
server,digest,128,15558,6
client,verify,128,20744,8
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,25930,9
server,digest,128,15558,6
client,verify,128,20744,9
client,digest,128,18151,6
server,verify,128,49267,19
server,digest,128,18151,6
client,verify,128,49267,47
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,31116,13
server,digest,128,18151,7
client,verify,128,20744,9
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,23337,9
server,digest,128,18151,7
client,verify,128,23337,8
client,digest,128,18151,6
server,verify,128,20744,8
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,20744,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,28523,10
client,digest,128,15558,5
server,verify,128,31116,11
server,digest,128,25930,8
client,verify,128,20744,8
client,digest,128,18151,6
server,verify,128,82976,32
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,23337,10
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,25930,9
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,23337,8
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,46674,18
server,digest,128,15558,5
client,verify,128,44081,17
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,20744,8
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,23337,9
client,verify,128,20744,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,6
server,verify,128,18151,8
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,31116,12
server,digest,128,44081,17
client,verify,128,20744,8
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,33709,12
client,digest,128,25930,10
server,verify,128,23337,8
server,digest,128,18151,6
client,verify,128,20744,8
client,digest,128,23337,9
server,verify,128,23337,8
server,digest,128,18151,6
client,verify,128,31116,12
client,digest,128,18151,6
server,verify,128,25930,9
server,digest,128,20744,7
client,verify,128,23337,9
client,digest,128,20744,7
server,verify,128,20744,8
server,digest,128,20744,7
client,verify,128,31116,12
client,digest,128,18151,6
server,verify,128,23337,8
server,digest,128,15558,6
client,verify,128,20744,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,20744,7
server,digest,128,28523,10
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,18151,7
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,15558,5
client,verify,128,20744,8
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,18151,6
server,verify,128,386357,9
server,digest,128,18151,6
client,verify,128,23337,8
client,digest,128,18151,7
server,verify,128,18151,6
server,digest,128,15558,6
client,verify,128,18151,7
client,digest,128,44081,6
server,verify,128,20744,7
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,18151,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,8
client,digest,128,18151,6
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,6
client,digest,128,15558,6
server,verify,128,20744,7
server,digest,128,15558,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,49267,18
server,digest,128,18151,6
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,15558,5
client,verify,128,15558,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,6
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,15558,7
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,5
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,18151,7
client,digest,128,15558,6
server,verify,128,18151,7
server,digest,128,18151,6
client,verify,128,18151,7
client,digest,128,15558,5
server,verify,128,20744,8
server,digest,128,18151,6
client,verify,128,15558,6
client,digest,128,18151,5
server,verify,128,20744,7
server,digest,128,41488,15
client,verify,128,18151,7
client,digest,128,46674,18
server,verify,128,18151,6
server,digest,128,15558,5
client,verify,128,15558,7
client,digest,128,15558,6
server,verify,128,18151,6
