endpoint,min_input,max_input,cycles,time
client,32,8192,387645721,149498
server,32,8192,425962482,164275
client,32,8192,402319508,155156
server,32,8192,418777279,161503
client,32,8192,405897848,156536
server,32,8192,235198065,90706
client,32,8192,390223163,150491
server,32,8192,423429121,163299
client,32,8192,66479334,25638
server,32,8192,419091032,161626
client,32,8192,405571130,156412
server,32,8192,401432702,154814
client,32,8192,397823246,153422
server,32,8192,413085644,159310
client,32,8192,146885671,56648
server,32,8192,404463919,155984
client,32,8192,418385736,161354
client,32,8192,396397096,152873
server,32,8192,312575778,120545
server,32,8192,217506026,83883
client,32,8192,88426486,34103
client,32,8192,3775408,1457
server,32,8192,185482476,71533
client,32,8192,400364386,154404
server,32,8192,411433903,158671
server,32,8192,419145485,161648
client,32,8192,154389813,59541
server,32,8192,420091930,162009
client,32,8192,404432803,155971
server,32,8192,420076372,162005
client,32,8192,397805095,153415
server,32,8192,420999480,162361
client,32,8192,398046244,153508
server,32,8192,422441188,162918
client,32,8192,399799112,154183
server,32,8192,421396209,162514
client,32,8192,399176792,153944
server,32,8192,416438393,160602
client,32,8192,403665275,155675
server,32,8192,421435104,162529
client,32,8192,397066090,153131
server,32,8192,420854272,162304
client,32,8192,391651906,151042
server,32,8192,235000997,90630
client,32,8192,399716136,154152
server,32,8192,426997089,164674
client,32,8192,406421634,156739
server,32,8192,413536826,159483
client,32,8192,405584095,156416
server,32,8192,437050150,168550
client,32,8192,395295071,152447
server,32,8192,419202531,161668
client,32,8192,416741774,160718
client,32,8192,402755132,155323
server,32,8192,393233636,151651
client,32,8192,404730998,156087
server,32,8192,431252202,166315
client,32,8192,415248206,160144
server,32,8192,414981127,160040
server,32,8192,216932973,83662
client,32,8192,417918996,161173
server,32,8192,421152467,162420
client,32,8192,415989804,160428
server,32,8192,397488749,153294
client,32,8192,420636460,162220
server,32,8192,340463493,131301
client,32,8192,403587485,155646
server,32,8192,379073263,146192
client,32,8192,399926169,154233
server,32,8192,414641444,159908
client,32,8192,397379843,153252
server,32,8192,402114661,155078
client,32,8192,408820159,157664
server,32,8192,247880428,95597
client,32,8192,401782757,154949
server,32,8192,192945130,74410
client,32,8192,411623192,158744
server,32,8192,348644408,134456
client,32,8192,415756434,160338
server,32,8192,415862747,160380
client,32,8192,383875499,148043
server,32,8192,370490433,142882
client,32,8192,387915393,149601
server,32,8192,416565450,160651
client,32,8192,396907917,153069
server,32,8192,271795667,104820
client,32,8192,407176197,157030
server,32,8192,277824392,107145
client,32,8192,416409870,160590
server,32,8192,90249365,34817
client,32,8192,399423127,154039
server,32,8192,411221277,158590
client,32,8192,414527352,159865
server,32,8192,223026523,86011
client,32,8192,405272935,156295
server,32,8192,424754144,163809
client,32,8192,398038465,153505
server,32,8192,423066101,163158
client,32,8192,399814670,154192
server,32,8192,410653410,158370
client,32,8192,391211096,150872
server,32,8192,428446576,165233
client,32,8192,391288886,150902
client,32,8192,58404732,22524
server,32,8192,221825964,85549
server,32,8192,420120453,162022
client,32,8192,408324896,157472
server,32,8192,423548399,163344
client,32,8192,400226957,154350
server,32,8192,418344248,161338
client,32,8192,401536422,154854
server,32,8192,419617411,161828
client,32,8192,395549185,152545
