sec_lvl,test_id,time
1,0,10
1,0,1
1,0,5673
1,0,3
1,0,7
1,0,1
1,0,1
1,0,5
1,0,21141
1,0,500
1,1,2
1,1,1
1,1,26
1,1,2
1,1,3
1,1,2
1,1,1
1,1,1
1,1,20348
1,1,509
1,2,1
1,2,1
1,2,13
1,2,2
1,2,3
1,2,1
1,2,2
1,2,1
1,2,16114
1,2,527
1,3,1
1,3,1
1,3,13
1,3,1
1,3,3
1,3,1
1,3,1
1,3,1
1,3,15691
1,3,511
1,4,2
1,4,1
1,4,21
1,4,2
1,4,3
1,4,1
1,4,1
1,4,2
1,4,15987
1,4,512
1,5,1
1,5,1
1,5,20
1,5,2
1,5,3
1,5,1
1,5,1
1,5,1
1,5,18843
1,5,540
1,6,1
1,6,2
1,6,22
1,6,3
1,6,3
1,6,2
1,6,1
1,6,1
1,6,17215
1,6,510
1,7,2
1,7,1
1,7,14
1,7,2
1,7,3
1,7,1
1,7,2
1,7,2
1,7,15598
1,7,720
1,8,1
1,8,1
1,8,22
1,8,3
1,8,3
1,8,1
1,8,3
1,8,2
1,8,23435
1,8,603
1,9,1
1,9,1
1,9,21
1,9,2
1,9,3
1,9,1
1,9,1
1,9,1
1,9,15864
1,9,518
1,10,1
1,10,1
1,10,14
1,10,1
1,10,3
1,10,1
1,10,1
1,10,1
1,10,16756
1,10,514
1,11,2
1,11,1
1,11,20
1,11,2
1,11,4
1,11,1
1,11,1
1,11,2
1,11,15837
1,11,516
1,12,1
1,12,1
1,12,14
1,12,2
1,12,2
1,12,1
1,12,1
1,12,1
1,12,16053
1,12,514
1,13,1
1,13,1
1,13,14
1,13,2
1,13,3
1,13,1
1,13,2
1,13,1
1,13,16298
1,13,542
1,14,1
1,14,1
1,14,19
1,14,2
1,14,4
1,14,1
1,14,2
1,14,1
1,14,15688
1,14,511
1,15,1
1,15,1
1,15,13
1,15,1
1,15,3
1,15,1
1,15,2
1,15,1
1,15,19879
1,15,764
1,16,1
1,16,1
1,16,26
1,16,2
1,16,5
1,16,1
1,16,3
1,16,2
1,16,22310
1,16,549
1,17,1
1,17,0
1,17,15
1,17,2
1,17,3
1,17,2
1,17,1
1,17,1
1,17,21787
1,17,745
1,18,2
1,18,1
1,18,21
1,18,2
1,18,3
1,18,1
1,18,1
1,18,1
1,18,15725
1,18,521
1,19,2
1,19,0
1,19,15
1,19,2
1,19,2
1,19,1
1,19,1
1,19,1
1,19,15807
1,19,512
2,0,1
2,0,1
2,0,12
2,0,2
2,0,3
2,0,1
2,0,2
2,0,2
2,0,67733
2,0,1476
2,1,1
2,1,1
2,1,25
2,1,3
2,1,3
2,1,1
2,1,1
2,1,2
2,1,61555
2,1,1127
2,2,1
2,2,1
2,2,21
2,2,2
2,2,5
2,2,2
2,2,1
2,2,1
2,2,48282
2,2,1115
2,3,2
2,3,1
2,3,21
2,3,4
2,3,2
2,3,2
2,3,1
2,3,1
2,3,59287
2,3,1646
2,4,1
2,4,1
2,4,21
2,4,1
2,4,3
2,4,0
2,4,1
2,4,1
2,4,60918
2,4,1210
2,5,1
2,5,1
2,5,15
2,5,1
2,5,3
2,5,1
2,5,1
2,5,1
2,5,53604
2,5,1132
2,6,2
2,6,1
2,6,21
2,6,2
2,6,3
2,6,1
2,6,2
2,6,1
2,6,47415
2,6,1115
2,7,1
2,7,1
2,7,15
2,7,2
2,7,2
2,7,1
2,7,1
2,7,1
2,7,50025
2,7,1205
2,8,2
2,8,1
2,8,15
2,8,2
2,8,3
2,8,1
2,8,2
