endpoint,keylen,time
client,10,141
server,10,278
server,10,217
client,10,107
server,10,264
client,10,135
client,10,135
server,10,266
server,10,181
client,10,129
client,16,111
server,16,207
server,16,208
client,16,113
client,16,134
server,16,243
server,16,256
client,16,143
client,16,106
server,16,192
server,24,220
client,24,115
server,24,275
client,24,137
client,24,133
server,24,263
client,24,108
server,24,195
server,24,260
client,24,139
client,32,136
server,32,211
server,32,273
client,32,138
client,32,121
server,32,244
server,32,201
client,32,110
client,32,112
server,32,225
