sec_lvl,test_id,time
1,0,17
1,0,1
1,0,1432
1,0,4
1,0,10
1,0,160
1,1,11
1,1,1
1,1,7
1,1,1
1,1,4
1,1,154
1,2,11
1,2,2
1,2,4
1,2,1
1,2,5
1,2,210
1,3,14
1,3,1
1,3,7
1,3,1
1,3,4
1,3,147
1,4,12
1,4,1
1,4,6
1,4,1
1,4,4
1,4,87
1,5,16
1,5,2
1,5,6
1,5,1
1,5,3
1,5,89
1,6,10
1,6,1
1,6,6
1,6,1
1,6,4
1,6,151
1,7,13
1,7,2
1,7,7
1,7,2
1,7,5
1,7,137
1,8,12
1,8,1
1,8,5
1,8,1
1,8,5
1,8,137
1,9,12
1,9,2
1,9,5
1,9,2
1,9,4
1,9,142
1,10,12
1,10,1
1,10,7
1,10,1
1,10,4
1,10,143
1,11,12
1,11,1
1,11,6
1,11,1
1,11,3
1,11,86
1,12,14
1,12,1
1,12,7
1,12,1
1,12,5
1,12,141
1,13,18
1,13,1
1,13,8
1,13,2
1,13,5
1,13,162
1,14,9
1,14,1
1,14,9
1,14,1
1,14,6
1,14,184
1,15,13
1,15,2
1,15,5
1,15,1
1,15,3
1,15,90
1,16,11
1,16,2
1,16,7
1,16,2
1,16,9
1,16,186
1,17,13
1,17,1
1,17,7
1,17,1
1,17,4
1,17,150
1,18,14
1,18,1
1,18,6
1,18,1
1,18,3
1,18,90
1,19,13
1,19,2
1,19,5
1,19,1
1,19,4
1,19,86
2,0,9
2,0,1
2,0,4
2,0,1
2,0,7
2,0,155
2,1,25
2,1,1
2,1,7
2,1,1
2,1,5
2,1,107
2,2,13
2,2,1
2,2,8
2,2,1
2,2,4
2,2,90
2,3,12
2,3,1
2,3,6
2,3,1
2,3,4
2,3,196
2,4,10
2,4,1
2,4,6
2,4,1
2,4,4
2,4,86
2,5,11
2,5,1
2,5,5
2,5,1
2,5,4
2,5,143
2,6,16
2,6,1
2,6,6
2,6,1
2,6,4
2,6,158
2,7,15
2,7,1
2,7,10
2,7,2
2,7,6
2,7,154
2,8,14
2,8,2
2,8,7
2,8,1
2,8,5
2,8,147
2,9,9
2,9,2
2,9,6
2,9,2
2,9,11
2,9,119
2,10,14
2,10,2
2,10,7
2,10,1
2,10,5
2,10,155
2,11,14
2,11,2
2,11,5
2,11,2
2,11,4
2,11,84
2,12,18
2,12,2
2,12,8
2,12,2
2,12,5
2,12,157
2,13,14
2,13,1
2,13,9
2,13,1
2,13,5
2,13,150
2,14,8
2,14,2
2,14,7
2,14,1
2,14,4
2,14,97
2,15,15
2,15,1
2,15,8
2,15,5
2,15,4
2,15,188
2,16,12
2,16,1
2,16,6
2,16,2
2,16,5
2,16,137
2,17,12
2,17,1
2,17,17
2,17,1
2,17,5
2,17,142
2,18,12
2,18,1
2,18,6
2,18,1
2,18,3
2,18,117
2,19,13
2,19,2
2,19,6
2,19,1
2,19,4
2,19,91
3,0,15
3,0,1
3,0,6
3,0,1
3,0,3
3,0,85
3,1,16
3,1,2
3,1,6
3,1,1
3,1,3
3,1,89
3,2,12
3,2,1
3,2,5
3,2,2
3,2,4
3,2,84
3,3,13
3,3,2
3,3,7
3,3,1
3,3,5
3,3,144
3,4,12
3,4,1
3,4,4
3,4,1
3,4,3
3,4,86
3,5,14
3,5,2
3,5,4
3,5,1
3,5,3
3,5,86
3,6,12
3,6,1
3,6,6
3,6,1
3,6,3
3,6,87
3,7,10
3,7,1
3,7,5
3,7,2
3,7,4
3,7,151
3,8,13
3,8,1
3,8,5
3,8,1
3,8,3
3,8,88
3,9,13
3,9,2
3,9,6
3,9,1
3,9,3
3,9,89
3,10,8
3,10,1
3,10,6
3,10,1
3,10,4
3,10,89
3,11,16
3,11,1
3,11,7
3,11,2
3,11,5
3,11,138
3,12,12
3,12,1
3,12,8
3,12,1
3,12,6
3,12,147
3,13,11
3,13,1
3,13,8
3,13,1
3,13,6
3,13,152
3,14,10
3,14,1
3,14,5
3,14,1
3,14,4
3,14,88
3,15,16
3,15,1
3,15,5
3,15,1
3,15,4
3,15,85
3,16,11
3,16,1
3,16,4
3,16,1
3,16,3
3,16,84
3,17,11
3,17,1
3,17,6
3,17,1
3,17,3
3,17,88
3,18,13
3,18,1
3,18,7
3,18,1
3,18,4
3,18,91
3,19,8
3,19,1
3,19,4
3,19,1
3,19,4
3,19,156
