sec_lvl,test_id,cycles,time
1,0,20744,6
1,0,2593,1
1,0,793458,306
1,0,10372,4
1,0,2593,1
1,0,2593,1
1,0,117774060,45419
1,0,55373515,21354
1,0,0,0
1,1,23337,8
1,1,36302,1
1,1,10372,3
1,1,33709,13
1,1,2593,1
1,1,2593,1
1,1,111854241,43136
1,1,56229205,21685
1,1,2593,1
1,2,20744,7
1,2,2593,0
1,2,10372,3
1,2,10372,4
1,2,2593,1
1,2,2593,1
1,2,111556046,43022
1,2,57300114,22097
1,2,0,1
1,3,20744,7
1,3,2593,1
1,3,10372,3
1,3,10372,3
1,3,0,1
1,3,2593,2
1,3,110332150,42549
1,3,55415003,21372
1,3,2593,0
1,4,33709,11
1,4,2593,2
1,4,10372,4
1,4,10372,4
1,4,2593,1
1,4,5186,1
1,4,110425498,42585
1,4,62343499,24043
1,4,2593,0
1,5,20744,8
1,5,2593,0
1,5,10372,3
1,5,10372,4
1,5,2593,1
1,5,2593,1
1,5,90156017,34768
1,5,0,0
1,5,0,0
1,6,20744,7
1,6,2593,1
1,6,10372,3
1,6,10372,3
1,6,2593,0
1,6,2593,1
1,6,9604472,3703
1,6,0,0
1,6,0,0
1,7,20744,7
1,7,2593,0
1,7,7779,3
1,7,10372,4
1,7,2593,1
1,7,2593,1
1,7,108939709,42012
1,7,45255629,17453
1,7,0,0
1,8,18151,7
1,8,2593,0
1,8,10372,3
1,8,10372,3
1,8,2593,1
1,8,2593,0
1,8,88034943,33951
1,8,76192712,29385
1,8,2593,0
1,9,46674,17
1,9,0,1
1,9,10372,3
1,9,7779,4
1,9,2593,1
1,9,2593,1
1,9,93656567,36118
1,9,27835855,10735
1,9,0,0
1,10,23337,8
1,10,2593,0
1,10,7779,3
1,10,7779,4
1,10,2593,1
1,10,2593,1
1,10,127388904,49127
1,10,59794580,23060
1,10,2593,1
1,11,28523,11
1,11,5186,1
1,11,10372,4
1,11,10372,5
1,11,2593,1
1,11,2593,1
1,11,112559537,43409
1,11,60069438,23165
1,11,5186,1
1,12,23337,8
1,12,2593,0
1,12,10372,3
1,12,10372,4
1,12,2593,1
1,12,2593,1
1,12,112027972,43203
1,12,58334721,22497
1,12,0,1
1,13,18151,7
1,13,2593,1
1,13,10372,3
1,13,10372,4
1,13,2593,0
1,13,2593,1
1,13,112953673,43560
1,13,57740924,22267
1,13,2593,1
1,14,23337,8
1,14,0,1
1,14,10372,3
1,14,10372,4
1,14,2593,0
1,14,2593,1
1,14,114893237,44309
