endpoint,time
client,74259
server,84685
server,84245
client,73892
server,84348
client,73895
server,83188
client,72833
server,83738
client,73380
server,84088
client,73638
server,84684
client,74309
server,83755
client,73383
server,84150
client,73749
server,83827
client,73433
server,83647
client,73261
server,83869
client,73467
client,73442
server,83908
server,84445
client,74057
server,85209
client,74799
server,83504
client,72945
client,73484
server,83882
client,73704
server,84051
client,74126
server,84603
server,84867
client,74434
server,84896
client,74451
server,84324
client,73922
server,84400
client,73934
server,84491
client,74080
server,84410
client,73990
server,84689
client,74129
server,85189
client,74737
client,74000
server,84404
client,73335
server,83741
server,84836
client,74388
client,73928
server,84406
server,83479
client,73079
client,74408
server,84861
client,73951
server,84380
server,84597
client,74036
client,73353
server,83795
client,73166
server,83584
server,84660
client,74202
server,83797
client,73391
client,74004
server,84437
client,74286
server,84720
server,84850
client,74387
server,83288
client,72860
server,83684
client,73251
server,83610
client,73191
client,73342
server,83730
server,84785
client,74305
client,74800
server,85223
server,84148
client,73756
server,84343
client,73926
client,74777
server,85205
server,84721
client,74192
server,83919
client,73504
client,74167
server,84537
client,73867
server,84226
client,74127
server,84520
client,74392
server,84801
client,73086
server,83521
client,74155
server,84580
server,84284
client,73868
server,84446
client,73993
client,74051
server,84491
server,335345
client,325237
client,72941
server,83395
server,84418
client,74000
server,84402
client,73968
server,84454
client,74020
server,338461
client,328226
client,74003
server,84474
client,73918
server,84311
client,74013
server,84530
client,74320
server,84785
client,72872
server,83278
client,73986
server,84376
client,74986
server,85389
server,84577
client,74217
server,83769
client,73310
server,83704
client,73308
server,84147
client,73732
server,84341
client,73906
server,84548
client,74085
server,83539
client,73093
client,73072
server,83454
client,75271
server,85639
client,74210
server,84643
server,84502
client,73953
client,73742
server,84159
client,74470
server,84801
client,74090
server,84457
client,74374
server,84826
server,84232
client,73803
server,84648
client,74283
server,85033
client,74584
client,74128
server,84555
client,73411
server,83803
server,84807
client,74374
server,83403
client,72975
server,84257
client,73812
server,84914
client,74562
server,84174
client,73739
server,84510
client,74095
server,85098
client,74745
server,84768
client,74304
server,83546
client,73183
server,84459
client,74081
server,83755
client,73349
server,84417
client,74013
server,86425
client,75908
server,84684
client,74206
server,84811
client,74381
server,85087
client,74634
server,83409
client,72920
server,84389
client,74058
server,84410
client,73809
server,83994
client,73609
server,83668
client,73252
server,85023
client,74555
server,84479
client,74070
client,73014
server,83413
server,84542
client,74121
client,73424
server,83826
server,84584
client,74200
server,84924
client,74502
server,84280
client,73870
server,84240
client,73844
server,84931
client,74486
server,83346
client,72980
server,83800
client,73427
server,84872
client,74442
server,84366
client,73906
server,83453
client,73020
server,83768
client,73370
server,83772
client,73344
server,83623
client,73148
server,83943
client,73547
server,84062
client,73624
server,84014
client,73656
server,84251
client,73842
server,84452
client,74058
server,84525
client,74070
server,83807
client,73415
server,84407
client,73969
server,83691
client,73259
server,84653
client,74285
server,83748
client,73167
server,83595
client,73139
server,84542
client,74088
server,83330
client,72941
server,83476
client,73133
server,84779
client,74390
server,84253
client,73872
server,84378
client,73914
server,85018
client,74639
server,84669
client,74018
server,84947
client,74561
server,83915
client,73523
server,83396
client,72969
server,84288
client,73837
server,88267
client,77908
server,84415
client,74104
server,83640
client,73256
server,83731
client,73347
client,73782
server,84214
server,85017
client,74579
server,85358
client,74343
server,84373
client,73955
server,84003
client,73692
server,84181
client,73732
server,84258
client,73814
server,84049
client,73641
client,73105
server,83623
server,84376
client,73981
server,84678
client,74233
server,84082
client,73483
server,84566
client,73977
client,72896
server,83315
server,84196
client,73788
server,84289
client,73872
server,85250
client,75074
server,84092
client,73670
server,84665
client,74247
server,83753
client,73322
server,84362
client,73978
server,84401
client,73965
server,83323
client,72888
server,83800
client,73387
server,84368
client,73974
server,84136
client,73693
server,85063
client,74617
server,84384
client,73963
server,84148
client,73710
server,84514
client,74106
server,83559
client,73142
server,84503
client,74053
server,84128
client,73650
server,84554
client,74175
server,83453
client,73065
server,85464
client,75003
server,84724
client,73957
server,83799
client,73451
server,84163
client,73749
server,83612
client,73196
server,84673
client,74241
server,84969
client,74543
server,84160
client,73756
server,83886
client,73484
server,83984
client,73585
server,84611
client,74156
server,84562
client,73998
server,84602
client,74128
server,84661
client,74299
server,83874
client,73488
server,83824
client,73410
server,84414
client,74018
server,84056
client,73673
server,84109
client,73680
server,84102
client,73661
server,84220
client,73806
client,73428
server,83838
server,84314
client,73930
server,84652
client,74245
server,85173
client,74754
server,84497
client,74175
server,84394
client,73989
server,85047
client,74618
server,84069
client,73683
server,83705
client,73280
server,84911
client,74521
server,83468
client,73082
server,84463
client,74039
server,84921
client,74473
server,84196
client,73759
server,84271
client,73847
server,84729
client,74286
server,84261
client,73860
server,84426
client,74001
server,84994
client,74380
server,84355
client,73940
server,84485
client,74066
server,83862
client,73484
server,83743
client,73319
server,84187
client,73753
server,85197
client,74773
server,344918
client,334535
server,83295
client,72866
server,85136
client,74716
server,83998
client,73608
server,83983
client,73538
server,85060
client,74629
server,83333
client,72910
server,84276
client,73802
server,84863
client,74192
server,84028
client,73666
server,83854
client,73426
server,84981
client,74567
server,84467
client,74023
server,84180
client,73766
server,84490
client,74094
server,84281
client,73841
server,83834
client,73439
server,84217
client,73764
server,83781
client,73402
server,84231
client,73838
server,84269
client,73865
server,84233
client,73877
server,84504
client,74078
server,84881
client,74475
server,84320
client,73752
server,83855
client,73438
server,84882
client,74452
server,84298
client,73896
server,83968
client,73450
server,84795
client,74416
server,84436
client,74034
server,83995
client,73550
server,83858
client,73398
server,83791
client,73343
server,83781
client,73333
server,84142
client,73757
server,83763
client,73365
server,83562
client,73187
server,84857
client,74461
server,83729
client,73327
server,84021
client,73621
server,84126
client,73772
server,83637
client,73227
server,84445
client,73995
server,84988
client,74567
server,83674
client,73265
server,83597
client,73207
server,84746
client,74340
server,84297
client,73901
server,84374
client,73999
server,84958
client,74493
server,83708
client,73332
server,85397
client,74970
server,84918
client,74476
server,84174
client,73770
server,84713
client,74293
server,84806
client,74365
server,83425
client,72998
server,84664
client,74054
server,84217
client,73815
server,84334
client,73912
server,83536
client,73175
server,84489
client,74084
server,84834
client,74102
server,83852
client,73455
server,84160
client,73778
server,84199
client,73793
server,84379
client,73940
server,84615
client,74202
server,84317
client,73733
server,84414
client,74032
server,84176
client,73765
server,83707
client,73312
client,72932
server,83090
server,84176
client,73656
server,84722
client,74330
server,85146
client,74925
server,84707
client,74270
server,83587
client,73185
server,83605
client,73182
server,84309
client,73868
server,83734
client,73301
server,84382
client,73978
server,84798
client,74381
server,84247
client,73836
server,83573
client,72975
server,85224
client,74730
server,83337
client,72937
server,84214
client,73803
server,83852
client,73428
server,83782
client,73376
server,83998
client,73623
server,84840
client,74413
server,84331
client,73900
server,83944
client,73421
server,84144
client,73728
server,83794
client,73440
server,84556
client,74044
server,84278
client,73850
server,84454
client,74029
server,85904
client,75471
server,84352
client,73893
server,84468
client,74032
server,83829
client,73412
server,83954
client,73539
server,84433
client,73972
server,84035
client,73617
server,84892
client,74299
server,83903
client,73313
server,83774
client,73329
server,84892
client,74449
server,84429
client,74010
server,84122
client,73718
server,85229
client,73835
server,83910
client,73486
server,84421
client,74044
server,84822
client,74376
server,83591
client,73175
server,84693
client,74273
server,84851
client,74395
server,83892
client,73472
server,83930
client,73516
server,84934
client,74491
server,83828
client,73437
server,84466
client,73973
server,84090
client,73676
server,83488
client,73074
server,84394
client,73952
server,84350
client,73961
server,83768
client,73240
server,84278
client,73862
server,84851
client,74427
server,83716
client,73342
server,84261
client,73844
server,84841
client,74414
server,84176
client,73786
client,74195
server,84642
server,83954
client,73564
server,83463
client,73061
server,84535
client,74141
server,84516
client,74084
server,84297
client,73901
server,83626
client,73236
server,84883
client,74455
server,83701
client,73303
server,83884
client,73507
server,84339
client,73956
server,84526
client,74125
server,84545
client,74115
server,83939
client,73530
client,73315
server,83746
server,84812
client,74372
server,84776
client,74277
server,84469
client,74041
server,84491
client,74079
server,85009
client,74591
server,83881
client,73460
server,84418
client,73986
server,85044
client,74662
server,84503
client,74119
server,83589
client,73068
server,84785
client,74366
server,83663
client,73224
server,84384
client,73976
server,84622
client,74142
server,83790
client,73343
server,84201
client,73782
client,74561
server,84993
server,84292
client,73878
server,84538
client,73948
server,84697
client,74302
server,84293
client,73899
server,84312
client,73890
server,85048
client,74669
server,84240
client,73787
server,83828
client,73453
server,84887
client,74513
server,83602
client,73209
server,84560
client,74091
server,84906
client,74460
server,83315
client,72907
server,84006
client,73633
server,84874
client,74485
server,83634
client,73211
server,84557
client,74117
server,84731
client,74273
server,84542
client,74154
server,84383
client,73980
server,84977
client,74536
server,84395
client,73977
server,84419
client,74001
server,84047
client,73652
server,83885
client,73432
server,83532
client,73144
server,84705
client,74287
server,83833
client,73308
server,83478
client,73067
client,74690
server,85132
server,83510
client,73109
server,84487
client,74047
server,84994
client,74546
server,84467
client,74077
server,83563
client,73138
server,84849
client,74429
server,83450
client,73029
server,84190
client,73784
server,84121
client,73679
server,84337
client,73881
server,84692
client,74268
server,84961
client,74609
server,83644
client,73261
server,83791
client,73347
server,83930
client,73545
server,84327
client,73880
server,84260
client,73834
client,73761
server,84233
server,84195
client,73854
server,84841
client,74137
server,84253
client,73851
server,84411
client,73866
server,83733
client,73353
server,84104
client,73700
server,83974
client,73566
server,84341
client,73911
server,84697
client,74292
server,84337
client,73880
server,83820
client,73412
server,84849
client,74467
server,84545
client,73830
server,84620
client,74242
server,85062
client,74438
server,83579
client,73156
server,84278
client,73851
server,84249
client,73842
server,83575
client,73101
client,73415
server,83840
server,84380
client,73956
server,83795
client,73391
server,83783
client,73444
server,85084
client,74500
server,83716
client,73349
server,84308
client,73910
server,84859
client,74437
server,83367
client,72973
server,83943
client,73514
server,84188
client,73763
server,83601
client,73232
server,84576
client,74124
server,84573
client,74113
server,84312
client,73923
server,84885
client,74446
server,83911
client,73540
client,73698
server,84138
server,84510
client,74057
server,84634
client,74228
server,84262
client,73865
server,84412
client,74026
server,84645
client,74228
server,84699
client,74296
server,83800
client,73392
server,84203
client,73815
server,83936
client,73518
server,84194
client,73734
server,84675
client,74187
server,84736
client,74296
server,83725
client,73321
server,85214
client,74402
server,84020
client,73592
server,83612
client,73208
server,84652
client,74278
server,83986
client,73584
server,83785
client,73364
server,87993
client,77629
server,84361
client,74023
server,84398
client,73986
server,85239
client,74831
server,84210
client,73777
server,83439
client,73042
server,83882
client,73477
server,84450
client,74020
server,83559
client,73199
server,84117
client,73695
server,84428
client,74042
server,84678
client,74261
server,84717
client,74314
server,84492
client,74101
server,84755
client,74348
server,84492
client,74103
server,84157
client,73739
server,84322
client,73887
server,85567
client,75177
server,83434
client,73005
server,84368
client,73934
server,84961
client,74543
server,86871
client,76534
server,84338
client,73963
server,84672
client,74214
server,83842
client,73420
server,83313
client,72957
server,90460
client,80068
server,84512
client,74033
server,84279
client,73810
server,84777
client,74269
server,84453
client,74007
server,84562
client,74186
server,84812
client,74279
server,84799
client,74332
server,83814
client,73377
server,84960
client,74542
server,84594
client,74107
server,84334
client,73928
server,84737
client,74371
server,83854
client,73417
server,83590
client,73209
server,84605
client,74235
server,83877
client,73396
server,84571
client,74132
server,84750
client,74288
server,84598
client,74155
server,84607
client,73993
server,84829
client,74414
server,84308
client,73906
server,84383
client,73962
server,84806
client,74349
server,84270
client,73822
server,84726
client,74317
server,84841
client,74360
server,84101
client,73630
server,84405
client,73954
server,84842
client,74422
server,340483
client,330288
server,85717
client,75277
server,84306
client,73890
server,83431
client,73094
server,86540
client,73529
server,84665
client,74193
server,84231
client,73783
server,83877
client,73516
server,84854
client,74476
server,84284
client,73864
server,84501
client,74098
server,84783
client,74352
server,84329
client,73923
server,83426
client,73006
server,84087
client,73683
server,84761
client,74299
server,83768
client,73321
server,84270
client,73836
server,84444
client,74062
server,83776
client,73383
server,84150
client,73734
server,84237
client,73798
server,83545
client,73140
server,84220
client,73813
server,84303
client,73855
server,83883
client,73536
server,84545
client,74182
server,83433
client,73088
server,83494
client,73063
server,85028
client,74683
server,84455
client,74009
server,84591
client,74213
server,84887
client,74465
server,84163
client,73728
server,84366
client,74004
server,84792
client,74374
server,83727
client,73205
server,84288
client,73926
server,84169
client,73752
server,84315
client,73769
server,84332
client,73887
server,84682
client,74279
server,83791
client,73189
server,84357
client,73993
server,84198
client,73789
server,83658
client,73226
server,84574
client,74215
server,84729
client,74333
server,84003
client,73609
server,84464
client,74042
server,84876
client,74438
server,84170
client,73804
client,73913
server,84376
server,83649
client,73258
server,84277
client,73827
server,83826
client,73378
server,84201
client,73798
server,83693
client,73306
server,84101
client,73572
server,84471
client,74014
server,84380
client,73985
server,83828
client,73412
server,84181
client,73754
server,83694
client,73300
server,84298
client,73826
server,84117
client,73729
server,84517
client,74076
server,84529
client,74114
server,84924
client,74519
server,84214
client,73809
server,84301
client,73873
server,84027
client,73768
server,84356
client,73932
server,84235
client,73871
server,84840
client,74433
server,85914
client,75523
server,84208
client,73782
server,84746
client,74363
server,83492
client,72999
server,84405
client,73972
client,73844
server,84246
server,85649
client,75297
server,84432
client,73993
server,84124
client,73714
server,84398
client,73958
server,83381
client,72969
server,83929
client,73535
server,84291
client,73875
server,84277
client,73843
server,84405
client,73984
server,83881
client,73480
server,83891
client,73786
server,84482
client,74025
server,83668
client,73286
server,84457
client,74025
server,84110
client,73737
server,84144
client,73735
server,85161
client,74734
server,84797
client,74441
server,85607
client,75164
server,83665
client,73240
server,84738
client,74291
server,84247
client,73843
server,84974
client,74454
server,84788
client,74395
server,83955
client,73566
server,84188
client,73785
server,84807
client,74466
server,84261
client,73845
server,84619
client,74267
server,84663
client,74284
server,83897
client,73503
server,84363
client,73961
server,84578
client,74145
server,84264
client,73832
server,84390
client,73941
server,84821
client,74362
server,84414
client,73990
server,84457
client,74014
server,85033
client,74644
server,84683
client,74240
server,84358
client,74025
server,84722
client,74330
server,85865
client,75527
server,84485
client,74076
server,84914
client,74547
server,84284
client,73910
server,84318
client,73893
server,84328
client,74229
server,83598
client,73199
server,84445
client,74028
server,85092
client,74655
server,84282
client,73840
server,84380
client,73950
server,84924
client,74572
server,84521
client,74037
server,83625
client,73149
server,84834
client,74394
server,83830
client,73360
server,83765
client,73354
server,85099
client,74712
server,84240
client,73791
server,84613
client,74139
server,84812
client,74400
server,84163
client,73728
server,83919
client,73496
server,85230
client,74819
server,83428
client,72986
server,84479
client,74046
server,84812
client,74412
server,84336
client,73875
server,84352
client,73902
server,84646
client,74267
server,84544
client,74120
server,83728
client,73333
server,84700
client,74313
server,84341
client,73932
server,83585
client,72884
server,84818
client,74446
server,84434
client,73999
server,84397
client,73974
server,83889
client,73488
server,84270
client,73839
server,84411
client,73876
server,85051
client,74611
server,84251
client,73840
server,84194
client,73801
server,84153
client,73611
server,83975
client,73536
server,84244
client,73803
server,86108
client,75731
server,83393
client,73006
server,83480
client,73109
server,83934
client,73514
server,83375
client,72995
server,83549
client,73034
server,84220
client,73781
server,84338
client,73922
server,337784
client,327637
server,84027
client,73630
server,84234
client,73871
server,84339
client,73970
server,84707
client,74320
server,83415
client,73023
server,84476
client,74010
server,84876
client,74503
server,84356
client,73993
server,84328
client,73881
server,84815
client,74437
server,83812
client,73381
server,84275
client,73808
server,85818
client,75474
server,83710
client,73315
server,83608
client,73174
server,84172
client,73705
server,83682
client,73301
server,84159
client,73769
server,84373
client,73969
server,84279
client,73850
server,83701
client,73273
server,84831
client,74200
server,84112
client,73676
server,84459
client,74021
server,84181
client,73768
server,84290
client,73873
server,84366
client,73915
server,85230
client,74801
server,84437
client,73968
server,84096
client,73648
server,85143
client,74710
server,84379
client,73918
server,84468
client,73916
server,84487
client,74095
server,84129
client,73701
server,85438
client,74950
server,84820
client,74401
server,84279
client,73815
server,84239
client,73832
server,84090
client,73669
server,84558
client,73942
server,84700
client,74293
server,85460
client,74790
server,85923
client,75250
server,85308
client,74680
server,93023
client,82271
server,85697
client,75014
server,86331
client,75616
server,86756
client,76045
server,85183
client,74514
server,101122
client,90685
server,85938
client,75289
server,84641
client,74283
server,84226
client,73859
server,84952
client,74571
server,84278
client,73864
server,83802
client,73432
server,84035
client,73604
server,84505
client,74118
server,84210
client,73825
server,84988
client,74572
server,83678
client,73274
server,84756
client,74382
server,83885
client,73557
server,84501
client,74049
server,83856
client,73364
server,84092
client,73658
server,83609
client,73184
server,84331
client,73947
server,84176
client,73756
server,84172
client,73366
server,84235
client,73780
server,84919
client,74527
server,84603
client,74134
server,84204
client,73825
server,84754
client,74403
server,83353
client,72948
server,84436
client,73986
server,84580
client,74223
server,83608
client,73207
server,84335
client,73905
server,84400
client,73988
server,84909
client,74464
server,83908
client,73142
server,84726
client,74313
server,84260
client,73793
server,83789
client,73365
server,84597
client,74212
server,84656
client,74208
server,84353
client,73984
server,83543
client,73123
server,84559
client,74203
server,83490
client,73058
server,85288
client,74864
server,83802
client,73368
server,84477
client,74024
server,84979
client,74317
server,85193
client,75024
server,84469
client,74011
server,84980
client,74594
server,83423
client,73049
server,84434
client,74010
server,84444
client,73737
server,84857
client,74459
server,84100
client,73663
server,85138
client,74778
server,84308
client,73926
server,84428
client,73958
server,84097
client,73707
server,83544
client,73144
server,83891
client,73466
server,84295
client,73743
server,84222
client,73794
server,84349
client,73940
server,85045
client,74687
server,84129
client,73657
server,84320
client,73838
server,84666
client,74237
server,84257
client,73818
server,84240
client,73844
server,84773
client,74335
server,83367
client,72940
server,84004
client,73439
server,84747
client,74315
server,84112
client,73272
server,84155
client,73763
server,84588
client,74172
server,83633
client,73212
server,83770
client,73369
server,84190
client,73803
server,83671
client,73285
server,83422
client,73031
server,84245
client,73812
server,83802
client,73436
server,84319
client,73947
server,84498
client,74001
server,83359
client,72961
server,83869
client,73426
server,85169
client,74771
server,84416
client,73970
server,83407
client,72968
server,84798
client,74433
server,84445
client,74020
server,83855
client,73451
server,83855
client,73438
server,83711
client,73303
server,84722
client,74345
server,85121
client,74676
server,84724
client,74321
server,84224
client,73768
server,84731
client,74355
server,84252
client,73809
server,83339
client,72918
server,84370
client,73896
server,83750
client,73335
server,84161
client,73748
server,84190
client,73756
server,83411
client,72897
server,83572
client,73182
server,84375
client,73944
server,83483
client,73056
server,84197
client,73778
server,84595
client,74177
server,84241
client,73816
server,84713
client,74302
server,84552
client,74183
server,84258
client,73857
server,84225
client,73778
server,83855
client,73452
server,84084
client,73736
server,84267
client,73840
server,84629
client,74186
server,83777
client,73376
server,84424
client,73970
server,84754
client,74320
server,84384
client,73813
server,84327
client,73842
server,84216
client,73797
server,84169
client,73742
server,84253
client,73845
server,84751
client,74358
server,84860
client,74361
server,84765
client,74357
server,84857
client,74425
server,84429
client,74018
server,84301
client,73847
server,84519
client,74085
server,84172
client,73706
server,84386
client,73980
server,84699
client,74276
server,83800
client,73336
server,84557
client,73799
server,84753
client,74377
server,84196
client,73772
server,84676
client,74278
server,84769
client,74385
server,84365
client,74041
server,84251
client,73849
server,84653
client,74246
server,84486
client,74074
server,84318
client,73928
server,84690
client,74520
server,87182
client,76714
server,83468
client,73107
server,84733
client,74297
server,83706
client,73293
server,84285
client,73881
server,84500
client,74333
server,83620
client,73164
server,84275
client,73932
server,84848
client,74445
server,83622
client,73180
server,83611
client,73232
server,84903
client,74516
server,84165
client,73782
server,84323
client,73866
server,84374
client,74006
server,84287
client,73854
server,84192
client,73768
server,84586
client,74052
server,84306
client,73867
server,84545
client,74148
server,83825
client,73427
server,86001
client,75577
server,84526
client,74146
server,84701
client,74290
server,84312
client,73932
server,83759
client,73348
server,84841
client,74399
server,86172
client,75519
server,84714
client,74261
server,84689
client,74228
server,84408
client,73975
server,83342
client,72949
server,84762
client,74216
server,84231
client,73790
server,84477
client,74045
server,84143
client,73711
server,84064
client,73642
server,84361
client,73902
server,84798
client,74351
server,83996
client,73561
server,84476
client,74075
server,84829
client,74458
server,84602
client,74198
server,83996
client,73432
server,86077
client,75438
server,85090
client,74709
