endpoint,operation,msglen,time
client,digest,8192,41
server,verify,8192,43
server,digest,8192,71
client,verify,8192,44
client,digest,8192,41
server,verify,8192,43
server,digest,8192,51
client,verify,8192,72
client,digest,8192,41
server,verify,8192,44
server,digest,8192,43
client,verify,8192,43
client,digest,8192,40
server,verify,8192,46
server,digest,8192,45
client,verify,8192,44
client,digest,8192,40
server,verify,8192,42
server,digest,8192,41
client,verify,8192,42
client,digest,16384,88
server,verify,16384,81
server,digest,16384,86
client,verify,16384,92
client,digest,16384,76
server,verify,16384,111
server,digest,16384,77
client,verify,16384,85
client,digest,16384,76
server,verify,16384,82
server,digest,16384,122
client,verify,16384,81
client,digest,16384,76
server,verify,16384,91
server,digest,16384,127
client,verify,16384,83
client,digest,16384,77
server,verify,16384,81
server,digest,16384,97
client,verify,16384,83
