endpoint,operation,data_size,time
client,encrypt,52,2
server,decrypt,52,3
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,1
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,3
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,1
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,1
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,1
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,1
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,3
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,3
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,3
client,decrypt,52,1
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,3
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,1
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,3
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,3
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,1
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,1
client,encrypt,52,3
server,decrypt,52,1
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
client,decrypt,52,2
client,encrypt,52,2
server,decrypt,52,2
server,encrypt,52,2
