endpoint,data_size,time
client,1048576,24625
server,1048576,24402
server,1048576,17356
client,1048576,21633
server,1048576,17510
client,1048576,17662
server,1048576,17210
client,1048576,17421
server,1048576,17335
client,1048576,17539
server,1048576,17342
client,1048576,17570
server,1048576,17794
client,1048576,18002
server,1048576,18087
client,1048576,18289
server,1048576,17234
client,1048576,17410
server,1048576,17144
client,1048576,17373
server,1048576,18422
client,1048576,18527
server,1048576,17370
client,1048576,17595
server,1048576,17653
client,1048576,17870
server,1048576,17381
client,1048576,17599
server,1048576,17248
client,1048576,17447
server,1048576,17211
client,1048576,17447
server,1048576,17121
client,1048576,17318
server,1048576,17195
client,1048576,17411
server,1048576,17216
client,1048576,17431
server,1048576,17478
client,1048576,17679
server,1048576,17357
client,1048576,17596
server,1048576,17345
client,1048576,17588
server,1048576,17307
client,1048576,17543
server,1048576,17473
client,1048576,17737
server,1048576,17262
client,1048576,17513
server,1048576,17514
client,1048576,17711
server,1048576,17315
client,1048576,17519
server,1048576,17330
client,1048576,17573
server,1048576,17282
client,1048576,17498
server,1048576,17261
client,1048576,17483
server,1048576,17189
client,1048576,17418
server,1048576,17327
client,1048576,17572
server,1048576,17268
client,1048576,17477
server,1048576,17181
client,1048576,17370
server,1048576,17367
client,1048576,17594
server,1048576,17365
client,1048576,17662
server,1048576,17320
client,1048576,17547
server,1048576,17543
client,1048576,17791
server,1048576,17480
client,1048576,17712
server,1048576,17370
client,1048576,17628
server,1048576,17425
client,1048576,17669
server,1048576,17312
client,1048576,17602
server,1048576,17711
client,1048576,17927
server,1048576,17382
client,1048576,17626
server,1048576,17351
client,1048576,17580
server,1048576,17678
client,1048576,17914
server,1048576,17798
client,1048576,17992
server,1048576,17298
client,1048576,17557
server,1048576,17548
client,1048576,17719
server,1048576,17505
client,1048576,17719
server,1048576,17594
client,1048576,17789
server,1048576,17395
client,1048576,17605
server,1048576,17636
client,1048576,17830
server,1048576,17694
client,1048576,17929
server,1048576,17364
client,1048576,17561
server,1048576,17381
client,1048576,17606
server,1048576,17653
client,1048576,17817
server,1048576,17846
client,1048576,18073
server,1048576,18556
client,1048576,18737
server,1048576,17795
client,1048576,23422
server,1048576,17476
client,1048576,17741
server,1048576,17399
client,1048576,17649
server,1048576,17299
client,1048576,17515
server,1048576,17374
client,1048576,17587
server,1048576,17374
client,1048576,17610
server,1048576,17308
client,1048576,17545
server,1048576,17371
client,1048576,17568
server,1048576,17524
client,1048576,17728
server,1048576,17277
client,1048576,17450
server,1048576,17393
client,1048576,17597
server,1048576,17210
client,1048576,17387
server,1048576,17309
client,1048576,17518
server,1048576,17526
client,1048576,17698
server,1048576,17431
client,1048576,17609
server,1048576,17489
client,1048576,17670
server,1048576,17217
client,1048576,17418
server,1048576,17278
client,1048576,17474
server,1048576,17318
client,1048576,17561
server,1048576,17413
client,1048576,17705
server,1048576,17317
client,1048576,17545
server,1048576,17413
client,1048576,17653
server,1048576,17344
client,1048576,17596
server,1048576,17452
client,1048576,17732
server,1048576,17229
client,1048576,17501
server,1048576,17389
client,1048576,17608
server,1048576,17495
client,1048576,17766
server,1048576,17550
client,1048576,17799
server,1048576,17619
client,1048576,17905
server,1048576,17646
client,1048576,17891
server,1048576,17532
client,1048576,17772
server,1048576,17480
client,1048576,17693
server,1048576,17459
client,1048576,17704
server,1048576,17993
client,1048576,18245
server,1048576,17298
client,1048576,17546
server,1048576,17753
client,1048576,18007
server,1048576,17223
client,1048576,17457
server,1048576,17584
client,1048576,17807
server,1048576,17299
client,1048576,17524
server,1048576,17427
client,1048576,17633
server,1048576,17547
client,1048576,17759
server,1048576,17452
client,1048576,17692
server,1048576,17324
client,1048576,17583
server,1048576,17536
client,1048576,17742
server,1048576,17685
client,1048576,17894
server,1048576,17529
client,1048576,17772
server,1048576,17382
client,1048576,17602
server,1048576,17371
client,1048576,17589
server,1048576,17481
client,1048576,17730
server,1048576,17296
client,1048576,17580
server,1048576,17246
client,1048576,17472
server,1048576,17601
client,1048576,17789
server,1048576,17354
client,1048576,17572
server,1048576,17638
client,1048576,17814
server,1048576,17362
client,1048576,17571
server,1048576,17369
client,1048576,17554
server,1048576,17307
client,1048576,17516
server,1048576,17421
client,1048576,17598
server,1048576,17074
client,1048576,17262
server,1048576,17750
client,1048576,17935
server,1048576,17316
client,1048576,22554
server,1048576,17377
client,1048576,17564
server,1048576,17425
client,1048576,17687
server,1048576,17271
client,1048576,17451
server,1048576,17486
client,1048576,17660
server,1048576,17494
client,1048576,17692
server,1048576,17579
client,1048576,17802
server,1048576,17669
client,1048576,17847
server,1048576,17644
client,1048576,17853
server,1048576,17663
client,1048576,17855
server,1048576,17466
client,1048576,17647
server,1048576,17447
client,1048576,17650
server,1048576,17463
client,1048576,17659
server,1048576,17572
client,1048576,17807
server,1048576,17395
client,1048576,17610
server,1048576,17468
client,1048576,17658
server,1048576,17265
client,1048576,17461
server,1048576,17556
client,1048576,17767
server,1048576,17550
client,1048576,23013
server,1048576,17342
client,1048576,17560
server,1048576,17537
client,1048576,17720
server,1048576,17357
client,1048576,17611
server,1048576,17387
client,1048576,17640
server,1048576,17767
client,1048576,17990
server,1048576,17479
client,1048576,17717
server,1048576,17506
client,1048576,17727
server,1048576,17654
client,1048576,17895
server,1048576,17623
client,1048576,17979
server,1048576,17285
client,1048576,17537
server,1048576,17515
client,1048576,17772
server,1048576,17535
client,1048576,23709
server,1048576,17905
client,1048576,18149
server,1048576,17501
client,1048576,23244
server,1048576,17580
client,1048576,17814
server,1048576,17484
client,1048576,17722
server,1048576,17750
client,1048576,17980
server,1048576,17627
client,1048576,23191
server,1048576,17616
client,1048576,17843
server,1048576,17450
client,1048576,23516
server,1048576,17696
client,1048576,17901
server,1048576,17429
client,1048576,23356
server,1048576,17808
client,1048576,18101
server,1048576,17371
client,1048576,17665
server,1048576,17776
client,1048576,18019
server,1048576,17505
client,1048576,23630
server,1048576,17657
client,1048576,17893
server,1048576,17533
client,1048576,17795
server,1048576,17656
client,1048576,17944
server,1048576,17548
client,1048576,17810
server,1048576,17412
client,1048576,17639
server,1048576,17406
client,1048576,17654
server,1048576,17708
client,1048576,17937
server,1048576,17516
client,1048576,23241
server,1048576,17561
client,1048576,17819
server,1048576,17396
client,1048576,17611
server,1048576,17616
client,1048576,17888
server,1048576,17275
client,1048576,17492
server,1048576,17991
client,1048576,18209
server,1048576,17564
client,1048576,17789
server,1048576,17789
client,1048576,18015
server,1048576,17467
client,1048576,17671
server,1048576,17541
client,1048576,17731
server,1048576,17517
client,1048576,17722
server,1048576,17775
client,1048576,17984
server,1048576,17626
client,1048576,17843
server,1048576,17945
client,1048576,18133
server,1048576,17746
client,1048576,17951
server,1048576,17449
client,1048576,17636
server,1048576,17502
client,1048576,17682
server,1048576,18052
client,1048576,18276
server,1048576,17427
client,1048576,17661
server,1048576,17418
client,1048576,17615
client,1048576,17942
server,1048576,17779
server,1048576,17562
client,1048576,17762
server,1048576,17323
client,1048576,17541
server,1048576,18022
client,1048576,18252
server,1048576,17470
client,1048576,22839
server,1048576,17607
client,1048576,17799
server,1048576,17529
client,1048576,23484
server,1048576,23547
client,1048576,23807
server,1048576,17737
client,1048576,23638
server,1048576,17620
client,1048576,17791
server,1048576,17408
client,1048576,23246
client,1048576,17953
server,1048576,17757
