endpoint,time
client,1526
server,22712
client,1492
server,16555
client,1514
server,17297
client,1410
server,16376
server,16606
client,1479
client,1446
server,16583
client,1506
server,16599
client,1560
server,16598
client,1511
server,16846
server,16521
client,1470
client,1402
server,16458
server,16360
client,1447
server,16478
client,1490
server,31815
client,1479
client,1803
server,17501
client,1408
server,16822
client,1445
server,16901
server,16906
client,1393
server,16425
client,1423
server,16506
client,1405
server,16554
client,1489
client,1486
server,16552
client,1442
server,16447
server,16441
client,1435
client,1404
server,16559
server,18088
client,1438
server,19733
client,1865
client,1423
server,16894
client,1496
server,18107
client,2644
server,19206
client,1421
server,17116
client,1639
server,18656
client,2340
server,18357
client,1494
server,17052
client,1484
server,19362
client,1420
server,16820
client,1471
server,17229
client,2127
server,17565
client,2163
server,17858
client,1538
server,17016
client,1425
server,16978
client,1444
server,16480
client,1494
server,16534
server,16708
client,1489
server,16998
client,1455
client,1400
server,16476
client,1462
server,16661
client,1450
server,16354
client,1499
server,16904
client,1444
server,16457
client,1458
server,17100
server,16352
client,1465
client,1473
server,16481
server,16310
client,1443
server,16549
client,1490
client,1408
server,16426
server,16398
client,1387
client,1396
server,16518
client,1445
server,17314
server,17877
client,1490
client,1565
server,17262
client,1503
server,17436
client,1506
server,17161
client,1822
server,17089
server,16497
client,1495
server,16480
client,1447
client,1374
server,16443
client,1379
server,16444
client,1530
server,16569
client,1442
server,16300
client,1479
server,16532
client,1568
server,16494
client,1475
server,16576
client,1488
server,16550
client,1499
server,16214
client,1489
server,16566
client,1415
server,16500
client,1456
server,16572
client,1400
server,16463
client,1595
server,16591
client,1453
server,16507
client,1655
server,16583
client,1459
server,16346
client,1423
server,16470
client,1439
server,16424
server,16629
client,1424
client,1395
server,16450
client,1474
server,16387
client,1508
server,16617
client,1509
server,16952
client,1368
server,16450
client,1542
server,16579
client,1413
server,16440
client,1465
server,16601
client,1401
server,16413
client,1437
server,19280
client,1765
server,17427
client,1422
server,17242
client,1429
server,17209
client,2092
server,17356
client,1409
server,16444
client,1419
server,16458
client,1425
server,16502
client,1485
server,16676
server,16389
client,1430
client,1432
server,16449
client,1516
server,16636
client,1499
server,16556
server,16601
client,1501
client,1440
server,16429
server,16548
client,1484
client,1436
server,16462
client,1438
server,16478
client,1415
server,16486
client,1409
server,16479
server,16407
client,1412
client,1398
server,16311
client,1455
server,16498
client,1406
server,16405
client,1434
server,16482
client,1426
server,16437
client,1453
server,16873
client,1500
server,16448
server,16470
client,1506
client,1537
server,16707
client,1474
server,16693
server,16497
client,1443
client,1434
server,16444
server,16438
client,1478
client,1391
server,16382
client,1450
server,16513
client,1444
server,16442
client,1430
server,16779
client,1403
server,16526
client,1498
server,16895
client,1473
server,16219
client,1487
server,16558
client,1595
server,16711
client,1516
server,16564
client,1501
server,16493
client,1541
server,16560
client,1512
server,16670
client,1488
server,16528
client,1514
server,16666
client,1507
server,16504
client,1548
server,16673
client,1443
server,16502
client,1448
server,16598
client,1450
server,16553
client,1473
server,16581
client,1440
server,16387
client,1449
server,17581
client,1522
server,17156
client,1462
server,17054
client,1381
server,16940
client,1438
server,16966
server,16743
client,1395
client,1417
server,16550
client,1497
server,16603
client,1469
server,16529
client,1495
server,16437
server,16517
client,1497
client,1509
server,16626
server,16625
client,1462
client,1377
server,16389
client,1502
server,16485
client,1452
server,16569
client,1477
server,16977
client,1438
server,16310
client,1435
server,16537
client,1405
server,16820
client,1364
server,16482
client,1459
server,16455
client,1463
server,16562
client,1475
server,16495
client,1462
server,16478
client,1456
server,16349
client,1422
server,16439
client,1477
server,16538
client,1438
server,16581
client,1455
server,16513
client,1453
server,16676
client,1444
server,16568
client,1478
server,16531
client,1472
server,16454
client,1458
server,16441
client,1609
server,16623
client,1482
server,16889
client,1618
server,17525
client,2139
server,17617
client,1656
server,17209
client,1567
server,17371
client,1425
server,16525
client,1392
server,16397
client,1455
server,16469
client,1397
server,16452
server,16509
client,1425
client,1425
server,16330
client,1524
server,16555
client,1496
server,16559
client,1522
server,16576
client,1501
server,16605
client,1431
server,16566
client,1444
server,16612
client,1418
server,16394
client,1401
server,16532
client,2058
server,17168
client,1467
server,16530
client,1454
server,16393
client,1471
server,16552
client,1552
