sec_lvl,test_id,cycles,time
1,0,59662,21
1,0,2594,1
1,0,204926,79
1,0,36316,13
1,0,145507836,56094
1,0,282746,108
1,1,20752,8
1,1,2594,1
1,1,10376,4
1,1,31128,12
1,1,111806588,43102
1,1,215302,82
1,2,20752,7
1,2,2594,0
1,2,7782,4
1,2,20752,7
1,2,109261874,42121
1,2,230866,88
1,3,15564,7
1,3,2594,0
1,3,7782,2
1,3,23346,8
1,3,106973966,41239
1,3,300904,115
1,4,18158,6
1,4,0,1
1,4,10376,3
1,4,20752,7
1,4,108732698,41917
1,4,202332,78
1,5,18158,6
1,5,2594,1
1,5,10376,3
1,5,49286,18
1,5,109272250,42125
1,5,204926,78
1,6,15564,6
1,6,2594,1
1,6,10376,3
1,6,23346,8
1,6,110623724,42647
1,6,204926,78
1,7,23346,8
1,7,2594,1
1,7,10376,3
1,7,20752,8
1,7,111492714,42980
1,7,204926,78
1,8,18158,6
1,8,2594,1
1,8,10376,3
1,8,20752,8
1,8,112597758,43406
1,8,204926,78
1,9,18158,7
1,9,2594,1
1,9,10376,3
1,9,46692,8
1,9,112387644,43327
1,9,204926,78
1,10,18158,6
1,10,2594,1
1,10,7782,3
1,10,31128,11
1,10,109002474,42022
1,10,207520,80
1,11,18158,7
1,11,0,1
1,11,10376,3
1,11,20752,8
1,11,109080294,42051
1,11,202332,78
1,12,20752,7
1,12,0,1
1,12,10376,3
1,12,20752,7
1,12,111113990,42835
1,12,280152,108
1,13,18158,6
1,13,2594,1
1,13,10376,3
1,13,23346,8
1,13,109191836,42094
1,13,0,0
1,14,18158,7
1,14,0,1
1,14,10376,3
1,14,20752,7
1,14,109731388,42302
1,14,202332,78
1,15,18158,7
1,15,0,1
1,15,10376,4
1,15,23346,8
1,15,109949284,42386
1,15,236054,90
1,16,18158,6
1,16,2594,1
1,16,7782,4
1,16,20752,7
1,16,110076390,42435
1,16,202332,77
1,17,18158,6
1,17,2594,1
1,17,10376,3
1,17,20752,7
1,17,109936314,42381
1,17,204926,78
1,18,20752,7
1,18,2594,1
1,18,10376,3
1,18,20752,8
1,18,110213872,42487
1,18,277558,107
1,19,15564,6
1,19,2594,0
1,19,10376,3
1,19,23346,8
1,19,10295586,3969
1,19,0,0
1,20,23346,8
1,20,0,1
1,20,10376,4
1,20,20752,9
1,20,108872774,41971
1,20,204926,78
1,21,23346,8
1,21,0,1
1,21,10376,3
1,21,23346,8
1,21,111962228,43163
1,21,204926,78
1,22,18158,7
1,22,0,1
1,22,7782,3
1,22,20752,8
1,22,110971320,42780
1,22,230866,88
1,23,18158,7
1,23,2594,0
1,23,10376,3
1,23,23346,8
1,23,109518680,42220
1,23,368348,141
1,24,15564,7
1,24,0,1
1,24,10376,3
1,24,20752,8
1,24,109658756,42275
1,24,285340,109
1,25,46692,17
1,25,5188,1
1,25,10376,3
1,25,23346,8
1,25,106047908,40882
1,25,0,0
1,26,18158,7
1,26,2594,0
1,26,10376,3
1,26,20752,7
1,26,110826056,42724
1,26,204926,78
1,27,18158,7
1,27,0,1
1,27,12970,4
1,27,18158,7
1,27,111676888,43053
1,27,210114,80
1,28,20752,7
1,28,2594,0
1,28,10376,3
1,28,23346,8
1,28,108574464,41856
1,28,204926,78
1,29,18158,7
1,29,2594,0
1,29,10376,3
1,29,20752,7
1,29,109565372,42239
1,29,230866,88
1,30,18158,7
1,30,2594,0
1,30,10376,3
1,30,20752,8
1,30,110097142,42444
1,30,204926,78
1,31,18158,7
1,31,2594,1
1,31,7782,4
1,31,44098,16
1,31,111650948,43043
1,31,204926,78
1,32,20752,7
1,32,2594,1
1,32,10376,3
1,32,23346,8
1,32,110086766,42440
1,32,202332,77
1,33,20752,7
1,33,2594,1
1,33,10376,3
1,33,49286,18
1,33,111062110,42815
1,33,204926,79
1,34,18158,7
1,34,0,1
1,34,12970,4
1,34,20752,7
1,34,111461586,42969
1,34,228272,88
1,35,20752,7
1,35,2594,1
1,35,7782,4
1,35,18158,7
1,35,111731362,43073
1,35,204926,78
1,36,20752,7
1,36,2594,1
1,36,7782,4
1,36,20752,7
1,36,110826056,42724
1,36,204926,78
1,37,15564,7
1,37,2594,0
1,37,10376,3
1,37,18158,7
1,37,110898688,42752
1,37,204926,78
1,38,15564,7
1,38,2594,1
1,38,7782,3
1,38,20752,7
1,38,111378578,42937
1,38,287934,111
1,39,18158,7
1,39,2594,0
1,39,10376,4
1,39,20752,8
1,39,109298190,42134
1,39,204926,78
1,40,18158,7
1,40,2594,1
1,40,10376,3
1,40,23346,8
1,40,110364324,42546
1,40,202332,77
1,41,18158,7
1,41,2594,0
1,41,10376,3
1,41,46692,17
1,41,110151616,42465
1,41,202332,77
1,42,23346,8
1,42,2594,0
1,42,10376,4
1,42,49286,18
1,42,111575722,43013
1,42,210114,80
1,43,18158,6
1,43,2594,1
1,43,10376,3
1,43,23346,8
1,43,111427864,42956
1,43,204926,79
1,44,18158,6
1,44,0,0
1,44,7782,3
1,44,18158,8
1,44,112647044,43426
1,44,207520,78
1,45,18158,8
1,45,0,1
1,45,7782,4
1,45,20752,7
1,45,109578342,42243
1,45,210114,80
1,46,20752,7
1,46,0,1
1,46,10376,4
1,46,20752,7
1,46,110807898,42717
1,46,228272,87
1,47,18158,7
1,47,2594,1
1,47,7782,3
1,47,20752,7
1,47,110935004,42767
1,47,202332,78
1,48,18158,6
1,48,0,1
1,48,10376,3
1,48,20752,7
1,48,110678198,42667
1,48,204926,78
1,49,18158,8
1,49,2594,0
1,49,10376,3
1,49,20752,8
1,49,108457734,41811
1,49,204926,78
2,0,18158,6
2,0,0,1
2,0,10376,3
2,0,20752,7
2,0,136986546,52810
2,0,204926,78
2,1,23346,9
2,1,2594,1
2,1,10376,3
2,1,23346,8
2,1,133147426,51329
2,1,204926,78
2,2,18158,6
2,2,2594,1
2,2,10376,3
2,2,20752,8
2,2,135985262,52424
2,2,204926,78
2,3,18158,7
2,3,2594,0
2,3,10376,3
2,3,18158,7
2,3,135424958,52206
2,3,355378,137
2,4,18158,7
2,4,5188,1
2,4,7782,4
2,4,20752,8
2,4,135310822,52162
2,4,204926,78
2,5,20752,8
2,5,2594,1
2,5,10376,3
2,5,20752,7
2,5,137990424,53196
2,5,204926,78
2,6,15564,7
2,6,2594,1
2,6,38910,14
2,6,20752,7
2,6,138096778,53237
2,6,202332,77
2,7,15564,7
2,7,2594,0
2,7,7782,3
2,7,20752,8
2,7,136776432,52727
2,7,202332,78
2,8,18158,6
2,8,0,1
2,8,10376,4
2,8,20752,7
2,8,137373052,52958
2,8,207520,79
2,9,20752,9
2,9,2594,0
2,9,10376,3
2,9,23346,8
2,9,139886638,53927
2,9,202332,77
2,10,20752,7
2,10,2594,1
2,10,10376,3
2,10,18158,7
2,10,137445684,52985
2,10,251618,96
2,11,18158,7
2,11,2594,0
2,11,10376,3
2,11,20752,7
2,11,132016442,50894
2,11,290528,112
2,12,23346,8
2,12,2594,0
2,12,36316,3
2,12,20752,8
2,12,136646732,52678
2,12,202332,77
2,13,20752,8
2,13,2594,1
2,13,10376,3
2,13,20752,7
2,13,135100708,52083
2,13,204926,78
2,14,18158,7
2,14,0,1
2,14,10376,3
2,14,20752,7
2,14,136034548,52442
2,14,207520,79
2,15,77820,8
2,15,2594,0
2,15,7782,3
2,15,20752,7
2,15,134050138,51676
2,15,0,0
2,16,20752,7
2,16,2594,0
2,16,7782,3
2,16,20752,8
2,16,132823176,51204
2,16,202332,78
2,17,20752,8
2,17,36316,15
2,17,10376,4
2,17,23346,8
2,17,134888000,52000
2,17,204926,78
2,18,18158,7
2,18,2594,1
2,18,10376,4
2,18,20752,8
2,18,135430146,52209
2,18,207520,79
2,19,20752,7
2,19,2594,0
2,19,10376,3
2,19,20752,7
2,19,131191550,50575
2,19,204926,79
2,20,20752,7
2,20,2594,1
2,20,7782,4
2,20,20752,7
2,20,136509250,52625
2,20,259400,99
2,21,20752,8
2,21,2594,1
2,21,10376,4
2,21,20752,9
2,21,135494996,52234
2,21,15564,5
2,22,23346,8
2,22,2594,0
2,22,12970,4
2,22,23346,8
2,22,137365270,52954
2,22,204926,79
2,23,18158,8
2,23,2594,1
2,23,12970,4
2,23,20752,7
2,23,10290398,3967
2,23,0,0
2,24,23346,8
2,24,2594,1
2,24,10376,3
2,24,23346,8
2,24,10287804,3966
2,24,0,0
2,25,25940,9
2,25,2594,1
2,25,10376,4
2,25,23346,8
2,25,139183664,53656
2,25,269776,103
2,26,18158,6
2,26,2594,0
2,26,7782,3
2,26,23346,8
2,26,136314700,52550
2,26,204926,78
2,27,18158,7
2,27,2594,1
