endpoint,data_size,time
client,1048576,26621
server,1048576,25718
server,1048576,19383
client,1048576,24159
server,1048576,19701
client,1048576,20545
server,1048576,19117
client,1048576,20003
server,1048576,19446
client,1048576,20385
server,1048576,19380
client,1048576,20309
server,1048576,19201
client,1048576,20035
server,1048576,19232
client,1048576,20090
server,1048576,19118
client,1048576,19981
server,1048576,19947
client,1048576,20813
server,1048576,19683
client,1048576,20982
server,1048576,19337
client,1048576,20196
server,1048576,19366
client,1048576,20209
server,1048576,19168
client,1048576,20061
server,1048576,19468
client,1048576,20450
server,1048576,19046
client,1048576,19908
server,1048576,19473
client,1048576,20364
server,1048576,19464
client,1048576,20345
server,1048576,20035
client,1048576,20922
server,1048576,19174
client,1048576,20039
server,1048576,19492
client,1048576,20424
server,1048576,19034
client,1048576,19924
server,1048576,19108
client,1048576,20015
server,1048576,19049
client,1048576,19892
server,1048576,19234
client,1048576,20085
server,1048576,19023
client,1048576,19894
server,1048576,19781
client,1048576,20721
server,1048576,19143
client,1048576,20003
server,1048576,19755
client,1048576,20608
server,1048576,19179
client,1048576,20003
server,1048576,19571
client,1048576,20413
server,1048576,19094
client,1048576,19919
server,1048576,19613
client,1048576,20500
server,1048576,18882
client,1048576,19728
server,1048576,19871
client,1048576,20704
server,1048576,18877
client,1048576,19723
server,1048576,19455
client,1048576,20295
server,1048576,18873
client,1048576,19713
server,1048576,19313
client,1048576,20149
server,1048576,18790
client,1048576,19623
server,1048576,19262
client,1048576,20056
server,1048576,18929
client,1048576,19765
server,1048576,19741
client,1048576,20581
server,1048576,18993
client,1048576,19859
server,1048576,19087
client,1048576,19931
server,1048576,19043
client,1048576,19874
server,1048576,19668
client,1048576,21037
server,1048576,19102
client,1048576,19955
server,1048576,19475
client,1048576,20322
server,1048576,18931
client,1048576,19756
server,1048576,19615
client,1048576,20425
server,1048576,19116
client,1048576,19944
server,1048576,19335
client,1048576,20179
server,1048576,19194
client,1048576,19973
server,1048576,19690
client,1048576,20506
server,1048576,19229
client,1048576,20067
server,1048576,19316
client,1048576,20156
server,1048576,19279
client,1048576,20110
server,1048576,19470
client,1048576,20293
server,1048576,19061
client,1048576,19936
server,1048576,19254
client,1048576,20148
server,1048576,18927
client,1048576,19815
server,1048576,19383
client,1048576,20250
server,1048576,19318
client,1048576,20180
server,1048576,19646
client,1048576,20528
server,1048576,19113
client,1048576,19999
server,1048576,19715
client,1048576,20632
server,1048576,19290
client,1048576,20168
server,1048576,19466
client,1048576,20325
server,1048576,18904
client,1048576,19772
server,1048576,19314
client,1048576,20210
server,1048576,19200
client,1048576,20089
server,1048576,19334
client,1048576,20185
server,1048576,19130
client,1048576,19987
server,1048576,19464
client,1048576,20335
server,1048576,19058
client,1048576,19936
server,1048576,19517
client,1048576,20379
server,1048576,19385
client,1048576,20241
server,1048576,19623
client,1048576,20489
server,1048576,18986
client,1048576,19862
server,1048576,19666
client,1048576,20518
server,1048576,19018
client,1048576,19886
server,1048576,19642
client,1048576,20521
server,1048576,19247
client,1048576,20165
server,1048576,19581
client,1048576,20464
server,1048576,19413
client,1048576,20315
server,1048576,19561
client,1048576,20459
server,1048576,19228
client,1048576,20086
server,1048576,19643
client,1048576,20511
server,1048576,19004
client,1048576,19898
server,1048576,19706
client,1048576,20574
server,1048576,19119
client,1048576,19971
server,1048576,19525
client,1048576,20383
server,1048576,19422
client,1048576,20292
server,1048576,19893
client,1048576,20744
server,1048576,18993
client,1048576,19822
server,1048576,19642
client,1048576,20494
server,1048576,19044
client,1048576,19900
server,1048576,19687
client,1048576,20569
server,1048576,19025
client,1048576,19884
server,1048576,19479
client,1048576,20352
server,1048576,19300
client,1048576,20132
server,1048576,19593
client,1048576,20463
server,1048576,19074
client,1048576,19939
server,1048576,20384
client,1048576,21589
server,1048576,19022
client,1048576,19855
server,1048576,19457
client,1048576,20317
server,1048576,19392
client,1048576,20235
server,1048576,19486
client,1048576,20361
server,1048576,18972
client,1048576,19822
server,1048576,19588
client,1048576,20425
server,1048576,19148
client,1048576,20012
server,1048576,19814
client,1048576,20651
server,1048576,18971
client,1048576,19801
server,1048576,19730
client,1048576,20601
server,1048576,19223
client,1048576,20086
server,1048576,19530
client,1048576,20369
server,1048576,19303
client,1048576,20151
server,1048576,50311
client,1048576,58517
server,1048576,24257
client,1048576,25060
server,1048576,19293
client,1048576,20527
server,1048576,19464
client,1048576,20724
server,1048576,19394
client,1048576,20657
server,1048576,19328
client,1048576,20159
server,1048576,19666
client,1048576,20565
server,1048576,19044
client,1048576,19929
server,1048576,19687
client,1048576,20547
server,1048576,19057
client,1048576,19937
server,1048576,19700
client,1048576,20577
server,1048576,18999
client,1048576,19910
server,1048576,19361
client,1048576,20204
server,1048576,19410
client,1048576,20277
server,1048576,19396
client,1048576,20227
server,1048576,19394
client,1048576,20288
server,1048576,19557
client,1048576,20430
server,1048576,19112
client,1048576,20008
server,1048576,19565
client,1048576,20500
server,1048576,18915
client,1048576,19831
server,1048576,19456
client,1048576,20323
server,1048576,19049
client,1048576,19945
server,1048576,19600
client,1048576,20465
server,1048576,19237
client,1048576,20117
server,1048576,19612
client,1048576,20475
server,1048576,19016
client,1048576,19898
server,1048576,19479
client,1048576,20360
server,1048576,19090
client,1048576,20001
server,1048576,19672
client,1048576,20562
server,1048576,19037
client,1048576,19951
server,1048576,19920
client,1048576,20861
server,1048576,19201
client,1048576,20067
server,1048576,19695
client,1048576,20597
server,1048576,19072
client,1048576,19935
server,1048576,19620
client,1048576,20534
server,1048576,19298
client,1048576,20162
server,1048576,19278
client,1048576,20120
server,1048576,19130
client,1048576,19986
server,1048576,19336
client,1048576,20153
server,1048576,18922
client,1048576,19810
server,1048576,19142
client,1048576,19973
server,1048576,19005
client,1048576,19845
server,1048576,19561
client,1048576,20441
server,1048576,19137
client,1048576,20005
server,1048576,20042
client,1048576,20843
server,1048576,19389
client,1048576,20245
server,1048576,19687
client,1048576,20523
server,1048576,19142
client,1048576,19998
server,1048576,19870
client,1048576,20729
server,1048576,19077
client,1048576,19915
server,1048576,19799
client,1048576,20631
server,1048576,19037
client,1048576,19887
server,1048576,19524
client,1048576,20378
server,1048576,19255
client,1048576,20069
server,1048576,19770
client,1048576,20592
server,1048576,19042
client,1048576,19900
server,1048576,19588
client,1048576,20437
server,1048576,18960
client,1048576,19798
server,1048576,20252
client,1048576,21120
server,1048576,19002
client,1048576,19846
server,1048576,19765
client,1048576,20644
server,1048576,19076
client,1048576,19918
server,1048576,19769
client,1048576,20612
server,1048576,19192
client,1048576,20041
server,1048576,19631
client,1048576,20456
server,1048576,19028
client,1048576,19882
server,1048576,19104
client,1048576,19958
server,1048576,18917
client,1048576,19766
server,1048576,19167
client,1048576,20029
server,1048576,18947
client,1048576,19837
server,1048576,19546
client,1048576,20446
server,1048576,19760
client,1048576,20671
server,1048576,19609
client,1048576,20508
server,1048576,19007
client,1048576,19881
server,1048576,19378
client,1048576,20264
server,1048576,19123
client,1048576,19999
server,1048576,19601
client,1048576,20514
server,1048576,19383
client,1048576,20257
server,1048576,19487
client,1048576,20348
server,1048576,19031
client,1048576,19930
server,1048576,19242
client,1048576,20118
server,1048576,19236
client,1048576,20115
server,1048576,19348
client,1048576,20235
server,1048576,19293
client,1048576,20175
server,1048576,19741
client,1048576,20628
server,1048576,19043
client,1048576,19925
server,1048576,19682
client,1048576,20598
server,1048576,19103
client,1048576,20023
server,1048576,19650
client,1048576,20521
server,1048576,19074
client,1048576,19976
server,1048576,19657
client,1048576,20519
server,1048576,19214
client,1048576,20120
server,1048576,19475
client,1048576,20338
server,1048576,19026
client,1048576,19903
server,1048576,19748
client,1048576,20661
server,1048576,19166
client,1048576,20040
server,1048576,19225
client,1048576,20070
server,1048576,18809
client,1048576,19686
server,1048576,19526
client,1048576,20401
server,1048576,18875
client,1048576,19762
server,1048576,19592
client,1048576,20492
server,1048576,19179
client,1048576,20053
server,1048576,19576
client,1048576,20435
server,1048576,18999
client,1048576,19809
server,1048576,19535
client,1048576,20386
server,1048576,19305
client,1048576,20187
server,1048576,19476
client,1048576,20327
server,1048576,19009
client,1048576,19857
server,1048576,19436
client,1048576,20273
server,1048576,19324
client,1048576,20164
server,1048576,19976
client,1048576,20785
server,1048576,19071
client,1048576,19934
server,1048576,19278
client,1048576,20053
server,1048576,19186
client,1048576,20056
server,1048576,19388
client,1048576,20242
server,1048576,18993
client,1048576,19846
server,1048576,19413
client,1048576,20272
server,1048576,19182
client,1048576,20039
server,1048576,19719
client,1048576,20574
server,1048576,19121
client,1048576,19977
server,1048576,19675
client,1048576,20497
server,1048576,19024
client,1048576,20029
server,1048576,19519
client,1048576,20371
server,1048576,18997
client,1048576,19835
server,1048576,19338
client,1048576,20231
server,1048576,19021
client,1048576,19877
server,1048576,21085
client,1048576,21942
server,1048576,18913
client,1048576,19775
server,1048576,19664
client,1048576,20503
server,1048576,19091
client,1048576,19951
server,1048576,19629
client,1048576,20514
server,1048576,18977
client,1048576,19845
server,1048576,19276
client,1048576,20123
server,1048576,26308
client,1048576,27725
server,1048576,22349
client,1048576,23249
server,1048576,19472
client,1048576,20330
server,1048576,19117
client,1048576,20010
server,1048576,19293
client,1048576,20148
server,1048576,19212
client,1048576,20077
server,1048576,19663
client,1048576,20544
server,1048576,19411
client,1048576,20289
server,1048576,19589
client,1048576,20469
server,1048576,19018
client,1048576,19906
server,1048576,19826
client,1048576,20698
server,1048576,19190
client,1048576,20103
server,1048576,19577
client,1048576,20492
server,1048576,18827
client,1048576,19725
server,1048576,19516
client,1048576,20424
server,1048576,18955
client,1048576,19798
server,1048576,19535
client,1048576,20414
server,1048576,18956
client,1048576,19869
server,1048576,19139
client,1048576,19993
server,1048576,18875
client,1048576,19746
server,1048576,19625
client,1048576,20515
server,1048576,19115
client,1048576,19993
server,1048576,19499
client,1048576,20362
server,1048576,19291
client,1048576,20200
server,1048576,19771
client,1048576,20655
server,1048576,19112
client,1048576,20025
server,1048576,19632
client,1048576,20513
server,1048576,18899
client,1048576,19818
server,1048576,19607
client,1048576,20562
server,1048576,19101
client,1048576,20060
server,1048576,19916
client,1048576,20835
server,1048576,19056
client,1048576,19967
server,1048576,19679
client,1048576,20564
server,1048576,19096
client,1048576,19966
server,1048576,19670
client,1048576,20578
server,1048576,19077
client,1048576,19974
server,1048576,19589
client,1048576,20473
server,1048576,19126
client,1048576,20034
server,1048576,19587
client,1048576,20535
server,1048576,19078
client,1048576,20004
server,1048576,19787
client,1048576,20697
server,1048576,18887
client,1048576,19743
server,1048576,19557
client,1048576,20458
server,1048576,18879
client,1048576,19743
server,1048576,19156
client,1048576,19987
server,1048576,19025
client,1048576,19963
server,1048576,19517
client,1048576,20455
server,1048576,19226
client,1048576,20162
server,1048576,19403
client,1048576,20286
server,1048576,19008
client,1048576,19918
server,1048576,19719
client,1048576,20595
server,1048576,18977
client,1048576,19902
server,1048576,19848
client,1048576,20709
server,1048576,19418
client,1048576,20352
server,1048576,19524
client,1048576,20409
server,1048576,18916
client,1048576,19795
server,1048576,19363
client,1048576,20258
server,1048576,19302
client,1048576,20202
server,1048576,19542
client,1048576,20377
server,1048576,19055
client,1048576,19889
server,1048576,19708
client,1048576,20551
server,1048576,19147
client,1048576,19998
server,1048576,19662
client,1048576,20541
server,1048576,19119
client,1048576,19985
server,1048576,19633
client,1048576,20481
server,1048576,18941
client,1048576,19779
server,1048576,19306
client,1048576,20160
server,1048576,19071
client,1048576,19941
server,1048576,19755
client,1048576,20696
server,1048576,19385
client,1048576,20235
server,1048576,19728
client,1048576,20579
server,1048576,19305
client,1048576,20162
server,1048576,19655
client,1048576,20570
server,1048576,18968
client,1048576,19845
server,1048576,19734
client,1048576,20574
server,1048576,19128
client,1048576,20008
server,1048576,19620
client,1048576,20490
server,1048576,18968
client,1048576,19828
server,1048576,19378
client,1048576,20213
server,1048576,19166
client,1048576,20008
server,1048576,19694
client,1048576,20538
server,1048576,19052
client,1048576,19922
server,1048576,19699
client,1048576,20560
server,1048576,19069
client,1048576,19972
server,1048576,19595
client,1048576,20488
server,1048576,19304
client,1048576,20170
server,1048576,19557
client,1048576,20395
server,1048576,19263
client,1048576,20111
server,1048576,19524
client,1048576,20332
server,1048576,19111
client,1048576,19955
server,1048576,19664
client,1048576,20536
server,1048576,18935
client,1048576,19859
server,1048576,19236
client,1048576,20124
server,1048576,18977
client,1048576,19865
server,1048576,19550
client,1048576,20481
server,1048576,19052
client,1048576,19889
server,1048576,19683
client,1048576,20561
server,1048576,19021
client,1048576,19957
server,1048576,19499
client,1048576,20366
server,1048576,19258
client,1048576,20156
server,1048576,19442
client,1048576,20313
server,1048576,19154
client,1048576,20057
server,1048576,19415
client,1048576,20308
server,1048576,19364
client,1048576,20275
server,1048576,19803
client,1048576,20783
server,1048576,19059
client,1048576,19995
server,1048576,19470
client,1048576,20348
server,1048576,19313
client,1048576,20208
server,1048576,19740
client,1048576,20606
server,1048576,19190
client,1048576,20096
server,1048576,19674
client,1048576,20570
server,1048576,19005
client,1048576,19874
server,1048576,19911
client,1048576,20797
server,1048576,19075
client,1048576,19994
server,1048576,19653
client,1048576,20542
server,1048576,18984
client,1048576,19897
server,1048576,19707
client,1048576,20626
server,1048576,19129
client,1048576,20031
server,1048576,19828
client,1048576,20714
server,1048576,19072
client,1048576,19980
server,1048576,19793
client,1048576,20677
server,1048576,19069
client,1048576,19946
server,1048576,19491
client,1048576,20352
server,1048576,19013
client,1048576,19877
server,1048576,19785
client,1048576,20657
server,1048576,19017
client,1048576,19868
server,1048576,19729
client,1048576,20611
server,1048576,19039
client,1048576,19899
server,1048576,19720
client,1048576,20618
server,1048576,19097
client,1048576,19967
server,1048576,19682
client,1048576,20541
server,1048576,19314
client,1048576,20185
server,1048576,19905
client,1048576,20749
server,1048576,19400
client,1048576,20264
server,1048576,19761
client,1048576,20663
server,1048576,19038
client,1048576,19936
server,1048576,19671
client,1048576,20533
server,1048576,19035
client,1048576,19912
server,1048576,19629
client,1048576,20505
server,1048576,19222
client,1048576,20091
server,1048576,19262
client,1048576,20103
server,1048576,19123
client,1048576,19984
server,1048576,19789
client,1048576,20646
server,1048576,19149
client,1048576,20021
server,1048576,19642
client,1048576,20547
server,1048576,19076
client,1048576,19950
server,1048576,19702
client,1048576,20526
server,1048576,19116
client,1048576,20011
server,1048576,19909
client,1048576,20774
server,1048576,19081
client,1048576,19966
server,1048576,19510
client,1048576,20374
server,1048576,19100
client,1048576,19952
server,1048576,19524
client,1048576,20409
server,1048576,19115
client,1048576,19991
server,1048576,19807
client,1048576,20700
server,1048576,19086
client,1048576,20011
server,1048576,19673
client,1048576,20552
server,1048576,19040
client,1048576,19932
server,1048576,19727
client,1048576,20644
server,1048576,19005
client,1048576,19864
server,1048576,19605
client,1048576,20516
server,1048576,19271
client,1048576,20176
server,1048576,19716
client,1048576,20607
server,1048576,19441
client,1048576,20336
server,1048576,19500
client,1048576,20390
server,1048576,19033
client,1048576,19937
server,1048576,19686
client,1048576,20538
server,1048576,19021
client,1048576,19877
server,1048576,22805
client,1048576,23691
server,1048576,18970
client,1048576,19846
server,1048576,19682
client,1048576,20569
server,1048576,18996
client,1048576,19912
server,1048576,19325
client,1048576,20209
server,1048576,19224
client,1048576,20093
server,1048576,19617
client,1048576,20508
server,1048576,19216
client,1048576,20144
server,1048576,19796
client,1048576,20741
server,1048576,19609
client,1048576,20513
server,1048576,19603
client,1048576,20539
server,1048576,19393
client,1048576,20326
server,1048576,19769
client,1048576,20739
server,1048576,19296
client,1048576,20234
server,1048576,19486
client,1048576,20392
server,1048576,19232
client,1048576,20131
server,1048576,19788
client,1048576,20704
server,1048576,19013
client,1048576,19902
server,1048576,19682
client,1048576,20564
server,1048576,19116
client,1048576,19998
server,1048576,19568
client,1048576,20440
server,1048576,19039
client,1048576,19919
server,1048576,19446
client,1048576,20324
server,1048576,19019
client,1048576,19874
server,1048576,19239
client,1048576,20110
server,1048576,19251
client,1048576,20084
server,1048576,19456
client,1048576,20337
server,1048576,19149
client,1048576,20030
server,1048576,19563
client,1048576,20416
server,1048576,19145
client,1048576,20016
server,1048576,19683
client,1048576,20567
server,1048576,19048
client,1048576,19955
server,1048576,19744
client,1048576,20649
server,1048576,19068
client,1048576,19912
server,1048576,19786
client,1048576,20617
server,1048576,18937
client,1048576,19822
server,1048576,19817
client,1048576,20710
server,1048576,19140
client,1048576,19996
server,1048576,19865
client,1048576,20770
server,1048576,19121
client,1048576,19994
server,1048576,19735
client,1048576,20610
server,1048576,19082
client,1048576,19967
server,1048576,19459
client,1048576,20319
server,1048576,19070
client,1048576,19973
server,1048576,19684
client,1048576,20556
server,1048576,19051
client,1048576,19943
server,1048576,19657
client,1048576,20548
server,1048576,19181
client,1048576,20078
server,1048576,19722
client,1048576,20615
server,1048576,18991
client,1048576,19856
server,1048576,19457
client,1048576,20371
server,1048576,19206
client,1048576,20150
server,1048576,19798
client,1048576,20699
server,1048576,19094
client,1048576,20011
server,1048576,19545
client,1048576,20456
server,1048576,19108
client,1048576,20008
server,1048576,19455
client,1048576,20432
server,1048576,19305
client,1048576,20222
server,1048576,19765
client,1048576,20657
server,1048576,19044
client,1048576,19925
server,1048576,19339
client,1048576,20210
server,1048576,18936
client,1048576,19844
server,1048576,19516
client,1048576,20397
server,1048576,19207
client,1048576,20102
server,1048576,19445
client,1048576,20316
server,1048576,19366
client,1048576,20277
server,1048576,19783
client,1048576,20671
server,1048576,19051
client,1048576,20003
server,1048576,19383
client,1048576,20276
server,1048576,19101
client,1048576,19996
server,1048576,19781
client,1048576,20709
server,1048576,19108
client,1048576,20022
server,1048576,19873
client,1048576,20774
server,1048576,18864
client,1048576,19756
server,1048576,19563
client,1048576,20451
server,1048576,18967
client,1048576,19895
server,1048576,19343
client,1048576,20243
server,1048576,18957
client,1048576,19812
server,1048576,19331
client,1048576,20217
server,1048576,19017
client,1048576,19919
server,1048576,19612
client,1048576,20479
server,1048576,19017
client,1048576,19915
server,1048576,19469
client,1048576,20315
server,1048576,19041
client,1048576,19936
server,1048576,20365
client,1048576,21239
server,1048576,18953
client,1048576,19845
server,1048576,19636
client,1048576,20448
server,1048576,19210
client,1048576,20099
server,1048576,19289
client,1048576,20164
server,1048576,19270
client,1048576,20151
server,1048576,19621
client,1048576,20458
server,1048576,18972
client,1048576,19840
server,1048576,19747
client,1048576,20584
server,1048576,18979
client,1048576,19836
server,1048576,19611
client,1048576,20881
server,1048576,19041
client,1048576,19909
server,1048576,19824
client,1048576,20678
server,1048576,18995
client,1048576,19872
server,1048576,19826
client,1048576,20676
server,1048576,19049
client,1048576,19922
server,1048576,19297
client,1048576,20190
server,1048576,19192
client,1048576,20055
server,1048576,19793
client,1048576,20675
server,1048576,19175
client,1048576,20074
server,1048576,19861
client,1048576,20770
server,1048576,19237
client,1048576,20132
server,1048576,19743
client,1048576,20616
server,1048576,19093
client,1048576,19986
server,1048576,19835
client,1048576,20692
server,1048576,19102
client,1048576,20007
server,1048576,19789
client,1048576,20675
server,1048576,19017
client,1048576,19935
server,1048576,19534
client,1048576,20390
server,1048576,19010
client,1048576,19958
server,1048576,19551
client,1048576,20455
server,1048576,18951
client,1048576,19851
server,1048576,19626
client,1048576,20562
server,1048576,19057
client,1048576,19998
server,1048576,19847
client,1048576,20738
server,1048576,19069
client,1048576,20001
server,1048576,19410
client,1048576,20296
server,1048576,19098
client,1048576,19982
server,1048576,19731
client,1048576,20658
server,1048576,19062
client,1048576,19963
server,1048576,19714
client,1048576,20611
server,1048576,19030
client,1048576,19967
server,1048576,19762
client,1048576,20698
server,1048576,19066
client,1048576,20038
server,1048576,19903
client,1048576,20850
server,1048576,19034
client,1048576,19931
server,1048576,19696
client,1048576,20606
server,1048576,19072
client,1048576,19967
server,1048576,19710
client,1048576,20591
server,1048576,19002
client,1048576,19879
server,1048576,19651
client,1048576,20554
server,1048576,19137
client,1048576,20040
server,1048576,19787
client,1048576,20663
server,1048576,19058
client,1048576,19956
server,1048576,19624
client,1048576,20557
server,1048576,19040
client,1048576,19936
server,1048576,19307
client,1048576,20172
server,1048576,19021
client,1048576,19909
server,1048576,19892
client,1048576,20783
server,1048576,19046
client,1048576,19892
server,1048576,19729
client,1048576,20584
server,1048576,19401
client,1048576,20236
server,1048576,19572
client,1048576,20421
server,1048576,19066
client,1048576,20026
server,1048576,20044
client,1048576,20955
server,1048576,19174
client,1048576,20079
server,1048576,19702
client,1048576,20586
server,1048576,19038
client,1048576,19941
server,1048576,19618
client,1048576,20498
server,1048576,19031
client,1048576,19979
server,1048576,19812
client,1048576,20751
server,1048576,19034
client,1048576,19908
server,1048576,19660
client,1048576,20554
server,1048576,19124
client,1048576,20008
server,1048576,19634
client,1048576,20546
server,1048576,18967
client,1048576,19830
server,1048576,19355
client,1048576,20208
server,1048576,19333
client,1048576,20203
server,1048576,19524
client,1048576,20408
server,1048576,19094
client,1048576,19986
server,1048576,19445
client,1048576,20316
server,1048576,19116
client,1048576,20000
server,1048576,19465
client,1048576,20358
server,1048576,19052
client,1048576,19950
server,1048576,19741
client,1048576,20607
server,1048576,19061
client,1048576,19956
server,1048576,19841
client,1048576,20796
server,1048576,18970
client,1048576,19861
server,1048576,19669
client,1048576,20539
server,1048576,19254
client,1048576,20167
server,1048576,19768
client,1048576,20710
server,1048576,19074
client,1048576,19995
server,1048576,20044
client,1048576,20970
server,1048576,19115
client,1048576,20023
server,1048576,19845
client,1048576,20782
server,1048576,18938
client,1048576,19817
server,1048576,18928
client,1048576,19851
server,1048576,18983
client,1048576,19910
server,1048576,19080
client,1048576,20031
server,1048576,18950
client,1048576,19840
