endpoint,min_input,max_input,time
server,32,8192,134709
client,32,8192,135267
server,32,8192,130411
client,32,8192,130866
server,32,8192,123322
client,32,8192,123725
server,32,8192,125003
client,32,8192,125422
server,32,8192,122357
client,32,8192,122812
server,32,8192,123700
client,32,8192,124144
server,32,8192,123676
client,32,8192,124089
server,32,8192,123668
client,32,8192,124118
server,32,8192,123861
client,32,8192,124322
server,32,8192,125298
client,32,8192,125717
server,32,8192,125396
client,32,8192,125800
server,32,8192,124820
client,32,8192,125234
server,32,8192,125672
client,32,8192,126117
server,32,8192,126500
client,32,8192,126941
server,32,8192,124081
client,32,8192,124501
server,32,8192,124767
client,32,8192,125181
server,32,8192,144458
client,32,8192,144859
server,32,8192,126830
client,32,8192,127281
server,32,8192,123901
client,32,8192,124326
server,32,8192,124877
client,32,8192,125290
server,32,8192,125783
client,32,8192,126266
server,32,8192,124302
client,32,8192,124771
server,32,8192,124913
client,32,8192,125300
server,32,8192,124145
client,32,8192,124617
server,32,8192,125118
client,32,8192,125586
server,32,8192,125250
client,32,8192,125712
server,32,8192,124127
client,32,8192,124555
server,32,8192,125830
client,32,8192,126236
server,32,8192,124448
client,32,8192,124946
server,32,8192,124252
client,32,8192,124688
server,32,8192,128245
client,32,8192,128629
server,32,8192,128081
client,32,8192,128509
server,32,8192,125025
client,32,8192,125509
server,32,8192,125884
client,32,8192,126372
server,32,8192,125391
client,32,8192,125793
server,32,8192,123752
client,32,8192,124175
server,32,8192,125961
client,32,8192,126436
server,32,8192,124716
client,32,8192,125193
server,32,8192,124269
client,32,8192,124727
server,32,8192,123833
client,32,8192,124292
server,32,8192,126340
client,32,8192,126794
server,32,8192,125142
client,32,8192,125626
server,32,8192,125749
client,32,8192,126184
server,32,8192,124547
client,32,8192,124988
server,32,8192,125245
client,32,8192,125712
server,32,8192,132799
client,32,8192,133245
server,32,8192,126288
client,32,8192,126706
server,32,8192,125308
client,32,8192,125715
server,32,8192,124825
client,32,8192,125255
server,32,8192,125098
client,32,8192,125493
server,32,8192,125354
client,32,8192,125805
server,32,8192,125365
client,32,8192,125879
server,32,8192,124783
client,32,8192,125191
server,32,8192,125501
client,32,8192,125947
server,32,8192,124582
client,32,8192,125079
server,32,8192,125137
client,32,8192,125628
server,32,8192,124065
client,32,8192,124496
server,32,8192,125647
client,32,8192,126069
server,32,8192,125770
client,32,8192,126230
server,32,8192,126305
client,32,8192,126779
server,32,8192,128850
client,32,8192,129277
server,32,8192,126158
client,32,8192,126572
server,32,8192,124569
client,32,8192,125056
server,32,8192,124414
client,32,8192,124904
server,32,8192,125164
client,32,8192,125557
server,32,8192,126104
client,32,8192,126529
server,32,8192,125035
client,32,8192,125494
server,32,8192,126284
client,32,8192,126706
server,32,8192,124680
client,32,8192,125131
server,32,8192,124538
client,32,8192,125002
server,32,8192,125241
client,32,8192,125687
server,32,8192,125519
client,32,8192,126003
server,32,8192,125976
client,32,8192,126398
server,32,8192,123938
client,32,8192,124361
server,32,8192,126296
client,32,8192,126817
server,32,8192,130314
client,32,8192,130732
server,32,8192,125744
client,32,8192,126168
server,32,8192,124148
client,32,8192,124607
server,32,8192,125075
client,32,8192,125526
server,32,8192,124576
client,32,8192,125055
server,32,8192,124114
client,32,8192,124541
server,32,8192,125284
client,32,8192,125733
server,32,8192,125530
client,32,8192,126007
server,32,8192,125478
client,32,8192,125960
server,32,8192,123636
client,32,8192,124099
server,32,8192,124029
client,32,8192,124457
server,32,8192,125567
client,32,8192,126044
server,32,8192,125900
client,32,8192,126347
server,32,8192,125017
client,32,8192,125460
server,32,8192,128891
client,32,8192,129297
server,32,8192,125200
client,32,8192,125648
server,32,8192,125527
client,32,8192,126026
server,32,8192,123583
client,32,8192,123954
server,32,8192,123821
client,32,8192,124237
server,32,8192,125102
client,32,8192,125576
server,32,8192,123943
client,32,8192,124416
server,32,8192,124758
client,32,8192,125198
server,32,8192,124570
client,32,8192,125032
server,32,8192,124665
client,32,8192,125134
server,32,8192,125700
client,32,8192,126188
server,32,8192,124008
client,32,8192,124445
server,32,8192,125922
client,32,8192,126347
server,32,8192,124838
client,32,8192,125260
server,32,8192,123997
client,32,8192,124436
server,32,8192,134347
client,32,8192,134786
server,32,8192,125611
client,32,8192,126052
server,32,8192,125912
client,32,8192,126357
server,32,8192,125132
client,32,8192,125590
server,32,8192,125582
client,32,8192,126017
server,32,8192,124084
client,32,8192,124501
server,32,8192,125621
client,32,8192,126109
server,32,8192,125497
client,32,8192,125974
server,32,8192,124832
client,32,8192,125289
server,32,8192,124541
client,32,8192,125016
server,32,8192,124442
client,32,8192,124906
server,32,8192,124093
client,32,8192,124525
server,32,8192,125148
client,32,8192,125579
server,32,8192,125077
client,32,8192,125533
server,32,8192,127050
client,32,8192,127470
server,32,8192,127479
client,32,8192,127882
server,32,8192,125589
client,32,8192,126067
server,32,8192,124754
client,32,8192,125218
server,32,8192,124826
client,32,8192,125277
server,32,8192,124364
client,32,8192,124810
server,32,8192,124147
client,32,8192,124586
server,32,8192,124838
client,32,8192,125263
server,32,8192,124574
client,32,8192,124983
server,32,8192,123679
client,32,8192,124165
server,32,8192,124756
client,32,8192,125228
server,32,8192,124660
client,32,8192,125130
server,32,8192,124405
client,32,8192,124848
server,32,8192,125469
client,32,8192,125904
server,32,8192,125843
client,32,8192,126312
server,32,8192,134133
client,32,8192,134560
server,32,8192,126195
client,32,8192,126633
server,32,8192,125034
client,32,8192,125452
server,32,8192,125364
client,32,8192,125822
server,32,8192,124772
client,32,8192,125238
server,32,8192,124921
client,32,8192,125355
server,32,8192,125648
client,32,8192,126091
server,32,8192,125689
client,32,8192,126166
server,32,8192,125655
client,32,8192,126099
