endpoint,data_size,time
client,1048576,115070
server,1048576,118383
client,1048576,120025
server,1048576,115612
client,1048576,117051
server,1048576,114820
client,1048576,116277
server,1048576,116091
client,1048576,117647
server,1048576,114542
client,1048576,116013
server,1048576,116014
client,1048576,117482
server,1048576,118314
client,1048576,119819
server,1048576,118056
client,1048576,119489
server,1048576,115420
client,1048576,116883
server,1048576,114635
client,1048576,116076
server,1048576,117012
client,1048576,118651
server,1048576,114014
client,1048576,115466
server,1048576,114029
client,1048576,116019
server,1048576,116399
client,1048576,117829
server,1048576,114528
client,1048576,116096
server,1048576,119613
client,1048576,121063
server,1048576,115685
client,1048576,117109
server,1048576,115156
client,1048576,116711
server,1048576,116022
client,1048576,117523
server,1048576,116796
client,1048576,118234
server,1048576,113593
client,1048576,115019
server,1048576,115284
client,1048576,116786
server,1048576,114619
client,1048576,116042
server,1048576,116871
client,1048576,118288
server,1048576,115405
client,1048576,116816
server,1048576,117422
client,1048576,118969
server,1048576,116857
client,1048576,118275
server,1048576,115780
client,1048576,117211
server,1048576,115436
client,1048576,116923
server,1048576,115305
client,1048576,116758
server,1048576,115957
client,1048576,117441
server,1048576,118191
client,1048576,119667
server,1048576,117361
client,1048576,118781
server,1048576,115934
client,1048576,117386
server,1048576,116516
client,1048576,117979
server,1048576,113571
client,1048576,115066
server,1048576,116425
client,1048576,117941
server,1048576,116942
client,1048576,118464
server,1048576,114219
client,1048576,115697
server,1048576,116460
client,1048576,117903
server,1048576,113957
client,1048576,115364
server,1048576,114379
client,1048576,115839
server,1048576,115710
client,1048576,117407
server,1048576,113297
client,1048576,114740
server,1048576,114439
client,1048576,115905
server,1048576,114317
client,1048576,115776
server,1048576,115715
client,1048576,117168
server,1048576,117294
client,1048576,118772
server,1048576,117046
client,1048576,118761
server,1048576,116685
client,1048576,118171
server,1048576,115259
client,1048576,116720
server,1048576,115242
client,1048576,116708
server,1048576,116351
client,1048576,117967
server,1048576,113827
client,1048576,115293
server,1048576,117033
client,1048576,118478
server,1048576,114662
client,1048576,116285
server,1048576,115412
client,1048576,116937
server,1048576,114264
client,1048576,115718
server,1048576,115110
client,1048576,116556
server,1048576,115018
client,1048576,116704
server,1048576,113919
client,1048576,115540
server,1048576,114347
client,1048576,115789
server,1048576,114971
client,1048576,116430
server,1048576,115346
client,1048576,116786
server,1048576,115338
client,1048576,116816
server,1048576,113479
client,1048576,114945
server,1048576,114509
client,1048576,115972
server,1048576,113885
client,1048576,115461
server,1048576,118839
client,1048576,120526
server,1048576,114799
client,1048576,116271
server,1048576,114286
client,1048576,115736
server,1048576,114811
client,1048576,116299
server,1048576,114882
client,1048576,116363
server,1048576,114271
client,1048576,115742
server,1048576,115408
client,1048576,116903
server,1048576,114158
client,1048576,115692
server,1048576,115852
client,1048576,117322
server,1048576,114337
client,1048576,115778
server,1048576,115227
client,1048576,116901
server,1048576,114816
client,1048576,116648
server,1048576,117457
client,1048576,118943
server,1048576,117502
client,1048576,118978
server,1048576,116695
client,1048576,118215
server,1048576,114345
client,1048576,116007
server,1048576,115255
client,1048576,116687
server,1048576,114744
client,1048576,116178
server,1048576,114159
client,1048576,115619
server,1048576,113452
client,1048576,114917
server,1048576,115844
client,1048576,117323
server,1048576,115550
client,1048576,117185
server,1048576,115048
client,1048576,116488
server,1048576,114420
client,1048576,115890
server,1048576,115328
client,1048576,116913
server,1048576,113775
client,1048576,115249
server,1048576,114228
client,1048576,115699
server,1048576,115001
client,1048576,116848
server,1048576,113445
client,1048576,114957
server,1048576,113614
