endpoint,data_size,time
client,1048576,134795
server,1048576,134388
server,1048576,129211
client,1048576,133562
server,1048576,129817
client,1048576,130145
server,1048576,129434
client,1048576,129752
server,1048576,128403
client,1048576,128726
server,1048576,130323
client,1048576,130794
server,1048576,129016
client,1048576,129334
server,1048576,128167
client,1048576,128540
server,1048576,132577
client,1048576,132922
server,1048576,128698
client,1048576,129044
server,1048576,128673
client,1048576,129035
server,1048576,128712
client,1048576,129106
server,1048576,128835
client,1048576,129270
server,1048576,128742
client,1048576,129096
server,1048576,129701
client,1048576,130046
server,1048576,129930
client,1048576,130292
server,1048576,127200
client,1048576,127548
server,1048576,129929
client,1048576,130271
server,1048576,127441
client,1048576,127766
server,1048576,128532
client,1048576,128905
server,1048576,129015
client,1048576,129325
server,1048576,128173
client,1048576,128510
server,1048576,132203
client,1048576,132510
server,1048576,128595
client,1048576,128894
server,1048576,129072
client,1048576,129368
server,1048576,129844
client,1048576,130135
server,1048576,128774
client,1048576,129065
server,1048576,130303
client,1048576,130690
server,1048576,128236
client,1048576,128535
server,1048576,130332
client,1048576,130642
server,1048576,130226
client,1048576,130547
server,1048576,129286
client,1048576,129708
server,1048576,128837
client,1048576,129170
server,1048576,128610
client,1048576,129099
server,1048576,128968
client,1048576,129356
server,1048576,129615
client,1048576,129973
server,1048576,130655
client,1048576,130950
server,1048576,129020
client,1048576,129377
server,1048576,129673
client,1048576,130012
server,1048576,128682
client,1048576,129023
server,1048576,128840
client,1048576,129149
server,1048576,128892
client,1048576,129236
server,1048576,129302
client,1048576,129619
server,1048576,127879
client,1048576,128190
server,1048576,129124
client,1048576,129386
server,1048576,129006
client,1048576,129338
server,1048576,129208
client,1048576,129527
server,1048576,128252
client,1048576,128610
server,1048576,129589
client,1048576,129888
server,1048576,127948
client,1048576,128270
server,1048576,127669
client,1048576,128034
server,1048576,128054
client,1048576,128402
server,1048576,129340
client,1048576,129678
server,1048576,129544
client,1048576,129867
server,1048576,130623
client,1048576,131003
server,1048576,130111
client,1048576,130589
server,1048576,128101
client,1048576,128445
server,1048576,128796
client,1048576,129159
server,1048576,129816
client,1048576,130197
server,1048576,129895
client,1048576,130228
server,1048576,129042
client,1048576,129415
server,1048576,129724
client,1048576,130124
server,1048576,127380
client,1048576,127717
server,1048576,129422
client,1048576,129901
server,1048576,129727
client,1048576,130111
server,1048576,127920
client,1048576,128317
server,1048576,127590
client,1048576,127961
server,1048576,129356
client,1048576,129712
server,1048576,128348
client,1048576,128677
server,1048576,130713
client,1048576,131060
server,1048576,127565
client,1048576,127930
server,1048576,127049
client,1048576,127407
server,1048576,131120
client,1048576,131482
server,1048576,128262
client,1048576,128622
server,1048576,131742
client,1048576,132095
server,1048576,130590
client,1048576,130942
server,1048576,127859
client,1048576,128219
server,1048576,127701
client,1048576,128037
server,1048576,128330
client,1048576,128785
server,1048576,128683
client,1048576,129068
server,1048576,129495
client,1048576,129871
server,1048576,129200
client,1048576,129554
server,1048576,127891
client,1048576,128214
server,1048576,129320
client,1048576,129654
server,1048576,129217
client,1048576,129550
server,1048576,128857
client,1048576,129179
server,1048576,128150
client,1048576,128439
server,1048576,127054
client,1048576,127396
server,1048576,127848
client,1048576,128187
server,1048576,129031
client,1048576,129332
server,1048576,127836
client,1048576,128158
server,1048576,128379
client,1048576,128712
server,1048576,128458
client,1048576,128780
server,1048576,127930
client,1048576,128244
server,1048576,127022
client,1048576,127361
server,1048576,128419
client,1048576,128720
server,1048576,128430
client,1048576,128921
server,1048576,128564
client,1048576,128908
server,1048576,128087
client,1048576,128414
server,1048576,127666
client,1048576,128036
server,1048576,126961
client,1048576,127277
server,1048576,128787
client,1048576,129164
server,1048576,128236
client,1048576,128592
server,1048576,128790
client,1048576,129114
server,1048576,127294
client,1048576,127643
server,1048576,126694
client,1048576,126992
server,1048576,127387
client,1048576,127710
server,1048576,128657
client,1048576,128964
server,1048576,126764
client,1048576,127114
server,1048576,127073
client,1048576,127434
server,1048576,128205
client,1048576,128530
server,1048576,128307
client,1048576,128681
server,1048576,127494
client,1048576,127872
server,1048576,126745
client,1048576,127097
server,1048576,127765
client,1048576,128130
server,1048576,129279
client,1048576,129646
server,1048576,130103
client,1048576,130502
server,1048576,128066
client,1048576,128377
server,1048576,130346
client,1048576,130754
server,1048576,128793
client,1048576,129179
server,1048576,128332
client,1048576,128704
server,1048576,126549
client,1048576,126945
server,1048576,127126
client,1048576,127642
server,1048576,127753
client,1048576,128098
server,1048576,127723
client,1048576,128148
server,1048576,128239
client,1048576,128805
server,1048576,127134
client,1048576,127613
server,1048576,127413
client,1048576,127777
server,1048576,127718
client,1048576,128174
server,1048576,126831
client,1048576,127186
server,1048576,129475
client,1048576,129806
server,1048576,130344
client,1048576,130715
server,1048576,127701
client,1048576,128073
server,1048576,128776
client,1048576,129146
server,1048576,129406
client,1048576,129788
server,1048576,128787
client,1048576,129136
server,1048576,127519
client,1048576,127912
server,1048576,127653
client,1048576,128004
server,1048576,128761
client,1048576,129148
server,1048576,127210
client,1048576,127527
server,1048576,129611
client,1048576,129978
server,1048576,130394
client,1048576,130824
server,1048576,126579
client,1048576,127007
server,1048576,127864
client,1048576,128221
server,1048576,127704
client,1048576,128050
server,1048576,128180
client,1048576,128509
server,1048576,129968
client,1048576,130293
server,1048576,129383
client,1048576,129685
server,1048576,128600
client,1048576,128898
server,1048576,127144
client,1048576,127467
server,1048576,128707
client,1048576,129073
server,1048576,129187
client,1048576,129551
server,1048576,128458
client,1048576,128843
server,1048576,128267
client,1048576,128605
server,1048576,128239
client,1048576,128599
server,1048576,128470
client,1048576,128828
server,1048576,127704
client,1048576,128036
server,1048576,128069
client,1048576,128350
server,1048576,128353
client,1048576,128773
server,1048576,127946
client,1048576,128277
server,1048576,129716
client,1048576,130005
server,1048576,128030
client,1048576,128382
server,1048576,132179
client,1048576,132482
server,1048576,128194
client,1048576,128504
server,1048576,127365
client,1048576,127743
server,1048576,128505
client,1048576,128864
server,1048576,129333
client,1048576,129659
server,1048576,126953
client,1048576,127322
server,1048576,129312
client,1048576,129653
server,1048576,128656
client,1048576,128986
