endpoint,keylen,time
client,1024,190028
server,1024,251363
client,1024,189965
server,1024,251048
server,1024,279703
client,1024,206446
client,1024,198847
server,1024,263556
client,1024,190938
server,1024,251301
client,2048,208513
server,2048,269587
client,2048,238102
server,2048,302519
client,2048,209550
server,2048,272259
client,2048,206537
server,2048,269251
client,2048,206879
server,2048,268450
client,4096,312755
server,4096,375421
client,4096,291290
server,4096,352760
server,4096,378975
client,4096,311112
client,4096,309943
server,4096,375674
client,4096,364020
server,4096,434383
server,8192,1141630
client,8192,1081472
client,8192,1014137
server,8192,1077491
client,8192,958027
server,8192,1021252
server,8192,1083904
client,8192,1017560
client,8192,937879
server,8192,998870
