endpoint,operation,data_size,time
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,3
server,encrypt,560,1
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,12
client,encrypt,560,3
server,decrypt,560,3
server,encrypt,560,3
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,12
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,3
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,1
server,encrypt,560,1
client,decrypt,560,3
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,1
client,decrypt,560,2
client,encrypt,560,1
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,1
client,encrypt,560,2
server,decrypt,560,1
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,12
client,encrypt,560,2
server,decrypt,560,11
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,1
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,12
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,1
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,3
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,3
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,1
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,3
server,decrypt,560,12
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,3
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,3
server,encrypt,560,3
client,decrypt,560,2
client,encrypt,560,2
server,decrypt,560,1
server,encrypt,560,2
client,decrypt,560,3
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,12
client,encrypt,560,2
server,decrypt,560,2
server,encrypt,560,2
client,decrypt,560,2
client,encrypt,560,2
