endpoint,keylen,time
server,10,212
client,10,117
server,10,331
client,10,348
client,10,119
server,10,210
client,10,116
server,10,217
client,10,107
server,10,183
server,16,205
client,16,197
client,16,149
server,16,220
server,16,369
client,16,191
server,16,202
client,16,131
server,16,242
client,16,164
client,24,179
server,24,218
client,24,124
server,24,195
client,24,141
server,24,193
client,24,122
server,24,262
client,24,181
server,24,261
client,32,227
server,32,310
client,32,165
server,32,258
client,32,121
server,32,242
server,32,207
client,32,117
server,32,183
client,32,172
