endpoint,data_size,time
server,1048576,39377
client,1048576,40885
server,1048576,29788
client,1048576,30805
server,1048576,31052
client,1048576,32147
server,1048576,19577
client,1048576,20595
server,1048576,19763
client,1048576,21180
server,1048576,19352
client,1048576,20299
server,1048576,19544
client,1048576,20535
server,1048576,19342
client,1048576,20294
server,1048576,19646
client,1048576,20840
server,1048576,19860
client,1048576,20800
server,1048576,19758
client,1048576,20733
server,1048576,20161
client,1048576,21151
server,1048576,19920
client,1048576,20908
server,1048576,19500
client,1048576,20504
server,1048576,20503
client,1048576,21489
server,1048576,19433
client,1048576,20387
server,1048576,20046
client,1048576,20991
server,1048576,19458
client,1048576,20398
server,1048576,19542
client,1048576,20505
server,1048576,19453
client,1048576,20527
server,1048576,19583
client,1048576,20736
server,1048576,19446
client,1048576,20450
server,1048576,19898
client,1048576,20875
server,1048576,19307
client,1048576,20306
server,1048576,20204
client,1048576,21164
server,1048576,19807
client,1048576,20771
server,1048576,20136
client,1048576,21108
server,1048576,19495
client,1048576,20477
server,1048576,19729
client,1048576,20719
server,1048576,19533
client,1048576,20531
server,1048576,19943
client,1048576,21410
server,1048576,19488
client,1048576,20470
server,1048576,20242
client,1048576,21240
server,1048576,19359
client,1048576,20370
server,1048576,19613
client,1048576,20694
server,1048576,19567
client,1048576,20575
server,1048576,19830
client,1048576,20874
server,1048576,19407
client,1048576,20436
server,1048576,19557
client,1048576,20591
server,1048576,19512
client,1048576,20549
server,1048576,19954
client,1048576,21056
server,1048576,19519
client,1048576,20509
server,1048576,19923
client,1048576,21036
server,1048576,19515
client,1048576,20504
server,1048576,19748
client,1048576,20709
server,1048576,19408
client,1048576,20373
server,1048576,19486
client,1048576,20455
server,1048576,19328
client,1048576,20343
server,1048576,20104
client,1048576,21136
server,1048576,19690
client,1048576,20695
server,1048576,19996
client,1048576,20991
server,1048576,32059
client,1048576,33056
server,1048576,20001
client,1048576,21002
server,1048576,19467
client,1048576,20455
server,1048576,20722
client,1048576,21725
server,1048576,20056
client,1048576,21055
server,1048576,19657
client,1048576,20665
server,1048576,20085
client,1048576,21127
server,1048576,19474
client,1048576,20500
server,1048576,20210
client,1048576,21188
server,1048576,19545
client,1048576,20505
server,1048576,20036
client,1048576,21004
server,1048576,19539
client,1048576,20515
server,1048576,19872
client,1048576,20817
server,1048576,19429
client,1048576,20372
server,1048576,19764
client,1048576,21162
server,1048576,19294
client,1048576,20250
server,1048576,19699
client,1048576,20620
server,1048576,19436
client,1048576,20424
server,1048576,20110
client,1048576,21150
server,1048576,19456
client,1048576,20423
server,1048576,20037
client,1048576,20990
server,1048576,19565
client,1048576,20525
server,1048576,20003
client,1048576,21076
server,1048576,19655
client,1048576,20671
server,1048576,20188
client,1048576,21131
server,1048576,19646
client,1048576,20604
server,1048576,19767
client,1048576,20679
server,1048576,19396
client,1048576,20349
server,1048576,19879
client,1048576,20800
server,1048576,19565
client,1048576,20520
server,1048576,20079
client,1048576,21081
server,1048576,19403
client,1048576,20377
server,1048576,19995
client,1048576,20923
server,1048576,19889
client,1048576,20868
server,1048576,19731
client,1048576,20731
server,1048576,19340
client,1048576,20307
server,1048576,19945
client,1048576,20904
server,1048576,19479
client,1048576,20430
server,1048576,19967
client,1048576,20910
server,1048576,19565
client,1048576,20533
server,1048576,20222
client,1048576,21208
server,1048576,19518
client,1048576,20525
server,1048576,20075
client,1048576,21096
server,1048576,19340
client,1048576,20359
server,1048576,20120
client,1048576,21111
server,1048576,19478
client,1048576,20475
server,1048576,20166
client,1048576,21162
server,1048576,19616
client,1048576,20607
server,1048576,20060
client,1048576,21045
server,1048576,19281
client,1048576,20278
server,1048576,19519
client,1048576,20485
server,1048576,19636
client,1048576,20594
server,1048576,19835
client,1048576,20874
server,1048576,19627
client,1048576,20667
server,1048576,20414
client,1048576,21402
server,1048576,19458
client,1048576,20709
server,1048576,20061
client,1048576,21043
server,1048576,19439
client,1048576,20443
server,1048576,19944
client,1048576,20970
server,1048576,19423
client,1048576,20425
server,1048576,20316
client,1048576,21351
server,1048576,19384
client,1048576,20391
server,1048576,20120
client,1048576,21136
server,1048576,19595
client,1048576,20603
server,1048576,19972
client,1048576,20964
server,1048576,19374
client,1048576,20353
server,1048576,19965
client,1048576,20980
server,1048576,20592
client,1048576,21589
server,1048576,20164
client,1048576,21150
server,1048576,19610
client,1048576,20607
server,1048576,19992
client,1048576,21019
server,1048576,19476
client,1048576,20475
server,1048576,20166
client,1048576,21135
server,1048576,19326
client,1048576,20299
server,1048576,20074
client,1048576,21018
server,1048576,19701
client,1048576,20673
server,1048576,19701
client,1048576,20650
server,1048576,19433
client,1048576,20386
server,1048576,20123
client,1048576,21069
server,1048576,19572
client,1048576,20538
server,1048576,20116
client,1048576,21097
server,1048576,19381
client,1048576,20409
server,1048576,20146
client,1048576,21120
server,1048576,19458
client,1048576,20451
server,1048576,20064
client,1048576,21048
server,1048576,19371
client,1048576,20325
server,1048576,19907
client,1048576,20873
server,1048576,19475
client,1048576,20441
server,1048576,19950
client,1048576,20905
server,1048576,19469
client,1048576,20443
server,1048576,19709
client,1048576,20651
server,1048576,19432
client,1048576,20403
server,1048576,19631
client,1048576,20568
server,1048576,19462
client,1048576,20424
server,1048576,20267
client,1048576,21229
server,1048576,19523
client,1048576,20475
server,1048576,20002
client,1048576,20953
server,1048576,19376
client,1048576,20327
server,1048576,19760
client,1048576,20744
server,1048576,19599
client,1048576,20552
server,1048576,20230
client,1048576,21218
server,1048576,19360
client,1048576,20403
server,1048576,19808
client,1048576,20793
server,1048576,19421
client,1048576,20403
server,1048576,19716
client,1048576,20706
server,1048576,19435
client,1048576,20418
server,1048576,20083
client,1048576,21074
server,1048576,19530
client,1048576,20546
server,1048576,20007
client,1048576,21012
server,1048576,19373
client,1048576,20387
server,1048576,19736
client,1048576,20700
server,1048576,19247
client,1048576,20243
server,1048576,20032
client,1048576,21045
server,1048576,19391
client,1048576,20448
server,1048576,19830
client,1048576,20810
server,1048576,19335
client,1048576,20337
server,1048576,20003
client,1048576,20986
server,1048576,19432
client,1048576,20414
server,1048576,19936
client,1048576,20946
server,1048576,19394
client,1048576,20391
server,1048576,19670
client,1048576,20665
server,1048576,19438
client,1048576,20433
server,1048576,19695
client,1048576,20723
server,1048576,19507
client,1048576,20516
server,1048576,19649
client,1048576,20627
server,1048576,19781
client,1048576,20760
server,1048576,19747
client,1048576,20702
server,1048576,19241
client,1048576,20258
server,1048576,19787
client,1048576,20772
server,1048576,19473
client,1048576,20454
server,1048576,20192
client,1048576,21168
server,1048576,19335
client,1048576,20311
server,1048576,19991
client,1048576,20977
server,1048576,19718
client,1048576,20692
server,1048576,20094
client,1048576,21055
server,1048576,19484
client,1048576,25855
server,1048576,19823
client,1048576,20793
server,1048576,19746
client,1048576,20724
server,1048576,20278
client,1048576,21223
server,1048576,19390
client,1048576,20401
server,1048576,19978
client,1048576,20952
server,1048576,19453
client,1048576,20417
server,1048576,20128
client,1048576,21081
server,1048576,19412
client,1048576,20421
server,1048576,20060
client,1048576,21028
server,1048576,19408
client,1048576,20368
server,1048576,20050
client,1048576,21037
server,1048576,19611
client,1048576,20578
server,1048576,20018
client,1048576,20990
server,1048576,19403
client,1048576,20363
server,1048576,20097
client,1048576,21099
server,1048576,19455
client,1048576,20431
server,1048576,20067
client,1048576,21057
server,1048576,19647
client,1048576,20628
server,1048576,20091
client,1048576,21062
server,1048576,19424
client,1048576,20400
server,1048576,20089
client,1048576,21048
server,1048576,19443
client,1048576,20422
server,1048576,19862
client,1048576,20815
server,1048576,19505
client,1048576,20455
server,1048576,19896
client,1048576,20873
server,1048576,19743
client,1048576,20699
server,1048576,20028
client,1048576,20982
server,1048576,19547
client,1048576,20522
server,1048576,20047
client,1048576,20978
server,1048576,19326
client,1048576,20297
server,1048576,19450
client,1048576,20487
server,1048576,19372
client,1048576,20357
server,1048576,19535
client,1048576,20512
server,1048576,19395
client,1048576,20385
server,1048576,20134
client,1048576,21141
server,1048576,19562
client,1048576,20556
server,1048576,20150
client,1048576,21161
server,1048576,19678
client,1048576,20658
server,1048576,20066
client,1048576,21076
server,1048576,19252
client,1048576,20257
server,1048576,19885
client,1048576,20881
server,1048576,19295
client,1048576,20360
server,1048576,20077
client,1048576,21093
server,1048576,19314
client,1048576,20344
server,1048576,20019
client,1048576,21077
server,1048576,19349
client,1048576,20352
server,1048576,19640
client,1048576,20634
server,1048576,19376
client,1048576,20389
server,1048576,20199
client,1048576,21188
server,1048576,19260
client,1048576,20262
server,1048576,19619
client,1048576,20773
server,1048576,19524
client,1048576,20531
server,1048576,19763
client,1048576,20779
server,1048576,19314
client,1048576,20304
server,1048576,20047
client,1048576,21095
server,1048576,19452
client,1048576,20436
server,1048576,19962
client,1048576,20957
server,1048576,19362
client,1048576,20398
server,1048576,19761
client,1048576,21241
server,1048576,19515
client,1048576,20516
server,1048576,19866
client,1048576,20896
server,1048576,19394
client,1048576,20379
server,1048576,19893
client,1048576,20889
server,1048576,19863
client,1048576,20864
server,1048576,19624
client,1048576,20589
server,1048576,19431
client,1048576,20432
server,1048576,19566
client,1048576,20596
server,1048576,19475
client,1048576,20512
server,1048576,19735
client,1048576,20754
server,1048576,19485
client,1048576,20467
server,1048576,19914
client,1048576,20875
server,1048576,19374
client,1048576,20348
server,1048576,19956
client,1048576,20923
server,1048576,19712
client,1048576,20683
server,1048576,19954
client,1048576,20983
server,1048576,19483
client,1048576,20450
server,1048576,20120
client,1048576,21085
server,1048576,19316
client,1048576,20298
server,1048576,19565
client,1048576,21000
server,1048576,19397
client,1048576,20377
server,1048576,19688
