sec_lvl,test_id,operation,time
1,0,parse_server_psk_hint,2
1,0,parse_server_dh_params,21
1,0,dhm_make_public,44972
1,0,dhm_calc_secret,44055
1,0,psk_derive_premaster,1
1,0,sha256_hash_master_secret,25
1,0,sha256_hash_key_expansion,55
1,1,parse_server_psk_hint,3
1,1,parse_server_dh_params,7
1,1,dhm_make_public,49499
1,1,dhm_calc_secret,46537
1,1,psk_derive_premaster,1
1,1,sha256_hash_master_secret,25
1,1,sha256_hash_key_expansion,55
1,2,parse_server_psk_hint,2
1,2,parse_server_dh_params,5
1,2,dhm_make_public,43923
1,2,dhm_calc_secret,44152
1,2,psk_derive_premaster,1
1,2,sha256_hash_master_secret,23
1,2,sha256_hash_key_expansion,55
1,3,parse_server_psk_hint,3
1,3,parse_server_dh_params,6
1,3,dhm_make_public,47414
1,3,dhm_calc_secret,50923
1,3,psk_derive_premaster,1
1,3,sha256_hash_master_secret,25
1,3,sha256_hash_key_expansion,55
1,4,parse_server_psk_hint,3
1,4,parse_server_dh_params,5
1,4,dhm_make_public,45194
1,4,dhm_calc_secret,53539
1,4,psk_derive_premaster,1
1,4,sha256_hash_master_secret,41
1,4,sha256_hash_key_expansion,77
1,5,parse_server_psk_hint,3
1,5,parse_server_dh_params,7
1,5,dhm_make_public,48305
1,5,dhm_calc_secret,48063
1,5,psk_derive_premaster,1
1,5,sha256_hash_master_secret,23
1,5,sha256_hash_key_expansion,55
1,6,parse_server_psk_hint,2
1,6,parse_server_dh_params,6
1,6,dhm_make_public,53203
1,6,dhm_calc_secret,50305
1,6,psk_derive_premaster,1
1,6,sha256_hash_master_secret,39
1,6,sha256_hash_key_expansion,101
1,7,parse_server_psk_hint,4
1,7,parse_server_dh_params,7
1,7,dhm_make_public,61958
1,7,dhm_calc_secret,55171
1,7,psk_derive_premaster,2
1,7,sha256_hash_master_secret,24
1,7,sha256_hash_key_expansion,55
1,8,parse_server_psk_hint,3
1,8,parse_server_dh_params,6
1,8,dhm_make_public,46960
1,8,dhm_calc_secret,45355
1,8,psk_derive_premaster,1
1,8,sha256_hash_master_secret,39
1,8,sha256_hash_key_expansion,102
1,9,parse_server_psk_hint,2
1,9,parse_server_dh_params,5
1,9,dhm_make_public,49769
1,9,dhm_calc_secret,48642
1,9,psk_derive_premaster,1
1,9,sha256_hash_master_secret,24
1,9,sha256_hash_key_expansion,54
1,10,parse_server_psk_hint,3
1,10,parse_server_dh_params,7
1,10,dhm_make_public,45636
1,10,dhm_calc_secret,56190
1,10,psk_derive_premaster,1
1,10,sha256_hash_master_secret,23
1,10,sha256_hash_key_expansion,55
1,11,parse_server_psk_hint,2
1,11,parse_server_dh_params,6
1,11,dhm_make_public,44827
1,11,dhm_calc_secret,44467
1,11,psk_derive_premaster,1
1,11,sha256_hash_master_secret,23
1,11,sha256_hash_key_expansion,62
1,12,parse_server_psk_hint,2
1,12,parse_server_dh_params,5
1,12,dhm_make_public,45073
1,12,dhm_calc_secret,44831
1,12,psk_derive_premaster,1
1,12,sha256_hash_master_secret,24
1,12,sha256_hash_key_expansion,54
1,13,parse_server_psk_hint,2
1,13,parse_server_dh_params,5
1,13,dhm_make_public,44238
1,13,dhm_calc_secret,45471
1,13,psk_derive_premaster,1
1,13,sha256_hash_master_secret,23
1,13,sha256_hash_key_expansion,57
1,14,parse_server_psk_hint,2
1,14,parse_server_dh_params,5
1,14,dhm_make_public,44356
1,14,dhm_calc_secret,44639
1,14,psk_derive_premaster,1
1,14,sha256_hash_master_secret,23
1,14,sha256_hash_key_expansion,62
1,15,parse_server_psk_hint,3
1,15,parse_server_dh_params,6
1,15,dhm_make_public,45460
1,15,dhm_calc_secret,44863
1,15,psk_derive_premaster,2
1,15,sha256_hash_master_secret,23
1,15,sha256_hash_key_expansion,55
1,16,parse_server_psk_hint,3
1,16,parse_server_dh_params,6
1,16,dhm_make_public,45113
1,16,dhm_calc_secret,46211
1,16,psk_derive_premaster,1
1,16,sha256_hash_master_secret,23
1,16,sha256_hash_key_expansion,63
1,17,parse_server_psk_hint,2
1,17,parse_server_dh_params,6
1,17,dhm_make_public,44839
1,17,dhm_calc_secret,44970
1,17,psk_derive_premaster,1
1,17,sha256_hash_master_secret,24
1,17,sha256_hash_key_expansion,64
1,18,parse_server_psk_hint,3
1,18,parse_server_dh_params,6
1,18,dhm_make_public,43975
1,18,dhm_calc_secret,43744
1,18,psk_derive_premaster,0
1,18,sha256_hash_master_secret,23
1,18,sha256_hash_key_expansion,63
1,19,parse_server_psk_hint,3
1,19,parse_server_dh_params,5
1,19,dhm_make_public,44851
1,19,dhm_calc_secret,43885
1,19,psk_derive_premaster,1
1,19,sha256_hash_master_secret,32
1,19,sha256_hash_key_expansion,53
2,0,parse_server_psk_hint,2
2,0,parse_server_dh_params,6
