sec_lvl,test_id,time
1,0,17
1,0,1
1,0,1468
1,0,28
1,0,89038
1,0,96
1,1,9
1,1,1
1,1,6
1,1,14
1,1,96043
1,1,91
1,2,10
1,2,1
1,2,6
1,2,11
1,2,88080
1,2,89
1,3,8
1,3,1
1,3,8
1,3,10
1,3,98342
1,3,91
1,4,11
1,4,1
1,4,7
1,4,11
1,4,98739
1,4,130
1,5,13
1,5,2
1,5,7
1,5,14
1,5,96377
1,5,90
1,6,13
1,6,1
1,6,10
1,6,12
1,6,103515
1,6,157
1,7,16
1,7,1
1,7,9
1,7,16
1,7,117136
1,7,90
1,8,16
1,8,1
1,8,6
1,8,11
1,8,92322
1,8,157
1,9,12
1,9,2
1,9,4
1,9,11
1,9,98416
1,9,88
1,10,13
1,10,1
1,10,6
1,10,14
1,10,101834
1,10,88
1,11,14
1,11,1
1,11,5
1,11,11
1,11,89299
1,11,106
1,12,12
1,12,1
1,12,6
1,12,11
1,12,89911
1,12,88
1,13,8
1,13,1
1,13,4
1,13,11
1,13,89716
1,13,90
1,14,9
1,14,1
1,14,6
1,14,11
1,14,89002
1,14,96
1,15,12
1,15,0
1,15,4
1,15,14
1,15,90332
1,15,88
1,16,8
1,16,1
1,16,6
1,16,12
1,16,91330
1,16,96
1,17,9
1,17,1
1,17,5
1,17,11
1,17,89815
1,17,96
1,18,12
1,18,1
1,18,6
1,18,11
1,18,87723
1,18,97
1,19,11
1,19,2
1,19,6
1,19,12
1,19,88743
1,19,95
2,0,7
2,0,1
2,0,4
2,0,11
2,0,293676
2,0,154
2,1,11
2,1,1
2,1,7
2,1,12
2,1,296169
2,1,111
2,2,8
2,2,1
2,2,5
2,2,21
2,2,315809
2,2,97
2,3,8
2,3,2
2,3,7
2,3,11
2,3,294853
2,3,99
2,4,12
2,4,1
2,4,5
2,4,11
2,4,301274
2,4,90
2,5,12
2,5,2
2,5,5
2,5,11
2,5,297592
2,5,109
2,6,11
2,6,1
2,6,4
2,6,11
2,6,293785
2,6,98
2,7,14
2,7,1
2,7,5
2,7,11
2,7,288397
2,7,90
2,8,8
2,8,2
2,8,6
2,8,12
2,8,299801
2,8,97
2,9,9
2,9,1
2,9,5
2,9,21
2,9,293361
2,9,137
2,10,11
2,10,1
2,10,7
2,10,12
2,10,295460
2,10,97
2,11,13
2,11,1
2,11,5
2,11,13
2,11,322034
2,11,99
2,12,12
2,12,1
2,12,6
2,12,13
2,12,299125
2,12,100
2,13,9
2,13,1
2,13,5
2,13,11
2,13,300605
2,13,97
2,14,13
2,14,1
2,14,5
2,14,12
2,14,291089
2,14,97
2,15,11
2,15,1
2,15,9
2,15,12
2,15,307485
2,15,96
2,16,12
2,16,1
2,16,5
2,16,11
2,16,302962
2,16,99
2,17,10
2,17,1
2,17,5
2,17,42
2,17,294614
2,17,90
2,18,12
2,18,1
2,18,6
2,18,11
2,18,294256
2,18,97
2,19,12
2,19,1
2,19,6
2,19,12
2,19,295433
2,19,90
3,0,11
3,0,2
3,0,6
3,0,14
3,0,4665418
3,0,103
3,1,12
3,1,1
3,1,7
3,1,14
3,1,4825651
3,1,103
3,2,9
3,2,1
3,2,7
3,2,13
3,2,4572927
3,2,103
3,3,12
3,3,1
3,3,5
3,3,13
3,3,4561309
3,3,104
3,4,11
3,4,1
3,4,6
3,4,13
3,4,4557221
3,4,96
3,5,11
3,5,1
3,5,5
3,5,12
3,5,4425513
3,5,106
3,6,10
3,6,1
3,6,6
3,6,14
3,6,4385564
3,6,105
3,7,8
3,7,1
3,7,4
3,7,12
3,7,4464766
3,7,104
3,8,8
3,8,1
3,8,5
3,8,12
3,8,4418538
3,8,103
3,9,10
3,9,1
3,9,6
3,9,12
3,9,4398364
3,9,96
3,10,8
3,10,1
3,10,5
3,10,12
3,10,4406222
3,10,103
3,11,12
3,11,1
3,11,6
3,11,13
3,11,4401534
3,11,128
3,12,11
3,12,1
3,12,5
3,12,12
3,12,4382987
3,12,98
3,13,8
3,13,1
3,13,6
3,13,12
3,13,4379776
3,13,103
3,14,8
3,14,1
3,14,4
3,14,13
3,14,4387269
3,14,104
3,15,12
3,15,1
3,15,8
3,15,14
3,15,4473799
3,15,103
3,16,13
3,16,2
3,16,5
3,16,13
3,16,4466751
3,16,103
3,17,8
3,17,2
3,17,5
3,17,12
3,17,4448438
3,17,103
3,18,12
3,18,2
3,18,7
3,18,13
3,18,4399531
3,18,105
3,19,13
3,19,1
3,19,6
3,19,12
3,19,4379800
3,19,103
