endpoint,time
client,78800
server,104715
client,78570
server,104558
client,79433
server,105392
client,78064
server,103345
server,104549
client,78572
client,78453
server,104613
client,78971
server,104854
client,78305
server,104099
client,79083
server,104983
client,78175
server,104384
client,78477
server,103459
client,77903
server,102911
server,104073
client,78301
server,103656
client,78538
client,81862
server,107043
client,78210
server,103941
client,78375
server,104120
server,103993
client,78312
server,104448
client,78757
client,78427
server,104195
client,78552
server,104262
client,78562
server,104358
server,104768
client,78928
client,78611
server,104561
client,78451
server,103752
client,80378
server,106139
client,78772
server,104529
client,78313
server,104228
client,78259
server,103396
client,78310
server,104904
client,78234
server,103989
client,77658
server,103624
client,78179
server,104191
client,78341
server,104375
client,78071
server,103995
server,103794
client,78271
client,78838
server,104948
client,77927
server,103808
server,104142
client,78327
client,78263
server,103955
client,79518
server,105452
client,78342
server,103587
client,78749
server,104486
client,78866
server,104765
client,78704
server,105185
client,78212
server,104036
client,77812
server,102941
client,77708
server,103562
client,78657
server,104596
client,79383
server,105084
client,77957
server,103655
client,78358
server,104437
client,78322
server,104089
client,78549
server,104252
client,78258
server,104022
client,78663
server,103854
client,78546
server,104302
client,78660
server,104634
client,78213
server,103940
client,78757
server,104793
client,78664
server,104402
server,103814
client,78008
client,78147
server,103912
server,104701
client,78724
client,78347
server,104253
client,78825
server,104928
client,79036
server,104341
server,104817
client,78344
client,78415
server,104259
client,78269
server,103491
client,78285
server,103585
client,78514
server,104475
client,78692
server,104069
client,78756
server,103767
client,78063
server,103011
client,78732
server,104642
server,104243
client,78401
client,78715
server,103885
client,78959
server,104145
client,77903
server,103341
client,78316
server,104070
client,78633
server,104694
client,79322
server,104400
client,79065
server,105502
client,78321
server,104517
client,78553
server,104653
client,78352
server,104453
client,78342
server,103816
client,78598
server,105193
client,78696
server,104854
client,79118
server,105176
client,80138
server,106053
client,78822
server,105223
client,78568
server,104515
client,79033
server,105008
client,78051
server,103752
client,78572
server,104330
client,79302
server,105043
client,78957
server,103975
client,78558
server,104368
client,78143
server,103892
server,103913
client,78468
client,78051
server,103741
server,103890
client,78113
client,78183
server,104000
client,78619
server,103755
server,104967
client,78904
client,78472
server,104697
client,78670
server,105111
client,78726
server,104778
client,78921
server,105245
client,78412
server,104423
client,78613
server,103710
server,104122
client,78691
server,104626
client,79324
client,78369
server,103587
client,78093
server,103309
client,78505
server,103495
client,78492
server,104897
client,78659
server,104352
client,78235
server,103280
client,78041
server,103889
client,78010
server,103052
server,104831
client,79059
client,78474
server,103629
server,103679
client,78540
server,104296
client,78593
client,79003
server,104766
client,78456
server,104382
server,104691
client,78759
client,78736
server,104323
client,78916
server,105346
client,78468
server,104912
client,78756
server,104001
client,78586
server,104526
client,78733
server,104070
client,78782
server,104841
client,79120
server,104154
client,78540
server,104275
client,78887
server,104619
client,79299
server,105127
client,79551
server,105244
client,79622
server,105443
client,77996
server,103047
client,78731
server,104427
client,78034
server,103851
client,78425
server,104591
client,79054
server,104837
client,78188
server,103957
client,78360
server,104300
client,78351
server,104323
client,78100
server,103999
client,78722
server,104583
client,79488
server,105389
client,78770
server,103800
client,78532
server,103783
client,78535
server,104997
client,79117
server,105156
client,77910
server,103617
client,81899
server,107634
client,78171
server,103935
client,79120
server,104194
client,78369
server,103484
client,78753
server,104114
client,78217
server,103233
client,78151
server,103202
client,78071
server,103841
client,78046
server,103810
client,78473
server,103521
client,78933
server,104819
client,79211
server,105041
client,78345
