endpoint,time
server,177172
client,133330
client,130790
server,174622
server,174826
client,130778
client,130165
server,173680
client,129205
server,173978
client,129560
server,173409
client,135790
server,179567
client,131327
server,175147
client,130286
server,173993
client,131415
server,175123
server,174824
client,130960
server,174439
client,130772
client,130984
server,174717
client,130114
server,173694
client,131804
server,176165
client,130100
server,173767
client,132602
server,175402
server,174622
client,130814
client,130463
server,174079
client,131173
server,174837
client,130129
server,173823
client,130148
server,174287
server,175127
client,131408
client,131282
server,174969
client,129666
server,173373
client,130065
server,174119
client,131026
server,174815
client,130120
server,173924
client,131673
server,175423
client,130619
server,174439
client,131048
server,174851
client,129732
server,173498
client,129834
server,173641
client,130254
server,173941
client,129212
server,172746
client,130959
server,174711
client,130759
server,174943
client,129719
server,173250
client,130504
server,174201
client,131454
server,175238
client,131822
server,175756
client,129671
server,173340
client,129522
server,173254
client,130319
server,174033
client,130637
server,174343
client,131509
server,175487
client,130830
server,174460
client,130559
server,174357
client,130114
server,173723
client,130682
server,174292
client,130862
server,174855
client,130127
server,173850
client,130334
server,174154
client,131632
server,175294
client,129631
server,173744
client,130979
server,174621
client,128899
server,172899
client,130735
server,174405
client,130064
server,173738
client,131321
server,174953
client,130509
server,174214
client,130549
server,174800
client,130120
server,173750
client,130222
server,173877
client,130374
server,174041
client,130317
server,174036
client,130446
server,174083
client,129635
server,173381
client,130771
server,174550
client,129584
server,173278
client,130739
server,174515
client,130083
server,173886
client,129963
server,174038
client,129870
server,173600
client,129747
server,173386
client,131705
server,175554
client,130318
server,173925
client,130434
server,174162
client,130807
server,174694
client,129635
server,173186
client,130281
server,174088
client,130548
server,174205
client,130929
server,174675
client,130047
server,174222
client,130870
server,174537
client,130658
server,174617
client,131138
server,175001
client,129942
server,173947
client,130865
server,174520
client,131031
server,174621
client,129829
server,173508
client,129487
server,173282
client,129849
server,173540
client,130278
server,173813
client,130727
server,174790
client,131108
server,174875
client,130164
server,174014
client,129881
server,173862
client,130908
server,173457
client,129949
server,173616
client,129943
server,173643
client,129982
server,173642
client,130491
server,174270
client,131004
server,174638
client,130494
server,174246
client,129589
server,173347
client,130386
server,174110
client,130041
server,173632
client,131226
server,175017
client,130294
server,173968
client,129913
server,173792
client,131686
server,175311
client,130687
server,174388
client,130456
server,174124
client,131180
server,175067
client,130509
server,174428
client,130712
server,174720
client,129814
server,173692
client,130517
server,174458
client,131251
server,174838
client,131287
server,174910
server,174079
client,130504
client,129433
