endpoint,data_size,time
client,1048576,26073
server,1048576,25515
server,1048576,18863
client,1048576,23562
server,1048576,19087
client,1048576,19776
server,1048576,19143
client,1048576,19767
server,1048576,19587
client,1048576,20213
server,1048576,19266
client,1048576,19854
server,1048576,19424
client,1048576,20106
server,1048576,18835
client,1048576,19406
server,1048576,19320
client,1048576,19914
server,1048576,18579
client,1048576,19143
server,1048576,18851
client,1048576,19421
server,1048576,18960
client,1048576,19538
server,1048576,20244
client,1048576,20885
server,1048576,18727
client,1048576,19350
server,1048576,20387
client,1048576,20946
server,1048576,19049
client,1048576,19661
server,1048576,19588
client,1048576,20231
server,1048576,18952
client,1048576,19653
server,1048576,21603
client,1048576,22166
server,1048576,18992
client,1048576,19664
server,1048576,19195
client,1048576,19792
server,1048576,18715
client,1048576,19305
server,1048576,18939
client,1048576,19505
server,1048576,19237
client,1048576,19821
server,1048576,19253
client,1048576,19850
server,1048576,19710
client,1048576,20325
server,1048576,19733
client,1048576,20299
server,1048576,18745
client,1048576,19331
server,1048576,20041
client,1048576,20659
server,1048576,18411
client,1048576,18983
server,1048576,21007
client,1048576,21613
server,1048576,19106
client,1048576,19680
server,1048576,20135
client,1048576,20764
server,1048576,19291
client,1048576,19934
server,1048576,19285
client,1048576,20240
server,1048576,18625
client,1048576,19338
server,1048576,19424
client,1048576,20218
server,1048576,18832
client,1048576,19752
server,1048576,19887
client,1048576,20743
server,1048576,19062
client,1048576,19575
server,1048576,19409
client,1048576,19937
server,1048576,18672
client,1048576,19235
server,1048576,18908
client,1048576,19453
server,1048576,18553
client,1048576,19101
server,1048576,18754
client,1048576,19282
server,1048576,18733
client,1048576,19276
server,1048576,19441
client,1048576,20008
server,1048576,20608
client,1048576,21154
server,1048576,19179
client,1048576,19709
server,1048576,18586
client,1048576,19159
server,1048576,19555
client,1048576,20415
server,1048576,18590
client,1048576,19130
server,1048576,19269
client,1048576,19824
server,1048576,18968
client,1048576,19528
server,1048576,19346
client,1048576,19871
server,1048576,19589
client,1048576,20186
server,1048576,18804
client,1048576,19338
server,1048576,19162
client,1048576,19746
server,1048576,18883
client,1048576,19479
server,1048576,18567
client,1048576,19114
server,1048576,19897
client,1048576,20562
server,1048576,19299
client,1048576,19865
server,1048576,18932
client,1048576,19546
server,1048576,18843
client,1048576,19525
server,1048576,18694
client,1048576,19248
server,1048576,19122
client,1048576,19685
server,1048576,19110
client,1048576,19710
server,1048576,19007
client,1048576,19586
server,1048576,18846
client,1048576,19440
server,1048576,19833
client,1048576,20464
server,1048576,20363
client,1048576,21021
server,1048576,20000
client,1048576,20688
server,1048576,19271
client,1048576,19945
server,1048576,20212
client,1048576,20854
server,1048576,21550
client,1048576,22180
server,1048576,19224
client,1048576,19833
server,1048576,18904
client,1048576,19469
server,1048576,19405
client,1048576,20109
server,1048576,20153
client,1048576,20714
server,1048576,19093
client,1048576,19724
server,1048576,20034
client,1048576,20743
server,1048576,19586
client,1048576,20443
server,1048576,19210
client,1048576,19819
server,1048576,19208
client,1048576,19816
server,1048576,19716
client,1048576,20385
server,1048576,21487
client,1048576,22079
server,1048576,19851
client,1048576,20461
server,1048576,20605
client,1048576,21321
server,1048576,19826
client,1048576,20429
server,1048576,18984
client,1048576,19679
server,1048576,19824
client,1048576,20847
server,1048576,18950
client,1048576,19651
server,1048576,20713
client,1048576,21304
server,1048576,18866
client,1048576,19617
server,1048576,21932
client,1048576,22529
server,1048576,19068
client,1048576,19758
server,1048576,18657
client,1048576,19245
server,1048576,18366
client,1048576,18970
server,1048576,19443
client,1048576,20001
server,1048576,18442
client,1048576,19001
server,1048576,18955
client,1048576,19510
server,1048576,19663
client,1048576,20222
server,1048576,19666
client,1048576,20239
server,1048576,18822
client,1048576,19393
server,1048576,19045
client,1048576,19609
server,1048576,18724
client,1048576,19275
server,1048576,19492
client,1048576,20042
server,1048576,18927
client,1048576,19461
server,1048576,20397
client,1048576,21037
server,1048576,18725
client,1048576,19258
server,1048576,19201
client,1048576,19716
server,1048576,18485
client,1048576,19014
server,1048576,19138
client,1048576,19754
server,1048576,18395
client,1048576,18957
server,1048576,19285
client,1048576,20074
server,1048576,18749
client,1048576,19324
server,1048576,19354
client,1048576,19893
server,1048576,19119
client,1048576,19672
server,1048576,19337
client,1048576,19869
server,1048576,18920
client,1048576,19572
server,1048576,21262
client,1048576,21826
server,1048576,18999
client,1048576,19565
server,1048576,19025
client,1048576,19597
server,1048576,19456
client,1048576,20003
server,1048576,19586
client,1048576,20128
server,1048576,19691
client,1048576,20423
server,1048576,19358
client,1048576,19878
server,1048576,18701
client,1048576,19277
server,1048576,18972
client,1048576,19547
server,1048576,18736
client,1048576,19336
server,1048576,19157
client,1048576,19746
server,1048576,19223
client,1048576,19821
server,1048576,19289
client,1048576,20224
server,1048576,18697
client,1048576,19318
server,1048576,19101
client,1048576,19704
server,1048576,18834
client,1048576,19438
server,1048576,19292
client,1048576,20091
server,1048576,19705
client,1048576,20317
server,1048576,19869
client,1048576,20467
server,1048576,19136
client,1048576,19810
server,1048576,18726
client,1048576,19295
server,1048576,19133
client,1048576,19716
server,1048576,19888
client,1048576,20560
server,1048576,18992
client,1048576,19595
server,1048576,19409
client,1048576,20011
server,1048576,19281
client,1048576,19831
server,1048576,19312
client,1048576,19978
server,1048576,18501
client,1048576,19198
server,1048576,19999
client,1048576,20591
server,1048576,19845
client,1048576,20440
server,1048576,19617
client,1048576,20274
server,1048576,20431
client,1048576,21064
server,1048576,19228
client,1048576,19858
server,1048576,19278
client,1048576,20243
server,1048576,19451
client,1048576,20037
server,1048576,19237
client,1048576,19846
server,1048576,20126
client,1048576,20747
server,1048576,19384
client,1048576,19970
server,1048576,19918
client,1048576,20513
server,1048576,18909
client,1048576,19508
server,1048576,19172
client,1048576,19818
server,1048576,20665
client,1048576,21357
server,1048576,19946
client,1048576,20475
server,1048576,18900
client,1048576,19462
server,1048576,21107
client,1048576,21651
server,1048576,18969
client,1048576,19560
server,1048576,19740
client,1048576,20304
server,1048576,19294
client,1048576,19860
server,1048576,19445
client,1048576,20013
server,1048576,19298
client,1048576,19857
server,1048576,21276
client,1048576,21832
server,1048576,19568
client,1048576,20167
server,1048576,19432
client,1048576,20017
server,1048576,18581
client,1048576,19171
server,1048576,19767
client,1048576,20305
server,1048576,19067
client,1048576,19699
server,1048576,18903
client,1048576,19662
server,1048576,20041
client,1048576,20617
server,1048576,19559
client,1048576,20125
server,1048576,18605
client,1048576,19193
server,1048576,19030
client,1048576,19593
server,1048576,18912
client,1048576,19465
server,1048576,20787
client,1048576,21337
server,1048576,19819
client,1048576,20362
server,1048576,19129
client,1048576,19659
server,1048576,18868
client,1048576,19478
server,1048576,19777
client,1048576,20322
server,1048576,18990
client,1048576,19549
server,1048576,19745
client,1048576,20314
server,1048576,18748
client,1048576,19305
server,1048576,19612
client,1048576,20207
server,1048576,20056
client,1048576,20651
server,1048576,20050
client,1048576,20920
server,1048576,18677
client,1048576,19621
server,1048576,19890
client,1048576,21084
server,1048576,18892
client,1048576,19513
server,1048576,19562
client,1048576,20257
server,1048576,18607
client,1048576,19249
server,1048576,18839
client,1048576,19453
server,1048576,18538
client,1048576,19111
server,1048576,18925
client,1048576,19503
server,1048576,19607
client,1048576,20179
server,1048576,19576
client,1048576,20201
server,1048576,19202
client,1048576,19985
server,1048576,19853
client,1048576,20540
server,1048576,19098
client,1048576,19891
server,1048576,18994
client,1048576,19583
server,1048576,20662
client,1048576,21376
server,1048576,20325
client,1048576,20893
server,1048576,18895
client,1048576,19511
server,1048576,20115
client,1048576,20721
server,1048576,19609
client,1048576,20297
server,1048576,21432
client,1048576,22071
server,1048576,19382
client,1048576,19931
server,1048576,19985
client,1048576,20572
server,1048576,19234
client,1048576,19892
server,1048576,20266
client,1048576,20869
server,1048576,19048
client,1048576,19639
server,1048576,19643
client,1048576,20323
server,1048576,18770
client,1048576,19408
server,1048576,19183
client,1048576,19906
server,1048576,18807
client,1048576,19699
server,1048576,19736
client,1048576,20391
server,1048576,20812
client,1048576,21468
server,1048576,19445
client,1048576,19996
server,1048576,18916
client,1048576,19496
server,1048576,20005
client,1048576,20559
server,1048576,18828
client,1048576,19440
server,1048576,19377
client,1048576,19924
server,1048576,18923
client,1048576,19496
server,1048576,19103
client,1048576,19723
server,1048576,18779
client,1048576,19327
server,1048576,19530
client,1048576,20341
server,1048576,19375
client,1048576,20200
server,1048576,19754
client,1048576,20340
server,1048576,19065
client,1048576,19624
server,1048576,19558
client,1048576,20122
server,1048576,19426
client,1048576,20076
server,1048576,18780
client,1048576,19334
server,1048576,18522
client,1048576,19095
server,1048576,19931
client,1048576,20481
server,1048576,18916
client,1048576,19476
server,1048576,19469
client,1048576,20013
server,1048576,18921
client,1048576,19822
server,1048576,19294
client,1048576,19844
