sec_lvl,test_id,operation,time
1,0,get_ecdh_params_from_cert,6
1,0,ecdh_read_public,4
1,0,ecdh_calc_secret,10172
1,0,sha256_hash_master_secret,20
1,0,sha256_hash_key_expansion,56
1,0,rsa_verify_with_sha256,555
1,1,get_ecdh_params_from_cert,5
1,1,ecdh_read_public,5
1,1,ecdh_calc_secret,10100
1,1,sha256_hash_master_secret,19
1,1,sha256_hash_key_expansion,55
1,1,rsa_verify_with_sha256,527
1,2,get_ecdh_params_from_cert,6
1,2,ecdh_read_public,5
1,2,ecdh_calc_secret,10698
1,2,sha256_hash_master_secret,36
1,2,sha256_hash_key_expansion,103
1,2,rsa_verify_with_sha256,519
1,3,get_ecdh_params_from_cert,4
1,3,ecdh_read_public,5
1,3,ecdh_calc_secret,10181
1,3,sha256_hash_master_secret,21
1,3,sha256_hash_key_expansion,56
1,3,rsa_verify_with_sha256,518
1,4,get_ecdh_params_from_cert,5
1,4,ecdh_read_public,5
1,4,ecdh_calc_secret,10164
1,4,sha256_hash_master_secret,21
1,4,sha256_hash_key_expansion,55
1,4,rsa_verify_with_sha256,694
1,5,get_ecdh_params_from_cert,5
1,5,ecdh_read_public,6
1,5,ecdh_calc_secret,12307
1,5,sha256_hash_master_secret,44
1,5,sha256_hash_key_expansion,97
1,5,rsa_verify_with_sha256,710
1,6,get_ecdh_params_from_cert,5
1,6,ecdh_read_public,5
1,6,ecdh_calc_secret,10252
1,6,sha256_hash_master_secret,21
1,6,sha256_hash_key_expansion,56
1,6,rsa_verify_with_sha256,512
1,7,get_ecdh_params_from_cert,8
1,7,ecdh_read_public,5
1,7,ecdh_calc_secret,10433
1,7,sha256_hash_master_secret,21
1,7,sha256_hash_key_expansion,55
1,7,rsa_verify_with_sha256,521
1,8,get_ecdh_params_from_cert,6
1,8,ecdh_read_public,5
1,8,ecdh_calc_secret,18016
1,8,sha256_hash_master_secret,39
1,8,sha256_hash_key_expansion,105
1,8,rsa_verify_with_sha256,566
1,9,get_ecdh_params_from_cert,5
1,9,ecdh_read_public,9
1,9,ecdh_calc_secret,11017
1,9,sha256_hash_master_secret,22
1,9,sha256_hash_key_expansion,55
1,9,rsa_verify_with_sha256,525
1,10,get_ecdh_params_from_cert,6
1,10,ecdh_read_public,5
1,10,ecdh_calc_secret,10158
1,10,sha256_hash_master_secret,21
1,10,sha256_hash_key_expansion,56
1,10,rsa_verify_with_sha256,511
1,11,get_ecdh_params_from_cert,7
1,11,ecdh_read_public,5
1,11,ecdh_calc_secret,11728
1,11,sha256_hash_master_secret,21
1,11,sha256_hash_key_expansion,55
1,11,rsa_verify_with_sha256,509
1,12,get_ecdh_params_from_cert,6
1,12,ecdh_read_public,5
1,12,ecdh_calc_secret,10345
1,12,sha256_hash_master_secret,21
1,12,sha256_hash_key_expansion,55
1,12,rsa_verify_with_sha256,508
1,13,get_ecdh_params_from_cert,5
1,13,ecdh_read_public,6
1,13,ecdh_calc_secret,17429
1,13,sha256_hash_master_secret,38
1,13,sha256_hash_key_expansion,103
1,13,rsa_verify_with_sha256,519
1,14,get_ecdh_params_from_cert,8
1,14,ecdh_read_public,5
1,14,ecdh_calc_secret,10533
1,14,sha256_hash_master_secret,20
1,14,sha256_hash_key_expansion,55
1,14,rsa_verify_with_sha256,510
1,15,get_ecdh_params_from_cert,5
1,15,ecdh_read_public,5
1,15,ecdh_calc_secret,10404
1,15,sha256_hash_master_secret,21
1,15,sha256_hash_key_expansion,61
1,15,rsa_verify_with_sha256,522
1,16,get_ecdh_params_from_cert,6
1,16,ecdh_read_public,5
1,16,ecdh_calc_secret,18114
1,16,sha256_hash_master_secret,35
1,16,sha256_hash_key_expansion,95
1,16,rsa_verify_with_sha256,729
1,17,get_ecdh_params_from_cert,5
1,17,ecdh_read_public,5
1,17,ecdh_calc_secret,18702
1,17,sha256_hash_master_secret,35
1,17,sha256_hash_key_expansion,97
1,17,rsa_verify_with_sha256,533
1,18,get_ecdh_params_from_cert,87
1,18,ecdh_read_public,6
1,18,ecdh_calc_secret,16897
1,18,sha256_hash_master_secret,36
1,18,sha256_hash_key_expansion,100
1,18,rsa_verify_with_sha256,748
1,19,get_ecdh_params_from_cert,6
1,19,ecdh_read_public,6
1,19,ecdh_calc_secret,14684
1,19,sha256_hash_master_secret,33
1,19,sha256_hash_key_expansion,84
1,19,rsa_verify_with_sha256,754
2,0,get_ecdh_params_from_cert,5
2,0,ecdh_read_public,5
2,0,ecdh_calc_secret,10876
2,0,sha256_hash_master_secret,21
2,0,sha256_hash_key_expansion,55
2,0,rsa_verify_with_sha256,1123
2,1,get_ecdh_params_from_cert,7
2,1,ecdh_read_public,5
2,1,ecdh_calc_secret,10805
2,1,sha256_hash_master_secret,21
2,1,sha256_hash_key_expansion,55
2,1,rsa_verify_with_sha256,1173
2,2,get_ecdh_params_from_cert,6
2,2,ecdh_read_public,6
2,2,ecdh_calc_secret,20174
2,2,sha256_hash_master_secret,37
2,2,sha256_hash_key_expansion,100
2,2,rsa_verify_with_sha256,1156
2,3,get_ecdh_params_from_cert,26
2,3,ecdh_read_public,5
2,3,ecdh_calc_secret,10790
2,3,sha256_hash_master_secret,21
2,3,sha256_hash_key_expansion,55
2,3,rsa_verify_with_sha256,1113
2,4,get_ecdh_params_from_cert,6
2,4,ecdh_read_public,5
2,4,ecdh_calc_secret,10817
2,4,sha256_hash_master_secret,21
2,4,sha256_hash_key_expansion,55
2,4,rsa_verify_with_sha256,1126
2,5,get_ecdh_params_from_cert,5
2,5,ecdh_read_public,4
2,5,ecdh_calc_secret,10497
2,5,sha256_hash_master_secret,20
2,5,sha256_hash_key_expansion,54
2,5,rsa_verify_with_sha256,1160
2,6,get_ecdh_params_from_cert,4
2,6,ecdh_read_public,4
2,6,ecdh_calc_secret,10684
2,6,sha256_hash_master_secret,21
2,6,sha256_hash_key_expansion,54
2,6,rsa_verify_with_sha256,1085
2,7,get_ecdh_params_from_cert,7
2,7,ecdh_read_public,5
2,7,ecdh_calc_secret,10635
2,7,sha256_hash_master_secret,20
2,7,sha256_hash_key_expansion,54
2,7,rsa_verify_with_sha256,1130
2,8,get_ecdh_params_from_cert,6
2,8,ecdh_read_public,6
2,8,ecdh_calc_secret,12534
2,8,sha256_hash_master_secret,22
2,8,sha256_hash_key_expansion,56
2,8,rsa_verify_with_sha256,1169
2,9,get_ecdh_params_from_cert,6
2,9,ecdh_read_public,5
2,9,ecdh_calc_secret,10744
2,9,sha256_hash_master_secret,21
2,9,sha256_hash_key_expansion,55
2,9,rsa_verify_with_sha256,1112
2,10,get_ecdh_params_from_cert,6
2,10,ecdh_read_public,5
2,10,ecdh_calc_secret,11861
2,10,sha256_hash_master_secret,37
2,10,sha256_hash_key_expansion,103
2,10,rsa_verify_with_sha256,1094
2,11,get_ecdh_params_from_cert,6
2,11,ecdh_read_public,4
2,11,ecdh_calc_secret,10564
2,11,sha256_hash_master_secret,19
2,11,sha256_hash_key_expansion,54
2,11,rsa_verify_with_sha256,1106
2,12,get_ecdh_params_from_cert,6
2,12,ecdh_read_public,4
2,12,ecdh_calc_secret,10591
2,12,sha256_hash_master_secret,20
2,12,sha256_hash_key_expansion,54
2,12,rsa_verify_with_sha256,1200
2,13,get_ecdh_params_from_cert,6
2,13,ecdh_read_public,4
2,13,ecdh_calc_secret,10704
2,13,sha256_hash_master_secret,19
2,13,sha256_hash_key_expansion,53
2,13,rsa_verify_with_sha256,1110
2,14,get_ecdh_params_from_cert,6
2,14,ecdh_read_public,6
2,14,ecdh_calc_secret,16081
2,14,sha256_hash_master_secret,22
2,14,sha256_hash_key_expansion,55
2,14,rsa_verify_with_sha256,1118
2,15,get_ecdh_params_from_cert,5
2,15,ecdh_read_public,4
2,15,ecdh_calc_secret,10726
2,15,sha256_hash_master_secret,21
2,15,sha256_hash_key_expansion,54
2,15,rsa_verify_with_sha256,1117
2,16,get_ecdh_params_from_cert,5
2,16,ecdh_read_public,5
2,16,ecdh_calc_secret,10669
2,16,sha256_hash_master_secret,20
2,16,sha256_hash_key_expansion,54
2,16,rsa_verify_with_sha256,1092
2,17,get_ecdh_params_from_cert,6
2,17,ecdh_read_public,5
2,17,ecdh_calc_secret,10672
2,17,sha256_hash_master_secret,20
2,17,sha256_hash_key_expansion,56
2,17,rsa_verify_with_sha256,1149
2,18,get_ecdh_params_from_cert,5
2,18,ecdh_read_public,5
2,18,ecdh_calc_secret,10699
2,18,sha256_hash_master_secret,20
2,18,sha256_hash_key_expansion,55
2,18,rsa_verify_with_sha256,1115
2,19,get_ecdh_params_from_cert,6
2,19,ecdh_read_public,4
2,19,ecdh_calc_secret,10717
2,19,sha256_hash_master_secret,19
2,19,sha256_hash_key_expansion,54
2,19,rsa_verify_with_sha256,1119
3,0,get_ecdh_params_from_cert,4
3,0,ecdh_read_public,4
3,0,ecdh_calc_secret,26974
3,0,sha256_hash_master_secret,23
3,0,sha256_hash_key_expansion,55
3,0,rsa_verify_with_sha256,6246
3,1,get_ecdh_params_from_cert,4
3,1,ecdh_read_public,3
3,1,ecdh_calc_secret,30068
3,1,sha256_hash_master_secret,35
3,1,sha256_hash_key_expansion,100
3,1,rsa_verify_with_sha256,6374
3,2,get_ecdh_params_from_cert,5
3,2,ecdh_read_public,5
3,2,ecdh_calc_secret,30402
3,2,sha256_hash_master_secret,21
3,2,sha256_hash_key_expansion,64
3,2,rsa_verify_with_sha256,6344
3,3,get_ecdh_params_from_cert,5
3,3,ecdh_read_public,5
3,3,ecdh_calc_secret,27352
3,3,sha256_hash_master_secret,21
3,3,sha256_hash_key_expansion,55
3,3,rsa_verify_with_sha256,6169
3,4,get_ecdh_params_from_cert,6
3,4,ecdh_read_public,7
3,4,ecdh_calc_secret,27770
3,4,sha256_hash_master_secret,20
3,4,sha256_hash_key_expansion,55
3,4,rsa_verify_with_sha256,6363
3,5,get_ecdh_params_from_cert,6
3,5,ecdh_read_public,4
3,5,ecdh_calc_secret,26404
3,5,sha256_hash_master_secret,20
3,5,sha256_hash_key_expansion,55
3,5,rsa_verify_with_sha256,6231
3,6,get_ecdh_params_from_cert,6
3,6,ecdh_read_public,5
3,6,ecdh_calc_secret,31722
3,6,sha256_hash_master_secret,52
3,6,sha256_hash_key_expansion,68
3,6,rsa_verify_with_sha256,6537
3,7,get_ecdh_params_from_cert,23
3,7,ecdh_read_public,5
3,7,ecdh_calc_secret,26802
3,7,sha256_hash_master_secret,20
3,7,sha256_hash_key_expansion,53
3,7,rsa_verify_with_sha256,6222
3,8,get_ecdh_params_from_cert,5
3,8,ecdh_read_public,5
3,8,ecdh_calc_secret,26513
3,8,sha256_hash_master_secret,35
3,8,sha256_hash_key_expansion,110
3,8,rsa_verify_with_sha256,8558
3,9,get_ecdh_params_from_cert,6
3,9,ecdh_read_public,5
3,9,ecdh_calc_secret,26275
3,9,sha256_hash_master_secret,20
3,9,sha256_hash_key_expansion,55
3,9,rsa_verify_with_sha256,6359
3,10,get_ecdh_params_from_cert,6
3,10,ecdh_read_public,5
3,10,ecdh_calc_secret,27411
3,10,sha256_hash_master_secret,19
3,10,sha256_hash_key_expansion,54
3,10,rsa_verify_with_sha256,6291
3,11,get_ecdh_params_from_cert,5
3,11,ecdh_read_public,5
3,11,ecdh_calc_secret,26817
3,11,sha256_hash_master_secret,22
3,11,sha256_hash_key_expansion,56
3,11,rsa_verify_with_sha256,6261
3,12,get_ecdh_params_from_cert,6
3,12,ecdh_read_public,5
3,12,ecdh_calc_secret,27326
3,12,sha256_hash_master_secret,21
3,12,sha256_hash_key_expansion,55
3,12,rsa_verify_with_sha256,6264
3,13,get_ecdh_params_from_cert,6
3,13,ecdh_read_public,5
3,13,ecdh_calc_secret,32375
3,13,sha256_hash_master_secret,20
3,13,sha256_hash_key_expansion,55
3,13,rsa_verify_with_sha256,6388
3,14,get_ecdh_params_from_cert,5
3,14,ecdh_read_public,6
3,14,ecdh_calc_secret,26905
3,14,sha256_hash_master_secret,20
3,14,sha256_hash_key_expansion,53
3,14,rsa_verify_with_sha256,6306
3,15,get_ecdh_params_from_cert,6
3,15,ecdh_read_public,5
3,15,ecdh_calc_secret,26720
3,15,sha256_hash_master_secret,19
3,15,sha256_hash_key_expansion,54
3,15,rsa_verify_with_sha256,6316
3,16,get_ecdh_params_from_cert,4
3,16,ecdh_read_public,4
3,16,ecdh_calc_secret,39840
3,16,sha256_hash_master_secret,45
3,16,sha256_hash_key_expansion,111
3,16,rsa_verify_with_sha256,6211
3,17,get_ecdh_params_from_cert,4
3,17,ecdh_read_public,4
3,17,ecdh_calc_secret,26897
3,17,sha256_hash_master_secret,20
3,17,sha256_hash_key_expansion,55
3,17,rsa_verify_with_sha256,6529
3,18,get_ecdh_params_from_cert,6
3,18,ecdh_read_public,5
3,18,ecdh_calc_secret,28093
3,18,sha256_hash_master_secret,25
3,18,sha256_hash_key_expansion,67
3,18,rsa_verify_with_sha256,6302
3,19,get_ecdh_params_from_cert,4
3,19,ecdh_read_public,5
3,19,ecdh_calc_secret,26749
3,19,sha256_hash_master_secret,20
3,19,sha256_hash_key_expansion,53
3,19,rsa_verify_with_sha256,6448
