endpoint,min_input,max_input,time
server,32,8192,29222
client,32,8192,29699
server,32,8192,21030
client,32,8192,21470
server,32,8192,20905
client,32,8192,21426
server,32,8192,20677
client,32,8192,21171
server,32,8192,22099
client,32,8192,22540
server,32,8192,21186
client,32,8192,21648
server,32,8192,21194
client,32,8192,21673
server,32,8192,20997
client,32,8192,21477
server,32,8192,20847
client,32,8192,21310
server,32,8192,20787
client,32,8192,21198
server,32,8192,20518
client,32,8192,20998
server,32,8192,20954
client,32,8192,21432
server,32,8192,20822
client,32,8192,21298
server,32,8192,20920
client,32,8192,21423
server,32,8192,20746
client,32,8192,21239
server,32,8192,20874
client,32,8192,21360
server,32,8192,20613
client,32,8192,21059
server,32,8192,20580
client,32,8192,21014
server,32,8192,21023
client,32,8192,21480
server,32,8192,21146
client,32,8192,21630
server,32,8192,20635
client,32,8192,21100
server,32,8192,21028
client,32,8192,21492
server,32,8192,21248
client,32,8192,21747
server,32,8192,21140
client,32,8192,21633
server,32,8192,21844
client,32,8192,22291
server,32,8192,20624
client,32,8192,21070
server,32,8192,21037
client,32,8192,21497
server,32,8192,20979
client,32,8192,21463
server,32,8192,21006
client,32,8192,21477
server,32,8192,20722
client,32,8192,21166
server,32,8192,20711
client,32,8192,21197
server,32,8192,20980
client,32,8192,21453
server,32,8192,21002
client,32,8192,21451
server,32,8192,20967
client,32,8192,21424
server,32,8192,20775
client,32,8192,21266
server,32,8192,21014
client,32,8192,21496
server,32,8192,21301
client,32,8192,21755
server,32,8192,21000
client,32,8192,21467
server,32,8192,21508
client,32,8192,21988
server,32,8192,20738
client,32,8192,21224
server,32,8192,20866
client,32,8192,21339
server,32,8192,20596
client,32,8192,21066
server,32,8192,20805
client,32,8192,21278
server,32,8192,21185
client,32,8192,21667
server,32,8192,20825
client,32,8192,21269
server,32,8192,20820
client,32,8192,21253
server,32,8192,20488
client,32,8192,20948
server,32,8192,20644
client,32,8192,21124
server,32,8192,20760
client,32,8192,21226
server,32,8192,20503
client,32,8192,20966
server,32,8192,21435
client,32,8192,21885
server,32,8192,21253
client,32,8192,21950
server,32,8192,26433
client,32,8192,26881
server,32,8192,21034
client,32,8192,21463
server,32,8192,21404
client,32,8192,21834
server,32,8192,21080
client,32,8192,21566
server,32,8192,20800
client,32,8192,21248
server,32,8192,20788
client,32,8192,21253
server,32,8192,20704
client,32,8192,21216
server,32,8192,20833
client,32,8192,21306
server,32,8192,20976
client,32,8192,21438
server,32,8192,20977
client,32,8192,21450
server,32,8192,20794
client,32,8192,21239
server,32,8192,21033
client,32,8192,21500
server,32,8192,20646
client,32,8192,21125
server,32,8192,20428
client,32,8192,20888
server,32,8192,20527
client,32,8192,20978
server,32,8192,20503
client,32,8192,20954
server,32,8192,21203
client,32,8192,21685
server,32,8192,21061
client,32,8192,21554
server,32,8192,21378
client,32,8192,21843
server,32,8192,20940
client,32,8192,21408
server,32,8192,20950
client,32,8192,21440
server,32,8192,21571
client,32,8192,22057
server,32,8192,21101
client,32,8192,21572
server,32,8192,21101
client,32,8192,21570
server,32,8192,21204
client,32,8192,21661
server,32,8192,20921
client,32,8192,21412
server,32,8192,20677
client,32,8192,21105
server,32,8192,20383
client,32,8192,20809
server,32,8192,20875
client,32,8192,21356
server,32,8192,21099
client,32,8192,21588
server,32,8192,20815
client,32,8192,21285
server,32,8192,21211
client,32,8192,21660
server,32,8192,20803
client,32,8192,21288
server,32,8192,20748
client,32,8192,21242
server,32,8192,21562
client,32,8192,22034
server,32,8192,21073
client,32,8192,21543
server,32,8192,21101
client,32,8192,21588
server,32,8192,21233
client,32,8192,21733
server,32,8192,20924
client,32,8192,21406
server,32,8192,21018
client,32,8192,21473
server,32,8192,21130
client,32,8192,21611
server,32,8192,21444
client,32,8192,21939
server,32,8192,20675
client,32,8192,21139
server,32,8192,20952
client,32,8192,21411
server,32,8192,20685
client,32,8192,21168
server,32,8192,20526
client,32,8192,21013
server,32,8192,20724
client,32,8192,21186
server,32,8192,20590
client,32,8192,21065
server,32,8192,21127
client,32,8192,21611
server,32,8192,21103
client,32,8192,21598
server,32,8192,20782
client,32,8192,21240
server,32,8192,20760
client,32,8192,21210
server,32,8192,21082
client,32,8192,21554
server,32,8192,20796
client,32,8192,21286
server,32,8192,21121
client,32,8192,21594
server,32,8192,20747
client,32,8192,21222
server,32,8192,21072
client,32,8192,21580
server,32,8192,20916
client,32,8192,21409
server,32,8192,21279
client,32,8192,21753
server,32,8192,21080
client,32,8192,21553
server,32,8192,20792
client,32,8192,21294
server,32,8192,20625
client,32,8192,21086
server,32,8192,23674
client,32,8192,24122
server,32,8192,27081
client,32,8192,27738
server,32,8192,20746
client,32,8192,21188
server,32,8192,20695
client,32,8192,21191
server,32,8192,20569
client,32,8192,21018
server,32,8192,20733
client,32,8192,21182
server,32,8192,20941
