endpoint,data_size,time
client,1048576,24992
server,1048576,24222
server,1048576,18479
client,1048576,22901
server,1048576,18893
client,1048576,19548
server,1048576,18297
client,1048576,18935
server,1048576,18431
client,1048576,19096
server,1048576,18137
client,1048576,18837
server,1048576,18351
client,1048576,19027
server,1048576,18576
client,1048576,19230
server,1048576,18576
client,1048576,19229
server,1048576,18395
client,1048576,19025
server,1048576,18262
client,1048576,18866
server,1048576,18512
client,1048576,19199
server,1048576,18544
client,1048576,19410
server,1048576,18593
client,1048576,19262
server,1048576,18552
client,1048576,19242
server,1048576,18337
client,1048576,19014
server,1048576,18997
client,1048576,19688
server,1048576,18440
client,1048576,19102
server,1048576,18422
client,1048576,19343
server,1048576,18178
client,1048576,18840
server,1048576,18469
client,1048576,19175
server,1048576,18210
client,1048576,18844
server,1048576,18499
client,1048576,19215
server,1048576,18381
client,1048576,19022
server,1048576,18550
client,1048576,19175
server,1048576,18502
client,1048576,19129
server,1048576,18752
client,1048576,19592
server,1048576,18339
client,1048576,18959
server,1048576,18511
client,1048576,19449
server,1048576,18476
client,1048576,19102
server,1048576,18624
client,1048576,19323
server,1048576,18391
client,1048576,19031
server,1048576,18939
client,1048576,19645
server,1048576,18570
client,1048576,19167
server,1048576,18490
client,1048576,19092
server,1048576,18704
client,1048576,19335
server,1048576,18899
client,1048576,19523
server,1048576,18253
client,1048576,18884
server,1048576,18700
client,1048576,19340
server,1048576,18306
client,1048576,18926
server,1048576,18674
client,1048576,19343
server,1048576,18341
client,1048576,18979
server,1048576,18322
client,1048576,19065
server,1048576,18292
client,1048576,18907
server,1048576,18403
client,1048576,19011
server,1048576,18248
client,1048576,18904
server,1048576,18565
client,1048576,19159
server,1048576,18423
client,1048576,19081
server,1048576,18727
client,1048576,19364
server,1048576,18493
client,1048576,19115
server,1048576,18339
client,1048576,19196
server,1048576,18155
client,1048576,18785
server,1048576,18797
client,1048576,19491
server,1048576,18279
client,1048576,18938
server,1048576,18890
client,1048576,19523
server,1048576,18305
client,1048576,18920
server,1048576,18779
client,1048576,19509
server,1048576,18386
client,1048576,19040
server,1048576,19050
client,1048576,19772
server,1048576,18390
client,1048576,19061
server,1048576,18669
client,1048576,19342
server,1048576,18163
client,1048576,18839
server,1048576,18525
client,1048576,19189
server,1048576,18217
client,1048576,18885
server,1048576,18999
client,1048576,19658
server,1048576,18374
client,1048576,19018
server,1048576,18937
client,1048576,19587
server,1048576,18290
client,1048576,18971
server,1048576,18900
client,1048576,19597
server,1048576,18304
client,1048576,18950
server,1048576,18888
client,1048576,19635
server,1048576,18318
client,1048576,18985
server,1048576,18786
client,1048576,19431
server,1048576,18248
client,1048576,18903
server,1048576,18448
client,1048576,19084
server,1048576,18207
client,1048576,18904
server,1048576,18493
client,1048576,19156
server,1048576,18612
client,1048576,19261
server,1048576,18866
client,1048576,19502
server,1048576,18346
