sec_lvl,test_id,time
1,0,18
1,0,2
1,0,1311
1,0,11
1,0,1
1,0,2
1,0,20575
1,0,10528
1,0,0
1,1,12
1,1,2
1,1,5
1,1,5
1,1,0
1,1,2
1,1,20389
1,1,10354
1,1,1
1,2,13
1,2,1
1,2,6
1,2,7
1,2,1
1,2,1
1,2,23869
1,2,11941
1,2,1
1,3,13
1,3,1
1,3,6
1,3,5
1,3,1
1,3,2
1,3,20691
1,3,10726
1,3,1
1,4,10
1,4,1
1,4,7
1,4,6
1,4,1
1,4,1
1,4,21012
1,4,10456
1,4,1
1,5,13
1,5,1
1,5,7
1,5,7
1,5,1
1,5,1
1,5,23817
1,5,10588
1,5,1
1,6,9
1,6,1
1,6,9
1,6,6
1,6,1
1,6,1
1,6,21171
1,6,11290
1,6,1
1,7,14
1,7,2
1,7,10
1,7,8
1,7,1
1,7,2
1,7,22128
1,7,10639
1,7,1
1,8,13
1,8,1
1,8,5
1,8,6
1,8,1
1,8,2
1,8,30401
1,8,16528
1,8,2
1,9,10
1,9,1
1,9,20
1,9,8
1,9,1
1,9,3
1,9,21101
1,9,10738
1,9,0
1,10,14
1,10,2
1,10,5
1,10,5
1,10,1
1,10,1
1,10,21212
1,10,10442
1,10,1
1,11,13
1,11,1
1,11,7
1,11,6
1,11,1
1,11,2
1,11,32010
1,11,17273
1,11,1
1,12,14
1,12,1
1,12,6
1,12,8
1,12,1
1,12,1
1,12,21692
1,12,12611
1,12,1
1,13,12
1,13,1
1,13,3
1,13,6
1,13,1
1,13,1
1,13,21007
1,13,10444
1,13,1
1,14,13
1,14,1
1,14,6
1,14,7
1,14,1
1,14,2
1,14,30630
1,14,20244
1,14,1
1,15,17
1,15,2
1,15,5
1,15,6
1,15,1
1,15,1
1,15,38965
1,15,17150
1,15,2
1,16,13
1,16,2
1,16,7
1,16,6
1,16,2
1,16,2
1,16,35692
1,16,20744
1,16,3
1,17,12
1,17,1
1,17,5
1,17,7
1,17,2
1,17,1
1,17,32478
1,17,17770
1,17,2
1,18,14
1,18,2
1,18,6
1,18,7
1,18,2
1,18,1
1,18,28362
1,18,12980
1,18,1
1,19,14
1,19,1
1,19,7
1,19,8
1,19,1
1,19,2
1,19,29590
1,19,16313
1,19,2
2,0,10
2,0,1
2,0,8
2,0,5
2,0,1
2,0,2
2,0,29954
2,0,11553
2,0,2
2,1,13
2,1,1
2,1,7
2,1,7
2,1,2
2,1,2
2,1,24915
2,1,11118
2,1,1
2,2,9
2,2,1
2,2,5
2,2,6
2,2,1
2,2,1
2,2,21804
2,2,11267
2,2,0
2,3,12
2,3,1
2,3,5
2,3,5
2,3,1
2,3,1
2,3,21593
2,3,11047
2,3,1
2,4,11
2,4,1
2,4,7
2,4,6
2,4,1
2,4,2
2,4,21728
2,4,10941
2,4,1
2,5,8
2,5,1
2,5,5
2,5,6
2,5,2
2,5,1
2,5,20973
2,5,10946
2,5,1
2,6,10
2,6,1
2,6,7
2,6,5
2,6,1
2,6,1
2,6,21285
2,6,11121
2,6,0
2,7,12
2,7,2
2,7,3
2,7,6
2,7,1
2,7,1
2,7,21597
2,7,13265
2,7,1
2,8,13
2,8,1
