sec_lvl,test_id,time
1,0,9
1,0,1
1,0,5486
1,0,2
1,0,16
1,0,1
1,0,2
1,0,6
1,0,10230
1,0,20393
1,1,1
1,1,0
1,1,16
1,1,3
1,1,9
1,1,1
1,1,1
1,1,1
1,1,10159
1,1,20447
1,2,1
1,2,1
1,2,14
1,2,1
1,2,9
1,2,1
1,2,2
1,2,1
1,2,16934
1,2,30495
1,3,1
1,3,1
1,3,15
1,3,2
1,3,7
1,3,1
1,3,1
1,3,1
1,3,10541
1,3,20768
1,4,1
1,4,1
1,4,14
1,4,2
1,4,8
1,4,1
1,4,2
1,4,1
1,4,10300
1,4,20676
1,5,1
1,5,1
1,5,15
1,5,2
1,5,8
1,5,1
1,5,1
1,5,1
1,5,10602
1,5,22186
1,6,1
1,6,1
1,6,24
1,6,2
1,6,10
1,6,1
1,6,1
1,6,1
1,6,10397
1,6,20844
1,7,1
1,7,3
1,7,24
1,7,2
1,7,9
1,7,1
1,7,1
1,7,1
1,7,10343
1,7,21163
1,8,1
1,8,0
1,8,14
1,8,2
1,8,8
1,8,1
1,8,2
1,8,2
1,8,16481
1,8,26942
1,9,1
1,9,1
1,9,15
1,9,2
1,9,8
1,9,1
1,9,2
1,9,1
1,9,10512
1,9,21019
1,10,1
1,10,1
1,10,15
1,10,1
1,10,9
1,10,2
1,10,2
1,10,1
1,10,10289
1,10,21639
1,11,1
1,11,1
1,11,15
1,11,2
1,11,11
1,11,1
1,11,2
1,11,2
1,11,19320
1,11,26649
1,12,2
1,12,1
1,12,24
1,12,2
1,12,11
1,12,1
1,12,1
1,12,1
1,12,12159
1,12,23771
1,13,1
1,13,1
1,13,16
1,13,2
1,13,10
1,13,2
1,13,1
1,13,1
1,13,10202
1,13,20834
1,14,1
1,14,1
1,14,22
1,14,2
1,14,9
1,14,1
1,14,1
1,14,1
1,14,23556
1,14,74511
1,15,2
1,15,2
1,15,24
1,15,3
1,15,10
1,15,1
1,15,2
1,15,2
1,15,30548
1,15,39082
1,16,1
1,16,1
1,16,21
1,16,2
