sec_lvl,test_id,cycles,time
1,0,7782,1
1,0,0,1
1,0,793764,306
1,0,5188,1
1,0,18158,7
1,0,0,1
1,0,2594,1
1,0,5188,1
1,0,59010906,22748
1,0,4951946,1908
1,1,5188,2
1,1,2594,1
1,1,46692,19
1,1,7782,2
1,1,20752,8
1,1,2594,1
1,1,2594,1
1,1,2594,1
1,1,56746344,21874
1,1,4876720,1879
1,2,2594,1
1,2,2594,1
1,2,31128,11
1,2,5188,1
1,2,18158,6
1,2,2594,1
1,2,2594,1
1,2,5188,1
1,2,60629562,23373
1,2,5221722,2012
1,3,5188,1
1,3,2594,1
1,3,31128,12
1,3,31128,10
1,3,15564,6
1,3,2594,1
1,3,2594,1
1,3,5188,1
1,3,56655554,21841
1,3,5237286,2019
1,4,5188,1
1,4,0,1
1,4,31128,12
1,4,7782,2
1,4,18158,6
1,4,2594,1
1,4,2594,1
1,4,2594,1
1,4,59153576,22804
1,4,5239880,2019
1,5,2594,1
1,5,2594,0
1,5,25940,11
1,5,5188,1
1,5,15564,5
1,5,0,1
1,5,2594,0
1,5,5188,1
1,5,58245676,22455
1,5,4785930,1845
1,6,7782,2
1,6,2594,1
1,6,57068,23
1,6,7782,2
1,6,23346,8
1,6,2594,0
1,6,2594,2
1,6,5188,1
1,6,57005744,21975
1,6,4892284,1885
1,7,5188,1
1,7,2594,1
1,7,28534,11
1,7,5188,2
1,7,18158,7
1,7,0,1
1,7,0,1
1,7,2594,1
1,7,57584206,22198
1,7,4817058,1857
1,8,5188,1
1,8,2594,1
1,8,28534,11
1,8,5188,2
1,8,15564,6
1,8,2594,1
1,8,0,1
1,8,5188,1
1,8,55659458,21456
1,8,4822246,1859
1,9,5188,1
1,9,2594,1
1,9,33722,12
1,9,5188,1
1,9,15564,6
1,9,2594,1
1,9,2594,1
1,9,2594,1
1,9,55846226,21528
1,9,4819652,1857
1,10,2594,1
1,10,0,1
1,10,31128,12
1,10,5188,2
1,10,38910,16
1,10,2594,1
1,10,2594,1
1,10,2594,1
1,10,56634802,21833
1,10,5242474,2020
1,11,5188,1
1,11,2594,0
1,11,25940,11
1,11,5188,1
1,11,12970,6
1,11,2594,0
1,11,2594,1
1,11,2594,1
1,11,56632208,21831
1,11,4881908,1882
1,12,5188,1
1,12,2594,1
1,12,28534,11
1,12,7782,2
1,12,15564,7
1,12,2594,0
1,12,2594,1
1,12,5188,1
1,12,56310552,21707
1,12,4850780,1868
1,13,2594,1
1,13,0,1
1,13,33722,13
1,13,5188,1
1,13,18158,6
1,13,2594,1
1,13,2594,1
1,13,5188,1
1,13,55828068,21521
1,13,4933788,1901
1,14,2594,1
1,14,0,1
1,14,31128,12
1,14,36316,14
1,14,15564,6
1,14,2594,0
1,14,2594,0
1,14,5188,1
1,14,55908482,21552
1,14,4900066,1888
1,15,5188,1
1,15,2594,1
1,15,28534,11
1,15,5188,2
1,15,15564,6
1,15,2594,1
1,15,0,1
1,15,5188,1
1,15,58017404,22366
1,15,5226910,2015
1,16,5188,1
1,16,2594,1
1,16,31128,11
1,16,5188,1
1,16,15564,6
1,16,2594,1
1,16,0,1
1,16,5188,1
1,16,55773594,21500
1,16,4788524,1845
1,17,2594,1
1,17,0,1
1,17,33722,12
1,17,7782,2
1,17,18158,7
1,17,2594,0
1,17,2594,1
1,17,2594,1
1,17,56494726,21778
1,17,4822246,1859
1,18,5188,1
1,18,2594,1
1,18,28534,12
1,18,5188,1
1,18,15564,6
1,18,2594,0
1,18,2594,1
1,18,2594,1
1,18,56318334,21711
1,18,5242474,2020
1,19,5188,1
1,19,2594,0
1,19,41504,16
1,19,7782,2
1,19,20752,7
1,19,2594,1
1,19,2594,1
1,19,5188,1
1,19,56585516,21813
1,19,5237286,2019
1,20,2594,0
1,20,2594,0
1,20,28534,11
1,20,5188,2
1,20,18158,7
1,20,2594,0
1,20,2594,0
1,20,2594,1
1,20,54702272,21087
1,20,4894878,1886
1,21,5188,1
1,21,0,1
1,21,28534,11
1,21,7782,2
1,21,38910,15
1,21,0,0
1,21,2594,0
1,21,5188,1
1,21,56837134,21911
1,21,4876720,1880
1,22,2594,2
1,22,0,0
1,22,31128,12
1,22,5188,2
1,22,15564,6
1,22,0,1
1,22,2594,0
1,22,5188,1
1,22,55625736,21443
1,22,5281384,2036
1,23,2594,1
1,23,0,1
1,23,28534,12
1,23,7782,2
1,23,44098,16
1,23,2594,0
1,23,2594,1
1,23,5188,1
1,23,58922710,22714
1,23,4871532,1877
1,24,2594,1
1,24,2594,1
1,24,31128,12
1,24,5188,1
1,24,15564,5
1,24,2594,1
1,24,0,1
1,24,2594,0
1,24,56147130,21644
1,24,4874126,1879
1,25,2594,1
1,25,2594,1
1,25,28534,11
1,25,5188,2
1,25,12970,6
1,25,2594,1
1,25,2594,1
1,25,2594,1
1,25,56663336,21844
1,25,4900066,1888
1,26,2594,1
1,26,2594,0
1,26,31128,12
1,26,5188,1
1,26,15564,7
1,26,2594,1
1,26,2594,1
1,26,5188,1
1,26,56048558,21606
1,26,5258038,2027
1,27,2594,1
1,27,0,1
1,27,28534,11
1,27,5188,1
1,27,15564,6
1,27,2594,0
1,27,2594,1
1,27,5188,1
1,27,56639990,21835
1,27,4876720,1880
1,28,5188,1
1,28,2594,1
1,28,33722,13
1,28,5188,2
1,28,12970,6
1,28,2594,0
1,28,2594,1
1,28,5188,1
1,28,57135444,22026
1,28,4819652,1857
1,29,2594,1
1,29,0,1
1,29,31128,12
1,29,7782,2
1,29,18158,6
1,29,2594,0
1,29,2594,0
1,29,5188,1
1,29,57859170,22304
1,29,4879314,1880
2,0,5188,1
2,0,2594,0
2,0,28534,12
2,0,5188,1
2,0,15564,6
2,0,0,1
2,0,2594,0
2,0,2594,1
2,0,69298710,26716
2,0,11239802,4333
2,1,5188,1
2,1,2594,1
2,1,41504,15
2,1,5188,1
2,1,396882,154
2,1,2594,1
2,1,2594,1
2,1,2594,1
2,1,69311680,26720
2,1,11208674,4322
2,2,2594,1
2,2,0,1
2,2,28534,11
2,2,5188,2
2,2,15564,7
2,2,2594,0
2,2,2594,1
2,2,5188,1
2,2,69913488,26951
2,2,11473262,4422
2,3,2594,1
2,3,0,1
2,3,31128,12
2,3,7782,2
2,3,18158,6
2,3,2594,1
2,3,2594,1
2,3,5188,1
2,3,70860298,27316
2,3,11379878,4386
2,4,5188,1
2,4,2594,1
2,4,28534,12
2,4,7782,2
2,4,18158,6
2,4,2594,1
2,4,2594,1
2,4,5188,1
2,4,70255896,27083
2,4,11283900,4349
2,5,5188,1
2,5,2594,0
2,5,33722,13
2,5,5188,2
2,5,18158,7
2,5,2594,1
2,5,2594,1
2,5,5188,1
2,5,70987404,27365
2,5,11169764,4305
2,6,5188,1
2,6,2594,1
2,6,31128,12
2,6,7782,2
2,6,18158,6
2,6,2594,0
2,6,2594,0
2,6,5188,1
2,6,69788976,26904
2,6,11211268,4321
2,7,5188,1
2,7,2594,1
2,7,31128,12
2,7,5188,2
2,7,18158,7
2,7,0,0
2,7,2594,0
2,7,2594,1
2,7,70517890,27184
2,7,11330592,4367
2,8,5188,1
2,8,2594,1
2,8,33722,13
2,8,5188,1
2,8,18158,7
2,8,0,1
2,8,0,1
2,8,5188,1
2,8,70084692,27018
2,8,11519954,4440
2,9,2594,1
