sec_lvl,test_id,operation,cycles,time
1,0,get_ecdh_params_from_cert,10376,4
1,0,ecdh_read_public,12970,5
1,0,ecdh_calc_secret,58733348,22644
1,0,sha256_hash_master_secret,57068,22
1,0,sha256_hash_key_expansion,168610,65
1,0,rsa_verify_with_sha256,4915630,1896
1,1,get_ecdh_params_from_cert,12970,6
1,1,ecdh_read_public,10376,5
1,1,ecdh_calc_secret,56518072,21789
1,1,sha256_hash_master_secret,49286,20
1,1,sha256_hash_key_expansion,134888,52
1,1,rsa_verify_with_sha256,4845592,1869
1,2,get_ecdh_params_from_cert,10376,4
1,2,ecdh_read_public,7782,3
1,2,ecdh_calc_secret,60406478,23288
1,2,sha256_hash_master_secret,51880,20
1,2,sha256_hash_key_expansion,134888,53
1,2,rsa_verify_with_sha256,5188000,2001
1,3,get_ecdh_params_from_cert,10376,4
1,3,ecdh_read_public,12970,5
1,3,ecdh_calc_secret,56429876,21755
1,3,sha256_hash_master_secret,49286,19
1,3,sha256_hash_key_expansion,132294,52
1,3,rsa_verify_with_sha256,5206158,2008
1,4,get_ecdh_params_from_cert,10376,5
1,4,ecdh_read_public,10376,3
1,4,ecdh_calc_secret,58940868,22723
1,4,sha256_hash_master_secret,49286,18
1,4,sha256_hash_key_expansion,132294,52
1,4,rsa_verify_with_sha256,5211346,2010
1,5,get_ecdh_params_from_cert,10376,4
1,5,ecdh_read_public,7782,3
1,5,ecdh_calc_secret,58035562,22374
1,5,sha256_hash_master_secret,46692,18
1,5,sha256_hash_key_expansion,134888,51
1,5,rsa_verify_with_sha256,4759990,1835
1,6,get_ecdh_params_from_cert,15564,5
1,6,ecdh_read_public,12970,6
1,6,ecdh_calc_secret,56780066,21890
1,6,sha256_hash_master_secret,49286,19
1,6,sha256_hash_key_expansion,132294,51
1,6,rsa_verify_with_sha256,4861156,1874
1,7,get_ecdh_params_from_cert,10376,4
1,7,ecdh_read_public,7782,3
1,7,ecdh_calc_secret,57293678,22088
1,7,sha256_hash_master_secret,49286,18
1,7,sha256_hash_key_expansion,204926,78
1,7,rsa_verify_with_sha256,4788524,1847
1,8,get_ecdh_params_from_cert,7782,3
1,8,ecdh_read_public,7782,3
1,8,ecdh_calc_secret,55643894,21451
1,8,sha256_hash_master_secret,0,0
1,8,sha256_hash_key_expansion,0,0
1,8,rsa_verify_with_sha256,4793712,1849
1,9,get_ecdh_params_from_cert,12970,4
1,9,ecdh_read_public,7782,3
1,9,ecdh_calc_secret,55630924,21446
1,9,sha256_hash_master_secret,49286,19
1,9,sha256_hash_key_expansion,132294,51
1,9,rsa_verify_with_sha256,4791118,1848
1,10,get_ecdh_params_from_cert,33722,13
1,10,ecdh_read_public,7782,4
1,10,ecdh_calc_secret,56419500,21751
1,10,sha256_hash_master_secret,49286,19
1,10,sha256_hash_key_expansion,132294,51
1,10,rsa_verify_with_sha256,5211346,2010
1,11,get_ecdh_params_from_cert,10376,3
1,11,ecdh_read_public,7782,3
1,11,ecdh_calc_secret,56414312,21749
1,11,sha256_hash_master_secret,49286,18
1,11,sha256_hash_key_expansion,132294,52
1,11,rsa_verify_with_sha256,4853374,1872
1,12,get_ecdh_params_from_cert,10376,4
1,12,ecdh_read_public,10376,3
1,12,ecdh_calc_secret,56097844,21627
1,12,sha256_hash_master_secret,46692,18
1,12,sha256_hash_key_expansion,132294,52
1,12,rsa_verify_with_sha256,4817058,1856
1,13,get_ecdh_params_from_cert,12970,4
1,13,ecdh_read_public,10376,4
1,13,ecdh_calc_secret,55612766,21440
1,13,sha256_hash_master_secret,49286,19
1,13,sha256_hash_key_expansion,132294,51
1,13,rsa_verify_with_sha256,4905254,1892
1,14,get_ecdh_params_from_cert,10376,3
1,14,ecdh_read_public,10376,3
1,14,ecdh_calc_secret,55695774,21472
1,14,sha256_hash_master_secret,46692,19
1,14,sha256_hash_key_expansion,132294,52
1,14,rsa_verify_with_sha256,4871532,1878
1,15,get_ecdh_params_from_cert,10376,3
1,15,ecdh_read_public,7782,3
1,15,ecdh_calc_secret,58007028,22361
1,15,sha256_hash_master_secret,0,0
1,15,sha256_hash_key_expansion,0,0
1,15,rsa_verify_with_sha256,5195782,2003
1,16,get_ecdh_params_from_cert,10376,4
1,16,ecdh_read_public,10376,5
1,16,ecdh_calc_secret,55755436,21494
1,16,sha256_hash_master_secret,0,0
1,16,sha256_hash_key_expansion,0,0
1,16,rsa_verify_with_sha256,4757396,1835
1,17,get_ecdh_params_from_cert,12970,4
1,17,ecdh_read_public,7782,3
1,17,ecdh_calc_secret,56279424,21696
1,17,sha256_hash_master_secret,46692,18
1,17,sha256_hash_key_expansion,132294,52
1,17,rsa_verify_with_sha256,4731456,1824
1,18,get_ecdh_params_from_cert,7782,4
1,18,ecdh_read_public,7782,3
1,18,ecdh_calc_secret,56108220,21630
1,18,sha256_hash_master_secret,46692,18
1,18,sha256_hash_key_expansion,132294,51
1,18,rsa_verify_with_sha256,5211346,2010
1,19,get_ecdh_params_from_cert,12970,4
1,19,ecdh_read_public,15564,6
1,19,ecdh_calc_secret,56313146,21709
1,19,sha256_hash_master_secret,49286,19
1,19,sha256_hash_key_expansion,176392,69
1,19,rsa_verify_with_sha256,5206158,2007
1,20,get_ecdh_params_from_cert,10376,4
1,20,ecdh_read_public,10376,3
1,20,ecdh_calc_secret,54689302,21082
1,20,sha256_hash_master_secret,0,0
1,20,sha256_hash_key_expansion,0,0
1,20,rsa_verify_with_sha256,4866344,1876
1,21,get_ecdh_params_from_cert,31128,13
1,21,ecdh_read_public,7782,4
1,21,ecdh_calc_secret,56595892,21819
1,21,sha256_hash_master_secret,49286,19
1,21,sha256_hash_key_expansion,160828,62
1,21,rsa_verify_with_sha256,4848186,1870
1,22,get_ecdh_params_from_cert,10376,4
1,22,ecdh_read_public,7782,3
1,22,ecdh_calc_secret,55612766,21439
1,22,sha256_hash_master_secret,0,0
1,22,sha256_hash_key_expansion,0,0
1,22,rsa_verify_with_sha256,5252850,2026
1,23,get_ecdh_params_from_cert,36316,15
1,23,ecdh_read_public,7782,4
1,23,ecdh_calc_secret,58710002,22634
1,23,sha256_hash_master_secret,46692,18
1,23,sha256_hash_key_expansion,132294,51
1,23,rsa_verify_with_sha256,4842998,1868
1,24,get_ecdh_params_from_cert,10376,3
1,24,ecdh_read_public,7782,3
1,24,ecdh_calc_secret,55908482,21553
1,24,sha256_hash_master_secret,72632,29
1,24,sha256_hash_key_expansion,132294,52
1,24,rsa_verify_with_sha256,4848186,1869
1,25,get_ecdh_params_from_cert,10376,3
1,25,ecdh_read_public,7782,3
1,25,ecdh_calc_secret,56435064,21759
1,25,sha256_hash_master_secret,51880,20
1,25,sha256_hash_key_expansion,132294,52
1,25,rsa_verify_with_sha256,4866344,1876
1,26,get_ecdh_params_from_cert,10376,4
1,26,ecdh_read_public,10376,3
1,26,ecdh_calc_secret,55835850,21525
1,26,sha256_hash_master_secret,49286,18
1,26,sha256_hash_key_expansion,132294,51
1,26,rsa_verify_with_sha256,5229504,2017
1,27,get_ecdh_params_from_cert,10376,4
1,27,ecdh_read_public,10376,3
1,27,ecdh_calc_secret,56427282,21755
1,27,sha256_hash_master_secret,49286,19
1,27,sha256_hash_key_expansion,134888,51
1,27,rsa_verify_with_sha256,4848186,1870
1,28,get_ecdh_params_from_cert,10376,3
1,28,ecdh_read_public,7782,3
1,28,ecdh_calc_secret,56914954,21942
1,28,sha256_hash_master_secret,51880,19
1,28,sha256_hash_key_expansion,132294,51
1,28,rsa_verify_with_sha256,4788524,1847
1,29,get_ecdh_params_from_cert,10376,4
1,29,ecdh_read_public,15564,6
1,29,ecdh_calc_secret,57555672,22189
1,29,sha256_hash_master_secret,49286,19
1,29,sha256_hash_key_expansion,207520,81
1,29,rsa_verify_with_sha256,4848186,1868
2,0,get_ecdh_params_from_cert,7782,4
2,0,ecdh_read_public,7782,3
2,0,ecdh_calc_secret,69083408,26633
2,0,sha256_hash_master_secret,49286,19
2,0,sha256_hash_key_expansion,132294,52
2,0,rsa_verify_with_sha256,11206080,4320
2,1,get_ecdh_params_from_cert,12970,5
2,1,ecdh_read_public,10376,3
2,1,ecdh_calc_secret,69093784,26637
2,1,sha256_hash_master_secret,46692,19
2,1,sha256_hash_key_expansion,132294,52
2,1,rsa_verify_with_sha256,11172358,4307
2,2,get_ecdh_params_from_cert,10376,4
2,2,ecdh_read_public,10376,3
2,2,ecdh_calc_secret,69698186,26870
2,2,sha256_hash_master_secret,46692,19
2,2,sha256_hash_key_expansion,134888,52
2,2,rsa_verify_with_sha256,11434352,4407
2,3,get_ecdh_params_from_cert,10376,4
2,3,ecdh_read_public,7782,4
2,3,ecdh_calc_secret,70844734,27311
2,3,sha256_hash_master_secret,0,0
2,3,sha256_hash_key_expansion,0,0
