endpoint,min_input,max_input,time
client,32,8192,202917
server,32,8192,202474
server,32,8192,202940
client,32,8192,203150
server,32,8192,185673
client,32,8192,190398
server,32,8192,180385
client,32,8192,180544
server,32,8192,179113
client,32,8192,179304
server,32,8192,189704
client,32,8192,189895
server,32,8192,184465
client,32,8192,184640
server,32,8192,185048
client,32,8192,189938
server,32,8192,182583
client,32,8192,182792
server,32,8192,183809
client,32,8192,184013
server,32,8192,187479
client,32,8192,187651
server,32,8192,188031
client,32,8192,188212
server,32,8192,186639
client,32,8192,186836
server,32,8192,187003
client,32,8192,194112
server,32,8192,177709
client,32,8192,177872
server,32,8192,186705
client,32,8192,186881
server,32,8192,179560
client,32,8192,179745
server,32,8192,180655
client,32,8192,180859
server,32,8192,180087
client,32,8192,180246
server,32,8192,180659
client,32,8192,180817
server,32,8192,179461
client,32,8192,179672
server,32,8192,177977
client,32,8192,178180
server,32,8192,180128
client,32,8192,180300
server,32,8192,179801
client,32,8192,179983
server,32,8192,179347
client,32,8192,179555
server,32,8192,182070
client,32,8192,182308
server,32,8192,189893
client,32,8192,190056
server,32,8192,180831
client,32,8192,181005
server,32,8192,178166
client,32,8192,178364
server,32,8192,179742
client,32,8192,184619
server,32,8192,180711
client,32,8192,180866
server,32,8192,181050
client,32,8192,181187
server,32,8192,180161
client,32,8192,180386
server,32,8192,179986
client,32,8192,180182
server,32,8192,180353
client,32,8192,180536
server,32,8192,178714
client,32,8192,178871
server,32,8192,185667
client,32,8192,185878
server,32,8192,180994
client,32,8192,181150
server,32,8192,178416
client,32,8192,178587
server,32,8192,180915
client,32,8192,181077
server,32,8192,189014
client,32,8192,189253
server,32,8192,178787
client,32,8192,178972
server,32,8192,180941
client,32,8192,181118
server,32,8192,182188
client,32,8192,182390
server,32,8192,178635
client,32,8192,178828
server,32,8192,178158
client,32,8192,178378
server,32,8192,183876
client,32,8192,184103
server,32,8192,182331
client,32,8192,182506
server,32,8192,186757
client,32,8192,186977
server,32,8192,180471
client,32,8192,180690
server,32,8192,178916
client,32,8192,179093
server,32,8192,178169
client,32,8192,178322
server,32,8192,179333
client,32,8192,179553
server,32,8192,179146
client,32,8192,179336
server,32,8192,180779
