endpoint,min_input,max_input,cycles,time
server,32,8192,14225198,5486
client,32,8192,9970085,3843
server,32,8192,9715971,3747
client,32,8192,9855993,3802
server,32,8192,10524987,4059
client,32,8192,11331410,4370
server,32,8192,10276059,3964
client,32,8192,10737613,4142
server,32,8192,9993422,3854
client,32,8192,10965797,4230
server,32,8192,10888007,4199
client,32,8192,11564780,4462
server,32,8192,11017657,4249
client,32,8192,10911344,4210
server,32,8192,10060840,3881
client,32,8192,11232876,4332
server,32,8192,10276059,3963
client,32,8192,10729834,4138
server,32,8192,10097142,3896
client,32,8192,10003794,3859
server,32,8192,10574254,4079
client,32,8192,10512022,4054
server,32,8192,10766136,4153
client,32,8192,10999506,4243
server,32,8192,6210235,2395
client,32,8192,7122971,2748
server,32,8192,7989033,3082
client,32,8192,6998507,2699
server,32,8192,11619233,4481
client,32,8192,10102328,3897
server,32,8192,6103922,2354
client,32,8192,5717565,2204
server,32,8192,5263790,2030
client,32,8192,5320836,2052
server,32,8192,5647554,2178
client,32,8192,5292313,2041
server,32,8192,5313057,2049
client,32,8192,5507532,2124
server,32,8192,6059841,2338
client,32,8192,6601778,2547
server,32,8192,7851604,3029
client,32,8192,7942359,3064
server,32,8192,6116887,2359
client,32,8192,7576746,2922
server,32,8192,6415082,2474
client,32,8192,12436028,4797
server,32,8192,11772220,4540
client,32,8192,11266585,4346
server,32,8192,10955425,4225
client,32,8192,10716869,4133
server,32,8192,10045282,3874
client,32,8192,10908751,4207
server,32,8192,12187100,4700
client,32,8192,11297701,4357
server,32,8192,13906259,5364
client,32,8192,10864670,4190
server,32,8192,10309768,3976
client,32,8192,11046180,4261
server,32,8192,10063433,3881
client,32,8192,10869856,4192
server,32,8192,12005590,4630
client,32,8192,10703904,4128
server,32,8192,11232876,4333
client,32,8192,10081584,3888
server,32,8192,10128258,3907
client,32,8192,11824080,4561
server,32,8192,10626114,4099
client,32,8192,11157679,4303
server,32,8192,10252722,3955
client,32,8192,11235469,4333
server,32,8192,10740206,4144
client,32,8192,10996913,4242
server,32,8192,11624419,4483
client,32,8192,11868161,4577
server,32,8192,12257111,4727
client,32,8192,15589116,6013
server,32,8192,11429944,4408
client,32,8192,11409200,4400
server,32,8192,11997811,4627
client,32,8192,11292515,4356
server,32,8192,10908751,4209
client,32,8192,11611454,4478
server,32,8192,12503446,4824
client,32,8192,12350459,4763
server,32,8192,11442909,4413
client,32,8192,10823182,4175
server,32,8192,11279550,4351
client,32,8192,15552814,5999
server,32,8192,9936376,3833
client,32,8192,10833554,4178
server,32,8192,10501650,4050
client,32,8192,11157679,4304
server,32,8192,10107514,3899
client,32,8192,10413488,4017
server,32,8192,10128258,3906
client,32,8192,10517208,4057
server,32,8192,10001201,3858
client,32,8192,12511225,4826
server,32,8192,10159374,3918
client,32,8192,12117089,4673
server,32,8192,11891498,4587
client,32,8192,13675482,5275
server,32,8192,11888905,4585
client,32,8192,11002099,4243
server,32,8192,10659823,4112
client,32,8192,11134342,4294
server,32,8192,11238062,4334
client,32,8192,11712581,4518
server,32,8192,11748883,4531
client,32,8192,10823182,4175
server,32,8192,10856891,4187
client,32,8192,10849112,4184
server,32,8192,10301989,3973
client,32,8192,10862077,4190
server,32,8192,13514716,5213
client,32,8192,13377287,5161
server,32,8192,11326224,4369
client,32,8192,11997811,4627
server,32,8192,10641672,4105
client,32,8192,9884516,3813
server,32,8192,13232079,5104
client,32,8192,11383270,4390
server,32,8192,10556103,4072
client,32,8192,11116191,4287
server,32,8192,12272669,4734
client,32,8192,11082482,4275
server,32,8192,11614047,4480
client,32,8192,10989134,4238
server,32,8192,10169746,3923
client,32,8192,11450688,4416
server,32,8192,11066924,4268
client,32,8192,10898379,4203
server,32,8192,6827369,2632
client,32,8192,7734919,2983
server,32,8192,6184305,2385
client,32,8192,7338190,2830
server,32,8192,6313955,2434
client,32,8192,6850706,2642
server,32,8192,6396931,2467
client,32,8192,6713277,2589
server,32,8192,12692735,4896
client,32,8192,11862975,4575
server,32,8192,11741104,4528
client,32,8192,10104921,3896
server,32,8192,11066924,4260
client,32,8192,11289922,4354
server,32,8192,11707395,4515
client,32,8192,11007285,4245
server,32,8192,11785185,4545
client,32,8192,10270873,3961
server,32,8192,10983948,4237
client,32,8192,11222504,4329
server,32,8192,13512123,5211
client,32,8192,11551815,4455
server,32,8192,11557001,4457
client,32,8192,10556103,4071
server,32,8192,10613149,4093
client,32,8192,11292515,4355
server,32,8192,9915632,3824
client,32,8192,10296803,3972
server,32,8192,10906158,4206
client,32,8192,10558696,4073
server,32,8192,10644265,4107
client,32,8192,10392744,4008
server,32,8192,10050468,3877
client,32,8192,9804133,3781
server,32,8192,11380677,4389
client,32,8192,11484397,4429
server,32,8192,11857789,4573
client,32,8192,10543138,4066
server,32,8192,11201760,4320
client,32,8192,11116191,4287
server,32,8192,12148205,4685
client,32,8192,11219911,4328
server,32,8192,10921716,4213
client,32,8192,10810217,4170
server,32,8192,11079889,4274
client,32,8192,10384965,4005
server,32,8192,9892295,3815
client,32,8192,11499955,4434
server,32,8192,6459163,2490
client,32,8192,7296702,2814
server,32,8192,6077992,2344
client,32,8192,7050367,2719
server,32,8192,5956121,2296
client,32,8192,7104820,2741
server,32,8192,6124666,2362
client,32,8192,6990728,2696
server,32,8192,5966493,2301
client,32,8192,9609658,3706
server,32,8192,6430640,2479
client,32,8192,6944054,2678
server,32,8192,6243944,2407
client,32,8192,5683856,2191
server,32,8192,5694228,2196
client,32,8192,7045181,2718
server,32,8192,6015760,2320
client,32,8192,7740105,2986
server,32,8192,6339885,2444
client,32,8192,8974373,3462
server,32,8192,6114294,2357
client,32,8192,6993321,2697
server,32,8192,6446198,2486
client,32,8192,7903464,3048
server,32,8192,13346171,5147
client,32,8192,10452383,4031
server,32,8192,11580338,4466
client,32,8192,10613149,4093
server,32,8192,13794760,5320
client,32,8192,10986541,4237
server,32,8192,10050468,3877
client,32,8192,10027131,3867
server,32,8192,11964102,4615
client,32,8192,12153391,4689
server,32,8192,11357340,4380
client,32,8192,10986541,4237
server,32,8192,12430842,4794
client,32,8192,11982253,4622
server,32,8192,10641672,4104
client,32,8192,10141223,3911
server,32,8192,11334003,4371
client,32,8192,11593303,4472
server,32,8192,10851705,4188
client,32,8192,10221606,3942
server,32,8192,11214725,4325
client,32,8192,10945053,4221
server,32,8192,11401421,4397
client,32,8192,9817098,3786
server,32,8192,11520699,4443
client,32,8192,10745392,4145
server,32,8192,10888007,4200
client,32,8192,9931190,3831
server,32,8192,11046180,4260
client,32,8192,10794659,4163
server,32,8192,11671093,4502
client,32,8192,10322733,3982
server,32,8192,11232876,4334
client,32,8192,9843028,3796
server,32,8192,10569068,4076
client,32,8192,11471432,4424
server,32,8192,11051366,4262
client,32,8192,10908751,4207
server,32,8192,11326224,4369
client,32,8192,10143816,3912
server,32,8192,11225097,4329
client,32,8192,11741104,4528
server,32,8192,10504243,4051
client,32,8192,10348663,3991
server,32,8192,11022843,4252
client,32,8192,10462755,4036
server,32,8192,12983151,5005
client,32,8192,13024639,5023
server,32,8192,10602777,4089
client,32,8192,12443807,4800
server,32,8192,11544036,4452
client,32,8192,11253620,4340
server,32,8192,11090261,4278
client,32,8192,11743697,4530
server,32,8192,10589812,4084
client,32,8192,11559594,4459
server,32,8192,10224199,3943
client,32,8192,10110107,3900
server,32,8192,11779999,4543
client,32,8192,11046180,4261
server,32,8192,11432537,4409
client,32,8192,12775711,4928
server,32,8192,37984857,14649
client,32,8192,10024538,3867
server,32,8192,7180017,2770
client,32,8192,7364120,2841
server,32,8192,6894787,2660
client,32,8192,8219810,3171
server,32,8192,5836843,2250
client,32,8192,6119480,2359
server,32,8192,7221505,2786
client,32,8192,6313955,2436
server,32,8192,9319242,3595
client,32,8192,9550019,3684
server,32,8192,8663213,3343
client,32,8192,7151494,2759
server,32,8192,6176526,2381
client,32,8192,5792762,2234
server,32,8192,5178221,1997
client,32,8192,8953629,3454
server,32,8192,7600083,2932
client,32,8192,7504142,2893
server,32,8192,8440215,3256
client,32,8192,8012370,3093
server,32,8192,8463552,3264
client,32,8192,7094448,2737
server,32,8192,7431538,2866
client,32,8192,8313158,3206
server,32,8192,5818692,2243
client,32,8192,10346070,3991
server,32,8192,6251723,2410
client,32,8192,9526682,3674
server,32,8192,6425454,2477
client,32,8192,5593101,2157
server,32,8192,4740004,1828
client,32,8192,5499753,2121
server,32,8192,5268976,2032
client,32,8192,8520598,3287
server,32,8192,11686651,4508
client,32,8192,14199268,5476
server,32,8192,11248434,4339
client,32,8192,11339189,4374
server,32,8192,12703107,4900
client,32,8192,10571661,4077
server,32,8192,12900175,4975
client,32,8192,9788575,3775
server,32,8192,13727342,5296
client,32,8192,10558696,4072
server,32,8192,5922412,2283
client,32,8192,5707193,2201
server,32,8192,7159273,2762
client,32,8192,6591406,2543
server,32,8192,6485093,2500
client,32,8192,5992423,2310
server,32,8192,8836944,3410
client,32,8192,9314056,3593
server,32,8192,8295007,3200
client,32,8192,8362425,3226
server,32,8192,9894888,3818
client,32,8192,12085973,4661
server,32,8192,5948342,2293
client,32,8192,6135038,2366
server,32,8192,10244943,3953
client,32,8192,7631199,2945
server,32,8192,5510125,2124
client,32,8192,6505837,2508
client,32,8192,7592304,2931
server,32,8192,15895090,6132
server,32,8192,6176526,2382
client,32,8192,7592304,2927
server,32,8192,5131547,1979
client,32,8192,5590508,2156
server,32,8192,4317345,1665
client,32,8192,6713277,2589
server,32,8192,6106515,2355
client,32,8192,4566273,1761
server,32,8192,5880924,2268
client,32,8192,6503244,2510
server,32,8192,6954426,2681
client,32,8192,6313955,2435
server,32,8192,7231877,2790
client,32,8192,7657129,2954
server,32,8192,7239656,2803
client,32,8192,6910345,2666
server,32,8192,5847215,2254
client,32,8192,9316649,3593
server,32,8192,7568967,2920
client,32,8192,7050367,2720
server,32,8192,7794558,3007
client,32,8192,7742698,2987
server,32,8192,5740902,2213
client,32,8192,9721157,3750
server,32,8192,6371001,2456
client,32,8192,5587915,2154
server,32,8192,11087668,4277
client,32,8192,9124767,3520
server,32,8192,10395337,4009
client,32,8192,9674483,3731
server,32,8192,10843926,4183
client,32,8192,9747087,3760
server,32,8192,14487091,5589
client,32,8192,10958018,4227
server,32,8192,10706497,4131
client,32,8192,9542240,3679
server,32,8192,11289922,4355
client,32,8192,11450688,4416
server,32,8192,12531969,4833
client,32,8192,11383270,4390
server,32,8192,11056552,4264
client,32,8192,11118784,4289
server,32,8192,10535359,4064
client,32,8192,15480210,5970
server,32,8192,9679669,3734
client,32,8192,20316155,7836
server,32,8192,10154188,3918
client,32,8192,9996015,3855
server,32,8192,13548425,5225
client,32,8192,13758458,5306
server,32,8192,13392845,5166
client,32,8192,14157780,5460
server,32,8192,24127865,9304
client,32,8192,12640875,4874
server,32,8192,8333902,3214
client,32,8192,9241452,3564
server,32,8192,9399625,3625
client,32,8192,8966594,3459
server,32,8192,11455874,4419
client,32,8192,11188795,4317
server,32,8192,14362627,5540
client,32,8192,12140426,4683
client,32,8192,8014963,3092
server,32,8192,10817996,4172
client,32,8192,8396134,3239
server,32,8192,8909548,3438
server,32,8192,6199863,2387
client,32,8192,12132647,4675
server,32,8192,5821285,2244
client,32,8192,13009081,5018
server,32,8192,5797948,2235
client,32,8192,18913342,7295
server,32,8192,9767831,3768
client,32,8192,11632198,4486
server,32,8192,5053757,1948
client,32,8192,13758458,5310
server,32,8192,6985542,2690
client,32,8192,9215522,3552
server,32,8192,9547426,3683
client,32,8192,7073704,2729
server,32,8192,6228386,2402
client,32,8192,9384067,3620
server,32,8192,7804930,3010
client,32,8192,6928496,2673
server,32,8192,7395236,2852
client,32,8192,6739207,2599
server,32,8192,6137631,2367
client,32,8192,9192185,3546
server,32,8192,7421166,2863
client,32,8192,7187796,2771
server,32,8192,7659722,2954
client,32,8192,7141122,2755
server,32,8192,5759053,2221
client,32,8192,8103125,3124
server,32,8192,6300990,2429
client,32,8192,6422861,2477
server,32,8192,8346867,3221
client,32,8192,14352255,5537
server,32,8192,6386559,2462
client,32,8192,6163561,2377
server,32,8192,5486788,2116
client,32,8192,4952630,1910
server,32,8192,7045181,2718
client,32,8192,6490279,2504
server,32,8192,7392643,2851
client,32,8192,7143715,2756
server,32,8192,7473026,2884
client,32,8192,7001100,2699
server,32,8192,7208540,2780
client,32,8192,6946647,2679
server,32,8192,6523988,2515
client,32,8192,5678670,2189
server,32,8192,5045978,1946
client,32,8192,9472229,3654
server,32,8192,7781593,3002
client,32,8192,6990728,2697
server,32,8192,7561188,2917
client,32,8192,8022742,3095
server,32,8192,7685652,2964
client,32,8192,6941461,2677
server,32,8192,6371001,2456
client,32,8192,8377983,3231
server,32,8192,7390050,2850
client,32,8192,6928496,2672
server,32,8192,7317446,2823
client,32,8192,7146308,2755
server,32,8192,5764239,2222
client,32,8192,9949341,3837
server,32,8192,7519700,2900
client,32,8192,6853299,2643
server,32,8192,7128157,2751
client,32,8192,8072009,3113
server,32,8192,5717565,2204
client,32,8192,11404014,4398
server,32,8192,8445401,3259
client,32,8192,7021844,2709
server,32,8192,5779797,2228
client,32,8192,9350358,3607
server,32,8192,7237063,2791
