sec_lvl,test_id,cycles,time
1,0,7782,2
1,0,0,1
1,0,565492,219
1,0,83008,31
1,0,670266254,258390
1,0,10376,4
1,0,2594,0
1,0,2594,1
1,0,2594,1
1,0,467156054,180090
1,0,2007756,774
1,1,5188,1
1,1,0,1
1,1,25940,11
1,1,5188,2
1,1,629211016,242564
1,1,2054448,3
1,1,2594,1
1,1,2594,1
1,1,5188,1
1,1,452154952,174307
1,1,19084058,7357
1,2,2594,1
1,2,0,1
1,2,23346,10
1,2,5188,2
1,2,613146374,236371
1,2,13548462,3
1,2,2594,1
1,2,2594,1
1,2,5188,1
1,2,471903074,181920
1,2,4946758,1908
1,3,2594,1
1,3,2594,1
1,3,31128,12
1,3,2594,1
1,3,653649090,251985
1,3,7782,3
1,3,2594,1
1,3,0,1
1,3,2594,1
1,3,454476582,175202
1,3,18067210,6965
1,4,2594,1
1,4,0,0
1,4,25940,10
1,4,5188,1
1,4,631135764,243306
1,4,0,0
1,4,0,0
1,4,0,0
1,4,33722,2
1,4,456214562,175872
1,4,18946576,7305
1,5,2594,1
1,5,0,1
1,5,23346,10
1,5,5188,1
1,5,632186334,243710
1,5,7782,2
1,5,2594,0
1,5,2594,0
1,5,5188,1
1,5,467674854,180291
1,5,4635478,1787
1,6,2594,1
1,6,0,1
1,6,25940,10
1,6,5188,1
1,6,624881630,240896
1,6,10376,3
1,6,0,1
1,6,0,1
1,6,2594,1
1,6,455459708,175581
1,6,0,0
1,7,5188,1
1,7,2594,0
1,7,31128,12
1,7,5188,1
1,7,618451104,238416
1,7,0,0
1,7,0,0
1,7,0,0
1,7,2594,0
1,7,468411550,180574
1,7,4887096,1884
1,8,5188,1
1,8,2594,0
1,8,23346,10
1,8,7782,2
1,8,615932330,237445
1,8,0,0
1,8,0,0
1,8,0,0
1,8,440980,2
1,8,465993942,179642
1,8,4757396,1835
1,9,2594,1
1,9,0,1
1,9,31128,12
1,9,5188,1
1,9,628080032,242128
1,9,7782,2
1,9,2594,0
1,9,2594,1
1,9,5188,1
1,9,468468618,180596
1,9,4811870,1856
1,10,2594,1
1,10,2594,0
1,10,23346,9
1,10,5188,1
1,10,629758350,242775
1,10,0,0
1,10,0,0
1,10,0,0
1,10,2594,1
1,10,465075666,179288
1,10,0,0
1,11,2594,1
1,11,2594,1
1,11,25940,9
1,11,5188,1
1,11,627981460,242090
1,11,7782,2
1,11,2594,0
1,11,2594,0
1,11,2594,1
1,11,467353198,180165
1,11,1343692,518
1,12,5188,1
1,12,2594,1
1,12,25940,10
1,12,7782,2
1,12,624814186,240869
1,12,7782,2
1,12,2594,1
1,12,2594,1
1,12,5188,1
1,12,467446582,180202
1,12,4223032,1628
1,13,5188,1
1,13,0,0
1,13,25940,10
1,13,7782,2
1,13,629843952,242809
1,13,7782,3
1,13,0,1
1,13,0,1
1,13,5188,1
1,13,474364780,182869
1,13,5309918,2048
1,14,2594,1
1,14,0,1
1,14,25940,11
1,14,5188,1
1,14,630266774,242972
1,14,7782,2
1,14,2594,1
1,14,2594,1
1,14,5188,1
1,14,474463352,182907
1,14,5234692,2019
1,15,5188,1
1,15,2594,0
1,15,28534,11
1,15,5188,1
1,15,627885482,242052
1,15,10376,3
1,15,2594,1
1,15,2594,1
1,15,5188,1
1,15,472289580,182069
1,15,5164654,1990
1,16,2594,1
1,16,0,0
1,16,25940,10
1,16,5188,1
1,16,630987906,243249
1,16,7782,2
1,16,2594,1
1,16,2594,1
1,16,2594,1
1,16,473866732,182677
1,16,4827434,1861
1,17,2594,1
1,17,0,1
1,17,25940,11
1,17,5188,1
1,17,632297876,243753
1,17,7782,2
1,17,2594,0
1,17,2594,0
1,17,2594,1
1,17,473065186,182368
1,17,5198376,2004
1,18,5188,1
1,18,2594,0
1,18,25940,10
1,18,5188,2
1,18,630959372,243238
1,18,7782,2
1,18,2594,0
1,18,2594,0
1,18,2594,1
1,18,473884890,182684
1,18,5966200,2301
1,19,2594,1
1,19,0,1
1,19,25940,10
1,19,7782,2
1,19,626907544,241676
1,19,0,0
1,19,0,0
1,19,0,0
1,19,5188,1
1,19,470821376,181502
1,19,4762584,1836
1,20,5188,2
1,20,2594,1
1,20,36316,13
1,20,7782,2
1,20,634463866,244590
1,20,7782,2
1,20,2594,0
1,20,2594,0
1,20,2594,1
1,20,470977016,181563
1,20,4759990,1834
1,21,5188,1
1,21,2594,0
1,21,31128,12
1,21,5188,2
1,21,629223986,242569
1,21,7782,3
1,21,0,1
1,21,0,1
1,21,2594,1
1,21,469952386,181168
1,21,4936382,1903
1,22,2594,1
1,22,0,1
1,22,28534,12
1,22,5188,2
1,22,637208318,245646
1,22,7782,2
1,22,2594,0
1,22,2594,0
1,22,2594,0
1,22,470805812,181497
1,22,4848186,1869
1,23,5188,1
1,23,2594,0
1,23,25940,10
1,23,5188,2
1,23,628985338,242477
1,23,7782,3
1,23,0,1
1,23,0,1
1,23,2594,1
1,23,471475064,181754
1,23,4814464,1856
1,24,5188,1
1,24,2594,0
1,24,25940,10
1,24,5188,2
1,24,627703902,241984
1,24,10376,3
1,24,2594,1
1,24,2594,1
1,24,2594,1
1,24,473941958,182706
1,24,4785930,1845
1,25,2594,1
1,25,2594,1
1,25,25940,10
1,25,7782,2
1,25,646092768,249072
1,25,7782,2
1,25,0,1
1,25,0,1
1,25,5188,1
1,25,473047028,182361
1,25,6031050,2325
1,26,2594,1
1,26,2594,1
1,26,25940,11
1,26,5188,2
1,26,634121458,244458
1,26,10376,3
1,26,0,1
1,26,0,1
1,26,2594,1
1,26,473417970,182504
1,26,5156872,1987
1,27,2594,1
1,27,2594,0
1,27,31128,12
1,27,7782,2
1,27,639063028,246362
1,27,7782,3
1,27,2594,1
1,27,2594,1
1,27,5188,1
1,27,473283082,182452
1,27,4759990,1836
1,28,7782,2
1,28,2594,1
1,28,33722,13
1,28,5188,1
1,28,631195426,243329
