endpoint,data_size,time
client,1048576,88146
server,1048576,87274
server,1048576,89072
client,1048576,93563
server,1048576,88737
client,1048576,89510
server,1048576,90621
client,1048576,91432
server,1048576,86946
client,1048576,87726
server,1048576,86610
client,1048576,87383
server,1048576,87481
client,1048576,88262
server,1048576,87842
client,1048576,88651
server,1048576,87540
client,1048576,88344
server,1048576,87345
client,1048576,88144
server,1048576,87484
client,1048576,88288
server,1048576,88097
client,1048576,88880
server,1048576,87685
client,1048576,88506
server,1048576,87534
client,1048576,88341
server,1048576,87474
client,1048576,88294
server,1048576,87740
client,1048576,88537
server,1048576,88459
client,1048576,89241
server,1048576,87812
client,1048576,88624
server,1048576,87898
client,1048576,88674
server,1048576,87928
client,1048576,88763
server,1048576,88026
client,1048576,88810
server,1048576,87307
client,1048576,88108
server,1048576,86818
client,1048576,87637
server,1048576,87703
client,1048576,88467
server,1048576,87437
client,1048576,88268
server,1048576,87081
client,1048576,87863
server,1048576,87586
client,1048576,88421
server,1048576,88379
client,1048576,89180
server,1048576,88207
client,1048576,89026
server,1048576,87519
client,1048576,88330
server,1048576,88372
client,1048576,89202
server,1048576,87519
client,1048576,88359
server,1048576,87584
client,1048576,88390
server,1048576,87367
client,1048576,88208
server,1048576,87996
client,1048576,88841
server,1048576,87893
client,1048576,88719
server,1048576,86822
client,1048576,87630
server,1048576,86620
client,1048576,87418
server,1048576,87491
client,1048576,88320
server,1048576,87982
client,1048576,88818
server,1048576,88079
client,1048576,88903
server,1048576,87731
client,1048576,88623
server,1048576,87717
client,1048576,88540
server,1048576,88000
client,1048576,88798
server,1048576,87468
client,1048576,88276
server,1048576,88453
client,1048576,89280
server,1048576,87070
client,1048576,87872
server,1048576,87247
client,1048576,88064
server,1048576,88249
client,1048576,89125
server,1048576,86913
client,1048576,87695
server,1048576,87236
client,1048576,88047
server,1048576,87544
client,1048576,88403
server,1048576,87454
client,1048576,88302
server,1048576,88084
client,1048576,88944
server,1048576,88837
client,1048576,89669
server,1048576,87688
client,1048576,88516
