endpoint,data_size,time
client,1048576,26831
server,1048576,26312
server,1048576,18423
client,1048576,23054
server,1048576,18905
client,1048576,19383
server,1048576,18421
client,1048576,18920
server,1048576,18866
client,1048576,19432
server,1048576,18839
client,1048576,19369
server,1048576,19698
client,1048576,20549
server,1048576,18761
client,1048576,19277
server,1048576,19128
client,1048576,19751
server,1048576,18590
client,1048576,19073
server,1048576,18783
client,1048576,19480
server,1048576,18398
client,1048576,18884
server,1048576,18549
client,1048576,19173
server,1048576,18323
client,1048576,18926
server,1048576,19224
client,1048576,19835
server,1048576,18611
client,1048576,19091
server,1048576,19061
client,1048576,19680
server,1048576,18455
client,1048576,18935
server,1048576,18937
client,1048576,19446
server,1048576,18573
client,1048576,19069
server,1048576,18860
client,1048576,19322
server,1048576,18644
client,1048576,19131
server,1048576,18940
client,1048576,19429
server,1048576,18985
client,1048576,19498
server,1048576,18952
client,1048576,19452
server,1048576,18363
client,1048576,18971
server,1048576,19187
client,1048576,19675
server,1048576,18301
client,1048576,18839
server,1048576,19112
client,1048576,19634
server,1048576,20011
client,1048576,20475
server,1048576,19153
client,1048576,19625
server,1048576,18692
client,1048576,19187
server,1048576,19207
client,1048576,19681
server,1048576,18827
client,1048576,19310
server,1048576,19563
client,1048576,20226
server,1048576,18367
client,1048576,18873
server,1048576,19462
client,1048576,19973
server,1048576,20438
client,1048576,20964
server,1048576,19277
client,1048576,19780
server,1048576,19097
client,1048576,19664
server,1048576,18951
client,1048576,19562
server,1048576,18574
client,1048576,19129
server,1048576,19714
client,1048576,20350
server,1048576,18605
client,1048576,19172
server,1048576,18834
client,1048576,19369
server,1048576,18391
client,1048576,18902
server,1048576,19701
client,1048576,20468
server,1048576,18670
client,1048576,19168
server,1048576,19321
client,1048576,19831
server,1048576,18721
client,1048576,19280
server,1048576,20259
client,1048576,20868
server,1048576,19322
client,1048576,19895
server,1048576,19273
client,1048576,19769
server,1048576,18198
client,1048576,18728
server,1048576,18314
client,1048576,18810
server,1048576,18559
client,1048576,19100
server,1048576,18738
client,1048576,19328
server,1048576,18625
client,1048576,19218
server,1048576,20951
client,1048576,21545
server,1048576,18927
client,1048576,19496
server,1048576,19366
client,1048576,19893
server,1048576,18486
client,1048576,19196
server,1048576,19224
client,1048576,19741
server,1048576,18472
client,1048576,19254
server,1048576,18868
client,1048576,19398
server,1048576,18553
client,1048576,19054
server,1048576,19666
client,1048576,20176
server,1048576,18639
client,1048576,19191
server,1048576,18528
client,1048576,19098
server,1048576,18314
client,1048576,18804
server,1048576,19583
client,1048576,20126
server,1048576,18712
client,1048576,19207
server,1048576,19383
client,1048576,19876
server,1048576,18477
client,1048576,19016
server,1048576,19473
client,1048576,20198
server,1048576,18588
client,1048576,19069
server,1048576,19176
client,1048576,19724
server,1048576,19136
client,1048576,19632
server,1048576,18866
client,1048576,19432
server,1048576,18797
client,1048576,19274
server,1048576,19265
client,1048576,19732
server,1048576,19059
client,1048576,19567
server,1048576,19541
client,1048576,20070
server,1048576,18614
client,1048576,19124
server,1048576,19538
client,1048576,20141
server,1048576,19217
client,1048576,19868
server,1048576,18377
client,1048576,18842
server,1048576,18310
client,1048576,18781
server,1048576,18808
client,1048576,19355
server,1048576,18548
client,1048576,19033
server,1048576,18907
client,1048576,19396
server,1048576,18823
client,1048576,19314
server,1048576,20078
client,1048576,20548
server,1048576,19178
client,1048576,19925
server,1048576,19810
client,1048576,20321
server,1048576,19131
client,1048576,19688
server,1048576,19357
client,1048576,19873
server,1048576,18457
client,1048576,18948
server,1048576,19070
client,1048576,19603
server,1048576,20248
client,1048576,20740
server,1048576,19575
client,1048576,20086
server,1048576,18973
client,1048576,19647
server,1048576,18481
client,1048576,19020
server,1048576,18763
client,1048576,19313
server,1048576,19048
client,1048576,19680
server,1048576,19214
client,1048576,19779
server,1048576,19756
client,1048576,20244
server,1048576,19699
client,1048576,20209
server,1048576,19008
client,1048576,19559
server,1048576,18436
client,1048576,19005
server,1048576,19869
client,1048576,20396
server,1048576,18384
client,1048576,18886
server,1048576,20033
client,1048576,20549
server,1048576,18662
client,1048576,19304
server,1048576,18958
client,1048576,19510
server,1048576,18470
client,1048576,19006
server,1048576,19926
client,1048576,20627
