sec_lvl,test_id,time
1,0,8
1,0,1
1,0,7478
1,0,8
1,0,5
1,0,142
1,1,2
1,1,1
1,1,16
1,1,2
1,1,1
1,1,100
1,2,1
1,2,1
1,2,16
1,2,2
1,2,2
1,2,102
1,3,1
1,3,1
1,3,15
1,3,2
1,3,1
1,3,125
1,4,1
1,4,1
1,4,24
1,4,2
1,4,2
1,4,143
1,5,2
1,5,1
1,5,24
1,5,2
1,5,1
1,5,134
1,6,1
1,6,1
1,6,15
1,6,2
1,6,1
1,6,155
1,7,2
1,7,0
1,7,14
1,7,1
1,7,1
1,7,90
1,8,1
1,8,1
1,8,15
1,8,2
1,8,1
1,8,104
1,9,1
1,9,1
1,9,15
1,9,2
1,9,1
1,9,96
1,10,1
1,10,1
1,10,14
1,10,2
1,10,1
1,10,156
1,11,1
1,11,2
1,11,34
1,11,3
1,11,2
1,11,152
1,12,1
1,12,1
1,12,16
1,12,2
1,12,1
1,12,97
1,13,1
1,13,0
1,13,14
1,13,2
1,13,1
1,13,99
1,14,1
1,14,1
1,14,15
1,14,2
1,14,2
1,14,89
1,15,1
1,15,0
1,15,15
1,15,2
1,15,1
1,15,145
1,16,2
1,16,1
1,16,21
1,16,2
1,16,1
1,16,93
1,17,1
1,17,1
1,17,19
1,17,2
1,17,1
1,17,157
1,18,2
1,18,1
1,18,24
1,18,2
1,18,2
1,18,445
1,19,1
1,19,1
1,19,14
1,19,2
1,19,1
1,19,90
2,0,2
2,0,1
2,0,14
2,0,2
2,0,1
2,0,188
2,1,1
2,1,1
2,1,15
2,1,2
2,1,2
2,1,90
2,2,1
2,2,1
2,2,16
2,2,2
2,2,2
2,2,92
2,3,2
2,3,0
2,3,14
2,3,2
2,3,2
2,3,98
2,4,1
2,4,1
2,4,17
2,4,2
2,4,1
2,4,254
2,5,2
2,5,1
2,5,18
2,5,2
2,5,1
2,5,90
2,6,1
2,6,1
2,6,15
2,6,2
2,6,1
2,6,96
2,7,2
2,7,1
2,7,14
2,7,2
2,7,1
2,7,98
2,8,1
2,8,1
2,8,14
2,8,2
2,8,1
2,8,97
2,9,1
2,9,0
2,9,23
2,9,3
2,9,1
2,9,191
2,10,1
2,10,1
2,10,15
2,10,1
2,10,2
2,10,90
2,11,1
2,11,1
2,11,16
2,11,2
2,11,2
2,11,141
2,12,0
2,12,1
2,12,14
2,12,2
2,12,1
2,12,121
2,13,1
2,13,1
2,13,15
2,13,2
2,13,1
2,13,124
2,14,2
2,14,1
2,14,23
2,14,2
2,14,1
2,14,151
2,15,1
2,15,0
2,15,18
2,15,2
2,15,2
2,15,88
2,16,2
2,16,1
2,16,16
2,16,3
2,16,1
2,16,172
2,17,1
2,17,0
2,17,14
2,17,1
2,17,2
2,17,90
2,18,2
2,18,0
2,18,14
2,18,2
2,18,1
2,18,198
2,19,1
2,19,0
2,19,14
2,19,1
2,19,1
2,19,118
3,0,1
3,0,0
3,0,14
3,0,2
3,0,1
3,0,98
3,1,1
3,1,1
3,1,14
3,1,2
3,1,1
3,1,95
3,2,1
3,2,1
3,2,14
3,2,1
3,2,1
3,2,101
3,3,2
3,3,1
3,3,15
3,3,1
3,3,2
3,3,100
3,4,1
3,4,0
3,4,15
3,4,2
3,4,2
3,4,137
3,5,1
3,5,1
3,5,16
3,5,1
3,5,2
3,5,90
3,6,2
3,6,1
3,6,20
3,6,3
3,6,2
3,6,131
3,7,1
3,7,1
3,7,13
3,7,2
3,7,1
3,7,89
3,8,1
3,8,1
3,8,14
3,8,3
3,8,1
3,8,96
3,9,2
3,9,1
3,9,28
3,9,3
3,9,2
3,9,369
3,10,1
3,10,0
3,10,14
3,10,1
3,10,1
3,10,96
3,11,1
3,11,1
3,11,14
3,11,3
3,11,2
3,11,155
3,12,2
3,12,1
3,12,21
3,12,2
3,12,1
3,12,125
3,13,1
3,13,1
3,13,16
3,13,2
3,13,1
3,13,144
3,14,1
3,14,1
3,14,15
3,14,2
3,14,2
3,14,91
3,15,1
3,15,0
3,15,14
3,15,2
3,15,1
3,15,90
3,16,1
3,16,1
3,16,14
3,16,2
3,16,2
3,16,146
3,17,1
3,17,0
3,17,14
3,17,2
3,17,1
3,17,102
3,18,1
3,18,1
3,18,13
3,18,1
3,18,1
3,18,92
3,19,2
3,19,1
3,19,14
3,19,2
3,19,1
3,19,166
