sec_lvl,test_id,operation,time
1,0,psk_derive_premaster,3
1,0,sha256_hash_master_secret,23
1,0,sha256_hash_key_expansion,63
1,1,psk_derive_premaster,3
1,1,sha256_hash_master_secret,33
1,1,sha256_hash_key_expansion,109
1,2,psk_derive_premaster,2
1,2,sha256_hash_master_secret,36
1,2,sha256_hash_key_expansion,67
1,3,psk_derive_premaster,2
1,3,sha256_hash_master_secret,35
1,3,sha256_hash_key_expansion,102
1,4,psk_derive_premaster,3
1,4,sha256_hash_master_secret,38
1,4,sha256_hash_key_expansion,100
1,5,psk_derive_premaster,2
1,5,sha256_hash_master_secret,36
1,5,sha256_hash_key_expansion,110
1,6,psk_derive_premaster,2
1,6,sha256_hash_master_secret,39
1,6,sha256_hash_key_expansion,100
1,7,psk_derive_premaster,2
1,7,sha256_hash_master_secret,35
1,7,sha256_hash_key_expansion,101
1,8,psk_derive_premaster,1
1,8,sha256_hash_master_secret,37
1,8,sha256_hash_key_expansion,100
1,9,psk_derive_premaster,2
1,9,sha256_hash_master_secret,36
1,9,sha256_hash_key_expansion,100
1,10,psk_derive_premaster,2
1,10,sha256_hash_master_secret,32
1,10,sha256_hash_key_expansion,96
1,11,psk_derive_premaster,2
1,11,sha256_hash_master_secret,36
1,11,sha256_hash_key_expansion,95
1,12,psk_derive_premaster,2
1,12,sha256_hash_master_secret,36
1,12,sha256_hash_key_expansion,101
1,13,psk_derive_premaster,2
1,13,sha256_hash_master_secret,47
1,13,sha256_hash_key_expansion,106
1,14,psk_derive_premaster,1
1,14,sha256_hash_master_secret,21
1,14,sha256_hash_key_expansion,55
1,15,psk_derive_premaster,1
1,15,sha256_hash_master_secret,37
1,15,sha256_hash_key_expansion,107
1,16,psk_derive_premaster,2
1,16,sha256_hash_master_secret,50
1,16,sha256_hash_key_expansion,105
1,17,psk_derive_premaster,2
1,17,sha256_hash_master_secret,33
1,17,sha256_hash_key_expansion,93
1,18,psk_derive_premaster,3
1,18,sha256_hash_master_secret,34
1,18,sha256_hash_key_expansion,88
1,19,psk_derive_premaster,2
1,19,sha256_hash_master_secret,35
1,19,sha256_hash_key_expansion,106
2,0,psk_derive_premaster,2
2,0,sha256_hash_master_secret,35
2,0,sha256_hash_key_expansion,114
2,1,psk_derive_premaster,3
2,1,sha256_hash_master_secret,38
2,1,sha256_hash_key_expansion,97
2,2,psk_derive_premaster,2
2,2,sha256_hash_master_secret,37
2,2,sha256_hash_key_expansion,226
2,3,psk_derive_premaster,3
2,3,sha256_hash_master_secret,37
2,3,sha256_hash_key_expansion,100
2,4,psk_derive_premaster,4
2,4,sha256_hash_master_secret,32
2,4,sha256_hash_key_expansion,93
2,5,psk_derive_premaster,1
2,5,sha256_hash_master_secret,35
2,5,sha256_hash_key_expansion,84
2,6,psk_derive_premaster,2
2,6,sha256_hash_master_secret,38
2,6,sha256_hash_key_expansion,105
2,7,psk_derive_premaster,2
2,7,sha256_hash_master_secret,35
2,7,sha256_hash_key_expansion,102
2,8,psk_derive_premaster,2
2,8,sha256_hash_master_secret,37
2,8,sha256_hash_key_expansion,106
2,9,psk_derive_premaster,2
2,9,sha256_hash_master_secret,38
2,9,sha256_hash_key_expansion,101
2,10,psk_derive_premaster,2
2,10,sha256_hash_master_secret,21
2,10,sha256_hash_key_expansion,56
2,11,psk_derive_premaster,1
2,11,sha256_hash_master_secret,21
2,11,sha256_hash_key_expansion,68
2,12,psk_derive_premaster,1
2,12,sha256_hash_master_secret,22
2,12,sha256_hash_key_expansion,55
2,13,psk_derive_premaster,1
2,13,sha256_hash_master_secret,31
2,13,sha256_hash_key_expansion,90
2,14,psk_derive_premaster,2
2,14,sha256_hash_master_secret,35
2,14,sha256_hash_key_expansion,91
2,15,psk_derive_premaster,2
2,15,sha256_hash_master_secret,36
2,15,sha256_hash_key_expansion,94
2,16,psk_derive_premaster,2
2,16,sha256_hash_master_secret,35
2,16,sha256_hash_key_expansion,90
2,17,psk_derive_premaster,3
2,17,sha256_hash_master_secret,37
2,17,sha256_hash_key_expansion,95
2,18,psk_derive_premaster,2
2,18,sha256_hash_master_secret,34
2,18,sha256_hash_key_expansion,97
2,19,psk_derive_premaster,1
2,19,sha256_hash_master_secret,31
2,19,sha256_hash_key_expansion,93
3,0,psk_derive_premaster,3
3,0,sha256_hash_master_secret,33
3,0,sha256_hash_key_expansion,93
3,1,psk_derive_premaster,2
3,1,sha256_hash_master_secret,98
3,1,sha256_hash_key_expansion,203
3,2,psk_derive_premaster,1
3,2,sha256_hash_master_secret,36
3,2,sha256_hash_key_expansion,105
3,3,psk_derive_premaster,3
3,3,sha256_hash_master_secret,35
3,3,sha256_hash_key_expansion,102
3,4,psk_derive_premaster,2
3,4,sha256_hash_master_secret,33
3,4,sha256_hash_key_expansion,55
3,5,psk_derive_premaster,3
3,5,sha256_hash_master_secret,35
3,5,sha256_hash_key_expansion,93
3,6,psk_derive_premaster,1
3,6,sha256_hash_master_secret,23
3,6,sha256_hash_key_expansion,56
3,7,psk_derive_premaster,2
3,7,sha256_hash_master_secret,32
3,7,sha256_hash_key_expansion,85
3,8,psk_derive_premaster,2
3,8,sha256_hash_master_secret,31
3,8,sha256_hash_key_expansion,93
3,9,psk_derive_premaster,1
3,9,sha256_hash_master_secret,28
3,9,sha256_hash_key_expansion,61
3,10,psk_derive_premaster,2
3,10,sha256_hash_master_secret,34
3,10,sha256_hash_key_expansion,93
3,11,psk_derive_premaster,1
3,11,sha256_hash_master_secret,34
3,11,sha256_hash_key_expansion,62
3,12,psk_derive_premaster,1
3,12,sha256_hash_master_secret,34
3,12,sha256_hash_key_expansion,122
3,13,psk_derive_premaster,2
3,13,sha256_hash_master_secret,36
3,13,sha256_hash_key_expansion,108
3,14,psk_derive_premaster,2
3,14,sha256_hash_master_secret,32
3,14,sha256_hash_key_expansion,93
3,15,psk_derive_premaster,2
3,15,sha256_hash_master_secret,22
3,15,sha256_hash_key_expansion,55
3,16,psk_derive_premaster,3
3,16,sha256_hash_master_secret,23
3,16,sha256_hash_key_expansion,56
3,17,psk_derive_premaster,2
3,17,sha256_hash_master_secret,34
3,17,sha256_hash_key_expansion,100
3,18,psk_derive_premaster,4
3,18,sha256_hash_master_secret,38
3,18,sha256_hash_key_expansion,105
3,19,psk_derive_premaster,2
3,19,sha256_hash_master_secret,36
3,19,sha256_hash_key_expansion,93
