endpoint,data_size,time
client,1048576,3103
server,1048576,2428
server,1048576,2103
client,1048576,7991
server,1048576,1791
client,1048576,2381
server,1048576,2025
client,1048576,2671
server,1048576,2013
client,1048576,2839
server,1048576,1859
client,1048576,2459
server,1048576,1779
client,1048576,2349
server,1048576,2025
client,1048576,2718
server,1048576,1840
client,1048576,2393
server,1048576,2016
client,1048576,2652
server,1048576,1881
client,1048576,2451
server,1048576,2369
client,1048576,3075
server,1048576,2082
client,1048576,2611
server,1048576,1891
client,1048576,2387
server,1048576,1896
client,1048576,2434
server,1048576,1867
client,1048576,2399
server,1048576,1773
client,1048576,2338
server,1048576,1825
client,1048576,2349
server,1048576,1760
client,1048576,2293
server,1048576,1947
client,1048576,2569
server,1048576,1789
client,1048576,2320
server,1048576,2285
client,1048576,2829
server,1048576,2210
client,1048576,2905
server,1048576,1820
client,1048576,2362
server,1048576,1785
client,1048576,2323
server,1048576,1787
client,1048576,2335
server,1048576,1842
client,1048576,2381
server,1048576,1744
client,1048576,2278
server,1048576,2369
client,1048576,2946
server,1048576,1800
client,1048576,2354
server,1048576,1854
client,1048576,2378
server,1048576,1811
client,1048576,2364
server,1048576,1805
client,1048576,2349
server,1048576,1794
client,1048576,2331
server,1048576,1978
client,1048576,2539
server,1048576,2482
client,1048576,2965
server,1048576,1897
client,1048576,2441
server,1048576,2029
client,1048576,2568
server,1048576,2117
client,1048576,2638
server,1048576,1793
client,1048576,2331
server,1048576,2013
client,1048576,2541
server,1048576,1855
client,1048576,2366
server,1048576,1947
client,1048576,2498
server,1048576,1927
client,1048576,2502
server,1048576,2181
client,1048576,2846
server,1048576,2270
client,1048576,2912
server,1048576,1772
client,1048576,2346
server,1048576,1759
client,1048576,2333
server,1048576,1802
client,1048576,2355
server,1048576,1865
client,1048576,2411
server,1048576,1887
client,1048576,2491
server,1048576,1778
client,1048576,2344
server,1048576,1744
client,1048576,2314
server,1048576,2266
client,1048576,2961
server,1048576,1879
client,1048576,2472
server,1048576,1991
client,1048576,2747
server,1048576,2137
client,1048576,2693
server,1048576,2320
client,1048576,2881
server,1048576,1844
client,1048576,2445
