endpoint,min_input,max_input,time
server,32,8192,8563
client,32,8192,8746
server,32,8192,2458
client,32,8192,2627
server,32,8192,2551
client,32,8192,2753
server,32,8192,3189
client,32,8192,3359
server,32,8192,2709
client,32,8192,8690
server,32,8192,2408
client,32,8192,2598
server,32,8192,2397
client,32,8192,2590
server,32,8192,2494
client,32,8192,2657
server,32,8192,2343
client,32,8192,2530
server,32,8192,2455
client,32,8192,2686
server,32,8192,2507
client,32,8192,2632
server,32,8192,2463
client,32,8192,2619
server,32,8192,2468
client,32,8192,2636
server,32,8192,2455
client,32,8192,2648
server,32,8192,2434
client,32,8192,2652
server,32,8192,2267
client,32,8192,2446
server,32,8192,2373
client,32,8192,2557
server,32,8192,2427
client,32,8192,2654
server,32,8192,2342
client,32,8192,2555
server,32,8192,2677
client,32,8192,2832
server,32,8192,2580
client,32,8192,2745
server,32,8192,2635
client,32,8192,2840
server,32,8192,2575
client,32,8192,2787
server,32,8192,2502
client,32,8192,2656
server,32,8192,2550
client,32,8192,2753
server,32,8192,2697
client,32,8192,2950
server,32,8192,2771
client,32,8192,2997
server,32,8192,2513
client,32,8192,2716
server,32,8192,2620
client,32,8192,2797
server,32,8192,2748
client,32,8192,2982
server,32,8192,2717
client,32,8192,2924
server,32,8192,2613
client,32,8192,2820
server,32,8192,3045
client,32,8192,3235
server,32,8192,2670
client,32,8192,2877
server,32,8192,2657
client,32,8192,2899
server,32,8192,2376
client,32,8192,2580
server,32,8192,2755
client,32,8192,2951
server,32,8192,2908
client,32,8192,3130
server,32,8192,2389
client,32,8192,2581
server,32,8192,2493
client,32,8192,2679
server,32,8192,2543
client,32,8192,2760
server,32,8192,2872
client,32,8192,3134
server,32,8192,2553
client,32,8192,2816
server,32,8192,2438
client,32,8192,2692
server,32,8192,2872
client,32,8192,3095
server,32,8192,2819
client,32,8192,3005
server,32,8192,2544
client,32,8192,2756
server,32,8192,2745
client,32,8192,2972
server,32,8192,2491
client,32,8192,2722
server,32,8192,2568
client,32,8192,2766
server,32,8192,2884
client,32,8192,3096
server,32,8192,2788
client,32,8192,3022
server,32,8192,2672
client,32,8192,2899
server,32,8192,2754
client,32,8192,2952
server,32,8192,2956
client,32,8192,3196
server,32,8192,2558
client,32,8192,2753
server,32,8192,2666
client,32,8192,2882
server,32,8192,2721
client,32,8192,2909
server,32,8192,2823
client,32,8192,2990
server,32,8192,2650
client,32,8192,2943
server,32,8192,2676
client,32,8192,2901
server,32,8192,2906
client,32,8192,3095
server,32,8192,2838
client,32,8192,3084
server,32,8192,2788
client,32,8192,3047
server,32,8192,2569
client,32,8192,2826
server,32,8192,2838
client,32,8192,3035
server,32,8192,2470
client,32,8192,2652
server,32,8192,2692
client,32,8192,2930
server,32,8192,2660
client,32,8192,2888
server,32,8192,2995
client,32,8192,3175
server,32,8192,2641
client,32,8192,2784
server,32,8192,2571
client,32,8192,2801
server,32,8192,2839
client,32,8192,3053
server,32,8192,2413
client,32,8192,2597
server,32,8192,2806
client,32,8192,2974
server,32,8192,2615
client,32,8192,2850
server,32,8192,2460
client,32,8192,2664
server,32,8192,2768
client,32,8192,2966
server,32,8192,2620
client,32,8192,2824
server,32,8192,2949
client,32,8192,3218
server,32,8192,2570
client,32,8192,2784
server,32,8192,2893
client,32,8192,3082
server,32,8192,2642
client,32,8192,2827
server,32,8192,2756
client,32,8192,2992
server,32,8192,2540
client,32,8192,2737
server,32,8192,3169
client,32,8192,3334
server,32,8192,2660
client,32,8192,9058
server,32,8192,2710
client,32,8192,2922
server,32,8192,2599
client,32,8192,2808
server,32,8192,2236
client,32,8192,2413
server,32,8192,2435
client,32,8192,2631
server,32,8192,2432
client,32,8192,2661
server,32,8192,2310
client,32,8192,2524
server,32,8192,2503
client,32,8192,2697
server,32,8192,2273
client,32,8192,2471
server,32,8192,2561
client,32,8192,2773
server,32,8192,2222
client,32,8192,2446
server,32,8192,2317
client,32,8192,2517
server,32,8192,2402
client,32,8192,2587
server,32,8192,2261
client,32,8192,2489
server,32,8192,2193
client,32,8192,2408
server,32,8192,2836
client,32,8192,3021
server,32,8192,2828
client,32,8192,3062
server,32,8192,2829
client,32,8192,3075
server,32,8192,2596
client,32,8192,2820
server,32,8192,2778
client,32,8192,2979
server,32,8192,2590
client,32,8192,2757
server,32,8192,2916
client,32,8192,3140
server,32,8192,2588
client,32,8192,2761
server,32,8192,2671
client,32,8192,2906
server,32,8192,2694
client,32,8192,2998
server,32,8192,2978
client,32,8192,3206
server,32,8192,2593
client,32,8192,2769
server,32,8192,2719
client,32,8192,2967
server,32,8192,2682
client,32,8192,2948
server,32,8192,2624
client,32,8192,2784
server,32,8192,2550
client,32,8192,2740
server,32,8192,3063
client,32,8192,3290
server,32,8192,2571
client,32,8192,2771
server,32,8192,2628
client,32,8192,2849
server,32,8192,2431
client,32,8192,2624
server,32,8192,2812
client,32,8192,3067
server,32,8192,2638
client,32,8192,2850
server,32,8192,2933
client,32,8192,3112
server,32,8192,2690
client,32,8192,2865
server,32,8192,2665
client,32,8192,2934
server,32,8192,2841
client,32,8192,3083
server,32,8192,2583
client,32,8192,2769
server,32,8192,2581
client,32,8192,2747
server,32,8192,2582
client,32,8192,2814
server,32,8192,2586
client,32,8192,2816
server,32,8192,2620
client,32,8192,2819
server,32,8192,2523
client,32,8192,2697
server,32,8192,2636
client,32,8192,2854
server,32,8192,2584
client,32,8192,2828
server,32,8192,2957
client,32,8192,3167
server,32,8192,2702
client,32,8192,2895
server,32,8192,2723
client,32,8192,2921
server,32,8192,3109
client,32,8192,3358
server,32,8192,2587
client,32,8192,2762
server,32,8192,2591
client,32,8192,2803
server,32,8192,2439
client,32,8192,2637
server,32,8192,2566
client,32,8192,2760
server,32,8192,2363
client,32,8192,2560
server,32,8192,2526
client,32,8192,2702
server,32,8192,2555
client,32,8192,2763
server,32,8192,2480
client,32,8192,2702
server,32,8192,2899
client,32,8192,3060
server,32,8192,2481
client,32,8192,2647
server,32,8192,2434
client,32,8192,2640
server,32,8192,2936
client,32,8192,3190
server,32,8192,2530
client,32,8192,2693
server,32,8192,2551
client,32,8192,2760
server,32,8192,2949
client,32,8192,3190
server,32,8192,2525
client,32,8192,2717
server,32,8192,2683
client,32,8192,2870
server,32,8192,2513
client,32,8192,2719
server,32,8192,2419
client,32,8192,2654
server,32,8192,2504
client,32,8192,2730
server,32,8192,2618
client,32,8192,2790
server,32,8192,2650
client,32,8192,2819
server,32,8192,2587
client,32,8192,2790
server,32,8192,2491
client,32,8192,2722
server,32,8192,2903
client,32,8192,3130
server,32,8192,2510
client,32,8192,2681
server,32,8192,2703
client,32,8192,2935
server,32,8192,2492
client,32,8192,2712
server,32,8192,2678
client,32,8192,2878
server,32,8192,3290
client,32,8192,3581
server,32,8192,2641
client,32,8192,2862
server,32,8192,2625
client,32,8192,2866
server,32,8192,2765
client,32,8192,2953
server,32,8192,2474
client,32,8192,2668
server,32,8192,2759
client,32,8192,2973
server,32,8192,2615
client,32,8192,2818
server,32,8192,2495
client,32,8192,2738
server,32,8192,2809
client,32,8192,3054
server,32,8192,2544
client,32,8192,2768
server,32,8192,2519
client,32,8192,2688
server,32,8192,2721
client,32,8192,2965
server,32,8192,2416
client,32,8192,2638
server,32,8192,2727
client,32,8192,2927
server,32,8192,2802
client,32,8192,3018
server,32,8192,2558
client,32,8192,2795
server,32,8192,2621
client,32,8192,2823
server,32,8192,3051
client,32,8192,3285
server,32,8192,2656
client,32,8192,2849
server,32,8192,2618
client,32,8192,2855
server,32,8192,2669
client,32,8192,2907
server,32,8192,2507
client,32,8192,2707
server,32,8192,2523
client,32,8192,2730
server,32,8192,2719
client,32,8192,2975
server,32,8192,2623
client,32,8192,2848
server,32,8192,2636
client,32,8192,2866
server,32,8192,2792
client,32,8192,2982
server,32,8192,2625
client,32,8192,2854
server,32,8192,2664
client,32,8192,2902
server,32,8192,2737
client,32,8192,2910
server,32,8192,2580
client,32,8192,2764
server,32,8192,2543
client,32,8192,2770
server,32,8192,2392
client,32,8192,2633
server,32,8192,2602
client,32,8192,2810
server,32,8192,2814
client,32,8192,3011
server,32,8192,2924
client,32,8192,3202
server,32,8192,2562
client,32,8192,2790
server,32,8192,2927
client,32,8192,3144
server,32,8192,2652
client,32,8192,2846
server,32,8192,2559
client,32,8192,2763
server,32,8192,2483
client,32,8192,2700
server,32,8192,2509
client,32,8192,2717
server,32,8192,2906
