sec_lvl,test_id,cycles,time
1,0,36302,13
1,0,2593,0
1,0,630099,243
1,0,2593,1
1,0,10372,3
1,0,217812,83
1,1,20744,8
1,1,2593,0
1,1,10372,3
1,1,2593,1
1,1,10372,3
1,1,212626,82
1,2,20744,7
1,2,0,1
1,2,10372,3
1,2,2593,2
1,2,7779,3
1,2,207440,80
1,3,20744,8
1,3,2593,0
1,3,10372,3
1,3,2593,1
1,3,10372,4
1,3,217812,84
1,4,18151,7
1,4,2593,1
1,4,12965,4
1,4,2593,1
1,4,10372,3
1,4,212626,81
1,5,20744,7
1,5,0,1
1,5,10372,4
1,5,2593,1
1,5,7779,3
1,5,204847,78
1,6,18151,6
1,6,0,0
1,6,10372,3
1,6,2593,1
1,6,31116,12
1,6,210033,80
1,7,18151,7
1,7,2593,1
1,7,12965,4
1,7,2593,1
1,7,7779,3
1,7,202254,78
1,8,20744,7
1,8,0,1
1,8,7779,4
1,8,2593,1
1,8,7779,3
1,8,290416,111
1,9,20744,8
1,9,2593,0
1,9,23337,7
1,9,2593,1
1,9,10372,4
1,9,222998,86
1,10,18151,6
1,10,0,1
1,10,10372,3
1,10,2593,1
1,10,7779,3
1,10,316346,122
1,11,18151,6
1,11,0,1
1,11,10372,4
1,11,2593,1
1,11,7779,3
1,11,202254,78
1,12,18151,6
1,12,2593,1
1,12,10372,4
1,12,2593,1
1,12,7779,4
1,12,202254,78
1,13,18151,7
1,13,0,1
1,13,10372,4
1,13,2593,0
1,13,7779,3
1,13,202254,78
1,14,20744,7
1,14,0,1
1,14,10372,4
1,14,2593,1
1,14,7779,12
1,14,204847,78
1,15,18151,7
1,15,0,1
1,15,10372,3
1,15,2593,1
1,15,7779,3
1,15,204847,78
1,16,20744,7
1,16,2593,1
1,16,10372,4
1,16,2593,1
1,16,10372,3
1,16,246335,94
1,17,18151,6
1,17,2593,1
1,17,10372,3
1,17,2593,2
1,17,7779,3
1,17,202254,78
1,18,20744,7
1,18,2593,1
1,18,10372,3
1,18,2593,1
1,18,10372,3
1,18,202254,77
1,19,20744,7
1,19,2593,1
1,19,10372,3
1,19,2593,1
1,19,7779,3
1,19,202254,77
1,20,18151,7
1,20,2593,1
1,20,10372,4
1,20,2593,0
1,20,7779,3
1,20,202254,77
1,21,18151,6
1,21,0,1
1,21,7779,4
1,21,2593,1
1,21,7779,3
1,21,202254,78
1,22,20744,7
1,22,2593,1
1,22,10372,3
1,22,2593,1
1,22,7779,3
1,22,261893,100
1,23,18151,7
1,23,2593,1
1,23,10372,3
1,23,2593,1
1,23,7779,3
1,23,202254,79
1,24,20744,7
1,24,2593,0
1,24,12965,4
1,24,2593,1
1,24,7779,3
1,24,228184,88
1,25,18151,7
1,25,2593,1
1,25,33709,13
1,25,2593,1
1,25,7779,3
1,25,202254,77
1,26,18151,7
1,26,2593,1
1,26,10372,4
1,26,5186,1
1,26,7779,3
1,26,202254,78
1,27,18151,7
1,27,0,1
1,27,10372,4
1,27,2593,1
1,27,36302,13
1,27,204847,78
1,28,20744,7
1,28,2593,1
1,28,10372,3
1,28,2593,1
1,28,7779,3
1,28,202254,78
1,29,23337,8
1,29,2593,1
1,29,10372,3
1,29,2593,1
1,29,7779,3
1,29,204847,79
1,30,18151,7
1,30,2593,0
