endpoint,keylen,test_id,time
client,1,31,1
server,1,31,1
client,1,31,2
client,1,31,29676
server,1,31,5236
server,1,31,19855
client,1,32,13
server,1,32,1
server,1,32,1
client,1,32,2
client,1,32,5
server,1,32,15
server,1,32,1
client,1,32,9702
server,1,32,40560
client,1,32,10241
server,1,32,3
server,1,32,1
server,1,32,1
client,1,32,1
client,1,32,1
server,1,32,5251
client,1,32,31394
server,1,32,19740
server,1,33,2
client,1,33,9
client,1,33,1
client,1,33,3
server,1,33,1
server,1,33,16
client,1,33,10505
server,1,33,1
server,1,33,41292
client,1,33,10517
server,1,33,4
client,1,33,1
client,1,33,2
server,1,33,2
server,1,33,2
client,1,33,31167
server,1,33,5225
server,1,33,19460
client,1,34,12
server,1,34,2
server,1,34,1
client,1,34,1
client,1,34,5
server,1,34,14
server,1,34,1
server,1,34,40156
client,1,34,9451
client,1,34,10306
server,1,34,3
client,1,34,1
client,1,34,2
server,1,34,1
client,1,34,30436
server,1,34,1
server,1,34,5274
server,1,34,19300
client,1,35,9
server,1,35,1
client,1,35,1
server,1,35,1
client,1,35,5
client,1,35,9862
server,1,35,14
client,1,35,10523
client,1,35,1
server,1,35,2
client,1,35,1
client,1,35,30462
server,1,35,41044
server,1,35,2
server,1,35,1
server,1,35,1
server,1,35,5347
server,1,35,19567
server,1,36,1
client,1,36,12
client,1,36,1
server,1,36,1
server,1,36,15
client,1,36,5
client,1,36,9443
server,1,36,2
client,1,36,10326
client,1,36,1
server,1,36,40253
client,1,36,1
client,1,36,31389
server,1,36,3
server,1,36,1
server,1,36,1
server,1,36,5250
server,1,36,19748
server,1,37,1
client,1,37,8
server,1,37,1
client,1,37,2
client,1,37,5
server,1,37,14
client,1,37,9634
client,1,37,10754
server,1,37,2
client,1,37,1
server,1,37,40157
client,1,37,2
server,1,37,2
client,1,37,31274
server,1,37,1
server,1,37,1
server,1,37,5213
server,1,37,19856
client,1,38,9
server,1,38,1
client,1,38,1
server,1,38,1
client,1,38,5
server,1,38,15
client,1,38,11122
client,1,38,10325
server,1,38,2
server,1,38,41938
client,1,38,1
server,1,38,4
client,1,38,1
client,1,38,30986
server,1,38,1
server,1,38,1
server,1,38,5617
server,1,38,20391
server,1,39,1
client,1,39,9
server,1,39,1
server,1,39,15
client,1,39,1
server,1,39,2
client,1,39,5
server,1,39,40709
server,1,39,3
client,1,39,9807
server,1,39,1
server,1,39,2
client,1,39,10176
client,1,39,1
server,1,39,5148
client,1,39,2
client,1,39,31163
server,1,39,19425
server,1,40,1
client,1,40,9
server,1,40,0
client,1,40,1
client,1,40,4
server,1,40,15
client,1,40,9627
server,1,40,2
client,1,40,10790
server,1,40,40409
client,1,40,1
server,1,40,4
client,1,40,2
server,1,40,1
client,1,40,31099
server,1,40,1
server,1,40,5602
server,1,40,19800
server,1,41,1
client,1,41,9
server,1,41,0
client,1,41,1
server,1,41,15
client,1,41,5
server,1,41,2
client,1,41,10268
server,1,41,40866
client,1,41,10391
client,1,41,1
server,1,41,3
client,1,41,2
server,1,41,1
client,1,41,31128
server,1,41,1
server,1,41,5239
server,1,41,20060
server,1,42,1
client,1,42,8
server,1,42,0
client,1,42,2
client,1,42,5
server,1,42,14
client,1,42,9481
client,1,42,10072
server,1,42,2
client,1,42,1
server,1,42,39847
server,1,42,4
server,1,42,1
client,1,42,1
client,1,42,30807
server,1,42,1
server,1,42,5164
server,1,42,19646
server,1,43,1
client,1,43,13
server,1,43,1
client,1,43,1
client,1,43,5
server,1,43,14
client,1,43,9657
client,1,43,10071
server,1,43,2
client,1,43,4
server,1,43,40415
server,1,43,4
client,1,43,1
client,1,43,30882
server,1,43,2
server,1,43,1
server,1,43,5399
server,1,43,20111
client,1,44,13
server,1,44,1
client,1,44,2
server,1,44,1
server,1,44,15
server,1,44,2
client,1,44,5
server,1,44,40251
client,1,44,9617
client,1,44,10461
server,1,44,3
client,1,44,1
server,1,44,2
server,1,44,2
client,1,44,2
server,1,44,5310
server,1,44,19548
client,1,44,30490
server,1,45,1
client,1,45,9
server,1,45,12
client,1,45,1
server,1,45,15
server,1,45,18
client,1,45,3
server,1,45,40405
client,1,45,9839
server,1,45,3
client,1,45,10039
server,1,45,1
client,1,45,1
server,1,45,1
client,1,45,2
server,1,45,5204
client,1,45,30968
server,1,45,19698
server,1,46,1
client,1,46,9
client,1,46,1
server,1,46,1
client,1,46,4
server,1,46,14
server,1,46,1
client,1,46,11516
server,1,46,42494
client,1,46,11106
server,1,46,3
server,1,46,1
client,1,46,1
server,1,46,1
client,1,46,1
server,1,46,8699
client,1,46,34103
server,1,46,19951
client,1,47,9
server,1,47,1
server,1,47,1
client,1,47,1
server,1,47,14
server,1,47,1
client,1,47,4
server,1,47,40566
client,1,47,9763
client,1,47,10460
server,1,47,4
client,1,47,1
server,1,47,1
server,1,47,1
client,1,47,1
server,1,47,5331
client,1,47,31133
server,1,47,19912
server,1,48,2
client,1,48,9
client,1,48,1
server,1,48,1
client,1,48,5
client,1,48,9824
server,1,48,15
server,1,48,1
client,1,48,10214
client,1,48,1
server,1,48,40693
server,1,48,4
client,1,48,1
server,1,48,1
client,1,48,31371
server,1,48,1
server,1,48,5328
server,1,48,19948
client,1,49,9
server,1,49,1
server,1,49,0
client,1,49,1
server,1,49,15
client,1,49,5
server,1,49,3
client,1,49,9595
server,1,49,40851
client,1,49,10600
server,1,49,3
server,1,49,1
client,1,49,1
server,1,49,1
client,1,49,2
server,1,49,5803
client,1,49,31108
server,1,49,19774
server,1,50,1
client,1,50,8
client,1,50,2
server,1,50,1
server,1,50,14
client,1,50,6
client,1,50,9636
server,1,50,1
client,1,50,10452
client,1,50,1
client,1,50,2
server,1,50,40564
server,1,50,3
client,1,50,31050
server,1,50,1
server,1,50,1
server,1,50,5343
server,1,50,19556
client,1,51,9
server,1,51,1
client,1,51,2
client,1,51,7
server,1,51,0
client,1,51,9449
server,1,51,14
client,1,51,10235
client,1,51,1
client,1,51,1
server,1,51,2
server,1,51,40197
client,1,51,30935
server,1,51,4
server,1,51,1
server,1,51,1
server,1,51,5158
server,1,51,19970
server,1,52,1
client,1,52,14
server,1,52,1
client,1,52,1
client,1,52,5
server,1,52,15
client,1,52,9688
client,1,52,10731
server,1,52,2
server,1,52,40919
client,1,52,1
client,1,52,1
server,1,52,4
client,1,52,31207
server,1,52,1
server,1,52,2
server,1,52,5748
server,1,52,20356
client,1,53,15
server,1,53,1
server,1,53,1
client,1,53,1
server,1,53,15
client,1,53,4
server,1,53,2
client,1,53,11367
server,1,53,42686
client,1,53,10535
server,1,53,4
server,1,53,1
client,1,53,1
server,1,53,1
client,1,53,1
client,1,53,30643
server,1,53,6094
server,1,53,20017
client,1,54,9
server,1,54,1
server,1,54,1
client,1,54,1
server,1,54,15
client,1,54,4
client,1,54,9601
server,1,54,1
server,1,54,40402
client,1,54,10576
server,1,54,3
client,1,54,1
server,1,54,1
client,1,54,1
server,1,54,1
client,1,54,30983
server,1,54,5666
server,1,54,20402
client,1,55,8
server,1,55,1
client,1,55,1
server,1,55,0
server,1,55,15
client,1,55,4
client,1,55,9964
server,1,55,2
client,1,55,10630
server,1,55,41445
server,1,55,3
client,1,55,1
server,1,55,1
client,1,55,1
server,1,55,1
client,1,55,31210
server,1,55,5940
server,1,55,20035
client,1,56,9
server,1,56,1
client,1,56,1
server,1,56,1
client,1,56,4
client,1,56,9679
server,1,56,14
client,1,56,10756
server,1,56,1
client,1,56,1
server,1,56,40493
server,1,56,4
client,1,56,2
server,1,56,1
client,1,56,31462
server,1,56,1
server,1,56,5311
server,1,56,19815
server,1,57,1
client,1,57,8
server,1,57,1
client,1,57,1
client,1,57,5
server,1,57,14
server,1,57,2
client,1,57,9687
server,1,57,40180
client,1,57,10633
server,1,57,3
client,1,57,0
server,1,57,2
client,1,57,2
client,1,57,31381
server,1,57,1
server,1,57,5543
server,1,57,19993
server,1,58,1
client,1,58,9
client,1,58,1
server,1,58,1
server,1,58,14
client,1,58,4
server,1,58,2
client,1,58,9876
server,1,58,40563
server,1,58,3
client,1,58,10299
server,1,58,1
client,1,58,1
server,1,58,2
client,1,58,1
server,1,58,5231
server,1,58,19861
client,1,58,31235
server,1,59,1
client,1,59,9
server,1,59,0
client,1,59,2
client,1,59,4
server,1,59,15
client,1,59,9952
client,1,59,10865
server,1,59,1
server,1,59,40098
client,1,59,1
client,1,59,1
server,1,59,3
client,1,59,31519
server,1,59,1
server,1,59,1
server,1,59,5807
server,1,59,19581
client,1,60,9
server,1,60,1
server,1,60,1
client,1,60,1
client,1,60,5
server,1,60,15
client,1,60,9717
server,1,60,2
client,1,60,10715
server,1,60,40482
client,1,60,1
server,1,60,3
client,1,60,2
server,1,60,1
server,1,60,1
client,1,60,32143
server,1,60,5996
server,1,60,19969
client,1,61,9
server,1,61,1
server,1,61,1
client,1,61,1
client,1,61,4
server,1,61,14
client,1,61,9789
server,1,61,2
client,1,61,10410
server,1,61,40520
client,1,61,1
server,1,61,3
client,1,61,1
server,1,61,1
server,1,61,1
client,1,61,31216
server,1,61,5596
server,1,61,19742
server,1,62,1
client,1,62,9
server,1,62,0
client,1,62,1
server,1,62,15
server,1,62,2
client,1,62,4
server,1,62,43325
server,1,62,2
client,1,62,11829
client,1,62,10542
server,1,62,1
server,1,62,1
client,1,62,1
client,1,62,1
server,1,62,5666
server,1,62,19790
client,1,62,30671
server,1,63,1
server,1,63,1
client,1,63,9
client,1,63,1
server,1,63,15
server,1,63,1
client,1,63,3
server,1,63,40570
client,1,63,9845
server,1,63,3
client,1,63,10491
server,1,63,1
client,1,63,1
server,1,63,2
client,1,63,2
server,1,63,5415
client,1,63,30878
server,1,63,19537
server,1,64,1
client,1,64,9
server,1,64,1
server,1,64,14
client,1,64,1
server,1,64,2
server,1,64,40251
client,1,64,5
client,1,64,9506
server,1,64,3
client,1,64,10605
client,1,64,1
server,1,64,1
client,1,64,1
client,1,64,31970
server,1,64,2
server,1,64,5333
server,1,64,19544
server,1,65,2
client,1,65,9
client,1,65,1
server,1,65,1
server,1,65,15
client,1,65,5
client,1,65,11500
server,1,65,2
server,1,65,42836
client,1,65,10297
server,1,65,3
client,1,65,2
server,1,65,1
client,1,65,2
server,1,65,1
client,1,65,30804
server,1,65,5718
server,1,65,20710
client,1,66,8
server,1,66,1
server,1,66,1
client,1,66,2
server,1,66,15
client,1,66,5
server,1,66,2
client,1,66,9789
client,1,66,10529
server,1,66,40367
server,1,66,3
client,1,66,1
client,1,66,2
server,1,66,1
server,1,66,1
client,1,66,31548
server,1,66,5204
server,1,66,19849
server,1,67,1
client,1,67,9
server,1,67,1
client,1,67,2
client,1,67,6
client,1,67,9892
server,1,67,15
server,1,67,1
client,1,67,10646
server,1,67,40669
client,1,67,1
server,1,67,3
client,1,67,2
client,1,67,31026
server,1,67,1
server,1,67,1
server,1,67,5209
server,1,67,19957
client,1,68,9
server,1,68,1
client,1,68,2
server,1,68,0
server,1,68,15
client,1,68,7
server,1,68,3
client,1,68,9601
server,1,68,40755
server,1,68,3
client,1,68,10652
server,1,68,1
client,1,68,1
server,1,68,1
server,1,68,5873
client,1,68,2
server,1,68,21743
client,1,68,30664
client,1,69,8
server,1,69,1
server,1,69,0
client,1,69,1
server,1,69,14
client,1,69,4
server,1,69,1
client,1,69,9494
server,1,69,40358
server,1,69,4
client,1,69,10310
server,1,69,1
client,1,69,1
server,1,69,1
server,1,69,5376
client,1,69,2
server,1,69,19985
client,1,69,31188
server,1,70,2
client,1,70,8
server,1,70,0
client,1,70,11
client,1,70,3
server,1,70,16
server,1,70,17
client,1,70,9894
server,1,70,40554
client,1,70,10349
server,1,70,3
client,1,70,1
client,1,70,2
server,1,70,1
client,1,70,30603
server,1,70,2
server,1,70,5531
server,1,70,19940
client,1,71,9
server,1,71,1
server,1,71,1
client,1,71,1
server,1,71,14
client,1,71,5
client,1,71,9817
server,1,71,2
client,1,71,10452
client,1,71,1
server,1,71,40693
client,1,71,2
client,1,71,31381
server,1,71,4
server,1,71,1
server,1,71,1
server,1,71,5330
server,1,71,19663
client,1,72,9
server,1,72,1
server,1,72,1
client,1,72,1
client,1,72,4
server,1,72,16
server,1,72,2
client,1,72,9643
server,1,72,40473
client,1,72,10307
server,1,72,4
client,1,72,1
server,1,72,1
client,1,72,2
server,1,72,1
client,1,72,31340
server,1,72,5397
server,1,72,19890
server,1,73,1
client,1,73,8
server,1,73,1
server,1,73,14
client,1,73,1
server,1,73,2
client,1,73,5
server,1,73,40586
server,1,73,3
client,1,73,10291
server,1,73,1
client,1,73,10187
server,1,73,1
client,1,73,1
client,1,73,2
server,1,73,5768
client,1,73,32468
server,1,73,19967
client,1,74,8
server,1,74,2
server,1,74,1
client,1,74,1
client,1,74,4
server,1,74,22
client,1,74,10272
client,1,74,10544
server,1,74,1
client,1,74,1
server,1,74,41153
server,1,74,4
client,1,74,2
server,1,74,1
client,1,74,32060
server,1,74,1
server,1,74,5436
server,1,74,21993
server,1,75,1
client,1,75,9
client,1,75,1
server,1,75,0
client,1,75,6
server,1,75,14
client,1,75,11595
server,1,75,2
server,1,75,43316
client,1,75,10363
server,1,75,3
client,1,75,1
server,1,75,1
client,1,75,1
client,1,75,29747
server,1,75,1
server,1,75,5869
server,1,75,19726
server,1,76,1
client,1,76,9
server,1,76,1
client,1,76,1
client,1,76,5
server,1,76,15
client,1,76,9558
server,1,76,2
client,1,76,10407
server,1,76,40091
client,1,76,1
server,1,76,4
client,1,76,1
server,1,76,1
server,1,76,2
client,1,76,31416
server,1,76,5478
server,1,76,19732
server,1,77,1
client,1,77,8
server,1,77,1
client,1,77,2
client,1,77,7
server,1,77,15
client,1,77,11882
client,1,77,10224
server,1,77,2
client,1,77,1
server,1,77,42902
client,1,77,1
server,1,77,3
client,1,77,30914
server,1,77,1
server,1,77,1
server,1,77,5888
server,1,77,20037
server,1,78,1
client,1,78,9
server,1,78,1
client,1,78,1
client,1,78,5
server,1,78,14
client,1,78,9680
client,1,78,11251
server,1,78,2
client,1,78,1
server,1,78,40598
client,1,78,2
server,1,78,4
server,1,78,1
client,1,78,33460
server,1,78,2
server,1,78,7875
server,1,78,19890
client,1,79,9
server,1,79,1
server,1,79,1
server,1,79,15
client,1,79,2
client,1,79,5
server,1,79,1
client,1,79,11246
client,1,79,10344
server,1,79,42664
server,1,79,3
client,1,79,1
client,1,79,1
server,1,79,1
client,1,79,31527
server,1,79,1
server,1,79,5692
server,1,79,20177
client,1,80,13
server,1,80,1
client,1,80,2
client,1,80,5
server,1,80,1
server,1,80,15
client,1,80,9883
server,1,80,2
server,1,80,40533
client,1,80,10361
server,1,80,3
server,1,80,1
client,1,80,1
server,1,80,1
client,1,80,1
server,1,80,5261
client,1,80,31331
server,1,80,19879
client,1,81,9
server,1,81,2
server,1,81,1
client,1,81,1
client,1,81,3
server,1,81,15
client,1,81,12009
client,1,81,10636
server,1,81,17
client,1,81,1
server,1,81,43448
client,1,81,2
server,1,81,2
server,1,81,1
client,1,81,30019
server,1,81,1
server,1,81,5874
server,1,81,19427
client,1,82,13
server,1,82,1
server,1,82,1
client,1,82,1
server,1,82,14
client,1,82,5
server,1,82,2
client,1,82,9566
server,1,82,40333
client,1,82,10309
server,1,82,3
client,1,82,1
server,1,82,1
server,1,82,1
client,1,82,1
client,1,82,31376
server,1,82,5223
server,1,82,19976
server,1,83,2
client,1,83,9
client,1,83,0
server,1,83,1
client,1,83,5
client,1,83,9842
server,1,83,15
client,1,83,11000
client,1,83,1
server,1,83,2
client,1,83,1
server,1,83,40449
server,1,83,3
client,1,83,31396
server,1,83,1
server,1,83,1
server,1,83,5321
server,1,83,19512
client,1,84,8
server,1,84,1
client,1,84,1
server,1,84,1
client,1,84,5
client,1,84,9668
server,1,84,14
client,1,84,10495
client,1,84,1
server,1,84,2
client,1,84,1
client,1,84,31157
server,1,84,40391
server,1,84,3
server,1,84,1
server,1,84,1
server,1,84,5291
server,1,84,20783
client,1,85,8
server,1,85,1
server,1,85,1
client,1,85,1
server,1,85,15
client,1,85,5
server,1,85,2
client,1,85,9548
client,1,85,10430
server,1,85,40453
client,1,85,1
server,1,85,4
client,1,85,2
server,1,85,1
client,1,85,31206
server,1,85,2
server,1,85,5181
server,1,85,21916
client,1,86,9
server,1,86,1
server,1,86,0
client,1,86,1
client,1,86,6
server,1,86,15
client,1,86,9476
server,1,86,2
server,1,86,40405
client,1,86,10283
server,1,86,4
server,1,86,1
client,1,86,1
client,1,86,2
server,1,86,1
client,1,86,31125
server,1,86,5331
server,1,86,19883
client,1,87,8
server,1,87,1
server,1,87,1
client,1,87,1
server,1,87,15
client,1,87,6
server,1,87,2
server,1,87,40305
client,1,87,10028
server,1,87,3
client,1,87,10472
server,1,87,1
client,1,87,1
server,1,87,1
client,1,87,2
server,1,87,5405
client,1,87,31321
server,1,87,19910
client,1,88,9
server,1,88,1
server,1,88,1
client,1,88,1
client,1,88,3
server,1,88,15
client,1,88,11090
client,1,88,10714
server,1,88,2
client,1,88,1
server,1,88,41442
client,1,88,1
server,1,88,4
client,1,88,31183
server,1,88,2
server,1,88,1
server,1,88,5386
server,1,88,19718
server,1,89,1
client,1,89,8
client,1,89,1
server,1,89,0
server,1,89,15
client,1,89,6
client,1,89,9469
server,1,89,2
client,1,89,11286
server,1,89,40053
client,1,89,1
server,1,89,4
server,1,89,1
client,1,89,2
client,1,89,30988
server,1,89,1
server,1,89,5816
server,1,89,19895
server,1,90,1
client,1,90,9
client,1,90,1
client,1,90,5
server,1,90,0
server,1,90,15
client,1,90,9912
client,1,90,10662
server,1,90,1
client,1,90,1
server,1,90,40441
client,1,90,2
server,1,90,3
client,1,90,30850
server,1,90,1
server,1,90,1
server,1,90,6047
server,1,90,19909
server,1,91,1
client,1,91,9
client,1,91,1
server,1,91,1
server,1,91,14
client,1,91,7
server,1,91,2
server,1,91,41179
client,1,91,9753
server,1,91,4
client,1,91,10543
client,1,91,1
server,1,91,1
server,1,91,1
client,1,91,2
server,1,91,5458
client,1,91,30515
server,1,91,19482
server,1,92,2
client,1,92,8
server,1,92,1
client,1,92,1
server,1,92,16
client,1,92,4
client,1,92,9612
server,1,92,1
client,1,92,10314
server,1,92,40728
client,1,92,1
server,1,92,5
client,1,92,1
server,1,92,1
client,1,92,30763
server,1,92,1
server,1,92,5728
server,1,92,19638
client,1,93,9
server,1,93,1
