sec_lvl,test_id,operation,cycles,time
1,0,parse_server_ecdh_params,25930,8
1,0,rsa_verify_with_sha512,1099432,423
1,0,ecdh_make_public,64659048,24937
1,0,ecdh_calc_secret,82625945,31874
1,0,rsa_sign_with_sha256,253574656,97795
1,1,parse_server_ecdh_params,20744,7
1,1,rsa_verify_with_sha512,5598287,2160
1,1,ecdh_make_public,57279370,22092
1,1,ecdh_calc_secret,57014884,21990
1,1,rsa_sign_with_sha256,194060120,74842
1,2,parse_server_ecdh_params,18151,6
1,2,rsa_verify_with_sha512,5375289,2074
1,2,ecdh_make_public,59270794,22860
1,2,ecdh_calc_secret,57095267,22020
1,2,rsa_sign_with_sha256,173839906,67043
1,3,parse_server_ecdh_params,20744,8
1,3,rsa_verify_with_sha512,5307871,2048
1,3,ecdh_make_public,75324057,29048
1,3,ecdh_calc_secret,71911669,27731
1,3,rsa_sign_with_sha256,168511291,64989
1,4,parse_server_ecdh_params,18151,6
1,4,rsa_verify_with_sha512,5733123,2212
1,4,ecdh_make_public,68662640,26479
1,4,ecdh_calc_secret,60704723,23415
1,4,rsa_sign_with_sha256,168918392,65146
1,5,parse_server_ecdh_params,23337,8
1,5,rsa_verify_with_sha512,6560290,2531
1,5,ecdh_make_public,67809543,26153
1,5,ecdh_calc_secret,90967626,35084
1,5,rsa_sign_with_sha256,172107782,66374
1,6,parse_server_ecdh_params,51860,18
1,6,rsa_verify_with_sha512,5919819,2281
1,6,ecdh_make_public,82400354,31780
1,6,ecdh_calc_secret,94470769,36434
1,6,rsa_sign_with_sha256,111939810,43169
1,7,parse_server_ecdh_params,18151,6
1,7,rsa_verify_with_sha512,4882619,1882
1,7,ecdh_make_public,60271692,23246
1,7,ecdh_calc_secret,57538670,22191
1,7,rsa_sign_with_sha256,173207214,66800
1,8,parse_server_ecdh_params,51860,19
1,8,rsa_verify_with_sha512,5134140,1980
1,8,ecdh_make_public,53459881,20616
1,8,ecdh_calc_secret,61542262,23736
1,8,rsa_sign_with_sha256,195994498,75584
1,9,parse_server_ecdh_params,20744,6
1,9,rsa_verify_with_sha512,5071908,1957
1,9,ecdh_make_public,29778012,11483
1,9,ecdh_calc_secret,83766865,32305
1,9,rsa_sign_with_sha256,195696303,75473
1,10,parse_server_ecdh_params,0,0
1,10,rsa_verify_with_sha512,0,0
1,10,ecdh_make_public,54027748,20836
1,10,ecdh_calc_secret,55238679,21303
1,10,rsa_sign_with_sha256,178001671,68647
1,11,parse_server_ecdh_params,18151,5
1,11,rsa_verify_with_sha512,5009676,1932
1,11,ecdh_make_public,62963226,24283
1,11,ecdh_calc_secret,31906865,12304
1,11,rsa_sign_with_sha256,193790448,74736
1,12,parse_server_ecdh_params,15558,6
1,12,rsa_verify_with_sha512,7213726,2788
1,12,ecdh_make_public,70083604,27029
1,12,ecdh_calc_secret,78964629,30454
1,12,rsa_sign_with_sha256,171493241,66138
1,13,parse_server_ecdh_params,18151,6
1,13,rsa_verify_with_sha512,6676975,2578
1,13,ecdh_make_public,88042722,33955
1,13,ecdh_calc_secret,66385986,25603
1,13,rsa_sign_with_sha256,166273532,64124
1,14,parse_server_ecdh_params,18151,7
1,14,rsa_verify_with_sha512,5738309,2215
1,14,ecdh_make_public,9868958,3804
1,14,ecdh_calc_secret,0,0
1,14,rsa_sign_with_sha256,0,0
1,15,parse_server_ecdh_params,18151,6
1,15,rsa_verify_with_sha512,5061536,1952
1,15,ecdh_make_public,10040096,3872
1,15,ecdh_calc_secret,63738533,24581
1,15,rsa_sign_with_sha256,0,0
1,16,parse_server_ecdh_params,18151,6
1,16,rsa_verify_with_sha512,5064129,1954
1,16,ecdh_make_public,65084300,25101
1,16,ecdh_calc_secret,60256134,23237
1,16,rsa_sign_with_sha256,142651302,55014
1,17,parse_server_ecdh_params,15558,6
1,17,rsa_verify_with_sha512,5004490,1930
1,17,ecdh_make_public,55391666,21361
1,17,ecdh_calc_secret,52318961,20176
1,17,rsa_sign_with_sha256,0,0
1,18,parse_server_ecdh_params,18151,5
1,18,rsa_verify_with_sha512,6329513,2448
1,18,ecdh_make_public,71867588,27717
1,18,ecdh_calc_secret,64319365,24804
1,18,rsa_sign_with_sha256,133316502,51413
1,19,parse_server_ecdh_params,23337,7
1,19,rsa_verify_with_sha512,6682161,2581
1,19,ecdh_make_public,67428372,26002
1,19,ecdh_calc_secret,46904777,18087
1,19,rsa_sign_with_sha256,167181082,64474
1,20,parse_server_ecdh_params,18151,6
1,20,rsa_verify_with_sha512,5038199,1943
1,20,ecdh_make_public,60004613,23143
1,20,ecdh_calc_secret,55580955,21434
1,20,rsa_sign_with_sha256,52899793,20401
1,21,parse_server_ecdh_params,18151,6
1,21,rsa_verify_with_sha512,5045978,1946
1,21,ecdh_make_public,41052376,15830
1,21,ecdh_calc_secret,60665828,23395
1,21,rsa_sign_with_sha256,163055619,62883
