endpoint,min_input,max_input,time
server,32,8192,123968
client,32,8192,124278
server,32,8192,129918
client,32,8192,130257
server,32,8192,125856
client,32,8192,126131
server,32,8192,428832
client,32,8192,429124
server,32,8192,124080
client,32,8192,124451
server,32,8192,123626
client,32,8192,123948
server,32,8192,123605
client,32,8192,123881
server,32,8192,123714
client,32,8192,124006
server,32,8192,124828
client,32,8192,125147
server,32,8192,124150
client,32,8192,124460
server,32,8192,124142
client,32,8192,124436
server,32,8192,123799
client,32,8192,124122
server,32,8192,124536
client,32,8192,124839
server,32,8192,123084
client,32,8192,123384
server,32,8192,127771
client,32,8192,128085
server,32,8192,128361
client,32,8192,128680
server,32,8192,127076
client,32,8192,127547
server,32,8192,127836
client,32,8192,128106
server,32,8192,127998
client,32,8192,128281
server,32,8192,128410
client,32,8192,128715
server,32,8192,124588
client,32,8192,124860
server,32,8192,428635
client,32,8192,428948
server,32,8192,124452
client,32,8192,124784
server,32,8192,123847
client,32,8192,124197
server,32,8192,124752
client,32,8192,125036
server,32,8192,123501
client,32,8192,123821
server,32,8192,433038
client,32,8192,433338
server,32,8192,125212
client,32,8192,125517
server,32,8192,125351
client,32,8192,125695
server,32,8192,122583
client,32,8192,122906
server,32,8192,124591
client,32,8192,124965
server,32,8192,123310
client,32,8192,123603
server,32,8192,124717
client,32,8192,125025
server,32,8192,124606
client,32,8192,124932
server,32,8192,433155
client,32,8192,433494
server,32,8192,123528
client,32,8192,123809
server,32,8192,129959
client,32,8192,130247
server,32,8192,125454
client,32,8192,125784
server,32,8192,123241
client,32,8192,123531
server,32,8192,124038
client,32,8192,124313
server,32,8192,124761
client,32,8192,125004
server,32,8192,125123
client,32,8192,125442
server,32,8192,124127
client,32,8192,124486
server,32,8192,124134
client,32,8192,124433
server,32,8192,125426
client,32,8192,125724
server,32,8192,122355
client,32,8192,122634
server,32,8192,125277
client,32,8192,125593
server,32,8192,124996
client,32,8192,125313
server,32,8192,125239
client,32,8192,125567
server,32,8192,437410
client,32,8192,437694
server,32,8192,439424
client,32,8192,439772
server,32,8192,125708
client,32,8192,126017
server,32,8192,425839
client,32,8192,426107
server,32,8192,123688
client,32,8192,124029
server,32,8192,123512
client,32,8192,123843
server,32,8192,123526
client,32,8192,123842
server,32,8192,123206
client,32,8192,123553
server,32,8192,122773
client,32,8192,123035
server,32,8192,123909
client,32,8192,124230
server,32,8192,132162
client,32,8192,132502
server,32,8192,124832
client,32,8192,125119
server,32,8192,123999
client,32,8192,124287
server,32,8192,124022
client,32,8192,124341
server,32,8192,124315
client,32,8192,124643
server,32,8192,124615
client,32,8192,124940
server,32,8192,124273
client,32,8192,124565
server,32,8192,429421
client,32,8192,429766
server,32,8192,125055
client,32,8192,125382
server,32,8192,123353
client,32,8192,123628
server,32,8192,432749
client,32,8192,433043
server,32,8192,124408
client,32,8192,124709
server,32,8192,123290
client,32,8192,123613
server,32,8192,125159
client,32,8192,125471
server,32,8192,124754
client,32,8192,125060
server,32,8192,123121
client,32,8192,123415
server,32,8192,124446
client,32,8192,124730
server,32,8192,124910
client,32,8192,125271
server,32,8192,123741
client,32,8192,124047
server,32,8192,430546
client,32,8192,430824
server,32,8192,124875
client,32,8192,125159
server,32,8192,124167
client,32,8192,124531
server,32,8192,430905
client,32,8192,431194
server,32,8192,124277
client,32,8192,124586
server,32,8192,123307
client,32,8192,123595
server,32,8192,124817
client,32,8192,125169
server,32,8192,123948
client,32,8192,124254
server,32,8192,124484
client,32,8192,124777
server,32,8192,124329
client,32,8192,124609
server,32,8192,123832
client,32,8192,124116
server,32,8192,124188
client,32,8192,124574
server,32,8192,124525
client,32,8192,124792
server,32,8192,127687
client,32,8192,128031
server,32,8192,122869
client,32,8192,123218
server,32,8192,123701
client,32,8192,124079
server,32,8192,128858
client,32,8192,129136
server,32,8192,123696
client,32,8192,123984
server,32,8192,429643
client,32,8192,430006
server,32,8192,124261
client,32,8192,124543
server,32,8192,124910
client,32,8192,125228
server,32,8192,123905
client,32,8192,124191
server,32,8192,124328
client,32,8192,124630
server,32,8192,124570
client,32,8192,124905
server,32,8192,428042
client,32,8192,428332
server,32,8192,124862
client,32,8192,125113
server,32,8192,438138
client,32,8192,438469
server,32,8192,123286
client,32,8192,123564
server,32,8192,424312
client,32,8192,424608
server,32,8192,123219
client,32,8192,123510
server,32,8192,123428
client,32,8192,123672
server,32,8192,125506
client,32,8192,125814
server,32,8192,127084
client,32,8192,127427
server,32,8192,125412
client,32,8192,125742
server,32,8192,122775
client,32,8192,123080
server,32,8192,124722
client,32,8192,125043
server,32,8192,129795
client,32,8192,130087
server,32,8192,124963
client,32,8192,125250
server,32,8192,124564
client,32,8192,124852
server,32,8192,124409
client,32,8192,124675
server,32,8192,124608
client,32,8192,124984
server,32,8192,122653
client,32,8192,122993
server,32,8192,125024
client,32,8192,125339
server,32,8192,123222
client,32,8192,123496
server,32,8192,123763
client,32,8192,124065
server,32,8192,122569
client,32,8192,122877
server,32,8192,124147
client,32,8192,124440
server,32,8192,424931
client,32,8192,425378
server,32,8192,124751
client,32,8192,125064
server,32,8192,428505
client,32,8192,428861
server,32,8192,429737
client,32,8192,430034
server,32,8192,124377
client,32,8192,124662
server,32,8192,124932
client,32,8192,125262
server,32,8192,124454
client,32,8192,124759
server,32,8192,124767
client,32,8192,125098
server,32,8192,124633
client,32,8192,124930
server,32,8192,123010
client,32,8192,123303
server,32,8192,128739
client,32,8192,129046
server,32,8192,123766
client,32,8192,124093
server,32,8192,123857
client,32,8192,124177
server,32,8192,124219
client,32,8192,124519
server,32,8192,125058
client,32,8192,125374
server,32,8192,123082
client,32,8192,123408
server,32,8192,123631
client,32,8192,123926
server,32,8192,124087
client,32,8192,124361
server,32,8192,124367
client,32,8192,124695
server,32,8192,438606
client,32,8192,438995
server,32,8192,124961
client,32,8192,125288
server,32,8192,124123
client,32,8192,124442
server,32,8192,434968
client,32,8192,435241
server,32,8192,122822
client,32,8192,123157
server,32,8192,124494
client,32,8192,124808
server,32,8192,126451
client,32,8192,126729
server,32,8192,124347
client,32,8192,124688
server,32,8192,123388
client,32,8192,123705
server,32,8192,124196
client,32,8192,124500
server,32,8192,125155
client,32,8192,125439
server,32,8192,123842
client,32,8192,124170
server,32,8192,124383
client,32,8192,124732
server,32,8192,125013
client,32,8192,125325
server,32,8192,124471
client,32,8192,124727
server,32,8192,428561
client,32,8192,428848
server,32,8192,124643
client,32,8192,124971
server,32,8192,124131
client,32,8192,124506
server,32,8192,124193
client,32,8192,124472
server,32,8192,123794
client,32,8192,124076
server,32,8192,437783
client,32,8192,438106
server,32,8192,123166
client,32,8192,123470
server,32,8192,124761
client,32,8192,125030
server,32,8192,123578
client,32,8192,123884
server,32,8192,125367
client,32,8192,125682
server,32,8192,128779
client,32,8192,129104
server,32,8192,125779
client,32,8192,126119
server,32,8192,122794
client,32,8192,123102
server,32,8192,124352
client,32,8192,124687
server,32,8192,123983
client,32,8192,124290
server,32,8192,426254
client,32,8192,426559
server,32,8192,124704
client,32,8192,125015
server,32,8192,385326
client,32,8192,385632
server,32,8192,124425
client,32,8192,124760
server,32,8192,124492
client,32,8192,124762
server,32,8192,433734
client,32,8192,434072
server,32,8192,124559
client,32,8192,124960
server,32,8192,124022
client,32,8192,124358
server,32,8192,123460
client,32,8192,123738
server,32,8192,124562
client,32,8192,124873
server,32,8192,123837
client,32,8192,124194
server,32,8192,124747
client,32,8192,125056
server,32,8192,124571
client,32,8192,124868
server,32,8192,137874
client,32,8192,138174
server,32,8192,123966
client,32,8192,124245
server,32,8192,124878
client,32,8192,125204
server,32,8192,124677
client,32,8192,124975
server,32,8192,125236
client,32,8192,125550
server,32,8192,133244
client,32,8192,133577
server,32,8192,145715
client,32,8192,146003
server,32,8192,127470
client,32,8192,127752
server,32,8192,430086
client,32,8192,430379
server,32,8192,124721
client,32,8192,125078
server,32,8192,123573
client,32,8192,123929
server,32,8192,125079
client,32,8192,125380
server,32,8192,124913
client,32,8192,125216
server,32,8192,124560
client,32,8192,124874
server,32,8192,123609
client,32,8192,123916
server,32,8192,124337
client,32,8192,124634
server,32,8192,434571
client,32,8192,434902
server,32,8192,124489
client,32,8192,124792
server,32,8192,126035
client,32,8192,126334
server,32,8192,124798
client,32,8192,125120
server,32,8192,125808
client,32,8192,126131
server,32,8192,125304
client,32,8192,125572
server,32,8192,123972
client,32,8192,124304
server,32,8192,127161
client,32,8192,127489
server,32,8192,127403
client,32,8192,127706
server,32,8192,124164
client,32,8192,124442
server,32,8192,124532
client,32,8192,124883
server,32,8192,445120
client,32,8192,445425
server,32,8192,124193
client,32,8192,124468
server,32,8192,123265
client,32,8192,123567
server,32,8192,125982
client,32,8192,126319
server,32,8192,429188
client,32,8192,429487
server,32,8192,124716
client,32,8192,125015
server,32,8192,124039
client,32,8192,124324
server,32,8192,425802
client,32,8192,426131
server,32,8192,124851
client,32,8192,125131
server,32,8192,124917
client,32,8192,125401
server,32,8192,140068
client,32,8192,140378
server,32,8192,123884
client,32,8192,124241
server,32,8192,123842
client,32,8192,124154
server,32,8192,124985
client,32,8192,125296
server,32,8192,123483
client,32,8192,123800
server,32,8192,124603
client,32,8192,124962
server,32,8192,122491
client,32,8192,122800
server,32,8192,124537
client,32,8192,124816
server,32,8192,124248
client,32,8192,124584
server,32,8192,123659
client,32,8192,123998
server,32,8192,123758
client,32,8192,124099
server,32,8192,124856
client,32,8192,125178
server,32,8192,124363
client,32,8192,124667
server,32,8192,124168
client,32,8192,124481
server,32,8192,124821
client,32,8192,125171
server,32,8192,132218
client,32,8192,132499
server,32,8192,122674
client,32,8192,122971
server,32,8192,424282
client,32,8192,424616
server,32,8192,127563
client,32,8192,127957
server,32,8192,126336
client,32,8192,126692
server,32,8192,124482
client,32,8192,124836
server,32,8192,123931
client,32,8192,124237
server,32,8192,123431
client,32,8192,123806
server,32,8192,125047
client,32,8192,125358
server,32,8192,435249
client,32,8192,435542
server,32,8192,130642
client,32,8192,130980
server,32,8192,124997
client,32,8192,125317
server,32,8192,124125
client,32,8192,124450
server,32,8192,126979
client,32,8192,127263
server,32,8192,124053
client,32,8192,124358
server,32,8192,124784
client,32,8192,125099
server,32,8192,124652
client,32,8192,124910
server,32,8192,125009
client,32,8192,125279
server,32,8192,124295
client,32,8192,124621
server,32,8192,124632
client,32,8192,125015
server,32,8192,124570
client,32,8192,124895
server,32,8192,438029
client,32,8192,438360
server,32,8192,130081
client,32,8192,130411
server,32,8192,124342
client,32,8192,124704
server,32,8192,123273
client,32,8192,123568
server,32,8192,122824
client,32,8192,123149
server,32,8192,123308
client,32,8192,123600
server,32,8192,431796
client,32,8192,432084
server,32,8192,123559
client,32,8192,123954
server,32,8192,124081
client,32,8192,124408
server,32,8192,124610
client,32,8192,124897
server,32,8192,124576
client,32,8192,124872
server,32,8192,438664
client,32,8192,438991
server,32,8192,124268
client,32,8192,124565
server,32,8192,124037
client,32,8192,124336
server,32,8192,123892
client,32,8192,124352
server,32,8192,124674
client,32,8192,124965
server,32,8192,124762
client,32,8192,125121
server,32,8192,123632
client,32,8192,123940
server,32,8192,125015
client,32,8192,125326
server,32,8192,124197
client,32,8192,124510
server,32,8192,429677
client,32,8192,430009
server,32,8192,124205
client,32,8192,124536
server,32,8192,124702
client,32,8192,125051
server,32,8192,130067
client,32,8192,130408
server,32,8192,128379
client,32,8192,128646
server,32,8192,124515
client,32,8192,124817
server,32,8192,124068
client,32,8192,124346
server,32,8192,123570
client,32,8192,123922
server,32,8192,124714
client,32,8192,125087
server,32,8192,125465
client,32,8192,125743
server,32,8192,123035
client,32,8192,123335
server,32,8192,124769
client,32,8192,125074
server,32,8192,123822
client,32,8192,124170
server,32,8192,124032
client,32,8192,124322
server,32,8192,123881
client,32,8192,124157
server,32,8192,125590
client,32,8192,125895
server,32,8192,125248
client,32,8192,125533
server,32,8192,124829
client,32,8192,125115
server,32,8192,141070
client,32,8192,141339
server,32,8192,125062
client,32,8192,125396
server,32,8192,124205
client,32,8192,124477
server,32,8192,124290
client,32,8192,124580
server,32,8192,124291
client,32,8192,124566
server,32,8192,122422
client,32,8192,122736
server,32,8192,122783
client,32,8192,123116
server,32,8192,124562
client,32,8192,124859
server,32,8192,126861
client,32,8192,127171
server,32,8192,132373
client,32,8192,132699
server,32,8192,123289
client,32,8192,123581
server,32,8192,124447
client,32,8192,124706
server,32,8192,416991
client,32,8192,417294
server,32,8192,123520
client,32,8192,123830
server,32,8192,124089
client,32,8192,124388
server,32,8192,123939
client,32,8192,124283
server,32,8192,124003
client,32,8192,124297
server,32,8192,123692
client,32,8192,124005
server,32,8192,124291
client,32,8192,124630
server,32,8192,123623
client,32,8192,123944
server,32,8192,124753
client,32,8192,125095
server,32,8192,123659
client,32,8192,123926
server,32,8192,123987
client,32,8192,124320
server,32,8192,124266
client,32,8192,124575
server,32,8192,130532
client,32,8192,130832
server,32,8192,127705
client,32,8192,128023
server,32,8192,124430
client,32,8192,124752
server,32,8192,124142
client,32,8192,124474
server,32,8192,436789
client,32,8192,437077
server,32,8192,122830
client,32,8192,123095
server,32,8192,127317
client,32,8192,127613
server,32,8192,124714
client,32,8192,125039
server,32,8192,125067
client,32,8192,125375
server,32,8192,124071
client,32,8192,124342
server,32,8192,124043
client,32,8192,124368
server,32,8192,123989
client,32,8192,124338
server,32,8192,430388
client,32,8192,430759
server,32,8192,123788
client,32,8192,124075
server,32,8192,124769
client,32,8192,125038
server,32,8192,438970
client,32,8192,439300
server,32,8192,124044
client,32,8192,124384
server,32,8192,124334
client,32,8192,124656
server,32,8192,124729
client,32,8192,125054
