sec_lvl,test_id,time
1,0,9
1,0,1
1,0,16
1,0,17
1,0,33524
1,0,3
1,0,1
1,0,1
1,0,1
1,0,9819
1,0,541
1,1,1
1,1,1
1,1,14
1,1,2
1,1,25942
1,1,2
1,1,1
1,1,1
1,1,1
1,1,10226
1,1,524
1,2,1
1,2,1
1,2,14
1,2,1
1,2,27102
1,2,3
1,2,1
1,2,1
1,2,1
1,2,10097
1,2,508
1,3,1
1,3,1
1,3,13
1,3,2
1,3,26337
1,3,2
1,3,1
1,3,1
1,3,1
1,3,10662
1,3,510
1,4,1
1,4,1
1,4,13
1,4,2
1,4,26031
1,4,2
1,4,1
1,4,1
1,4,1
1,4,9838
1,4,515
1,5,2
1,5,1
1,5,14
1,5,1
1,5,25949
1,5,2
1,5,1
1,5,1
1,5,1
1,5,10136
1,5,551
1,6,1
1,6,1
1,6,14
1,6,2
1,6,25535
1,6,3
1,6,1
1,6,1
1,6,2
1,6,9882
1,6,502
1,7,2
1,7,1
1,7,23
1,7,2
1,7,29027
1,7,2
1,7,1
1,7,1
1,7,1
1,7,10132
1,7,523
1,8,1
1,8,1
1,8,13
1,8,2
1,8,26053
1,8,3
1,8,1
1,8,2
1,8,1
1,8,10855
1,8,539
1,9,1
1,9,1
1,9,14
1,9,1
1,9,26366
1,9,2
1,9,1
1,9,1
1,9,1
1,9,19005
1,9,625
1,10,1
1,10,1
1,10,14
1,10,1
1,10,26954
1,10,4
1,10,1
1,10,1
1,10,1
1,10,13005
1,10,774
1,11,1
1,11,0
1,11,13
1,11,2
1,11,29311
1,11,2
1,11,1
1,11,1
1,11,1
1,11,10128
1,11,517
1,12,1
1,12,1
1,12,13
1,12,2
1,12,28873
1,12,3
1,12,1
1,12,2
1,12,1
1,12,10683
1,12,540
1,13,1
1,13,1
1,13,13
1,13,2
1,13,28095
1,13,2
1,13,1
1,13,1
1,13,2
1,13,10185
1,13,515
1,14,2
1,14,1
1,14,19
1,14,2
1,14,25918
1,14,2
1,14,1
1,14,1
1,14,1
1,14,10760
