endpoint,data_size,time
client,1048576,120613
server,1048576,120406
client,1048576,114877
server,1048576,110062
server,1048576,105979
client,1048576,106169
server,1048576,107147
client,1048576,107358
server,1048576,107643
client,1048576,107826
server,1048576,105773
client,1048576,105955
server,1048576,105075
client,1048576,109407
server,1048576,105370
client,1048576,109824
server,1048576,106213
client,1048576,106414
server,1048576,106136
client,1048576,106337
server,1048576,105999
client,1048576,106187
server,1048576,107358
client,1048576,107527
server,1048576,106519
client,1048576,111552
server,1048576,106639
client,1048576,111647
server,1048576,107119
client,1048576,107316
server,1048576,106994
client,1048576,111933
server,1048576,106683
client,1048576,106883
server,1048576,106745
client,1048576,111721
server,1048576,106876
client,1048576,111917
server,1048576,106764
client,1048576,106947
server,1048576,106433
client,1048576,106633
server,1048576,106052
client,1048576,110707
server,1048576,106137
client,1048576,106349
server,1048576,106738
client,1048576,106939
server,1048576,106213
client,1048576,106408
server,1048576,106236
client,1048576,111502
server,1048576,106535
client,1048576,111584
server,1048576,106786
client,1048576,111671
server,1048576,107167
client,1048576,107366
server,1048576,105241
client,1048576,105473
server,1048576,105808
client,1048576,106037
server,1048576,105494
client,1048576,105698
server,1048576,106198
client,1048576,106418
server,1048576,105913
client,1048576,111077
server,1048576,105831
client,1048576,110953
server,1048576,106761
client,1048576,106966
server,1048576,106504
client,1048576,106762
server,1048576,106717
client,1048576,111885
server,1048576,105684
client,1048576,105894
server,1048576,105454
client,1048576,110503
server,1048576,106721
client,1048576,106975
server,1048576,105457
client,1048576,105677
server,1048576,106679
client,1048576,111880
server,1048576,106223
client,1048576,106456
server,1048576,106232
client,1048576,106480
server,1048576,105657
client,1048576,105916
server,1048576,106092
client,1048576,106316
server,1048576,105952
client,1048576,111224
server,1048576,105955
client,1048576,106233
server,1048576,106535
client,1048576,106767
server,1048576,105815
client,1048576,106102
server,1048576,106255
client,1048576,106458
server,1048576,105948
client,1048576,111221
server,1048576,106740
client,1048576,106944
server,1048576,106653
client,1048576,111956
server,1048576,107112
client,1048576,112293
server,1048576,105600
client,1048576,110807
server,1048576,105882
client,1048576,106067
server,1048576,106098
client,1048576,111419
server,1048576,105755
client,1048576,111056
server,1048576,105872
client,1048576,111153
server,1048576,105832
client,1048576,111039
server,1048576,106452
client,1048576,106652
server,1048576,105447
client,1048576,105669
server,1048576,107681
client,1048576,107871
server,1048576,106277
client,1048576,111530
server,1048576,106652
client,1048576,112176
server,1048576,107271
client,1048576,112628
server,1048576,133797
client,1048576,139188
server,1048576,108202
client,1048576,113275
server,1048576,107086
client,1048576,107300
server,1048576,106602
client,1048576,111560
server,1048576,107277
client,1048576,107477
server,1048576,107256
client,1048576,107458
server,1048576,105773
client,1048576,105952
server,1048576,106658
client,1048576,106862
server,1048576,106759
client,1048576,112230
server,1048576,105938
client,1048576,106149
server,1048576,105384
client,1048576,105600
server,1048576,105353
client,1048576,105590
server,1048576,105288
client,1048576,105505
server,1048576,106711
client,1048576,106917
