endpoint,min_input,max_input,cycles,time
client,32,8192,727893995,280716
server,32,8192,43043800,16600
client,32,8192,735302196,283573
server,32,8192,90404945,34867
client,32,8192,738304890,284730
server,32,8192,91576981,35318
client,32,8192,662952310,255672
server,32,8192,28349269,10933
client,32,8192,728319247,280879
server,32,8192,89525918,34527
client,32,8192,705913134,272239
server,32,8192,26798655,10335
client,32,8192,721870456,278392
server,32,8192,32575859,12563
client,32,8192,733842337,283009
server,32,8192,33042599,12744
client,32,8192,732180224,282368
server,32,8192,26534169,10233
client,32,8192,730904468,281876
server,32,8192,48426868,18677
client,32,8192,735654844,283708
server,32,8192,91071346,35123
client,32,8192,713282440,275081
server,32,8192,91916664,35448
client,32,8192,718263593,277002
server,32,8192,34072020,13141
client,32,8192,732190596,282373
server,32,8192,26378589,10173
client,32,8192,726745296,280272
server,32,8192,66824203,25772
client,32,8192,732421373,282462
server,32,8192,88670228,34196
client,32,8192,730344380,281661
server,32,8192,23744101,9158
client,32,8192,733134448,282737
server,32,8192,93044619,35884
client,32,8192,725461761,279778
server,32,8192,33649361,12978
client,32,8192,733360039,282823
server,32,8192,27200570,10491
client,32,8192,731703112,282185
server,32,8192,29744303,11471
client,32,8192,730958921,281898
server,32,8192,23002503,8872
client,32,8192,725674387,279860
server,32,8192,32570673,12562
client,32,8192,728085877,280790
server,32,8192,91348797,35229
client,32,8192,684544221,263997
server,32,8192,89126596,34372
client,32,8192,725516214,279799
server,32,8192,74771748,28837
client,32,8192,735903772,283805
server,32,8192,25694037,9910
client,32,8192,739780307,285299
server,32,8192,27382080,10561
client,32,8192,732431745,282465
server,32,8192,44252138,17067
client,32,8192,723457372,279006
server,32,8192,27573962,10634
client,32,8192,724880929,279554
server,32,8192,25605875,9875
client,32,8192,733422271,282847
server,32,8192,78051893,30102
client,32,8192,696557590,268631
server,32,8192,67425779,26003
client,32,8192,650687420,250941
server,32,8192,79874772,30804
client,32,8192,726457473,280161
server,32,8192,85989066,33163
client,32,8192,723421070,278990
server,32,8192,97818332,37725
client,32,8192,729716874,281419
server,32,8192,91644399,35343
client,32,8192,690318832,266224
server,32,8192,91092090,35130
client,32,8192,659985918,254526
server,32,8192,97546067,37619
client,32,8192,731565683,282132
server,32,8192,94535594,36459
client,32,8192,711031716,274214
server,32,8192,90884650,35050
client,32,8192,719082981,277317
server,32,8192,79918853,30821
client,32,8192,697540337,269010
server,32,8192,42543351,16408
client,32,8192,699549912,269784
server,32,8192,96864108,37356
client,32,8192,716961907,276500
server,32,8192,105934422,40855
client,32,8192,8678771,3349
server,32,8192,106175571,40948
client,32,8192,402122440,155080
server,32,8192,105968131,40867
client,32,8192,715719860,276021
server,32,8192,94177760,36321
client,32,8192,733824186,283004
server,32,8192,93936611,36227
client,32,8192,711291016,274312
server,32,8192,92927934,35839
client,32,8192,702189586,270803
server,32,8192,90734256,34992
client,32,8192,730245846,281622
server,32,8192,76898008,29656
client,32,8192,723975972,279206
server,32,8192,96692970,37289
client,32,8192,713399125,275125
server,32,8192,91613283,35333
client,32,8192,723698521,279098
server,32,8192,93169083,35932
client,32,8192,713160569,275034
server,32,8192,91470668,35276
client,32,8192,729117891,281188
server,32,8192,87653772,33804
client,32,8192,726882725,280325
server,32,8192,114921760,44321
client,32,8192,750364933,289382
server,32,8192,95456109,36814
client,32,8192,738966105,284985
server,32,8192,91888141,35438
client,32,8192,708259799,273143
server,32,8192,90088599,34743
client,32,8192,729478318,281326
server,32,8192,97504579,37603
client,32,8192,737267690,284330
server,32,8192,89378117,34469
client,32,8192,723812613,279141
server,32,8192,96309206,37142
client,32,8192,723843729,279154
server,32,8192,90889836,35053
client,32,8192,728747092,281044
server,32,8192,96713714,37299
client,32,8192,730302892,281645
server,32,8192,95448330,36810
client,32,8192,735530380,283662
server,32,8192,91379913,35241
client,32,8192,687261685,265046
server,32,8192,93200199,35944
client,32,8192,732527686,282502
server,32,8192,88901005,34286
client,32,8192,722884319,278783
server,32,8192,92629739,35723
client,32,8192,734970292,283445
server,32,8192,97686089,37673
client,32,8192,729849117,281469
server,32,8192,96908189,37374
client,32,8192,729895791,281487
server,32,8192,89608894,34559
client,32,8192,735514822,283655
server,32,8192,90848348,35037
client,32,8192,742067333,286181
server,32,8192,34175740,13181
client,32,8192,718621427,277140
server,32,8192,103159912,39786
client,32,8192,728555210,280971
server,32,8192,94006622,36254
client,32,8192,724222307,279299
server,32,8192,80655265,31105
client,32,8192,86629537,33409
client,32,8192,36226803,13971
server,32,8192,60191309,23213
server,32,8192,308567,118
client,32,8192,793107945,305866
server,32,8192,107321677,41391
client,32,8192,426208817,164370
server,32,8192,35420380,13660
client,32,8192,727914739,280723
server,32,8192,98230619,37883
client,32,8192,407775180,157260
server,32,8192,92712715,35755
client,32,8192,404285002,155914
server,32,8192,89847450,34651
client,32,8192,406074172,156605
server,32,8192,111561232,43024
client,32,8192,444958800,171600
server,32,8192,109390891,42188
client,32,8192,414392516,159813
server,32,8192,104194519,40184
client,32,8192,409027599,157743
server,32,8192,104127101,40158
client,32,8192,405342946,156322
server,32,8192,105218754,40579
client,32,8192,406115660,156621
server,32,8192,102267920,39440
client,32,8192,427427527,164841
server,32,8192,30843735,11895
client,32,8192,553118016,213312
server,32,8192,113754910,43870
client,32,8192,15340188,5917
server,32,8192,105371741,40637
client,32,8192,414317319,159783
server,32,8192,91942594,35458
client,32,8192,408581603,157571
server,32,8192,89518139,34524
client,32,8192,415370077,160190
server,32,8192,111836090,43131
client,32,8192,406901339,156924
server,32,8192,104396773,40262
client,32,8192,412439987,159059
server,32,8192,43396448,16737
client,32,8192,544846346,210123
server,32,8192,108659665,41907
client,32,8192,404243514,155899
server,32,8192,91901106,35442
client,32,8192,401225262,154734
server,32,8192,96011011,37027
client,32,8192,403800111,155728
server,32,8192,112795500,43501
client,32,8192,404889171,156147
server,32,8192,79949969,30825
client,32,8192,406665376,156834
server,32,8192,92925341,35838
client,32,8192,408799415,157656
server,32,8192,102379419,39483
client,32,8192,414693304,159928
server,32,8192,34245751,13209
client,32,8192,554292645,213766
server,32,8192,112365062,43336
client,32,8192,406193450,156651
server,32,8192,114405753,44123
client,32,8192,402433600,155200
server,32,8192,90355678,34847
client,32,8192,420483473,162162
server,32,8192,103494409,39913
client,32,8192,424056627,163539
client,32,8192,403929761,155777
server,32,8192,18192488,7015
server,32,8192,93534696,36072
client,32,8192,415994990,160431
server,32,8192,108965639,42023
client,32,8192,407725913,157242
server,32,8192,94641907,36488
client,32,8192,406509796,156773
server,32,8192,93534696,36072
client,32,8192,406673155,156835
server,32,8192,90783523,35012
client,32,8192,405954894,156558
server,32,8192,105345811,40627
client,32,8192,51603293,19901
server,32,8192,105957759,40864
client,32,8192,426766312,164585
server,32,8192,90355678,34846
client,32,8192,403833820,155741
server,32,8192,89022876,34334
client,32,8192,407318812,157084
server,32,8192,43715387,16859
client,32,8192,544931915,210157
server,32,8192,95274599,36744
client,32,8192,425682438,164166
server,32,8192,90264923,34811
client,32,8192,402900340,155381
server,32,8192,96939305,37385
client,32,8192,415696795,160316
server,32,8192,95684293,36903
client,32,8192,405887476,156534
server,32,8192,97336034,37538
client,32,8192,434654218,167626
server,32,8192,28543744,11009
client,32,8192,550291646,212223
server,32,8192,100177962,38625
client,32,8192,414887779,160003
server,32,8192,94418909,36414
client,32,8192,403527846,155624
server,32,8192,90682396,34972
client,32,8192,406948013,156943
server,32,8192,90586455,34935
client,32,8192,401686816,154913
server,32,8192,98788114,38098
client,32,8192,402228753,155122
server,32,8192,91675515,35356
client,32,8192,402944421,155398
server,32,8192,92214859,35564
client,32,8192,416669170,160690
server,32,8192,104604213,40342
client,32,8192,402729202,155314
server,32,8192,93806961,36177
client,32,8192,400045447,154280
server,32,8192,99568607,38400
client,32,8192,399905425,154226
server,32,8192,93371337,36009
client,32,8192,398041058,153507
server,32,8192,87026266,33563
client,32,8192,421925181,162717
server,32,8192,97831297,37730
client,32,8192,408374163,157493
server,32,8192,87653772,33806
client,32,8192,405516677,156390
server,32,8192,94214062,36334
client,32,8192,404533930,156010
server,32,8192,92891632,35837
client,32,8192,409260969,157833
server,32,8192,89909682,34676
client,32,8192,401502713,154841
server,32,8192,96775946,37323
client,32,8192,398678936,153752
