endpoint,keylen,time
client,192,28206
server,192,34919
client,192,27052
server,192,34804
server,192,39718
client,192,33033
server,192,33927
client,192,27180
client,192,26633
server,192,33262
client,224,39282
server,224,50756
server,224,54255
client,224,43571
client,224,40676
server,224,51169
client,224,39844
server,224,49783
server,224,50728
client,224,40842
client,384,118728
server,384,145416
client,384,114620
server,384,142834
client,384,112849
server,384,139924
server,384,135739
client,384,107534
server,384,142489
client,384,115865
client,521,257729
server,521,321581
server,521,315180
client,521,253266
server,521,308467
client,521,246532
server,521,312793
client,521,249393
server,521,371935
client,521,304719
