endpoint,time
server,83274
client,72915
server,84037
client,73671
server,83641
client,73460
server,83327
client,72864
server,83958
client,73540
server,85413
client,75084
server,84387
client,73910
server,83713
client,73310
server,83865
client,73348
server,83617
client,73176
server,83602
client,73174
server,84347
client,73931
server,82854
client,72487
server,83887
client,73452
server,83771
client,73397
server,84103
client,73634
server,85996
client,75646
server,83649
client,73316
server,83511
client,72995
server,83951
client,73559
server,84034
client,73622
server,84115
client,73721
server,83920
client,73496
server,83256
client,72890
server,83896
client,73548
server,83835
client,73437
server,83723
client,73335
server,83061
client,72728
server,84040
client,73491
server,84002
client,73596
server,83571
client,73190
server,83934
client,73527
server,83430
client,72855
server,83898
client,73545
server,84275
client,74097
server,83490
client,73067
server,83050
client,72650
server,83822
client,73464
server,84018
client,73651
server,83344
client,72965
server,83760
client,73358
server,340947
client,330866
server,83056
client,72639
server,83334
client,72911
server,84027
client,73613
server,83005
client,72591
server,83267
client,72862
server,83568
client,73244
server,84254
client,73852
server,83794
client,73460
server,84524
client,74043
server,83818
client,73385
server,84023
client,73624
server,84072
client,73718
server,83537
client,73112
server,84076
client,73694
server,83544
client,73198
server,83092
client,72705
server,83135
client,72728
server,82780
client,72720
server,83543
client,73176
server,84066
client,73677
server,82987
client,72610
server,83097
client,72764
server,83095
client,72705
server,83539
client,73106
server,83169
client,72734
server,83219
client,72858
server,83449
client,73303
server,83506
client,73132
server,83388
client,72999
server,84398
client,73970
server,83710
client,73290
server,84022
client,73581
server,84211
client,73776
server,84021
client,73710
server,84013
client,73545
server,83939
client,73542
server,83419
client,72993
server,83345
client,73235
server,83032
client,72630
server,83141
client,72811
server,83772
client,73400
server,83344
client,72972
server,83096
client,72706
server,343414
client,333308
server,83247
client,72842
server,83249
client,72882
server,83415
client,73011
server,83364
client,72973
server,83485
client,73022
server,345191
client,335111
server,84771
client,74384
server,83655
client,73269
server,84204
client,73717
server,83984
client,73598
server,83337
client,72970
server,83551
client,73158
server,83416
client,73017
server,331036
client,320946
server,83382
client,72910
server,83431
client,73019
server,83721
client,73378
server,83455
client,73089
server,84056
client,73700
server,83886
client,73482
server,84041
client,73650
server,83245
client,72763
server,83993
client,73600
server,83949
client,73528
server,83324
client,72920
server,83456
client,73091
server,84120
client,73674
server,83722
client,73051
server,84331
client,73925
server,83867
client,73557
server,83860
client,73460
server,83015
client,72606
server,83509
client,73202
server,85369
client,75022
server,83897
client,73509
server,84305
client,73878
server,83818
client,73436
server,84550
client,74129
server,83275
client,72878
server,84067
client,73689
server,83426
client,73020
server,84147
client,73826
server,83253
client,72833
server,83422
client,73092
server,83863
client,73474
server,83248
client,72877
server,83551
client,73163
server,83412
client,73015
server,84009
client,73631
server,83923
client,73475
server,83687
client,73298
server,84236
client,73712
server,83387
client,73006
server,84020
client,73561
server,83118
client,72553
server,83432
client,72919
server,83453
client,73084
server,83560
client,73196
server,83388
client,72934
server,84039
client,73634
server,83867
client,73473
server,83731
client,73283
server,83397
client,72983
server,83554
client,73197
server,83991
client,73568
server,83279
client,72842
server,83360
client,72967
server,83406
client,73026
server,84291
client,73867
server,83048
client,72722
server,84098
client,73727
server,84052
client,73685
server,83842
client,73529
server,83455
client,73097
server,83117
client,72730
server,83174
client,72770
server,83398
client,72941
server,83656
client,73266
server,83639
client,73235
server,83222
client,72928
server,84538
client,73590
server,83901
client,73575
server,83814
client,73374
server,83936
client,73564
server,84157
client,73745
server,83464
client,73149
server,83923
client,73493
server,83297
client,72921
server,84047
client,73695
server,84051
client,73671
server,84120
client,73746
server,83774
client,73370
server,83476
client,72996
server,83986
