sec_lvl,test_id,cycles,time
1,0,28534,9
1,0,0,1
1,0,573274,222
1,0,515526372,198738
1,0,0,0
1,0,0,0
1,0,466836992,179967
1,1,2594,1
1,1,2594,1
1,1,28534,10
1,1,285044284,109885
1,1,0,0
1,1,0,0
1,1,470611262,181422
1,2,5188,1
1,2,2594,1
1,2,28534,11
1,2,477711040,184159
1,2,5188,1
1,2,2594,1
1,2,485441160,187139
1,3,2594,1
1,3,2594,1
1,3,28534,11
1,3,480686358,185306
1,3,0,0
1,3,0,0
1,3,472572326,182178
1,4,2594,1
1,4,2594,1
1,4,28534,11
1,4,476712350,183774
1,4,0,0
1,4,0,0
1,4,478914656,184623
1,5,2594,1
1,5,2594,0
1,5,31128,13
1,5,476139076,183553
1,5,0,0
1,5,0,0
1,5,476966562,183872
1,6,2594,1
1,6,2594,0
1,6,25940,10
1,6,479334884,184785
1,6,0,0
1,6,0,0
1,6,475083318,183147
1,7,5188,1
1,7,0,1
1,7,25940,11
1,7,473399812,182497
1,7,5188,1
1,7,2594,1
1,7,480707110,185314
1,8,2594,1
1,8,0,1
1,8,28534,11
1,8,477301188,184001
1,8,5188,1
1,8,2594,1
1,8,466414170,179803
1,9,2594,1
1,9,2594,0
1,9,31128,11
1,9,474113162,182772
1,9,0,0
1,9,0,0
1,9,479423080,184819
1,10,7782,2
1,10,2594,1
1,10,49286,19
1,10,464748822,179162
1,10,0,0
1,10,0,0
1,10,477783672,184187
1,11,2594,1
1,11,2594,0
1,11,57068,23
1,11,469002982,180802
1,11,0,0
1,11,0,0
1,11,470582728,181400
1,12,5188,1
1,12,2594,1
1,12,28534,10
1,12,475869300,183449
1,12,7782,2
1,12,2594,1
1,12,469952386,181047
1,13,2594,1
1,13,2594,0
1,13,31128,12
1,13,478842024,184595
1,13,5188,1
1,13,2594,1
1,13,481410084,185586
1,14,2594,1
1,14,0,1
1,14,25940,11
1,14,446686800,172199
1,14,391694,2
1,14,5188,1
1,14,494883320,190779
1,15,5188,1
1,15,0,1
1,15,28534,11
1,15,466232590,179734
1,15,5188,1
1,15,2594,0
1,15,475386816,183275
1,16,2594,1
1,16,2594,0
1,16,28534,10
1,16,455044668,175421
1,16,10376,2
1,16,2594,1
1,16,473545076,182553
1,17,5188,1
1,17,2594,1
1,17,28534,10
1,17,469293510,180914
1,17,381318,2
1,17,2594,1
1,17,494162188,190500
1,18,5188,13
1,18,0,1
1,18,38910,15
1,18,470816188,181501
1,18,5188,2
1,18,5188,1
1,18,452147170,174304
1,19,2594,1
1,19,0,1
1,19,28534,11
1,19,466663194,179900
1,19,10376,1
1,19,5188,1
1,19,468419332,180578
1,20,5188,1
1,20,0,1
1,20,25940,11
1,20,469031516,180814
1,20,10376,2
1,20,2594,1
1,20,463086068,178521
1,21,5188,1
1,21,2594,0
1,21,28534,11
1,21,463412912,178647
1,21,562898,2
1,21,5188,2
1,21,478157208,184331
1,22,7782,1
1,22,2594,1
1,22,33722,13
1,22,470468592,181367
1,22,1099856,2
1,22,5188,1
1,22,470772090,181484
1,23,5188,1
1,23,0,0
1,23,25940,10
1,23,468990012,180797
1,23,4088144,151
1,23,5188,1
1,23,512771544,197676
1,24,5188,1
1,24,2594,0
1,24,25940,10
1,24,466198868,179721
1,24,12884398,2
1,24,2594,1
1,24,481438618,185596
1,25,5188,1
1,25,2594,0
1,25,25940,10
1,25,469993890,181184
1,25,4093332,2
1,25,2594,1
1,25,480917224,185395
1,26,2594,0
1,26,0,0
1,26,23346,10
1,26,470292200,181299
1,26,7782,2
1,26,2594,1
1,26,468025044,180425
1,27,5188,1
1,27,0,1
1,27,25940,11
1,27,492206312,189747
1,27,1504520,2
1,27,2594,1
1,27,474001620,182729
1,28,2594,1
1,28,2594,1
1,28,25940,10
1,28,464689160,179139
1,28,7782,1
1,28,2594,1
1,28,397450086,153219
1,29,2594,1
1,29,0,1
1,29,23346,10
1,29,466025070,179654
1,29,967562,256
1,29,5188,1
1,29,429506738,165576
1,30,2594,1
1,30,2594,1
1,30,25940,10
1,30,441296468,170121
1,30,324250,124
1,30,2594,0
1,30,474689030,182994
1,31,5188,1
1,31,2594,0
1,31,28534,11
1,31,478144238,184326
1,31,407258,2
1,31,5188,1
1,31,508579640,196058
1,32,2594,1
1,32,0,0
1,32,23346,10
1,32,467589252,180257
1,32,285340,2
1,32,5188,1
1,32,443384638,170925
1,33,5188,1
1,33,2594,1
1,33,28534,11
1,33,458131528,176611
1,33,11826046,2
1,33,5188,1
1,33,475360876,183252
1,34,5188,1
1,34,2594,1
1,34,28534,10
1,34,457070582,176202
1,34,7782,2
1,34,5188,1
1,34,453667254,174762
1,35,2594,1
1,35,2594,1
1,35,28534,11
1,35,458852660,176889
1,35,7782,1
1,35,420228,3
1,35,428422446,165158
1,36,5188,1
1,36,2594,0
1,36,25940,10
1,36,471443936,181743
1,36,4005136,3
1,36,5188,1
1,36,447420902,172483
1,37,31128,1
1,37,2594,1
1,37,36316,14
1,37,468613882,180652
1,37,7782,2
1,37,127106,157
1,37,456697046,176058
1,38,7782,2
1,38,2594,0
1,38,33722,13
1,38,463874644,178825
1,38,7545946,3
1,38,2594,1
1,38,445750366,171838
1,39,319062,12
1,39,2594,0
1,39,38910,15
1,39,472676086,182218
1,39,381318,2
1,39,2594,1
1,39,465078260,179289
1,40,2594,1
1,40,2594,1
1,40,25940,9
1,40,472777252,182257
1,40,308686,119
1,40,2594,1
1,40,448289892,172817
1,41,2594,1
1,41,2594,1
1,41,28534,11
1,41,474364780,182869
1,41,482484,186
1,41,2594,1
1,41,441493612,170197
1,42,7782,1
1,42,0,1
1,42,36316,14
1,42,451838484,174185
1,42,10376,2
1,42,2594,1
1,42,472097624,181995
1,43,2594,2
1,43,0,1
1,43,25940,11
1,43,472644958,182206
1,43,2594,1
1,43,2594,1
1,43,458660704,176815
1,44,5188,1
1,44,2594,0
1,44,36316,14
1,44,466538682,179852
1,44,1955876,170
1,44,2594,1
1,44,473433534,182510
2,0,2594,1
2,0,0,1
2,0,25940,10
2,0,1577180534,608011
2,0,5188,1
2,0,5188,1
2,0,1762581496,679483
2,1,5188,2
2,1,2594,0
2,1,38910,15
2,1,1560392166,601538
2,1,7782,2
2,1,775606,2
2,1,1752093954,675439
2,2,5188,1
2,2,0,1
2,2,28534,11
2,2,1600863754,617140
2,2,7782,2
2,2,2594,1
2,2,1726932154,665741
2,3,5188,2
2,3,2594,2
2,3,57068,23
2,3,1563523124,602745
2,3,5188,2
2,3,5188,1
2,3,1760062722,678512
2,4,5188,1
2,4,2594,1
2,4,36316,14
2,4,1578301142,608442
2,4,5188,2
2,4,2594,1
2,4,1730343264,667055
2,5,5188,1
2,5,2594,1
2,5,38910,14
2,5,1569489324,605045
2,5,381318,145
2,5,2594,1
2,5,1745660834,672961
