endpoint,data_size,time
client,1048576,165992
server,1048576,165258
server,1048576,157921
client,1048576,162588
server,1048576,156237
client,1048576,157061
server,1048576,155260
client,1048576,156042
server,1048576,156905
client,1048576,157737
server,1048576,155567
client,1048576,156371
server,1048576,157213
client,1048576,158041
server,1048576,157225
client,1048576,158023
server,1048576,157756
client,1048576,158569
server,1048576,157459
client,1048576,158323
server,1048576,158246
client,1048576,159078
server,1048576,157965
client,1048576,158796
server,1048576,156923
client,1048576,157758
server,1048576,157376
client,1048576,158217
server,1048576,157508
client,1048576,158350
server,1048576,157055
client,1048576,157867
server,1048576,158205
client,1048576,159053
server,1048576,156808
client,1048576,157626
server,1048576,155358
client,1048576,156150
server,1048576,157312
client,1048576,158123
server,1048576,163254
client,1048576,164090
server,1048576,157412
client,1048576,158317
server,1048576,157503
client,1048576,158318
server,1048576,157215
client,1048576,158047
server,1048576,156144
client,1048576,157024
server,1048576,157185
client,1048576,158397
server,1048576,158373
client,1048576,159248
server,1048576,157457
client,1048576,158267
server,1048576,157106
client,1048576,157946
server,1048576,155384
client,1048576,156208
server,1048576,156702
client,1048576,157544
server,1048576,157777
client,1048576,158610
server,1048576,156261
client,1048576,157091
server,1048576,157005
client,1048576,157802
server,1048576,158550
client,1048576,159391
server,1048576,157507
client,1048576,158342
server,1048576,156523
client,1048576,157319
server,1048576,156457
client,1048576,157279
server,1048576,157082
client,1048576,157898
server,1048576,154727
client,1048576,155547
server,1048576,157117
client,1048576,157917
server,1048576,156998
client,1048576,157817
server,1048576,157633
client,1048576,158461
server,1048576,157648
client,1048576,158440
server,1048576,157432
client,1048576,158262
server,1048576,157863
client,1048576,158690
server,1048576,156668
client,1048576,157498
server,1048576,157095
client,1048576,157928
server,1048576,155467
client,1048576,156284
server,1048576,158445
client,1048576,159240
server,1048576,156219
client,1048576,157023
server,1048576,156983
client,1048576,157742
server,1048576,155406
client,1048576,156204
server,1048576,157050
client,1048576,157841
server,1048576,157170
client,1048576,157994
server,1048576,157288
client,1048576,158095
server,1048576,156998
client,1048576,157829
server,1048576,157683
