endpoint,min_input,max_input,cycles,time
client,32,8192,35531879,13703
server,32,8192,590965444,227908
client,32,8192,37850021,14596
server,32,8192,585613492,225845
client,32,8192,39024650,15051
server,32,8192,585048218,225627
client,32,8192,442264673,170561
server,32,8192,525681483,202732
client,32,8192,606038553,233722
server,32,8192,543638008,209656
client,32,8192,490299998,189087
server,32,8192,576455016,222312
client,32,8192,471757455,181935
server,32,8192,249350659,96163
client,32,8192,445542225,171825
server,32,8192,223389543,86151
client,32,8192,429929772,165804
server,32,8192,535148526,206382
client,32,8192,427287505,164786
server,32,8192,267382381,103118
client,32,8192,451264976,174033
server,32,8192,589368156,227283
client,32,8192,429688623,165711
server,32,8192,529965119,204383
client,32,8192,422957195,163115
server,32,8192,68838964,26549
client,32,8192,423773990,163431
server,32,8192,568038138,219067
client,32,8192,423455051,163308
server,32,8192,586992968,226376
client,32,8192,422148179,162803
server,32,8192,572472168,220776
client,32,8192,79327649,30593
server,32,8192,602413539,232324
client,32,8192,428957397,165429
server,32,8192,584838185,225536
client,32,8192,429136314,165497
server,32,8192,590589459,227763
client,32,8192,423748060,163420
server,32,8192,573789412,221284
client,32,8192,88239790,34031
server,32,8192,588017203,226771
client,32,8192,63157701,24357
server,32,8192,588315398,226887
client,32,8192,115761892,44645
server,32,8192,605426605,233485
client,32,8192,428119858,165107
server,32,8192,398235533,153580
client,32,8192,156578305,60385
client,32,8192,10265687,3959
server,32,8192,58749601,22658
server,32,8192,601438571,231949
client,32,8192,28287037,10909
client,32,8192,18335103,7071
server,32,8192,538695750,207749
client,32,8192,9438520,3641
server,32,8192,127329265,49105
client,32,8192,4187695,1615
server,32,8192,32682172,12605
server,32,8192,599732377,231289
client,32,8192,26049278,10046
server,32,8192,607521749,234294
client,32,8192,33395247,12879
server,32,8192,593112448,228737
client,32,8192,435603256,167992
server,32,8192,590752818,227826
client,32,8192,425734298,164186
server,32,8192,585662759,225864
client,32,8192,38319354,14779
server,32,8192,581270217,224169
client,32,8192,35972689,13875
server,32,8192,584309213,225342
client,32,8192,419682236,161852
server,32,8192,574450627,221539
client,32,8192,88369440,34080
server,32,8192,582310010,224570
client,32,8192,56218833,21681
server,32,8192,587226338,226467
client,32,8192,431830441,166538
server,32,8192,580668641,223937
client,32,8192,424468914,163699
server,32,8192,582442253,224611
client,32,8192,133205003,51371
server,32,8192,582045524,224468
client,32,8192,430699893,166102
server,32,8192,587363767,226520
client,32,8192,61715993,23802
server,32,8192,586985189,226373
client,32,8192,84643299,32643
server,32,8192,582717111,224727
client,32,8192,429234848,165537
server,32,8192,591447742,228094
client,32,8192,69692061,26878
server,32,8192,589718211,227428
client,32,8192,33662326,12983
server,32,8192,591102873,227962
client,32,8192,92103360,35521
server,32,8192,599027081,231018
client,32,8192,504058456,194392
server,32,8192,596052910,229872
client,32,8192,31564589,12174
server,32,8192,589692281,227417
client,32,8192,54878252,21164
server,32,8192,584023983,225232
client,32,8192,424066999,163603
server,32,8192,589684502,227414
client,32,8192,43593516,16812
server,32,8192,594248182,229175
client,32,8192,24763150,9550
server,32,8192,584210679,225304
client,32,8192,65787003,25372
server,32,8192,591815948,228237
client,32,8192,523034030,201710
server,32,8192,588330956,226892
client,32,8192,433736296,167272
server,32,8192,587306721,226498
client,32,8192,469532661,181077
server,32,8192,586388799,226144
client,32,8192,419907827,161939
server,32,8192,570727079,220104
client,32,8192,591987086,228303
server,32,8192,276592717,106669
client,32,8192,594445250,229251
server,32,8192,372803389,143774
client,32,8192,604016013,232941
server,32,8192,581941804,224428
client,32,8192,605120631,233367
server,32,8192,597084924,230270
client,32,8192,597445351,230409
server,32,8192,341658866,131764
client,32,8192,585172682,225675
server,32,8192,590286078,227647
client,32,8192,591662961,228177
server,32,8192,590879875,227866
client,32,8192,580564921,223897
server,32,8192,583217560,224920
client,32,8192,575008122,221755
server,32,8192,578288267,223019
client,32,8192,599579390,231231
server,32,8192,463599877,178790
client,32,8192,492797057,190050
server,32,8192,588833998,227086
client,32,8192,556214058,214506
server,32,8192,585198612,225686
client,32,8192,585919466,225963
server,32,8192,575786022,222055
client,32,8192,538773540,207779
server,32,8192,597287178,230346
client,32,8192,567369144,218808
server,32,8192,602851756,232493
client,32,8192,554850140,213979
server,32,8192,596755613,230142
client,32,8192,588496908,226956
server,32,8192,601085923,231811
client,32,8192,602333156,232293
server,32,8192,595116837,229510
client,32,8192,577499995,222714
server,32,8192,567680304,218929
client,32,8192,430497639,166023
server,32,8192,649033086,250303
client,32,8192,618881682,238675
server,32,8192,605499209,233514
client,32,8192,34269088,13216
server,32,8192,589588561,227377
client,32,8192,27325034,10538
server,32,8192,599045232,231025
client,32,8192,61189614,23598
server,32,8192,590034557,227550
client,32,8192,434967971,167747
server,32,8192,590830608,227856
client,32,8192,451231267,174020
server,32,8192,603072161,232577
client,32,8192,420716843,162251
server,32,8192,591240302,228014
client,32,8192,107588756,41493
server,32,8192,604039350,232951
client,32,8192,99169285,38245
server,32,8192,581270217,224169
client,32,8192,429475997,165629
server,32,8192,583948786,225202
client,32,8192,48704319,18783
