sec_lvl,test_id,cycles,time
1,0,7782,2
1,0,2594,0
1,0,993502,384
1,0,7782,3
1,0,262904494,101351
1,0,12970,4
1,0,2594,1
1,0,2594,1
1,0,7782,1
1,0,58971996,22733
1,0,4920818,1896
1,1,5188,2
1,1,2594,1
1,1,36316,14
1,1,7782,2
1,1,216033508,83281
1,1,7782,3
1,1,2594,0
1,1,2594,0
1,1,2594,1
1,1,42723180,16469
1,1,4933788,1901
1,2,5188,1
1,2,2594,0
1,2,31128,13
1,2,5188,2
1,2,215206022,82962
1,2,7782,2
1,2,2594,0
1,2,0,1
1,2,2594,0
1,2,57428566,22139
1,2,4998638,1926
1,3,5188,1
1,3,2594,0
1,3,28534,11
1,3,5188,1
1,3,217831150,83975
1,3,7782,3
1,3,2594,1
1,3,2594,1
1,3,5188,1
1,3,40694672,15687
1,3,4887096,1883
1,4,5188,1
1,4,0,1
1,4,28534,12
1,4,7782,2
1,4,213177514,82181
1,4,7782,2
1,4,2594,1
1,4,2594,1
1,4,5188,1
1,4,49799612,19197
1,4,4928600,1900
1,5,5188,1
1,5,2594,0
1,5,31128,11
1,5,7782,2
1,5,215112638,82926
1,5,7782,2
1,5,2594,0
1,5,2594,0
1,5,5188,1
1,5,55747654,21491
1,5,4874126,1878
1,6,5188,1
1,6,2594,1
1,6,31128,11
1,6,5188,1
1,6,211063404,81367
1,6,5188,2
1,6,0,1
1,6,0,1
1,6,2594,1
1,6,54141968,20872
1,6,5211346,2009
1,7,7782,2
1,7,2594,0
1,7,36316,14
1,7,5188,2
1,7,214723538,82776
1,7,7782,3
1,7,0,1
1,7,0,1
1,7,5188,1
1,7,54525880,21020
1,7,4866344,1877
1,8,5188,1
1,8,2594,0
1,8,28534,11
1,8,5188,1
1,8,217120394,83702
1,8,0,0
1,8,0,0
1,8,0,0
1,8,2594,1
1,8,52284664,20156
1,8,4734050,1824
1,9,5188,1
1,9,2594,1
1,9,31128,11
1,9,7782,2
1,9,214482296,82684
1,9,7782,2
1,9,2594,1
1,9,2594,1
1,9,5188,1
1,9,45039622,17362
1,9,4887096,1883
