sec_lvl,test_id,operation,cycles,time
1,0,parse_server_ecdh_params,25940,10
1,0,rsa_verify_with_sha512,4996044,1927
1,0,ecdh_make_public,53630950,20675
1,0,ecdh_calc_secret,59926588,23104
1,0,sha256_hash_master_secret,51880,19
1,0,sha256_hash_key_expansion,137482,52
1,0,rsa_sign_with_sha256,199172508,76784
1,1,parse_server_ecdh_params,18158,7
1,1,rsa_verify_with_sha512,5219128,2013
1,1,ecdh_make_public,55604984,21436
1,1,ecdh_calc_secret,54440278,20988
1,1,sha256_hash_master_secret,49286,18
1,1,sha256_hash_key_expansion,132294,51
1,1,rsa_sign_with_sha256,158804680,61221
1,2,parse_server_ecdh_params,15564,5
1,2,rsa_verify_with_sha512,5398114,2082
1,2,ecdh_make_public,56245702,21684
1,2,ecdh_calc_secret,54536256,21025
1,2,sha256_hash_master_secret,46692,18
1,2,sha256_hash_key_expansion,132294,51
1,2,rsa_sign_with_sha256,157972006,60898
1,3,parse_server_ecdh_params,12970,5
1,3,rsa_verify_with_sha512,5237286,2020
1,3,ecdh_make_public,55926640,21561
1,3,ecdh_calc_secret,55607578,21438
1,3,sha256_hash_master_secret,49286,19
1,3,sha256_hash_key_expansion,134888,51
1,3,rsa_sign_with_sha256,159855250,61626
1,4,parse_server_ecdh_params,10376,5
1,4,rsa_verify_with_sha512,4874126,1879
1,4,ecdh_make_public,56668524,21846
1,4,ecdh_calc_secret,55018740,21211
1,4,sha256_hash_master_secret,51880,20
1,4,sha256_hash_key_expansion,134888,51
1,4,rsa_sign_with_sha256,158145804,60967
1,5,parse_server_ecdh_params,12970,6
1,5,rsa_verify_with_sha512,4783336,1844
1,5,ecdh_make_public,55467502,21384
1,5,ecdh_calc_secret,55143252,21259
1,5,sha256_hash_master_secret,49286,19
1,5,sha256_hash_key_expansion,132294,51
1,5,rsa_sign_with_sha256,161245634,62162
1,6,parse_server_ecdh_params,12970,5
1,6,rsa_verify_with_sha512,4845592,1869
1,6,ecdh_make_public,56302770,21706
1,6,ecdh_calc_secret,55192538,21277
1,6,sha256_hash_master_secret,49286,20
1,6,sha256_hash_key_expansion,132294,52
1,6,rsa_sign_with_sha256,157502492,60718
1,7,parse_server_ecdh_params,12970,5
1,7,rsa_verify_with_sha512,4848186,1870
1,7,ecdh_make_public,57400032,22129
1,7,ecdh_calc_secret,54985018,21198
1,7,sha256_hash_master_secret,51880,20
1,7,sha256_hash_key_expansion,132294,51
1,7,rsa_sign_with_sha256,158892876,61255
1,8,parse_server_ecdh_params,15564,6
1,8,rsa_verify_with_sha512,4850780,1871
1,8,ecdh_make_public,55633518,21448
1,8,ecdh_calc_secret,55285922,21314
1,8,sha256_hash_master_secret,49286,20
1,8,sha256_hash_key_expansion,132294,51
1,8,rsa_sign_with_sha256,160176906,61749
1,9,parse_server_ecdh_params,12970,5
1,9,rsa_verify_with_sha512,5193188,2003
1,9,ecdh_make_public,56287206,21699
1,9,ecdh_calc_secret,55462314,21381
1,9,sha256_hash_master_secret,51880,19
1,9,sha256_hash_key_expansion,132294,51
1,9,rsa_sign_with_sha256,156553088,60351
1,10,parse_server_ecdh_params,18158,7
1,10,rsa_verify_with_sha512,4879314,1882
1,10,ecdh_make_public,56445440,21761
1,10,ecdh_calc_secret,55604984,21437
1,10,sha256_hash_master_secret,46692,18
1,10,sha256_hash_key_expansion,132294,52
1,10,rsa_sign_with_sha256,157655538,60778
1,11,parse_server_ecdh_params,10376,5
1,11,rsa_verify_with_sha512,4946758,1907
1,11,ecdh_make_public,55890324,21546
1,11,ecdh_calc_secret,54193848,20893
1,11,sha256_hash_master_secret,46692,18
1,11,sha256_hash_key_expansion,134888,52
1,11,rsa_sign_with_sha256,159888972,61639
1,12,parse_server_ecdh_params,12970,4
1,12,rsa_verify_with_sha512,5190594,2002
1,12,ecdh_make_public,55573856,21425
1,12,ecdh_calc_secret,55483066,21390
1,12,sha256_hash_master_secret,49286,19
1,12,sha256_hash_key_expansion,134888,51
1,12,rsa_sign_with_sha256,160031642,61694
1,13,parse_server_ecdh_params,10376,5
1,13,rsa_verify_with_sha512,5195782,2004
1,13,ecdh_make_public,52759366,20338
1,13,ecdh_calc_secret,58790416,22665
1,13,sha256_hash_master_secret,46692,18
1,13,sha256_hash_key_expansion,132294,51
1,13,rsa_sign_with_sha256,159476526,61479
1,14,parse_server_ecdh_params,12970,5
1,14,rsa_verify_with_sha512,4819652,1859
1,14,ecdh_make_public,56141942,21644
1,14,ecdh_calc_secret,39509214,15231
1,14,sha256_hash_master_secret,0,0
1,14,sha256_hash_key_expansion,0,0
1,14,rsa_sign_with_sha256,173935482,67054
1,15,parse_server_ecdh_params,12970,5
1,15,rsa_verify_with_sha512,4809276,1854
1,15,ecdh_make_public,56676306,21850
1,15,ecdh_calc_secret,55511600,21402
1,15,sha256_hash_master_secret,51880,20
1,15,sha256_hash_key_expansion,137482,53
1,15,rsa_sign_with_sha256,158682762,61173
1,16,parse_server_ecdh_params,15564,6
1,16,rsa_verify_with_sha512,4889690,1886
1,16,ecdh_make_public,55994084,21587
1,16,ecdh_calc_secret,55073214,21232
1,16,sha256_hash_master_secret,49286,18
1,16,sha256_hash_key_expansion,132294,51
1,16,rsa_sign_with_sha256,160636044,61926
1,17,parse_server_ecdh_params,12970,5
1,17,rsa_verify_with_sha512,4902660,1891
1,17,ecdh_make_public,56256078,21687
1,17,ecdh_calc_secret,55096560,21241
1,17,sha256_hash_master_secret,46692,18
1,17,sha256_hash_key_expansion,132294,52
1,17,rsa_sign_with_sha256,158353324,61045
1,18,parse_server_ecdh_params,12970,5
1,18,rsa_verify_with_sha512,4845592,1868
1,18,ecdh_make_public,55794346,21511
1,18,ecdh_calc_secret,55073214,21232
1,18,sha256_hash_master_secret,49286,19
1,18,sha256_hash_key_expansion,132294,51
1,18,rsa_sign_with_sha256,159798182,61604
1,19,parse_server_ecdh_params,10376,5
1,19,rsa_verify_with_sha512,4798900,1850
1,19,ecdh_make_public,55527164,21407
1,19,ecdh_calc_secret,54507722,21014
1,19,sha256_hash_master_secret,49286,18
1,19,sha256_hash_key_expansion,132294,51
1,19,rsa_sign_with_sha256,160882474,62022
1,20,parse_server_ecdh_params,12970,5
1,20,rsa_verify_with_sha512,4845592,1869
1,20,ecdh_make_public,54569978,21036
1,20,ecdh_calc_secret,56647772,21839
1,20,sha256_hash_master_secret,49286,18
1,20,sha256_hash_key_expansion,132294,51
1,20,rsa_sign_with_sha256,162802034,62762
1,21,parse_server_ecdh_params,10376,5
1,21,rsa_verify_with_sha512,4858562,1873
1,21,ecdh_make_public,56211980,21671
1,21,ecdh_calc_secret,54808626,21130
1,21,sha256_hash_master_secret,46692,19
