endpoint,operation,msglen,time
client,encrypt,8192,635
server,decrypt,8192,912
server,encrypt,8192,758
client,decrypt,8192,641
client,encrypt,8192,626
server,decrypt,8192,632
server,encrypt,8192,738
client,decrypt,8192,853
client,encrypt,8192,706
server,decrypt,8192,729
server,encrypt,8192,621
client,decrypt,8192,1202
client,encrypt,8192,875
server,decrypt,8192,714
server,encrypt,8192,632
client,decrypt,8192,656
client,encrypt,8192,633
server,decrypt,8192,788
server,encrypt,8192,853
client,decrypt,8192,692
client,encrypt,16384,1353
server,decrypt,16384,2117
server,encrypt,16384,1276
client,decrypt,16384,1220
client,encrypt,16384,1803
server,decrypt,16384,1285
server,encrypt,16384,1401
client,decrypt,16384,1276
client,encrypt,16384,1386
server,decrypt,16384,1258
server,encrypt,16384,1316
client,decrypt,16384,1343
client,encrypt,16384,1305
server,decrypt,16384,1401
server,encrypt,16384,1252
client,decrypt,16384,1413
client,encrypt,16384,1276
server,decrypt,16384,1265
server,encrypt,16384,1413
client,decrypt,16384,1699
