endpoint,keylen,time
client,10,133370
server,10,179194
server,10,180735
client,10,136299
server,10,201451
client,10,154251
server,10,197621
client,10,145732
client,10,145311
server,10,192472
server,16,192302
client,16,143595
client,16,144095
server,16,191081
client,16,136373
server,16,180733
client,16,133939
server,16,178336
server,16,180444
client,16,135595
client,24,136430
server,24,182992
client,24,139262
server,24,187621
client,24,142268
server,24,189456
client,24,143380
server,24,194155
client,24,142041
server,24,189282
server,32,253222
client,32,196297
client,32,151569
server,32,203464
server,32,217268
client,32,163996
client,32,152266
server,32,205225
client,32,156454
server,32,205666
