endpoint,operation,msglen,time
client,digest,8192,40
server,verify,8192,43
server,digest,8192,44
client,verify,8192,42
client,digest,8192,40
server,verify,8192,43
server,digest,8192,39
client,verify,8192,44
client,digest,8192,41
server,verify,8192,43
server,digest,8192,40
client,verify,8192,41
client,digest,8192,40
server,verify,8192,41
server,digest,8192,40
client,verify,8192,43
client,digest,8192,63
server,verify,8192,44
server,digest,8192,40
client,verify,8192,61
client,digest,16384,80
server,verify,16384,85
server,digest,16384,76
client,verify,16384,80
client,digest,16384,79
server,verify,16384,80
server,digest,16384,104
client,verify,16384,81
client,digest,16384,76
server,verify,16384,78
server,digest,16384,75
client,verify,16384,78
client,digest,16384,76
server,verify,16384,78
server,digest,16384,76
client,verify,16384,80
client,digest,16384,76
server,verify,16384,80
server,digest,16384,75
client,verify,16384,81
