endpoint,data_size,time
client,1048576,165347
server,1048576,164653
server,1048576,162581
client,1048576,167410
server,1048576,161226
client,1048576,161529
server,1048576,159962
client,1048576,160248
server,1048576,161220
client,1048576,161517
server,1048576,160083
client,1048576,160459
server,1048576,161339
client,1048576,161733
server,1048576,161430
client,1048576,161768
server,1048576,164500
client,1048576,164847
server,1048576,164480
client,1048576,164895
server,1048576,173392
client,1048576,173727
server,1048576,164808
client,1048576,165126
server,1048576,162246
client,1048576,162562
server,1048576,164665
client,1048576,165002
server,1048576,162783
client,1048576,163098
server,1048576,160486
client,1048576,160849
server,1048576,161278
client,1048576,161584
server,1048576,165119
client,1048576,165453
server,1048576,164025
client,1048576,164378
server,1048576,164815
client,1048576,165172
server,1048576,161530
client,1048576,161910
server,1048576,164881
client,1048576,165196
server,1048576,164266
client,1048576,164584
server,1048576,166374
client,1048576,166821
server,1048576,185527
client,1048576,185885
server,1048576,168858
client,1048576,169209
server,1048576,181472
client,1048576,181821
server,1048576,181221
client,1048576,181551
server,1048576,162338
client,1048576,162674
server,1048576,172900
client,1048576,173210
server,1048576,167510
client,1048576,167839
server,1048576,188067
client,1048576,188613
server,1048576,185613
client,1048576,186046
server,1048576,176711
client,1048576,177207
server,1048576,429354
client,1048576,429638
server,1048576,167708
client,1048576,168044
server,1048576,189820
client,1048576,190115
server,1048576,162289
client,1048576,162573
server,1048576,205128
client,1048576,205404
server,1048576,167718
client,1048576,173453
server,1048576,162597
client,1048576,162952
server,1048576,159723
client,1048576,160088
server,1048576,171213
client,1048576,171570
server,1048576,176283
client,1048576,176640
server,1048576,160784
client,1048576,161120
server,1048576,162813
client,1048576,163113
server,1048576,162410
client,1048576,162715
server,1048576,166740
client,1048576,167057
server,1048576,164529
client,1048576,164853
server,1048576,168756
client,1048576,169107
server,1048576,161099
client,1048576,161403
server,1048576,163446
client,1048576,163773
server,1048576,161502
client,1048576,161822
server,1048576,165957
client,1048576,166249
server,1048576,161600
client,1048576,161916
server,1048576,163270
client,1048576,163614
server,1048576,161451
client,1048576,161811
server,1048576,162845
client,1048576,163161
server,1048576,160691
client,1048576,160989
server,1048576,161383
client,1048576,161705
server,1048576,165339
client,1048576,165637
server,1048576,164201
client,1048576,164576
server,1048576,161364
client,1048576,161719
server,1048576,161924
client,1048576,162233
server,1048576,171271
client,1048576,171618
server,1048576,161167
client,1048576,161477
server,1048576,168454
client,1048576,168843
server,1048576,164452
client,1048576,164840
server,1048576,159729
client,1048576,160105
server,1048576,176749
client,1048576,177094
server,1048576,162177
client,1048576,162549
server,1048576,163369
client,1048576,163696
server,1048576,168661
client,1048576,169051
server,1048576,160369
client,1048576,160748
server,1048576,160663
client,1048576,160971
server,1048576,164073
client,1048576,164517
server,1048576,160209
client,1048576,160855
server,1048576,161860
client,1048576,162202
server,1048576,160182
client,1048576,160576
server,1048576,160184
client,1048576,160574
server,1048576,161792
client,1048576,162125
server,1048576,162266
client,1048576,162681
server,1048576,165284
client,1048576,165686
server,1048576,163663
client,1048576,164022
server,1048576,161435
client,1048576,161795
server,1048576,174390
client,1048576,174708
server,1048576,160400
client,1048576,160769
server,1048576,163250
client,1048576,163594
server,1048576,168031
client,1048576,168370
server,1048576,174395
client,1048576,174751
server,1048576,162636
client,1048576,163006
server,1048576,162318
client,1048576,162637
server,1048576,159883
client,1048576,160244
server,1048576,160650
client,1048576,160998
server,1048576,161196
client,1048576,161541
server,1048576,168289
client,1048576,168649
server,1048576,171825
client,1048576,172214
server,1048576,164926
client,1048576,165260
server,1048576,160531
client,1048576,160873
server,1048576,160443
client,1048576,160816
server,1048576,162698
client,1048576,163013
server,1048576,165385
client,1048576,165727
server,1048576,160012
client,1048576,160385
server,1048576,160645
client,1048576,160979
server,1048576,162270
client,1048576,162574
server,1048576,160579
client,1048576,160886
server,1048576,161727
client,1048576,162074
server,1048576,160371
client,1048576,160695
server,1048576,161253
client,1048576,161568
server,1048576,161298
client,1048576,161674
server,1048576,165202
client,1048576,165498
server,1048576,159036
client,1048576,159354
server,1048576,171587
client,1048576,171921
server,1048576,168551
client,1048576,168873
server,1048576,159997
client,1048576,160317
server,1048576,161798
client,1048576,162098
server,1048576,162162
client,1048576,162474
server,1048576,162728
client,1048576,163057
server,1048576,160394
client,1048576,160702
server,1048576,171770
client,1048576,172146
server,1048576,162398
client,1048576,162717
server,1048576,163262
client,1048576,163606
server,1048576,163378
client,1048576,163720
server,1048576,159339
client,1048576,159784
server,1048576,168242
client,1048576,168576
server,1048576,161514
client,1048576,161845
server,1048576,161726
client,1048576,162012
server,1048576,161621
client,1048576,162043
server,1048576,164662
client,1048576,164992
server,1048576,161395
client,1048576,161777
server,1048576,159511
client,1048576,159837
server,1048576,159807
client,1048576,160191
server,1048576,162560
client,1048576,162920
server,1048576,161255
client,1048576,161613
server,1048576,162424
client,1048576,162803
server,1048576,169724
client,1048576,170142
server,1048576,161721
client,1048576,162038
server,1048576,160608
client,1048576,160991
server,1048576,165401
client,1048576,165985
server,1048576,162089
client,1048576,162443
server,1048576,159667
client,1048576,160016
server,1048576,161109
client,1048576,161459
server,1048576,161116
client,1048576,161533
server,1048576,163820
client,1048576,164218
server,1048576,161296
client,1048576,161663
server,1048576,161557
client,1048576,161903
server,1048576,162245
client,1048576,162617
server,1048576,161579
client,1048576,161917
server,1048576,161393
client,1048576,161983
server,1048576,162957
client,1048576,163316
server,1048576,161870
client,1048576,162231
server,1048576,160033
client,1048576,160359
server,1048576,162729
client,1048576,163079
server,1048576,167085
client,1048576,167446
server,1048576,174678
client,1048576,175063
server,1048576,160648
client,1048576,161031
server,1048576,161687
client,1048576,162139
server,1048576,173423
client,1048576,173846
server,1048576,162215
client,1048576,162554
server,1048576,162984
client,1048576,163333
server,1048576,162168
client,1048576,162506
server,1048576,165989
client,1048576,166363
server,1048576,161811
client,1048576,162187
server,1048576,163274
client,1048576,163613
server,1048576,162611
client,1048576,162946
server,1048576,163829
client,1048576,164227
server,1048576,163206
client,1048576,163579
server,1048576,165662
client,1048576,165966
server,1048576,159035
client,1048576,159394
server,1048576,163505
client,1048576,163849
server,1048576,168319
client,1048576,168628
server,1048576,161589
client,1048576,161944
server,1048576,161486
client,1048576,161840
server,1048576,162648
client,1048576,162951
server,1048576,167452
client,1048576,167751
server,1048576,162617
client,1048576,162941
server,1048576,162439
client,1048576,162753
server,1048576,161280
client,1048576,161797
server,1048576,162779
client,1048576,163109
server,1048576,160439
client,1048576,160757
server,1048576,167052
client,1048576,167358
server,1048576,168441
client,1048576,168765
server,1048576,159902
client,1048576,160244
server,1048576,163277
client,1048576,163671
server,1048576,160215
client,1048576,160530
server,1048576,162441
client,1048576,162797
server,1048576,161338
client,1048576,161667
server,1048576,162136
client,1048576,162482
server,1048576,163869
client,1048576,164182
server,1048576,160700
client,1048576,161051
server,1048576,160952
client,1048576,161315
server,1048576,163482
client,1048576,163798
server,1048576,162579
client,1048576,162981
server,1048576,167023
client,1048576,167379
server,1048576,162183
client,1048576,162534
server,1048576,160109
client,1048576,160452
server,1048576,163460
client,1048576,163791
server,1048576,162146
client,1048576,162645
server,1048576,160264
client,1048576,160621
server,1048576,162247
client,1048576,162601
server,1048576,160381
client,1048576,160770
server,1048576,160760
client,1048576,161160
server,1048576,164469
client,1048576,164816
server,1048576,160130
client,1048576,160461
server,1048576,160274
client,1048576,160591
server,1048576,161403
client,1048576,161738
server,1048576,160994
client,1048576,161350
server,1048576,161638
client,1048576,162041
server,1048576,170106
client,1048576,170468
server,1048576,169673
client,1048576,170000
server,1048576,160973
client,1048576,161315
server,1048576,162930
client,1048576,163245
server,1048576,161387
client,1048576,161727
server,1048576,163028
client,1048576,163346
server,1048576,160160
client,1048576,160546
server,1048576,162469
client,1048576,162841
server,1048576,163095
client,1048576,163560
server,1048576,161406
client,1048576,161763
server,1048576,161932
client,1048576,162366
server,1048576,161061
client,1048576,161399
server,1048576,161270
client,1048576,161636
server,1048576,160760
client,1048576,161133
server,1048576,162055
client,1048576,162546
server,1048576,160896
client,1048576,161239
server,1048576,162333
client,1048576,162702
server,1048576,161650
client,1048576,161990
server,1048576,420231
client,1048576,420631
server,1048576,160747
client,1048576,161103
server,1048576,160916
client,1048576,161344
server,1048576,161247
client,1048576,161575
server,1048576,160723
client,1048576,161040
server,1048576,160854
client,1048576,161154
server,1048576,160946
client,1048576,161284
server,1048576,163235
client,1048576,163560
server,1048576,160444
client,1048576,160771
server,1048576,162550
client,1048576,162859
server,1048576,164614
client,1048576,164944
server,1048576,161828
client,1048576,162126
server,1048576,164647
client,1048576,165029
server,1048576,159763
client,1048576,160124
server,1048576,161770
client,1048576,162071
server,1048576,160955
client,1048576,161316
server,1048576,161674
client,1048576,161983
server,1048576,160091
client,1048576,160468
server,1048576,161027
client,1048576,161360
server,1048576,164262
client,1048576,164581
server,1048576,171922
client,1048576,172250
server,1048576,161254
client,1048576,161721
server,1048576,162766
client,1048576,163090
server,1048576,164354
client,1048576,164662
server,1048576,160585
client,1048576,160925
server,1048576,159973
client,1048576,160338
server,1048576,161464
client,1048576,161847
server,1048576,167082
client,1048576,167401
server,1048576,169303
client,1048576,169612
server,1048576,165387
client,1048576,165746
server,1048576,169312
client,1048576,169629
server,1048576,160830
client,1048576,161130
server,1048576,168128
client,1048576,168564
server,1048576,164102
client,1048576,164523
server,1048576,160226
client,1048576,160590
server,1048576,160203
client,1048576,160552
server,1048576,173514
client,1048576,173882
server,1048576,162042
client,1048576,162395
server,1048576,161785
client,1048576,162170
server,1048576,163354
client,1048576,163705
server,1048576,161014
client,1048576,161366
server,1048576,161421
client,1048576,161763
server,1048576,165029
client,1048576,165586
server,1048576,165470
client,1048576,165852
server,1048576,161448
client,1048576,161897
server,1048576,160961
client,1048576,161394
server,1048576,164395
client,1048576,164751
server,1048576,164505
client,1048576,164895
server,1048576,164411
client,1048576,164771
server,1048576,160695
client,1048576,161056
server,1048576,160494
client,1048576,160854
server,1048576,160406
client,1048576,160741
server,1048576,161353
client,1048576,161800
server,1048576,161778
client,1048576,162143
server,1048576,160681
client,1048576,161038
server,1048576,160611
client,1048576,161006
server,1048576,159916
client,1048576,160284
server,1048576,159647
client,1048576,160049
server,1048576,161191
client,1048576,161524
server,1048576,162471
client,1048576,162844
server,1048576,161518
client,1048576,161861
server,1048576,161118
client,1048576,161466
server,1048576,160713
client,1048576,161183
server,1048576,162154
client,1048576,162549
server,1048576,163779
client,1048576,164179
server,1048576,162166
client,1048576,162495
server,1048576,162254
client,1048576,162571
server,1048576,163550
client,1048576,163898
server,1048576,162341
client,1048576,162674
server,1048576,173972
client,1048576,174279
server,1048576,164124
client,1048576,164461
server,1048576,163269
client,1048576,163602
server,1048576,169715
client,1048576,170044
server,1048576,165091
client,1048576,165403
server,1048576,160800
client,1048576,161149
server,1048576,164249
client,1048576,164571
server,1048576,161187
client,1048576,161577
server,1048576,161787
client,1048576,162189
server,1048576,162568
client,1048576,162892
server,1048576,182243
client,1048576,182616
server,1048576,164502
client,1048576,164987
server,1048576,166077
client,1048576,166444
server,1048576,162018
client,1048576,162365
server,1048576,160058
client,1048576,160379
server,1048576,165013
client,1048576,165419
server,1048576,161379
client,1048576,168412
server,1048576,161408
client,1048576,161735
server,1048576,162259
client,1048576,162575
server,1048576,160069
client,1048576,160393
server,1048576,161776
client,1048576,162101
server,1048576,164168
client,1048576,164515
server,1048576,169681
client,1048576,170008
server,1048576,162379
client,1048576,162725
server,1048576,160870
client,1048576,161199
server,1048576,164258
client,1048576,164563
server,1048576,160730
client,1048576,161041
server,1048576,161091
client,1048576,161413
server,1048576,163072
client,1048576,163416
server,1048576,164954
client,1048576,165328
server,1048576,161869
client,1048576,162273
server,1048576,164792
