endpoint,min_input,max_input,time
server,32,8192,125786
client,32,8192,126588
server,32,8192,126945
client,32,8192,127697
server,32,8192,137686
client,32,8192,138483
server,32,8192,126179
client,32,8192,126979
server,32,8192,127401
client,32,8192,128193
server,32,8192,127804
client,32,8192,128588
server,32,8192,126944
client,32,8192,127763
server,32,8192,127727
client,32,8192,128569
server,32,8192,126406
client,32,8192,127168
server,32,8192,424386
client,32,8192,425178
server,32,8192,125873
client,32,8192,126716
server,32,8192,128525
client,32,8192,129357
server,32,8192,125773
client,32,8192,126578
server,32,8192,127860
client,32,8192,128645
server,32,8192,142596
client,32,8192,143400
server,32,8192,127934
client,32,8192,128713
server,32,8192,437484
client,32,8192,438260
server,32,8192,127074
client,32,8192,127807
server,32,8192,127465
client,32,8192,128289
server,32,8192,127223
client,32,8192,128038
server,32,8192,127673
client,32,8192,128457
server,32,8192,125810
client,32,8192,126571
server,32,8192,126929
client,32,8192,127741
server,32,8192,427490
client,32,8192,428315
server,32,8192,131123
client,32,8192,131932
server,32,8192,126321
client,32,8192,127107
server,32,8192,127421
client,32,8192,128274
server,32,8192,127565
client,32,8192,128375
server,32,8192,127273
client,32,8192,128046
server,32,8192,126205
client,32,8192,126976
server,32,8192,127954
client,32,8192,128762
server,32,8192,127585
client,32,8192,128375
server,32,8192,127581
client,32,8192,128370
server,32,8192,128178
client,32,8192,128975
server,32,8192,126213
client,32,8192,127070
server,32,8192,126790
client,32,8192,127610
server,32,8192,125924
client,32,8192,126687
server,32,8192,128017
client,32,8192,128795
server,32,8192,427428
client,32,8192,428270
server,32,8192,127773
client,32,8192,128564
server,32,8192,125928
client,32,8192,126698
server,32,8192,126937
client,32,8192,127686
server,32,8192,127161
client,32,8192,127959
server,32,8192,129102
client,32,8192,129929
server,32,8192,127574
client,32,8192,128345
server,32,8192,127631
client,32,8192,128423
server,32,8192,127201
client,32,8192,127987
server,32,8192,126661
client,32,8192,127469
server,32,8192,127206
client,32,8192,127971
server,32,8192,126598
client,32,8192,127399
server,32,8192,430137
client,32,8192,430976
server,32,8192,435857
client,32,8192,436675
server,32,8192,127577
client,32,8192,128380
server,32,8192,432540
client,32,8192,433324
server,32,8192,126428
client,32,8192,127224
server,32,8192,429115
client,32,8192,429971
server,32,8192,130698
client,32,8192,131462
server,32,8192,127722
client,32,8192,128470
server,32,8192,126396
client,32,8192,127229
server,32,8192,128425
client,32,8192,129246
server,32,8192,127458
client,32,8192,128269
server,32,8192,127049
